ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
28,1988,1988-09-04,1,24.157,TAM,,PHI,L 14-41,0,0,,0,1,0,0
29,1988,1988-09-11,2,24.164,TAM,@,GNB,W 13-10,,,,,,,
30,1988,1988-09-18,3,24.171,TAM,,PHO,L 24-30,,,,,,,
31,1988,1988-09-25,4,24.178,TAM,@,NOR,L 9-13,,,,,,,
32,1988,1988-10-02,5,24.185,TAM,,GNB,W 27-24,,,,,,,
33,1988,1988-10-09,6,24.192,TAM,@,MIN,L 13-14,,,,,,,
34,1988,1988-10-16,7,24.199,TAM,@,IND,L 31-35,,,,,,,
35,1988,1988-10-23,8,24.206,TAM,,MIN,L 20-49,,,,,,,
36,1988,1988-10-30,9,24.213,TAM,,MIA,L 14-17,,,,,,,
37,1988,1988-11-06,10,24.220,TAM,@,CHI,L 10-28,,,,,,,
38,1988,1988-11-13,11,24.227,TAM,@,DET,W 23-20,,,,,,,
39,1988,1988-12-04,14,24.248,TAM,,BUF,W 10-5,,,,,,,
40,1988,1988-12-11,15,24.255,TAM,@,NWE,L 7-10,,,,,,,
41,1988,1988-12-18,16,24.262,TAM,,DET,W 21-10,,,,,,,
42,1989,1989-09-10,1,25.163,TAM,@,GNB,W 23-21,,,,,,,
43,1989,1989-09-17,2,25.170,TAM,,SFO,L 16-20,,,,,,,
44,1989,1989-09-24,3,25.177,TAM,,NOR,W 20-10,,,,,,,
45,1989,1989-10-01,4,25.184,TAM,@,MIN,L 3-17,,,,,,,
46,1989,1989-10-08,5,25.191,TAM,,CHI,W 42-35,,,,,,,
47,1989,1989-10-15,6,25.198,TAM,,DET,L 16-17,,,,,,,
48,1989,1989-10-22,7,25.205,TAM,@,WAS,L 28-32,,,,,,,
49,1989,1989-10-29,8,25.212,TAM,@,CIN,L 23-56,,,,,,,
50,1989,1989-11-05,9,25.219,TAM,,CLE,L 31-42,,,,,,,
51,1989,1989-11-12,10,25.226,TAM,,MIN,L 10-24,,,,,,,
52,1989,1989-11-19,11,25.233,TAM,@,CHI,W 32-31,,,,,,,
53,1989,1989-11-26,12,25.240,TAM,@,PHO,W 14-13,,,,,,,
54,1989,1989-12-03,13,25.247,TAM,,GNB,L 16-17,,,,,,,
55,1989,1989-12-10,14,25.254,TAM,@,HOU,L 17-20,,,,,,,
56,1989,1989-12-17,15,25.261,TAM,@,DET,L 7-33,,,,,,,
57,1989,1989-12-24,16,25.268,TAM,,PIT,L 22-31,,,,,,,
58,1990,1990-09-09,1,26.162,CIN,,NYJ,W 25-20,,,,,,,
59,1990,1990-09-16,2,26.169,CIN,@,SDG,W 21-16,,,,,,,
60,1990,1990-09-23,3,26.176,CIN,,NWE,W 41-7,,,,,,,
61,1990,1990-10-01,4,26.184,CIN,@,SEA,L 16-31,,,,,,,
62,1990,1990-10-07,5,26.190,CIN,@,RAM,W 34-31,,,,,,,
63,1990,1990-10-14,6,26.197,CIN,@,HOU,L 17-48,,,,,,,
64,1990,1990-10-22,7,26.205,CIN,@,CLE,W 34-13,,,,,,,
65,1990,1990-10-28,8,26.211,CIN,@,ATL,L 17-38,,,,,,,
66,1990,1990-11-04,9,26.218,CIN,,NOR,L 7-21,,,,,,,
67,1990,1990-11-18,10,26.232,CIN,,PIT,W 27-3,,,,,,,
68,1990,1990-11-25,11,26.239,CIN,,IND,L 20-34,,,,,,,
69,1990,1990-12-02,12,26.246,CIN,@,PIT,W 16-12,,,,,,,
70,1990,1990-12-09,13,26.253,CIN,,SFO,L 17-20,,,,,,,
71,1990,1990-12-16,14,26.260,CIN,@,RAI,L 7-24,,,,,,,
72,1990,1990-12-23,15,26.267,CIN,,HOU,W 40-20,,,,,,,
73,1990,1990-12-30,16,26.274,CIN,,CLE,W 21-14,,,,,,,
74,1991,1991-09-01,1,27.154,CIN,@,DEN,L 14-45,,,,,,,
75,1991,1991-09-08,2,27.161,CIN,,HOU,L 7-30,,,,,,,
76,1991,1991-09-15,3,27.168,CIN,@,CLE,L 13-14,,,,,,,
77,1991,1991-09-22,4,27.175,CIN,,WAS,L 27-34,,,,,,,
78,1992,1992-09-06,1,28.159,CIN,@,SEA,W 21-3,,,,,,,
79,1992,1992-09-13,2,28.166,CIN,,RAI,W 24-21,,,,,,,
80,1992,1992-09-20,3,28.173,CIN,@,GNB,L 23-24,,,,,,,
81,1992,1992-09-27,4,28.180,CIN,,MIN,L 7-42,,,,,,,
82,1992,1992-10-11,5,28.194,CIN,,HOU,L 24-38,0,0,,0,1,0,0
83,1992,1992-10-19,6,28.202,CIN,@,PIT,L 0-20,,,,,,,
84,1992,1992-10-25,7,28.208,CIN,@,HOU,L 10-26,,,,,,,
85,1992,1992-11-01,8,28.215,CIN,,CLE,W 30-10,,,,,,,
86,1992,1992-11-08,9,28.222,CIN,@,CHI,W 31-28,,,,,,,
87,1992,1992-11-15,10,28.229,CIN,@,NYJ,L 14-17,,,,,,,
88,1992,1992-11-22,11,28.236,CIN,,DET,L 13-19,0,0,,0,1,14,0
89,1992,1992-11-29,12,28.243,CIN,,PIT,L 9-21,,,,,,,
90,1992,1992-12-06,13,28.250,CIN,@,CLE,L 21-37,,,,,,,
91,1992,1992-12-13,14,28.257,CIN,@,SDG,L 10-27,,,,,,,
92,1992,1992-12-20,15,28.264,CIN,,NWE,W 20-10,,,,,,,
93,1992,1992-12-27,16,28.271,CIN,,IND,L 17-21,,,,,,,
94,1993,1993-09-05,1,29.158,CIN,@,CLE,L 14-27,,,,,,,
95,1993,1993-09-12,2,29.165,CIN,,IND,L 6-9,,,,,,,
96,1993,1993-09-19,3,29.172,CIN,@,PIT,L 7-34,,,,,,,
97,1993,1993-09-26,4,29.179,CIN,,SEA,L 10-19,,,,,,,
98,1993,1993-10-10,5,29.193,CIN,@,KAN,L 15-17,,,,,,,
99,1993,1993-10-17,6,29.200,CIN,,CLE,L 17-28,,,,,,,
100,1993,1993-10-24,7,29.207,CIN,@,HOU,L 12-28,,,,,,,
101,1993,1993-11-07,8,29.221,CIN,,PIT,L 16-24,,,,,,,
102,1993,1993-11-14,9,29.228,CIN,,HOU,L 3-38,,,,,,,
103,1993,1993-11-21,10,29.235,CIN,@,NYJ,L 12-17,,,,,,,
104,1993,1993-11-28,11,29.242,CIN,,RAI,W 16-10,,,,,,,
105,1993,1993-12-05,12,29.249,CIN,@,SFO,L 8-21,,,,,,,
106,1993,1993-12-12,13,29.256,CIN,@,NWE,L 2-7,,,,,,,
107,1993,1993-12-19,14,29.263,CIN,,RAM,W 15-3,,,,,,,
108,1993,1993-12-26,15,29.270,CIN,,ATL,W 21-17,0,0,,0,1,0,0
109,1993,1994-01-02,16,29.277,CIN,@,NOR,L 13-20,,,,,,,
110,1994,1994-09-04,1,30.157,CIN,,CLE,L 20-28,0,0,,0,,,
111,1994,1994-09-11,2,30.164,CIN,@,SDG,L 10-27,0,0,,0,,,
112,1994,1994-09-18,3,30.171,CIN,,NWE,L 28-31,0,0,,0,,,
113,1994,1994-09-25,4,30.178,CIN,@,HOU,L 13-20,0,0,,0,,,
114,1994,1994-10-02,5,30.185,CIN,,MIA,L 7-23,0,0,,0,,,
115,1994,1994-10-16,6,30.199,CIN,@,PIT,L 10-14,0,0,,0,,,
116,1994,1994-10-23,7,30.206,CIN,@,CLE,L 13-37,0,0,,0,,,
117,1994,1994-10-30,8,30.213,CIN,,DAL,L 20-23,0,0,,0,,,
118,1994,1994-11-06,9,30.220,CIN,@,SEA,W 20-17,0,0,,0,,,
119,1994,1994-11-13,10,30.227,CIN,,HOU,W 34-31,0,0,,0,,,
120,1994,1994-11-20,11,30.234,CIN,,IND,L 13-17,0,0,,0,,,
121,1994,1994-11-27,12,30.241,CIN,@,DEN,L 13-15,0,0,,0,,,
122,1994,1994-12-04,13,30.248,CIN,,PIT,L 15-38,0,0,,0,,,
123,1994,1994-12-11,14,30.255,CIN,@,NYG,L 20-27,0,0,,0,,,
124,1994,1994-12-18,15,30.262,CIN,@,ARI,L 7-28,1,0,0.00,0,,,
125,1994,1994-12-24,16,30.268,CIN,,PHI,W 33-30,0,0,,0,,,
126,1995,1995-09-03,1,31.156,CIN,@,IND,W 24-21,,,,,,,
127,1995,1995-09-10,2,31.163,CIN,,JAX,W 24-17,0,0,,0,1,24,0
128,1995,1995-09-17,3,31.170,CIN,@,SEA,L 21-24,,,,,,,
129,1995,1995-09-24,4,31.177,CIN,,HOU,L 28-38,,,,,,,
130,1995,1995-10-01,5,31.184,CIN,,MIA,L 23-26,,,,,,,
131,1995,1995-11-05,9,31.219,CIN,,OAK,L 17-20,,,,,,,
132,1995,1995-11-12,10,31.226,CIN,@,HOU,W 32-25,,,,,,,
133,1995,1995-11-19,11,31.233,CIN,,PIT,L 31-49,,,,,,,
134,1995,1995-11-26,12,31.240,CIN,@,JAX,W 17-13,,,,,,,
135,1995,1995-12-03,13,31.247,CIN,@,GNB,L 10-24,,,,,,,
136,1995,1995-12-10,14,31.254,CIN,,CHI,W 16-10,,,,,,,
137,1995,1995-12-17,15,31.261,CIN,@,CLE,L 10-26,,,,,,,
138,1995,1995-12-24,16,31.268,CIN,,MIN,W 27-24,,,,,,,
139,1996,1996-09-08,2,32.161,CIN,@,SDG,L 14-27,,,,,,,
140,1996,1996-09-15,3,32.168,CIN,,NOR,W 30-15,0,0,,0,1,0,0
141,1996,1996-10-27,8,32.210,CIN,,JAX,W 28-21,,,,,,,
142,1996,1996-11-10,10,32.224,CIN,,PIT,W 34-24,,,,,,,
143,1996,1996-11-24,12,32.238,CIN,,ATL,W 41-31,,,,,,,
144,1996,1996-12-01,13,32.245,CIN,@,JAX,L 27-30,,,,,,,
145,1996,1996-12-22,16,32.266,CIN,,IND,W 31-24,0,0,,0,1,2,0
