ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
34,1993,1993-09-12,2,24.233,ATL,,NOR,L 31-34,0,0,,0,1,38,0
35,1993,1993-09-19,3,24.240,ATL,@,SFO,L 30-37,0,0,,0,1,21,0
36,1993,1993-09-27,4,24.248,ATL,,PIT,L 17-45,0,0,,0,,,
37,1993,1993-10-03,5,24.254,ATL,@,CHI,L 0-6,0,0,,0,,,
38,1993,1993-10-24,7,24.275,ATL,@,NOR,W 26-15,0,0,,0,,,
39,1993,1993-10-31,8,24.282,ATL,,TAM,L 24-31,0,0,,0,,,
40,1993,1993-11-14,9,24.296,ATL,@,RAM,W 13-0,0,0,,0,,,
41,1993,1993-11-21,10,24.303,ATL,,DAL,W 27-14,0,0,,0,,,
42,1993,1993-11-28,11,24.310,ATL,,CLE,W 17-14,0,0,,0,,,
43,1993,1993-12-05,12,24.317,ATL,@,HOU,L 17-33,0,0,,0,,,
44,1993,1993-12-11,13,24.323,ATL,,SFO,W 27-24,0,0,,0,,,
45,1993,1993-12-19,14,24.331,ATL,@,WAS,L 17-30,1,0,0.00,0,0,0,0
46,1993,1993-12-26,15,24.338,ATL,@,CIN,L 17-21,0,0,,0,,,
47,1993,1994-01-02,16,24.345,ATL,,PHO,L 10-27,0,0,,0,,,
48,1994,1994-09-04,1,25.225,ATL,@,DET,L 28-31,,,,,,,
49,1994,1994-09-11,2,25.232,ATL,,RAM,W 31-13,,,,,,,
50,1994,1994-09-18,3,25.239,ATL,,KAN,L 10-30,0,0,,0,1,2,0
51,1994,1994-09-25,4,25.246,ATL,@,WAS,W 27-20,0,0,,0,1,22,0
52,1994,1994-10-02,5,25.253,ATL,@,RAM,W 8-5,,,,,,,
53,1994,1994-10-09,6,25.260,ATL,,TAM,W 34-13,0,0,,0,2,95,0
54,1994,1994-10-16,7,25.267,ATL,,SFO,L 3-42,,,,,,,
55,1994,1994-10-23,8,25.274,ATL,@,RAI,L 17-30,,,,,,,
56,1994,1994-11-06,9,25.288,ATL,,SDG,W 10-9,,,,,,,
57,1994,1994-11-13,10,25.295,ATL,@,NOR,L 32-33,,,,,,,
58,1994,1994-11-20,11,25.302,ATL,@,DEN,L 28-32,,,,,,,
59,1994,1994-11-28,12,25.310,NOR,,SFO,L 14-35,,,,,,,
60,1994,1994-12-04,13,25.316,NOR,@,RAM,W 31-15,,,,,,,
61,1994,1994-12-11,14,25.323,NOR,@,ATL,W 29-20,,,,,,,
62,1994,1994-12-19,15,25.331,NOR,,DAL,L 16-24,,,,,,,
63,1994,1994-12-24,16,25.336,NOR,@,DEN,W 30-28,0,0,,0,1,30,0
64,1995,1995-09-03,1,26.224,JAX,,HOU,L 3-10,,,,,,,
65,1995,1995-09-10,2,26.231,JAX,@,CIN,L 17-24,,,,,,,
66,1995,1995-09-17,3,26.238,JAX,@,NYJ,L 10-27,,,,,,,
67,1995,1995-09-24,4,26.245,JAX,,GNB,L 14-24,,,,,,,
68,1995,1995-10-01,5,26.252,JAX,@,HOU,W 17-16,,,,,,,
69,1995,1995-10-08,6,26.259,JAX,,PIT,W 20-16,,,,,,,
70,1995,1995-10-15,7,26.266,JAX,,CHI,L 27-30,,,,,,,
71,1995,1995-10-22,8,26.273,JAX,@,CLE,W 23-15,,,,,,,
72,1995,1995-10-29,9,26.280,JAX,@,PIT,L 7-24,,,,,,,
73,1995,1995-11-12,10,26.294,JAX,,SEA,L 30-47,,,,,,,
74,1995,1995-11-19,11,26.301,JAX,@,TAM,L 16-17,,,,,,,
75,1995,1995-11-26,12,26.308,JAX,,CIN,L 13-17,,,,,,,
76,1995,1995-12-03,13,26.315,JAX,@,DEN,L 23-31,,,,,,,
77,1995,1995-12-10,14,26.322,JAX,,IND,L 31-41,,,,,,,
78,1995,1995-12-17,15,26.329,JAX,@,DET,L 0-44,,,,,,,
79,1995,1995-12-24,16,26.336,JAX,,CLE,W 24-21,0,0,,0,1,0,0
80,1996,1996-09-01,1,27.223,JAX,,PIT,W 24-9,,,,,,,
81,1996,1996-09-08,2,27.230,JAX,,HOU,L 27-34,,,,,,,
82,1996,1996-09-15,3,27.237,JAX,@,OAK,L 3-17,0,0,,0,1,15,0
83,1996,1996-09-22,4,27.244,JAX,@,NWE,L 25-28,,,,,,,
