ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
76,1988,1988-12-11,15,27.268,SEA,,DEN,W 42-14,23,126,5.48,4,2,10,5.00,0,4,24
77,1988,1988-12-18,16,27.275,SEA,@,RAI,W 43-37,10,21,2.10,0,2,19,9.50,0,0,0
78,1989,1989-09-10,1,28.176,SEA,@,PHI,L 7-31,12,47,3.92,0,1,2,2.00,0,0,0
79,1989,1989-09-17,2,28.183,SEA,,PHO,L 24-34,8,20,2.50,0,2,1,0.50,0,0,0
80,1989,1989-09-24,3,28.190,SEA,@,NWE,W 24-3,16,65,4.06,0,2,7,3.50,0,0,0
81,1989,1989-10-01,4,28.197,SEA,@,RAI,W 24-20,21,102,4.86,1,1,5,5.00,0,1,6
82,1989,1989-10-08,5,28.204,SEA,,KAN,L 16-20,7,1,0.14,0,0,0,,0,0,0
83,1989,1989-10-15,6,28.211,SEA,@,SDG,W 17-16,13,30,2.31,1,0,0,,0,1,6
84,1989,1989-10-22,7,28.218,SEA,,DEN,L 21-24,22,74,3.36,0,2,30,15.00,0,0,0
85,1989,1989-10-29,8,28.225,SEA,,SDG,W 10-7,15,40,2.67,0,1,4,4.00,0,0,0
86,1989,1989-11-05,9,28.232,SEA,@,KAN,L 10-20,5,11,2.20,0,1,2,2.00,0,0,0
87,1989,1989-11-12,10,28.239,SEA,,CLE,L 7-17,13,29,2.23,0,0,0,,0,0,0
88,1989,1989-11-19,11,28.246,SEA,@,NYG,L 3-15,10,22,2.20,0,1,5,5.00,0,0,0
89,1989,1989-11-26,12,28.253,SEA,@,DEN,L 14-41,6,51,8.50,0,4,24,6.00,0,0,0
90,1989,1989-12-04,13,28.261,SEA,,BUF,W 17-16,16,57,3.56,1,5,55,11.00,0,1,6
91,1989,1989-12-10,14,28.267,SEA,@,CIN,W 24-17,14,51,3.64,0,1,1,1.00,1,1,6
92,1989,1989-12-17,15,28.274,SEA,,RAI,W 23-17,13,23,1.77,0,2,17,8.50,0,0,0
93,1989,1989-12-23,16,28.280,SEA,,WAS,L 0-29,3,8,2.67,0,0,0,,0,0,0
94,1990,1990-09-09,1,29.175,RAM,@,GNB,L 24-36,13,47,3.62,1,0,0,,0,1,6
95,1990,1990-09-16,2,29.182,RAM,@,TAM,W 35-14,16,49,3.06,0,0,0,,0,0,0
96,1990,1990-09-23,3,29.189,RAM,,PHI,L 21-27,9,18,2.00,0,0,0,,0,0,0
97,1990,1990-10-14,5,29.210,RAM,@,CHI,L 9-38,1,9,9.00,0,0,0,,0,0,0
98,1990,1990-10-21,6,29.217,RAM,,ATL,W 44-24,6,10,1.67,0,0,0,,0,0,0
99,1990,1990-10-29,7,29.225,RAM,@,PIT,L 10-41,4,6,1.50,0,0,0,,0,0,0
100,1990,1990-11-04,8,29.231,RAM,,HOU,W 17-13,0,0,,0,,,,,,
