ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
31,1989,1989-12-23,16,24.132,HOU,,CLE,L 20-24,,,,,,,,,,,
32,1990,1990-09-09,1,25.027,HOU,@,ATL,L 27-47,,0,0,,0,0,0,0.0,1,0,0
33,1990,1990-09-16,2,25.034,HOU,@,PIT,L 9-20,,,,,,,,,,,
34,1990,1990-09-23,3,25.041,HOU,,IND,W 24-10,,,,,,,,,,,
35,1990,1990-09-30,4,25.048,HOU,@,SDG,W 17-7,,0,0,,0,0,0,0.0,1,8,0
36,1990,1990-10-07,5,25.055,HOU,,SFO,L 21-24,,,,,,,,,,,
37,1990,1990-10-14,6,25.062,HOU,,CIN,W 48-17,,0,0,,0,0,0,0.0,1,0,0
38,1990,1990-10-21,7,25.069,HOU,,NOR,W 23-10,,,,,,,,,,,
39,1990,1990-10-28,8,25.076,HOU,,NYJ,L 12-17,,,,,,,,,,,
40,1990,1990-11-04,9,25.083,HOU,@,RAM,L 13-17,,,,,,,,,,,
41,1990,1990-11-18,10,25.097,HOU,@,CLE,W 35-23,,,,,,,,,,,
42,1990,1990-11-26,11,25.105,HOU,,BUF,W 27-24,,,,,,,,,,,
43,1990,1990-12-02,12,25.111,HOU,@,SEA,L 10-13,,0,0,,0,0,0,0.0,1,42,0
44,1990,1990-12-09,13,25.118,HOU,,CLE,W 58-14,,,,,,,,,,,
45,1990,1990-12-16,14,25.125,HOU,@,KAN,W 27-10,,,,,,,,,,,
46,1990,1990-12-23,15,25.132,HOU,@,CIN,L 20-40,,,,,,,,,,,
47,1990,1990-12-30,16,25.139,HOU,,PIT,W 34-14,,,,,,,,,,,
48,1991,1991-09-01,1,26.019,HOU,,RAI,W 47-17,,,,,,,,,,,
49,1991,1991-09-08,2,26.026,HOU,@,CIN,W 30-7,,,,,,,,,,,
50,1991,1991-09-16,3,26.034,HOU,,KAN,W 17-7,,0,0,,0,0,0,0.0,1,0,0
51,1991,1991-09-22,4,26.040,HOU,@,NWE,L 20-24,,0,0,,0,0,0,0.0,1,0,0
52,1991,1991-10-06,5,26.054,HOU,,DEN,W 42-14,,0,0,,0,0,0,0.0,1,43,0
53,1991,1991-10-13,6,26.061,HOU,@,NYJ,W 23-20,,0,0,,0,0,0,0.0,1,0,0
54,1991,1991-10-20,7,26.068,HOU,@,MIA,W 17-13,,,,,,,,,,,
55,1991,1991-10-27,8,26.075,HOU,,CIN,W 35-3,,0,0,,0,0,0,0.0,1,6,0
56,1991,1991-11-03,9,26.082,HOU,@,WAS,L 13-16,,,,,,,,,,,
57,1991,1991-11-10,10,26.089,HOU,,DAL,W 26-23,,,,,,,,,,,
58,1991,1991-11-17,11,26.096,HOU,,CLE,W 28-24,,0,0,,0,0,0,0.0,1,12,0
59,1991,1991-12-02,13,26.111,HOU,,PHI,L 6-13,,,,,,,,,,,
60,1991,1991-12-08,14,26.117,HOU,,PIT,W 31-6,,,,,,,,,,,
61,1991,1991-12-15,15,26.124,HOU,@,CLE,W 17-14,,,,,,,,,,,
62,1991,1991-12-21,16,26.130,HOU,@,NYG,L 20-24,,,,,,,,,,,
63,1992,1992-09-13,2,27.031,HOU,@,IND,W 20-10,,,,,,,,,,,
64,1992,1992-09-20,3,27.038,HOU,,KAN,W 23-20,,,,,,,,,,,
65,1992,1992-09-27,4,27.045,HOU,,SDG,W 27-0,,,,,,,,,,,
66,1992,1992-10-11,5,27.059,HOU,@,CIN,W 38-24,,,,,,,,,,,
67,1992,1992-10-18,6,27.066,HOU,@,DEN,L 21-27,,,,,,,,,,,
68,1992,1992-10-25,7,27.073,HOU,,CIN,W 26-10,,,,,,,,,,,
69,1992,1992-11-01,8,27.080,HOU,@,PIT,L 20-21,,,,,,,,,,,
70,1992,1992-11-08,9,27.087,HOU,,CLE,L 14-24,,,,,,,,,,,
71,1992,1992-11-15,10,27.094,HOU,@,MIN,W 17-13,,,,,,,,,,,
72,1992,1992-11-22,11,27.101,HOU,@,MIA,L 16-19,,0,0,,0,0,0,0.0,1,17,0
73,1992,1992-11-26,12,27.105,HOU,@,DET,W 24-21,,,,,,,,,,,
74,1992,1992-12-07,13,27.116,HOU,,CHI,W 24-7,,0,0,,0,0,0,0.0,1,0,0
75,1992,1992-12-13,14,27.122,HOU,,GNB,L 14-16,,,,,,,,,,,
76,1992,1992-12-20,15,27.129,HOU,@,CLE,W 17-14,,,,,,,,,,,
77,1992,1992-12-27,16,27.136,HOU,,BUF,W 27-3,,0,0,,0,0,0,0.0,1,17,0
78,1993,1993-09-05,1,28.023,HOU,@,NOR,L 21-33,,,,,,,,,,,
79,1993,1993-09-12,2,28.030,HOU,,KAN,W 30-0,,,,,,,,,,,
80,1993,1993-09-19,3,28.037,HOU,@,SDG,L 17-18,,,,,,,,,,,
81,1993,1993-09-26,4,28.044,HOU,,RAM,L 13-28,,,,,,,,,,,
82,1993,1993-10-11,5,28.059,HOU,@,BUF,L 7-35,,,,,,,,,,,
83,1993,1993-10-17,6,28.065,HOU,@,NWE,W 28-14,,,,,,,,,,,
84,1993,1993-10-24,7,28.072,HOU,,CIN,W 28-12,,,,,,,,,,,
85,1993,1993-11-07,8,28.086,HOU,,SEA,W 24-14,,0,0,,0,0,0,0.0,1,20,0
86,1993,1993-11-14,9,28.093,HOU,@,CIN,W 38-3,,,,,,,,,,,
87,1993,1993-11-21,10,28.100,HOU,@,CLE,W 27-20,,0,0,,0,0,0,0.0,1,30,0
88,1993,1993-11-28,11,28.107,HOU,,PIT,W 23-3,,0,0,,0,0,0,0.0,1,4,0
89,1993,1993-12-05,12,28.114,HOU,,ATL,W 33-17,,0,0,,0,0,0,0.0,1,20,0
90,1993,1993-12-12,13,28.121,HOU,,CLE,W 19-17,,0,0,,0,0,0,0.0,1,0,0
91,1993,1993-12-19,14,28.128,HOU,@,PIT,W 26-17,,,,,,,,,,,
92,1993,1993-12-25,15,28.134,HOU,@,SFO,W 10-7,,0,0,,0,0,0,0.0,1,0,0
93,1993,1994-01-02,16,28.142,HOU,,NYJ,W 24-0,,,,,,,,,,,
94,1994,1994-09-04,1,29.022,HOU,@,IND,L 21-45,,0,0,,0,0,0,0.0,1,0,0
95,1994,1994-09-11,2,29.029,HOU,@,DAL,L 17-20,,0,0,,0,0,0,0.0,1,38,0
96,1994,1994-09-18,3,29.036,HOU,,BUF,L 7-15,,0,0,,0,,,,,,
97,1994,1994-09-25,4,29.043,HOU,,CIN,W 20-13,,0,0,,0,0,0,0.0,1,0,0
98,1994,1994-10-03,5,29.051,HOU,@,PIT,L 14-30,,0,0,,0,,,,,,
99,1994,1994-10-13,6,29.061,HOU,,CLE,L 8-11,,0,0,,0,,,,,,
100,1994,1994-10-24,7,29.072,HOU,@,PHI,L 6-21,,1,0,0.00,0,0,0,0.0,0,0,0
101,1994,1994-10-30,8,29.078,HOU,@,RAI,L 14-17,,0,0,,0,,,,,,
102,1994,1994-11-06,9,29.085,HOU,,PIT,L 9-12,,0,0,,0,,,,,,
103,1994,1994-11-13,10,29.092,HOU,@,CIN,L 31-34,,0,0,,0,,,,,,
104,1994,1994-11-21,11,29.100,HOU,,NYG,L 10-13,,0,0,,0,,,,,,
105,1994,1994-11-27,12,29.106,HOU,@,CLE,L 10-34,,0,0,,0,,,,,,
106,1994,1994-12-04,13,29.113,HOU,,ARI,L 12-30,,0,0,,0,1,6,0.0,1,36,1
107,1994,1994-12-11,14,29.120,HOU,,SEA,L 14-16,,0,0,,0,,,,,,
108,1994,1994-12-18,15,29.127,HOU,@,KAN,L 9-31,,0,0,,0,,,,,,
109,1994,1994-12-24,16,29.133,HOU,,NYJ,W 24-10,,0,0,,0,,,,,,
110,1995,1995-09-03,1,30.021,HOU,@,JAX,W 10-3,,,,,,,,,,,
111,1995,1995-09-10,2,30.028,HOU,,PIT,L 17-34,,,,,,,,,,,
112,1995,1995-09-17,3,30.035,HOU,,CLE,L 7-14,,,,,,,,,,,
113,1995,1995-09-24,4,30.042,HOU,@,CIN,W 38-28,,,,,,,,,,,
114,1995,1995-10-01,5,30.049,HOU,,JAX,L 16-17,,,,,,,,,,,
115,1995,1995-10-08,6,30.056,HOU,@,MIN,L 17-23,,,,,,,,,,,
116,1995,1995-10-22,7,30.070,HOU,@,CHI,L 32-35,,,,,,,,,,,
117,1995,1995-10-29,8,30.077,HOU,,TAM,W 19-7,,0,0,,0,0,0,0.0,2,17,0
118,1995,1995-11-05,9,30.084,HOU,@,CLE,W 37-10,,,,,,,,,,,
119,1995,1995-11-12,10,30.091,HOU,,CIN,L 25-32,,,,,,,,,,,
120,1995,1995-11-19,11,30.098,HOU,@,KAN,L 13-20,,0,0,,0,0,0,0.0,1,0,0
121,1995,1995-11-26,12,30.105,HOU,,DEN,W 42-33,,,,,,,,,,,
122,1995,1995-12-03,13,30.112,HOU,@,PIT,L 7-21,,,,,,,,,,,
123,1995,1995-12-10,14,30.119,HOU,,DET,L 17-24,,,,,,,,,,,
124,1995,1995-12-17,15,30.126,HOU,,NYJ,W 23-6,,,,,,,,,,,
125,1996,1996-09-01,1,31.019,HOU,,KAN,L 19-20,,,,,,,,,,,
126,1996,1996-09-08,2,31.026,HOU,@,JAX,W 34-27,,,,,,,,,,,
127,1996,1996-09-15,3,31.033,DAL,,IND,L 24-25,,,,,,,,,,,
128,1996,1996-09-29,4,31.047,HOU,@,PIT,L 16-30,,,,,,,,,,,
129,1996,1996-10-06,5,31.054,HOU,@,CIN,W 30-27,,,,,,,,,,,
130,1996,1996-10-13,6,31.061,HOU,@,ATL,W 23-13,,,,,,,,,,,
131,1996,1996-10-20,7,31.068,HOU,,PIT,W 23-13,,,,,,,,,,,
132,1996,1996-10-27,8,31.075,HOU,,SFO,L 9-10,,,,,,,,,,,
133,1996,1996-11-03,9,31.082,HOU,@,SEA,L 16-23,,,,,,,,,,,
134,1996,1996-11-10,10,31.089,HOU,@,NOR,W 31-14,,,,,,,,,,,
135,1996,1996-11-17,11,31.096,HOU,,MIA,L 20-23,,,,,,,,,,,
136,1996,1996-11-24,12,31.103,HOU,,CAR,L 6-31,,,,,,,,,,,
137,1996,1996-12-01,13,31.110,HOU,@,NYJ,W 35-10,,0,0,,0,0,0,0.0,1,7,0
138,1996,1996-12-08,14,31.117,HOU,,JAX,L 17-23,,,,,,,,,,,
139,1996,1996-12-15,15,31.124,HOU,,CIN,L 13-21,,,,,,,,,,,
140,1996,1996-12-22,16,31.131,CIN,,IND,W 31-24,,,,,,,,,,,
141,1997,1997-08-31,1,32.018,WAS,@,CAR,W 24-10,,0,0,,0,0,0,0.0,1,11,0
142,1997,1997-09-07,2,32.025,WAS,@,PIT,L 13-14,,,,,,,,,,,
143,1997,1997-09-14,3,32.032,WAS,,ARI,W 19-13,,,,,,,,,,,
144,1997,1997-09-28,4,32.046,WAS,,JAX,W 24-12,,,,,,,,,,,
145,1997,1997-10-05,5,32.053,WAS,@,PHI,L 10-24,,,,,,,,,,,
146,1997,1997-10-13,6,32.061,WAS,,DAL,W 21-16,,,,,,,,,,,
147,1997,1997-10-19,7,32.067,WAS,@,TEN,L 14-28,,0,0,,0,0,0,0.5,0,0,0
148,1997,1997-10-26,8,32.074,SDG,,IND,W 35-19,,,,,,,,,,,
149,1997,1997-11-02,9,32.081,WAS,@,CHI,W 31-8,,0,0,,0,0,0,0.0,1,7,0
150,1997,1997-11-09,10,32.088,WAS,,DET,W 30-7,,,,,,,,,,,
151,1997,1997-11-16,11,32.095,WAS,@,DAL,L 14-17,,,,,,,,,,,
152,1997,1997-11-23,12,32.102,WAS,,NYG,T 7-7,,,,,,,,,,,
153,1997,1997-11-30,13,32.109,WAS,,STL,L 20-23,,,,,,,,,,,
154,1997,1997-12-07,14,32.116,WAS,@,ARI,W 38-28,,0,0,,0,1,6,0.0,2,29,1
155,1997,1997-12-13,15,32.122,WAS,@,NYG,L 10-30,,,,,,,,,,,
156,1997,1997-12-21,16,32.130,WAS,,PHI,W 35-32,,0,0,,0,0,0,1.0,0,0,0
157,1998,1998-09-06,1,33.024,WAS,@,NYG,L 24-31,,,,,,,,,,,
158,1998,1998-09-14,2,33.032,WAS,,SFO,L 10-45,,,,,,,,,,,
159,1998,1998-09-20,3,33.038,WAS,@,SEA,L 14-24,,,,,,,,,,,
160,1998,1998-09-27,4,33.045,WAS,,DEN,L 16-38,,,,,,,,,,,
161,1998,1998-10-04,5,33.052,WAS,,DAL,L 10-31,,,,,,,,,,,
162,1998,1998-10-11,6,33.059,WAS,@,PHI,L 12-17,,,,,,,,,,,
163,1998,1998-10-18,7,33.066,WAS,@,MIN,L 7-41,,,,,,,,,,,
164,1998,1998-11-01,8,33.080,WAS,,NYG,W 21-14,,,,,,,,,,,
165,1998,1998-11-08,9,33.087,WAS,@,ARI,L 27-29,,,,,,,,,,,
166,1998,1998-11-15,10,33.094,WAS,,PHI,W 28-3,,0,0,,0,0,0,0.0,2,60,0
167,1998,1998-11-22,11,33.101,WAS,,ARI,L 42-45,,,,,,,,,,,
168,1998,1998-11-29,12,33.108,WAS,@,OAK,W 29-19,,,,,,,,,,,
169,1998,1998-12-06,13,33.115,WAS,,SDG,W 24-20,,,,,,,,,,,
170,1998,1998-12-13,14,33.122,WAS,@,CAR,W 28-25,,,,,,,,,,,
171,1998,1998-12-19,15,33.128,WAS,,TAM,W 20-16,,,,,,,,,,,
172,1998,1998-12-27,16,33.136,WAS,@,DAL,L 7-23,,,,,,,,,,,
173,1999,1999-09-12,1,34.030,KAN,@,CHI,L 17-20,*,,,,,,,,,,
174,1999,1999-09-19,2,34.037,KAN,,DEN,W 26-10,*,,,,,,,,,,
175,1999,1999-09-26,3,34.044,KAN,,DET,W 31-21,*,0,0,,0,0,0,0.0,1,25,0
176,1999,1999-10-03,4,34.051,KAN,@,SDG,L 14-21,*,,,,,,,,,,
177,1999,1999-10-10,5,34.058,KAN,,NWE,W 16-14,*,,,,,,,,,,
178,1999,1999-10-21,6,34.069,KAN,@,BAL,W 35-8,*,,,,,,,,,,
179,1999,1999-10-31,7,34.079,KAN,,SDG,W 34-0,*,0,0,,0,0,0,0.0,1,7,0
180,1999,1999-11-07,8,34.086,KAN,@,IND,L 17-25,*,,,,,,,,,,
181,1999,1999-11-14,9,34.093,KAN,@,TAM,L 10-17,*,,,,,,,,,,
182,1999,1999-11-21,10,34.100,KAN,,SEA,L 19-31,*,,,,,,,,,,
183,1999,1999-11-28,11,34.107,KAN,@,OAK,W 37-34,*,0,0,,0,1,6,0.0,1,47,1
184,1999,1999-12-05,12,34.114,KAN,@,DEN,W 16-10,*,0,0,,0,0,0,0.0,1,14,0
185,1999,1999-12-12,13,34.121,KAN,,MIN,W 31-28,*,,,,,,,,,,
186,1999,1999-12-18,14,34.127,KAN,,PIT,W 35-19,*,,,,,,,,,,
187,1999,1999-12-26,15,34.135,KAN,@,SEA,L 14-23,*,,,,,,,,,,
188,1999,2000-01-02,16,34.142,KAN,,OAK,L 38-41,*,0,0,,0,0,0,0.0,1,2,0
189,2000,2000-09-03,1,35.021,MIN,,CHI,W 30-27,,,,,,,,,,,
190,2000,2000-09-10,2,35.028,MIN,,MIA,W 13-7,,,,,,,,,,,
191,2000,2000-09-17,3,35.035,MIN,@,NWE,W 21-13,*,0,0,,0,0,0,0.0,1,0,0
192,2000,2000-10-01,4,35.049,MIN,@,DET,W 31-24,*,,,,,,,,,,
193,2000,2000-10-09,5,35.057,MIN,,TAM,W 30-23,,,,,,,,,,,
194,2000,2000-10-15,6,35.063,MIN,@,CHI,W 28-16,*,,,,,,,,,,
195,2000,2000-10-22,7,35.070,MIN,,BUF,W 31-27,,,,,,,,,,,
196,2000,2000-10-29,8,35.077,MIN,@,TAM,L 13-41,,,,,,,,,,,
197,2000,2000-11-06,9,35.085,MIN,@,GNB,L 20-26,*,,,,,,,,,,
198,2000,2000-11-19,11,35.098,MIN,,CAR,W 31-17,,,,,,,,,,,
199,2000,2000-11-23,12,35.102,MIN,@,DAL,W 27-15,,,,,,,,,,,
