ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
45,1995,1995-12-03,13,28.333,MIN,,TAM,W 31-17,,,,,,0.0%,,,
46,1995,1995-12-09,14,28.339,MIN,,CLE,W 27-11,,,,,,0.0%,,,
47,1995,1995-12-18,15,28.348,MIN,@,SFO,L 30-37,,,,,,0.0%,,,
48,1995,1995-12-24,16,28.354,MIN,@,CIN,L 24-27,,,,,,0.0%,,,
49,1996,1996-09-01,1,29.241,OAK,@,BAL,L 14-19,,0,0,,0,0.0%,,,
50,1996,1996-09-15,3,29.255,OAK,,JAX,W 17-3,,0,0,,0,0.0%,,,
51,1996,1996-09-22,4,29.262,OAK,,SDG,L 34-40,,0,0,,0,0.0%,,,
52,1996,1996-09-29,5,29.269,OAK,@,CHI,L 17-19,,0,0,,0,0.0%,,,
53,1996,1996-10-06,6,29.276,OAK,@,NYJ,W 34-13,0,0,0,,0,0.0%,,,
54,1996,1996-10-13,7,29.283,OAK,,DET,W 37-21,,0,0,,0,0.0%,,,
55,1996,1996-10-21,8,29.291,OAK,@,SDG,W 23-14,,0,0,,0,0.0%,,,
56,1996,1996-11-10,10,29.311,OAK,@,TAM,L 17-20,,0,0,,0,0.0%,,,
57,1996,1996-11-24,12,29.325,OAK,@,SEA,W 27-21,1,1,3,3.00,1,100.0%,3.00,1,6
58,1996,1996-12-01,13,29.332,OAK,,MIA,W 17-7,,0,0,,0,0.0%,,,
59,1996,1996-12-09,14,29.340,OAK,,KAN,W 26-7,,0,0,,0,0.0%,,,
60,1996,1996-12-15,15,29.346,OAK,@,DEN,L 19-24,0,0,0,,0,0.0%,,,
61,1996,1996-12-22,16,29.353,OAK,,SEA,L 21-28,,0,0,,0,0.0%,,,
62,1997,1997-09-08,2,30.247,OAK,,KAN,L 27-28,,,,,,0.0%,,,
63,1997,1997-09-14,3,30.253,OAK,@,ATL,W 36-31,,,,,,0.0%,,,
64,1997,1997-09-21,4,30.260,OAK,@,NYJ,L 22-23,,,,,,0.0%,,,
65,1997,1997-09-28,5,30.267,OAK,,STL,W 35-17,,,,,,0.0%,,,
66,1997,1997-10-19,7,30.288,OAK,,DEN,W 28-25,,,,,,0.0%,,,
67,1997,1997-11-16,11,30.316,OAK,@,SDG,W 38-13,,,,,,0.0%,,,
68,1997,1997-11-30,13,30.330,OAK,,MIA,L 16-34,,,,,,0.0%,,,
69,1998,1998-09-06,1,31.245,OAK,@,KAN,L 8-28,,,,,,0.0%,,,
70,1998,1998-10-11,6,31.280,OAK,,SDG,W 7-6,,,,,,0.0%,,,
71,1998,1998-10-25,7,31.294,OAK,,CIN,W 27-10,,,,,,0.0%,,,
72,1998,1998-11-01,8,31.301,OAK,@,SEA,W 31-18,,,,,,0.0%,,,
73,1998,1998-11-15,10,31.315,OAK,,SEA,W 20-17,,,,,,0.0%,,,
74,1998,1998-11-22,11,31.322,OAK,@,DEN,L 14-40,,,,,,0.0%,,,
75,1998,1998-11-29,12,31.329,OAK,,WAS,L 19-29,,,,,,0.0%,,,
76,1998,1998-12-06,13,31.336,OAK,,MIA,L 17-27,,,,,,0.0%,,,
77,1998,1998-12-13,14,31.343,OAK,@,BUF,L 21-44,,,,,,0.0%,,,
78,1998,1998-12-20,15,31.350,OAK,@,SDG,W 17-10,,,,,,0.0%,,,
79,1998,1998-12-26,16,31.356,OAK,,KAN,L 24-31,,,,,,0.0%,,,
