ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
154,1990,1990-10-21,7,34.016,HOU,,NOR,W 23-10,,2,34,17.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
155,1990,1990-10-28,8,34.023,HOU,,NYJ,L 12-17,,5,77,15.40,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
156,1990,1990-11-04,9,34.030,HOU,@,RAM,L 13-17,,4,73,18.25,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
157,1990,1990-11-18,10,34.044,HOU,@,CLE,W 35-23,,3,20,6.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
158,1990,1990-11-26,11,34.052,HOU,,BUF,W 27-24,,6,102,17.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
159,1990,1990-12-02,12,34.058,HOU,@,SEA,L 10-13,,5,58,11.60,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
160,1990,1990-12-09,13,34.065,HOU,,CLE,W 58-14,,5,61,12.20,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
161,1990,1990-12-16,14,34.072,HOU,@,KAN,W 27-10,,3,77,25.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
162,1990,1990-12-23,15,34.079,HOU,@,CIN,L 20-40,,6,60,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
163,1990,1990-12-30,16,34.086,HOU,,PIT,W 34-14,,4,24,6.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
164,1991,1991-09-01,1,34.331,HOU,,RAI,W 47-17,,3,32,10.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
165,1991,1991-09-08,2,34.338,HOU,@,CIN,W 30-7,,4,65,16.25,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
166,1991,1991-09-16,3,34.346,HOU,,KAN,W 17-7,,3,23,7.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
167,1991,1991-09-22,4,34.352,HOU,@,NWE,L 20-24,,3,48,16.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
168,1991,1991-10-06,5,35.001,HOU,,DEN,W 42-14,,2,24,12.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
169,1991,1991-10-13,6,35.008,HOU,@,NYJ,W 23-20,,6,80,13.33,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
170,1991,1991-10-20,7,35.015,HOU,@,MIA,W 17-13,,5,63,12.60,0,,,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
171,1991,1991-10-27,8,35.022,HOU,,CIN,W 35-3,,6,129,21.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
172,1991,1991-11-03,9,35.029,HOU,@,WAS,L 13-16,,9,83,9.22,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
173,1991,1991-11-10,10,35.036,HOU,,DAL,W 26-23,,8,95,11.88,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
174,1991,1991-11-17,11,35.043,HOU,,CLE,W 28-24,,11,144,13.09,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
175,1991,1991-11-24,12,35.050,HOU,@,PIT,L 14-26,,3,53,17.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
176,1991,1991-12-02,13,35.058,HOU,,PHI,L 6-13,,4,38,9.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
177,1991,1991-12-08,14,35.064,HOU,,PIT,W 31-6,,8,97,12.13,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
178,1991,1991-12-15,15,35.071,HOU,@,CLE,W 17-14,,8,60,7.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
179,1991,1991-12-21,16,35.077,HOU,@,NYG,L 20-24,,7,75,10.71,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
180,1992,1992-09-06,1,35.337,ATL,,NYJ,W 20-17,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
181,1992,1992-09-13,2,35.344,ATL,@,WAS,L 17-24,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
182,1992,1992-09-20,3,35.351,ATL,,NOR,L 7-10,9,6,45,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
183,1992,1992-09-27,4,35.358,ATL,@,CHI,L 31-41,11,8,83,10.38,0,72.7%,7.55,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
184,1992,1992-10-04,5,35.365,ATL,,GNB,W 24-10,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
185,1992,1992-10-11,6,36.006,ATL,@,MIA,L 17-21,12,7,57,8.14,0,58.3%,4.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
186,1992,1992-10-18,7,36.013,ATL,@,SFO,L 17-56,4,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
187,1992,1992-11-01,8,36.027,ATL,,RAM,W 30-28,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
188,1992,1992-11-09,9,36.035,ATL,,SFO,L 3-41,9,3,37,12.33,0,33.3%,4.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
189,1992,1992-11-15,10,36.041,ATL,,PHO,W 20-17,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
190,1992,1992-11-22,11,36.048,ATL,@,BUF,L 14-41,8,5,35,7.00,1,62.5%,4.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
191,1992,1992-11-29,12,36.055,ATL,,NWE,W 34-0,3,2,36,18.00,1,66.7%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
192,1992,1992-12-03,13,36.059,ATL,@,NOR,L 14-22,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
193,1992,1992-12-13,14,36.069,ATL,@,TAM,W 35-7,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
194,1992,1992-12-21,15,36.077,ATL,,DAL,L 17-41,9,9,84,9.33,1,100.0%,9.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
195,1992,1992-12-27,16,36.083,ATL,@,RAM,L 27-38,12,8,107,13.38,0,66.7%,8.92,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
196,1993,1993-09-05,1,36.335,ATL,@,DET,L 13-30,8,3,17,5.67,0,37.5%,2.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
197,1993,1993-09-12,2,36.342,ATL,,NOR,L 31-34,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
198,1993,1993-09-19,3,36.349,ATL,@,SFO,L 30-37,7,3,25,8.33,0,42.9%,3.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
199,1993,1993-09-27,4,36.357,ATL,,PIT,L 17-45,3,2,40,20.00,0,66.7%,13.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
200,1993,1993-10-03,5,36.363,ATL,@,CHI,L 0-6,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
201,1993,1993-10-14,6,37.009,ATL,,RAM,W 30-24,3,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
202,1993,1993-10-24,7,37.019,ATL,@,NOR,W 26-15,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
203,1993,1993-10-31,8,37.026,ATL,,TAM,L 24-31,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
204,1993,1993-11-14,9,37.040,ATL,@,RAM,W 13-0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1993,1993-11-21,10,37.047,ATL,,DAL,W 27-14,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
206,1993,1993-11-28,11,37.054,ATL,,CLE,W 17-14,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
207,1993,1993-12-05,12,37.061,ATL,@,HOU,L 17-33,5,4,32,8.00,0,80.0%,6.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
208,1993,1993-12-11,13,37.067,ATL,,SFO,W 27-24,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
209,1993,1993-12-19,14,37.075,ATL,@,WAS,L 17-30,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
210,1993,1993-12-26,15,37.082,ATL,@,CIN,L 17-21,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
211,1993,1994-01-02,16,37.089,ATL,,PHO,L 10-27,6,4,41,10.25,0,66.7%,6.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
