ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
30,1981,1981-12-20,16,23.226,CIN,@,ATL,W 30-28,,,,,,
31,1982,1982-09-12,1,24.127,CIN,,HOU,W 27-6,,,,,,
32,1982,1982-09-19,2,24.134,CIN,@,PIT,L 20-26,,,,,,
33,1982,1982-11-21,3,24.197,CIN,@,PHI,W 18-14,,,,,,
34,1982,1983-01-02,9,24.239,CIN,@,HOU,W 35-27,,,,,,
35,1983,1983-09-04,1,25.119,CIN,,RAI,L 10-20,,,,,,
36,1983,1983-09-11,2,25.126,CIN,,BUF,L 6-10,,,,,,
37,1983,1983-09-15,3,25.130,CIN,@,CLE,L 7-17,,,,,,
38,1983,1983-09-25,4,25.140,CIN,@,TAM,W 23-17,,,,,,
39,1983,1983-10-02,5,25.147,CIN,,BAL,L 31-34,,,,,,
40,1983,1983-10-10,6,25.155,CIN,,PIT,L 14-24,,,,,,
41,1983,1983-10-16,7,25.161,CIN,@,DEN,L 17-24,,,,,,
42,1983,1983-10-23,8,25.168,CIN,,CLE,W 28-21,,,,,,
43,1983,1983-10-30,9,25.175,CIN,,GNB,W 34-14,,,,,,
44,1983,1983-11-06,10,25.182,CIN,@,HOU,W 55-14,,,,,,
45,1983,1983-11-13,11,25.189,CIN,@,KAN,L 15-20,,,,,,
46,1983,1983-11-20,12,25.196,CIN,,HOU,W 38-10,,,,,,
47,1983,1983-11-28,13,25.204,CIN,@,MIA,L 14-38,,,,,,
48,1983,1983-12-04,14,25.210,CIN,@,PIT,W 23-10,,,,,,
49,1983,1983-12-11,15,25.217,CIN,,DET,W 17-9,,,,,,
50,1983,1983-12-17,16,25.223,CIN,@,MIN,L 14-20,,,,,,
51,1984,1984-09-23,4,26.138,GNB,@,DAL,L 6-20,0,0,,0,,
52,1984,1984-10-15,7,26.160,GNB,@,DEN,L 14-17,0,0,,0,,
53,1984,1984-10-21,8,26.166,GNB,,SEA,L 24-30,0,0,,0,,
54,1984,1984-10-28,9,26.173,GNB,,DET,W 41-9,1,3,3.00,1,1,6
55,1984,1984-11-04,10,26.180,GNB,@,NOR,W 23-13,0,0,,0,,
56,1984,1984-11-11,11,26.187,GNB,,MIN,W 45-17,0,0,,0,,
57,1984,1984-11-18,12,26.194,GNB,,RAM,W 31-6,0,0,,0,,
58,1984,1984-11-22,13,26.198,GNB,@,DET,L 28-31,0,0,,0,,
59,1984,1984-12-02,14,26.208,GNB,,TAM,W 27-14,0,0,,0,,
60,1984,1984-12-09,15,26.215,GNB,@,CHI,W 20-14,0,0,,0,,
61,1984,1984-12-16,16,26.222,GNB,@,MIN,W 38-14,0,0,,0,,
62,1985,1985-09-08,1,27.123,GNB,@,NWE,L 20-26,0,0,,0,,
63,1985,1985-09-15,2,27.130,GNB,,NYG,W 23-20,0,0,,0,,
64,1985,1985-09-22,3,27.137,GNB,,NYJ,L 3-24,0,0,,0,,
65,1985,1985-09-29,4,27.144,GNB,@,STL,L 28-43,0,0,,0,,
66,1985,1985-10-06,5,27.151,GNB,,DET,W 43-10,0,0,,0,,
67,1985,1985-10-13,6,27.158,GNB,,MIN,W 20-17,0,0,,0,,
68,1985,1985-10-21,7,27.166,GNB,@,CHI,L 7-23,0,0,,0,,
69,1985,1985-10-27,8,27.172,GNB,@,IND,L 10-37,0,0,,0,,
70,1985,1985-11-03,9,27.179,GNB,,CHI,L 10-16,0,0,,0,,
71,1985,1985-11-10,10,27.186,GNB,@,MIN,W 27-17,0,0,,0,,
72,1985,1985-11-17,11,27.193,GNB,,NOR,W 38-14,1,3,3.00,1,1,6
73,1985,1985-11-24,12,27.200,GNB,@,RAM,L 17-34,0,0,,0,,
74,1985,1985-12-01,13,27.207,GNB,,TAM,W 21-0,0,0,,0,,
75,1985,1985-12-08,14,27.214,GNB,,MIA,L 24-34,0,0,,0,,
76,1985,1985-12-15,15,27.221,GNB,@,DET,W 26-23,0,0,,0,,
77,1985,1985-12-22,16,27.228,GNB,@,TAM,W 20-17,0,0,,0,,
