ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2014,2014-09-08,1,24.285,ARI,,SDG,W 18-17,*,7,5,119,23.80,0,71.4%,17.00,1,2,2.00,0,0,0,0.0,0,0
34,2014,2014-09-14,2,24.291,ARI,@,NYG,W 25-14,*,6,1,19,19.00,0,16.7%,3.17,0,0,,0,0,0,0.0,0,0
35,2014,2014-09-21,3,24.298,ARI,,SFO,W 23-14,*,9,5,114,22.80,0,55.6%,12.67,0,0,,0,0,0,0.0,0,0
36,2014,2014-10-05,4,24.312,ARI,@,DEN,L 20-41,,7,1,7,7.00,0,14.3%,1.00,0,0,,0,0,0,0.0,0,0
37,2014,2014-10-12,5,24.319,ARI,,WAS,W 30-20,*,7,4,47,11.75,1,57.1%,6.71,0,0,,0,1,6,0.0,0,0
38,2014,2014-10-19,6,24.326,ARI,@,OAK,W 24-13,*,3,3,47,15.67,1,100.0%,15.67,0,0,,0,1,6,0.0,0,0
39,2014,2014-10-26,7,24.333,ARI,,PHI,W 24-20,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
40,2014,2014-11-02,8,24.340,ARI,@,DAL,W 28-17,*,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,0.0,0,0
41,2014,2014-11-09,9,24.347,ARI,,STL,W 31-14,,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,0.0,0,0
42,2014,2014-11-16,10,24.354,ARI,,DET,W 14-6,*,5,2,54,27.00,2,40.0%,10.80,0,0,,0,2,12,0.0,0,0
43,2014,2014-11-23,11,24.361,ARI,@,SEA,L 3-19,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
44,2014,2014-11-30,12,25.003,ARI,@,ATL,L 18-29,*,10,5,53,10.60,0,50.0%,5.30,0,0,,0,0,0,0.0,1,0
45,2014,2014-12-07,13,25.010,ARI,,KAN,W 17-14,*,7,4,85,21.25,0,57.1%,12.14,0,0,,0,0,0,0.0,0,0
46,2014,2014-12-11,14,25.014,ARI,@,STL,W 12-6,*,3,2,55,27.50,0,66.7%,18.33,0,0,,0,0,0,0.0,0,0
47,2014,2014-12-21,15,25.024,ARI,,SEA,L 6-35,*,8,2,41,20.50,0,25.0%,5.13,0,0,,0,0,0,0.0,0,0
48,2014,2014-12-28,16,25.031,ARI,@,SFO,L 17-20,*,12,8,153,19.13,2,66.7%,12.75,0,0,,0,2,12,0.0,0,0
49,2015,2015-09-13,1,25.290,ARI,,NOR,W 31-19,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0
50,2015,2015-09-20,2,25.297,ARI,@,CHI,W 48-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
51,2015,2015-09-27,3,25.304,ARI,,SFO,W 47-7,,5,1,12,12.00,0,20.0%,2.40,0,0,,0,0,0,0.0,0,0
52,2015,2015-10-04,4,25.311,ARI,,STL,L 22-24,,7,5,59,11.80,0,71.4%,8.43,0,0,,0,0,0,0.0,0,0
53,2015,2015-10-11,5,25.318,ARI,@,DET,W 42-17,*,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,0.0,0,0
54,2015,2015-10-18,6,25.325,ARI,@,PIT,L 13-25,,8,5,50,10.00,1,62.5%,6.25,0,0,,0,1,6,0.0,0,0
55,2015,2015-10-26,7,25.333,ARI,,BAL,W 26-18,*,4,3,59,19.67,1,75.0%,14.75,0,0,,0,1,6,0.0,0,0
56,2015,2015-11-01,8,25.339,ARI,@,CLE,W 34-20,,8,4,106,26.50,1,50.0%,13.25,0,0,,0,1,6,0.0,0,0
57,2015,2015-11-15,9,25.353,ARI,@,SEA,W 39-32,,9,7,113,16.14,2,77.8%,12.56,0,0,,0,2,12,0.0,0,0
58,2015,2015-11-29,11,26.002,ARI,@,SFO,W 19-13,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0
59,2015,2015-12-06,12,26.009,ARI,@,STL,W 27-3,*,12,7,104,14.86,0,58.3%,8.67,0,0,,0,0,0,0.0,0,0
60,2015,2015-12-10,13,26.013,ARI,,MIN,W 23-20,,9,5,102,20.40,1,55.6%,11.33,0,0,,0,1,6,0.0,0,0
61,2015,2015-12-20,14,26.023,ARI,@,PHI,W 40-17,*,8,5,70,14.00,0,62.5%,8.75,0,0,,0,0,0,0.0,0,0
62,2015,2015-12-27,15,26.030,ARI,,GNB,W 38-8,*,8,6,111,18.50,0,75.0%,13.88,0,0,,0,0,0,0.0,0,0
63,2015,2016-01-03,16,26.037,ARI,,SEA,L 6-36,,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,0.0,0,0
64,2016,2016-09-11,1,26.289,ARI,,NWE,L 21-23,*,7,3,61,20.33,0,42.9%,8.71,0,0,,0,0,0,0.0,0,0
65,2016,2016-09-18,2,26.296,ARI,,TAM,W 40-7,*,6,2,8,4.00,1,33.3%,1.33,0,0,,0,1,6,0.0,0,0
66,2016,2016-09-25,3,26.303,ARI,@,BUF,L 18-33,*,11,4,65,16.25,0,36.4%,5.91,0,0,,0,0,0,0.0,0,0
67,2016,2016-10-02,4,26.310,ARI,,LAR,L 13-17,,7,3,36,12.00,1,42.9%,5.14,0,0,,0,1,6,0.0,0,0
68,2016,2016-10-06,5,26.314,ARI,@,SFO,W 33-21,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
69,2016,2016-10-17,6,26.325,ARI,,NYJ,W 28-3,,2,2,22,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0
70,2016,2016-10-23,7,26.331,ARI,,SEA,T 6-6,*,7,5,65,13.00,0,71.4%,9.29,0,0,,0,0,0,0.0,0,0
71,2016,2016-10-30,8,26.338,ARI,@,CAR,L 20-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
72,2016,2016-11-13,9,26.352,ARI,,SFO,W 23-20,,6,5,101,20.20,0,83.3%,16.83,0,0,,0,0,0,0.0,0,0
73,2016,2016-11-20,10,26.359,ARI,@,MIN,L 24-30,*,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,0.0,0,0
74,2016,2016-11-27,11,27.000,ARI,@,ATL,L 19-38,,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,0.0,0,0
75,2016,2016-12-04,12,27.007,ARI,,WAS,W 31-23,*,8,3,18,6.00,1,37.5%,2.25,0,0,,0,1,6,0.0,0,0
76,2016,2016-12-11,13,27.014,ARI,@,MIA,L 23-26,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,0,0
77,2016,2016-12-24,15,27.027,NWE,,NYJ,W 41-3,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
78,2016,2017-01-01,16,27.035,NWE,@,MIA,W 35-14,*,4,3,36,12.00,1,75.0%,9.00,0,0,,0,1,6,0.0,0,0
79,2017,2017-10-09,5,27.316,MIN,@,CHI,W 20-17,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,0
80,2017,2017-10-15,6,27.322,MIN,,GNB,W 23-10,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,0.0,0,0
81,2017,2017-10-29,8,27.336,MIN,@,CLE,W 33-16,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
82,2017,2017-11-12,9,27.350,MIN,@,WAS,W 38-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
83,2017,2017-11-19,10,27.357,MIN,,LAR,W 24-7,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
84,2017,2017-11-23,11,27.361,MIN,@,DET,W 30-23,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
85,2017,2017-12-03,12,28.006,MIN,@,ATL,W 14-9,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
86,2017,2017-12-10,13,28.013,MIN,@,CAR,L 24-31,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
87,2017,2017-12-17,14,28.020,MIN,,CIN,W 34-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
88,2017,2017-12-23,15,28.026,MIN,@,GNB,W 16-0,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
89,2017,2017-12-31,16,28.034,MIN,,CHI,W 23-10,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
