ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
48,1991,1991-09-02,1,28.202,SFO,@,NYG,L 14-16,,2,18,9.00,0,,,0,0
49,1991,1991-09-08,2,28.208,SFO,,SDG,W 34-14,,5,86,17.20,0,,,0,0
50,1991,1991-11-03,9,28.264,SFO,@,ATL,L 14-17,,1,12,12.00,0,,,0,0
51,1991,1991-11-10,10,28.271,SFO,@,NOR,L 3-10,,2,34,17.00,0,,,0,0
52,1991,1991-11-17,11,28.278,SFO,,PHO,W 14-10,,5,79,15.80,0,,,0,0
53,1991,1991-11-25,12,28.286,SFO,@,RAM,W 33-10,,2,65,32.50,0,,,0,0
54,1991,1991-12-01,13,28.292,SFO,,NOR,W 38-24,,0,0,,0,,,,
55,1991,1991-12-08,14,28.299,SFO,@,SEA,W 24-22,,2,23,11.50,0,,,0,0
56,1991,1991-12-14,15,28.305,SFO,,KAN,W 28-14,,4,39,9.75,0,,,0,0
57,1991,1991-12-23,16,28.314,SFO,,CHI,W 52-14,,4,61,15.25,0,,,0,0
58,1992,1992-09-06,1,29.207,SFO,@,NYG,W 31-14,2,0,0,,0,0.0%,0.00,,
59,1992,1992-09-13,2,29.214,SFO,,BUF,L 31-34,,0,0,,0,0.0%,,,
60,1992,1992-09-27,4,29.228,SFO,@,NOR,W 16-10,4,2,44,22.00,0,50.0%,11.00,0,0
61,1992,1992-10-04,5,29.235,SFO,,RAM,W 27-24,6,4,89,22.25,0,66.7%,14.83,0,0
62,1992,1992-10-11,6,29.242,SFO,@,NWE,W 24-12,2,2,34,17.00,0,100.0%,17.00,0,0
63,1992,1992-10-18,7,29.249,SFO,,ATL,W 56-17,6,5,86,17.20,1,83.3%,14.33,1,6
64,1992,1992-11-01,8,29.263,SFO,@,PHO,L 14-24,6,6,58,9.67,0,100.0%,9.67,0,0
65,1992,1992-11-09,9,29.271,SFO,@,ATL,W 41-3,2,2,34,17.00,0,100.0%,17.00,0,0
66,1992,1992-11-15,10,29.277,SFO,,NOR,W 21-20,5,4,54,13.50,2,80.0%,10.80,2,12
67,1992,1992-11-22,11,29.284,SFO,@,RAM,W 27-10,5,2,27,13.50,0,40.0%,5.40,0,0
68,1992,1992-11-29,12,29.291,SFO,,PHI,W 20-14,6,4,32,8.00,0,66.7%,5.33,0,0
69,1992,1992-12-06,13,29.298,SFO,,MIA,W 27-3,3,2,26,13.00,0,66.7%,8.67,0,0
70,1992,1992-12-13,14,29.305,SFO,@,MIN,W 20-17,6,4,40,10.00,0,66.7%,6.67,0,0
71,1992,1992-12-19,15,29.311,SFO,,TAM,W 21-14,4,2,13,6.50,0,50.0%,3.25,0,0
72,1992,1992-12-28,16,29.320,SFO,,DET,W 24-6,7,6,91,15.17,1,85.7%,13.00,1,6
73,1993,1993-09-05,1,30.205,SFO,@,PIT,W 24-13,10,6,50,8.33,1,60.0%,5.00,1,6
74,1993,1993-09-13,2,30.213,SFO,@,CLE,L 13-23,5,2,35,17.50,0,40.0%,7.00,0,0
75,1993,1993-09-19,3,30.219,SFO,,ATL,W 37-30,3,3,55,18.33,1,100.0%,18.33,1,6
76,1993,1993-09-26,4,30.226,SFO,@,NOR,L 13-16,6,5,51,10.20,0,83.3%,8.50,0,0
77,1993,1993-10-03,5,30.233,SFO,,MIN,W 38-19,8,8,68,8.50,0,100.0%,8.50,0,0
78,1993,1993-10-17,6,30.247,SFO,@,DAL,L 17-26,8,7,68,9.71,1,87.5%,8.50,1,6
79,1993,1993-10-24,7,30.254,SFO,,PHO,W 28-14,10,6,72,12.00,0,60.0%,7.20,0,0
80,1993,1993-10-31,8,30.261,SFO,,RAM,W 40-17,3,1,9,9.00,0,33.3%,3.00,0,0
81,1993,1993-11-14,9,30.275,SFO,@,TAM,W 45-21,2,2,17,8.50,0,100.0%,8.50,0,0
82,1993,1993-11-22,10,30.283,SFO,,NOR,W 42-7,5,4,53,13.25,0,80.0%,10.60,0,0
83,1993,1993-11-28,11,30.289,SFO,@,RAM,W 35-10,4,4,53,13.25,0,100.0%,13.25,0,0
84,1993,1993-12-05,12,30.296,SFO,,CIN,W 21-8,5,4,51,12.75,0,80.0%,10.20,0,0
85,1993,1993-12-11,13,30.302,SFO,@,ATL,L 24-27,6,3,28,9.33,0,50.0%,4.67,0,0
86,1993,1993-12-19,14,30.310,SFO,@,DET,W 55-17,3,3,51,17.00,0,100.0%,17.00,0,0
87,1993,1993-12-25,15,30.316,SFO,,HOU,L 7-10,6,3,17,5.67,0,50.0%,2.83,0,0
88,1993,1994-01-03,16,30.325,SFO,,PHI,L 34-37,10,7,57,8.14,0,70.0%,5.70,0,0
89,1994,1994-09-05,1,31.205,SFO,,RAI,W 44-14,7,4,59,14.75,2,57.1%,8.43,2,12
90,1994,1994-09-11,2,31.211,SFO,@,KAN,L 17-24,7,6,69,11.50,1,85.7%,9.86,1,6
91,1994,1994-09-18,3,31.218,SFO,@,RAM,W 34-19,7,6,60,10.00,0,85.7%,8.57,0,0
92,1994,1994-09-25,4,31.225,SFO,,NOR,W 24-13,7,4,37,9.25,0,57.1%,5.29,0,0
93,1994,1994-10-02,5,31.232,SFO,,PHI,L 8-40,4,2,14,7.00,0,50.0%,3.50,0,0
94,1994,1994-10-09,6,31.239,SFO,@,DET,W 27-21,4,2,29,14.50,0,50.0%,7.25,0,0
95,1994,1994-10-16,7,31.246,SFO,@,ATL,W 42-3,1,1,7,7.00,1,100.0%,7.00,1,6
96,1994,1994-10-23,8,31.253,SFO,,TAM,W 41-16,7,5,76,15.20,0,71.4%,10.86,0,0
97,1994,1994-11-06,9,31.267,SFO,@,WAS,W 37-22,1,1,69,69.00,1,100.0%,69.00,1,6
98,1994,1994-11-13,10,31.274,SFO,,DAL,W 21-14,2,1,13,13.00,1,50.0%,6.50,1,6
99,1994,1994-11-20,11,31.281,SFO,,RAM,W 31-27,6,3,31,10.33,0,50.0%,5.17,0,0
100,1994,1994-11-28,12,31.289,SFO,@,NOR,W 35-14,6,5,39,7.80,2,83.3%,6.50,2,12
101,1994,1994-12-04,13,31.295,SFO,,ATL,W 50-14,6,4,81,20.25,0,66.7%,13.50,0,0
102,1994,1994-12-11,14,31.302,SFO,@,SDG,W 38-15,4,3,48,16.00,1,75.0%,12.00,1,6
103,1994,1994-12-17,15,31.308,SFO,,DEN,W 42-19,3,2,38,19.00,0,66.7%,12.67,0,0
104,1995,1995-09-03,1,32.203,SFO,@,NOR,W 24-22,8,4,66,16.50,0,50.0%,8.25,0,0
105,1995,1995-09-10,2,32.210,SFO,,ATL,W 41-10,4,2,25,12.50,1,50.0%,6.25,1,6
106,1995,1995-09-17,3,32.217,SFO,,NWE,W 28-3,9,6,67,11.17,0,66.7%,7.44,0,0
107,1995,1995-09-25,4,32.225,SFO,@,DET,L 24-27,7,1,3,3.00,0,14.3%,0.43,0,0
108,1995,1995-10-01,5,32.231,SFO,,NYG,W 20-6,6,4,27,6.75,0,66.7%,4.50,0,0
109,1995,1995-10-15,6,32.245,SFO,@,IND,L 17-18,11,5,44,8.80,0,45.5%,4.00,0,0
110,1995,1995-10-22,7,32.252,SFO,@,STL,W 44-10,1,1,12,12.00,0,100.0%,12.00,0,0
111,1995,1995-10-29,8,32.259,SFO,,NOR,L 7-11,3,2,6,3.00,0,66.7%,2.00,0,0
112,1995,1995-11-05,9,32.266,SFO,,CAR,L 7-13,6,4,64,16.00,0,66.7%,10.67,0,0
113,1995,1995-11-12,10,32.273,SFO,@,DAL,W 38-20,5,4,25,6.25,0,80.0%,5.00,0,0
114,1995,1995-11-20,11,32.281,SFO,@,MIA,W 44-20,6,4,42,10.50,2,66.7%,7.00,2,12
115,1995,1995-11-26,12,32.287,SFO,,STL,W 41-13,7,4,38,9.50,0,57.1%,5.43,0,0
116,1995,1995-12-03,13,32.294,SFO,,BUF,W 27-17,9,5,57,11.40,0,55.6%,6.33,0,0
117,1995,1995-12-10,14,32.301,SFO,@,CAR,W 31-10,7,7,51,7.29,0,100.0%,7.29,0,0
118,1995,1995-12-18,15,32.309,SFO,,MIN,W 37-30,8,4,39,9.75,0,50.0%,4.88,0,0
119,1995,1995-12-24,16,32.315,SFO,@,ATL,L 27-28,4,3,29,9.67,0,75.0%,7.25,0,0
120,1996,1996-09-01,1,33.202,SFO,,NOR,W 27-11,3,1,7,7.00,0,33.3%,2.33,0,0
121,1996,1996-09-08,2,33.209,SFO,,STL,W 34-0,6,3,26,8.67,0,50.0%,4.33,0,0
122,1996,1996-09-22,3,33.223,SFO,@,CAR,L 7-23,1,0,0,,0,0.0%,0.00,,
123,1996,1996-11-03,9,33.265,SFO,@,NOR,W 24-17,3,1,6,6.00,0,33.3%,2.00,0,0
124,1996,1996-11-10,10,33.272,SFO,,DAL,L 17-20,2,0,0,,0,0.0%,0.00,,
125,1996,1996-11-17,11,33.279,SFO,,BAL,W 38-20,7,6,74,12.33,0,85.7%,10.57,0,0
126,1996,1996-11-24,12,33.286,SFO,@,WAS,W 19-16,6,5,70,14.00,0,83.3%,11.67,0,0
127,1996,1996-12-02,13,33.294,SFO,@,ATL,W 34-10,3,3,56,18.67,0,100.0%,18.67,0,0
128,1996,1996-12-08,14,33.300,SFO,,CAR,L 24-30,9,6,68,11.33,1,66.7%,7.56,1,6
129,1996,1996-12-15,15,33.307,SFO,@,PIT,W 25-15,6,6,93,15.50,0,100.0%,15.50,0,0
130,1996,1996-12-23,16,33.315,SFO,,DET,W 24-14,2,2,28,14.00,0,100.0%,14.00,0,0
131,1997,1997-08-31,1,34.200,SFO,@,TAM,L 6-13,3,2,20,10.00,0,66.7%,6.67,0,0
132,1997,1997-09-07,2,34.207,SFO,@,STL,W 15-12,7,3,39,13.00,0,42.9%,5.57,0,0
133,1997,1997-09-14,3,34.214,SFO,,NOR,W 33-7,5,5,58,11.60,2,100.0%,11.60,2,12
134,1997,1997-09-21,4,34.221,SFO,,ATL,W 34-7,5,2,19,9.50,0,40.0%,3.80,0,0
135,1997,1997-09-29,5,34.229,SFO,@,CAR,W 34-21,3,1,15,15.00,0,33.3%,5.00,0,0
136,1997,1997-11-02,9,34.263,SFO,,DAL,W 17-10,2,1,2,2.00,0,50.0%,1.00,0,0
137,1997,1997-11-10,10,34.271,SFO,@,PHI,W 24-12,3,0,0,,0,0.0%,0.00,,
138,1997,1997-11-16,11,34.277,SFO,,CAR,W 27-19,1,1,11,11.00,0,100.0%,11.00,0,0
139,1997,1997-11-23,12,34.284,SFO,,SDG,W 17-10,6,5,83,16.60,0,83.3%,13.83,0,0
140,1997,1997-11-30,13,34.291,SFO,@,KAN,L 9-44,3,3,33,11.00,0,100.0%,11.00,0,0
141,1997,1997-12-07,14,34.298,SFO,,MIN,W 28-17,1,1,23,23.00,0,100.0%,23.00,0,0
142,1997,1997-12-15,15,34.306,SFO,,DEN,W 34-17,6,4,68,17.00,0,66.7%,11.33,0,0
143,1997,1997-12-21,16,34.312,SFO,@,SEA,L 9-38,2,1,12,12.00,0,50.0%,6.00,0,0
