ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
91,2002,2002-09-22,3,29.109,SFO,,WAS,W 20-10,,,,,,,,,
92,2002,2002-10-06,4,29.123,SFO,,STL,W 37-13,,,,,,,,,
93,2002,2002-10-14,5,29.131,SFO,@,SEA,W 28-21,,,,,,,,,
94,2002,2002-10-20,6,29.137,SFO,@,NOR,L 27-35,,,,,,,,,
95,2002,2002-10-27,7,29.144,SFO,,ARI,W 38-28,,,,,,,,,
96,2002,2002-11-03,8,29.151,SFO,@,OAK,W 23-20,,,,,,,,,
97,2002,2002-11-10,9,29.158,SFO,,KAN,W 17-13,,,,,,,,,
98,2002,2002-11-17,10,29.165,SFO,@,SDG,L 17-20,,,,,,,,,
99,2002,2002-11-25,11,29.173,SFO,,PHI,L 17-38,,,,,,,,,
100,2002,2002-12-01,12,29.179,SFO,,SEA,W 31-24,,,,,,,,,
101,2002,2002-12-08,13,29.186,SFO,@,DAL,W 31-27,,,,,,,,,
102,2002,2002-12-15,14,29.193,SFO,,GNB,L 14-20,,,,,,,,,
103,2002,2002-12-21,15,29.199,SFO,@,ARI,W 17-14,,,,,,,,,
104,2002,2002-12-30,16,29.208,SFO,@,STL,L 20-31,,,,,,,,,
105,2003,2003-09-07,1,30.094,SFO,,CHI,W 49-7,,,,,,,,,
106,2003,2003-09-14,2,30.101,SFO,@,STL,L 24-27,,,,,,,,,
107,2003,2003-09-21,3,30.108,SFO,,CLE,L 12-13,,,,,,,,,
108,2003,2003-09-28,4,30.115,SFO,@,MIN,L 7-35,,,,,,,,,
109,2003,2003-10-05,5,30.122,SFO,,DET,W 24-17,,1,16,16.00,0,0.0,0,0,0
110,2003,2003-10-12,6,30.129,SFO,@,SEA,L 19-20,,0,0,,0,1.0,0,0,0
111,2003,2003-10-19,7,30.136,SFO,,TAM,W 24-7,,,,,,,,,
112,2003,2003-10-26,8,30.143,SFO,@,ARI,L 13-16,,,,,,,,,
113,2003,2003-11-02,9,30.150,SFO,,STL,W 30-10,,,,,,,,,
114,2003,2003-11-17,10,30.165,SFO,,PIT,W 30-14,,,,,,,,,
115,2003,2003-11-23,11,30.171,SFO,@,GNB,L 10-20,,1,19,19.00,0,0.0,0,0,0
116,2003,2003-11-30,12,30.178,SFO,@,BAL,L 6-44,,,,,,,,,
117,2003,2003-12-07,13,30.185,SFO,,ARI,W 50-14,,0,0,,0,0.5,0,0,0
118,2003,2003-12-14,14,30.192,SFO,@,CIN,L 38-41,,,,,,,,,
119,2003,2003-12-21,15,30.199,SFO,@,PHI,W 31-28,,,,,,,,,
120,2003,2003-12-27,16,30.205,SFO,,SEA,L 17-24,,,,,,,,,
