ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
37,2005,2005-12-17,14,26.331,DEN,@,BUF,W 28-17,*,3,3,56,18.67,0,100.0%,18.67,0,0,,0,0,0
38,2005,2005-12-24,15,26.338,DEN,,OAK,W 22-3,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
39,2005,2005-12-31,16,26.345,DEN,@,SDG,W 23-7,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
40,2006,2006-09-10,1,27.233,HOU,,PHI,L 10-24,,4,1,26,26.00,0,25.0%,6.50,0,0,,0,0,0
41,2006,2006-09-17,2,27.240,HOU,@,IND,L 24-43,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
42,2006,2006-09-24,3,27.247,HOU,,WAS,L 15-31,*,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
43,2006,2006-10-01,4,27.254,HOU,,MIA,W 17-15,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
44,2006,2006-10-15,5,27.268,HOU,@,DAL,L 6-34,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
45,2006,2006-11-05,8,27.289,HOU,@,NYG,L 10-14,,,0,0,,0,0.0%,,0,0,,0,0,0
46,2006,2006-11-12,9,27.296,HOU,@,JAX,W 13-10,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
47,2006,2006-11-19,10,27.303,HOU,,BUF,L 21-24,,,0,0,,0,0.0%,,0,0,,0,0,0
48,2006,2006-11-26,11,27.310,HOU,@,NYJ,L 11-26,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
49,2006,2006-12-03,12,27.317,HOU,@,OAK,W 23-14,*,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0
50,2006,2006-12-10,13,27.324,HOU,,TEN,L 20-26,*,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
51,2006,2006-12-17,14,27.331,HOU,@,NWE,L 7-40,,,0,0,,0,0.0%,,0,0,,0,0,0
52,2006,2006-12-24,15,27.338,HOU,,IND,W 27-24,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0
53,2006,2006-12-31,16,27.345,HOU,,CLE,W 14-6,,,0,0,,0,0.0%,,0,0,,0,0,0
54,2007,2007-09-09,1,28.232,HOU,,KAN,W 20-3,,,0,0,,0,0.0%,,0,0,,0,0,0
55,2007,2007-09-16,2,28.239,HOU,@,CAR,W 34-21,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
56,2007,2007-09-23,3,28.246,HOU,,IND,L 24-30,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0
57,2007,2007-09-30,4,28.253,HOU,@,ATL,L 16-26,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
58,2007,2007-10-07,5,28.260,HOU,,MIA,W 22-19,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
59,2007,2007-10-21,7,28.274,HOU,,TEN,L 36-38,*,1,1,7,7.00,1,100.0%,7.00,0,0,,0,1,6
60,2007,2007-10-28,8,28.281,HOU,@,SDG,L 10-35,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
61,2007,2007-12-09,13,28.323,HOU,,TAM,W 28-14,,,0,0,,0,0.0%,,0,0,,0,0,0
62,2008,2008-09-07,1,29.231,SEA,@,BUF,L 10-34,*,4,,,,,0.0%,,,,,,,
63,2008,2008-09-21,3,29.245,SEA,,STL,W 37-13,,,,,,,0.0%,,,,,,,
64,2008,2008-10-19,6,29.273,SEA,@,TAM,L 10-20,,,,,,,0.0%,,,,,,,
65,2008,2008-10-26,7,29.280,SEA,@,SFO,W 34-13,,,,,,,0.0%,,,,,,,
66,2008,2008-11-02,8,29.287,SEA,,PHI,L 7-26,,,,,,,0.0%,,,,,,,
67,2008,2008-11-09,9,29.294,SEA,@,MIA,L 19-21,,,,,,,0.0%,,,,,,,
68,2008,2008-12-21,15,29.336,DEN,,BUF,L 23-30,,,0,0,,0,0.0%,,1,0,0.00,0,0,0
69,2008,2008-12-28,16,29.343,DEN,@,SDG,L 21-52,,,,,,,0.0%,,,,,,,
