ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
80,1975,1975-11-09,8,29.237,BUF,,BAL,L 35-42,,,,,,,,
81,1975,1975-11-17,9,29.245,BUF,@,CIN,L 24-33,,,,,,,,
82,1975,1975-11-23,10,29.251,BUF,,NWE,W 45-31,,,,,,,,
83,1975,1975-11-27,11,29.255,BUF,@,STL,W 32-14,,,,,,,,
84,1975,1975-12-07,12,29.265,BUF,@,MIA,L 21-31,,,,,,,,
85,1975,1975-12-14,13,29.272,BUF,@,NWE,W 34-14,,,,,,,,
86,1975,1975-12-20,14,29.278,BUF,,MIN,L 13-35,,,,,,,,
87,1976,1976-09-12,1,30.179,CLE,,NYJ,W 38-17,,,,,,,,
88,1976,1976-09-19,2,30.186,CLE,@,PIT,L 14-31,,,,,,,,
89,1976,1976-09-26,3,30.193,CLE,@,DEN,L 13-44,,,,,,,,
90,1976,1976-10-03,4,30.200,CLE,,CIN,L 24-45,,,,,,,,
91,1976,1976-10-10,5,30.207,CLE,,PIT,W 18-16,,,,,,,,
92,1976,1976-10-17,6,30.214,CLE,@,ATL,W 20-17,,,,,,,,
93,1976,1976-10-24,7,30.221,CLE,,SDG,W 21-17,,,,,,,,
94,1976,1976-10-31,8,30.228,CLE,@,CIN,L 6-21,,,,,,,,
95,1976,1976-11-07,9,30.235,CLE,@,HOU,W 21-7,,,,,,,,
96,1976,1976-11-14,10,30.242,CLE,,PHI,W 24-3,,,,,,,,
97,1976,1976-11-21,11,30.249,CLE,@,TAM,W 24-7,,,,,,,,
98,1976,1976-11-28,12,30.256,CLE,,MIA,W 17-13,,,,,,,,
99,1976,1976-12-05,13,30.263,CLE,,HOU,W 13-10,,,,,,,,
100,1976,1976-12-12,14,30.270,CLE,@,KAN,L 14-39,,,,,,,,
101,1977,1977-09-18,1,31.185,CLE,@,CIN,W 13-3,,,,,,,,
102,1977,1977-09-26,2,31.193,CLE,,NWE,W 30-27,,,,,,,,
103,1977,1977-10-02,3,31.199,CLE,,PIT,L 14-28,,,,,,,,
104,1977,1977-10-09,4,31.206,CLE,,OAK,L 10-26,,,,,,,,
105,1977,1977-10-16,5,31.213,CLE,@,HOU,W 24-23,,,,,,,,
106,1977,1977-10-23,6,31.220,CLE,@,BUF,W 27-16,,,,,,,,
107,1977,1977-10-30,7,31.227,CLE,,KAN,W 44-7,,,,,,,,
108,1977,1977-11-06,8,31.234,CLE,,CIN,L 7-10,,,,,,,,
109,1977,1977-11-13,9,31.241,CLE,@,PIT,L 31-35,,,,,,,,
110,1977,1977-11-20,10,31.248,CLE,@,NYG,W 21-7,,,,,,,,
111,1977,1977-11-27,11,31.255,CLE,,RAM,L 0-9,,,,,,,,
112,1977,1977-12-04,12,31.262,CLE,@,SDG,L 14-37,,,,,,,,
113,1977,1977-12-11,13,31.269,CLE,,HOU,L 15-19,,,,,,,,
114,1977,1977-12-18,14,31.276,CLE,@,SEA,L 19-20,,,,,,,,
115,1978,1978-09-03,1,32.170,CLE,,SFO,W 24-7,,,,,,,,
116,1978,1978-09-10,2,32.177,CLE,,CIN,W 13-10,,,,,,,,
117,1978,1978-09-17,3,32.184,CLE,@,ATL,W 24-16,,,,,,,,
118,1978,1978-09-24,4,32.191,CLE,@,PIT,L 9-15,,,,,,,,
119,1978,1978-10-01,5,32.198,CLE,,HOU,L 13-16,,,,,,,,
120,1978,1978-10-08,6,32.205,CLE,@,NOR,W 24-16,,,,,,,,
121,1978,1978-10-15,7,32.212,CLE,,PIT,L 14-34,,,,,,,,
122,1978,1978-10-22,8,32.219,CLE,@,KAN,L 3-17,,,,,,,,
123,1978,1978-10-29,9,32.226,CLE,,BUF,W 41-20,,,,,,,,
124,1978,1978-11-05,10,32.233,CLE,@,HOU,L 10-14,,,,,,,,
125,1978,1978-11-12,11,32.240,CLE,,DEN,L 7-19,,,,,,,,
126,1978,1978-11-19,12,32.247,CLE,@,BAL,W 45-24,,,,,,,,
127,1978,1978-11-26,13,32.254,CLE,,RAM,W 30-19,,,,,,,,
128,1978,1978-12-03,14,32.261,CLE,@,SEA,L 24-47,,,,,,,,
129,1978,1978-12-10,15,32.268,CLE,,NYJ,W 37-34,,,,,,,,
130,1978,1978-12-17,16,32.275,CLE,@,CIN,L 16-48,,,,,,,,
131,1979,1979-10-01,5,33.198,GNB,,NWE,W 27-14,,,,,,,,
132,1979,1979-10-07,6,33.204,GNB,@,ATL,L 7-25,,,,,,,,
133,1979,1979-10-14,7,33.211,GNB,,DET,W 24-16,,,,,,,,
134,1979,1979-10-21,8,33.218,GNB,@,TAM,L 3-21,,,,,,,,
135,1979,1979-10-28,9,33.225,GNB,@,MIA,L 7-27,,,,,,,,
136,1979,1979-11-04,10,33.232,GNB,,NYJ,L 22-27,,,,,,,,
137,1979,1979-11-11,11,33.239,GNB,,MIN,W 19-7,,,,,,,,
138,1979,1979-11-18,12,33.246,GNB,@,BUF,L 12-19,,,,,,,,
139,1979,1979-11-25,13,33.253,GNB,,PHI,L 10-21,,,,,,,,
