ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
30,2007,2007-11-04,8,25.008,BUF,,CIN,W 33-21,,0,0,,0,2,18,9.00,0,0,0,0.0,,,0,0,0
31,2007,2007-11-11,9,25.015,BUF,@,MIA,W 13-10,,,,,,,,,,,,,,,,,
32,2007,2007-11-18,10,25.022,BUF,,NWE,L 10-56,,,,,,,,,,,,,,,,,
33,2007,2007-11-25,11,25.029,BUF,@,JAX,L 14-36,,,,,,,,,,,,,,,,,
34,2007,2007-12-02,12,25.036,BUF,@,WAS,W 17-16,*,,,,,,,,,,,,,,,,
35,2007,2007-12-09,13,25.043,BUF,,MIA,W 38-17,,,,,,,,,,,,,,,,,
36,2007,2007-12-16,14,25.050,BUF,@,CLE,L 0-8,*,2,32,16.00,0,2,18,9.00,0,0,0,0.0,,,0,0,0
37,2007,2007-12-23,15,25.057,BUF,,NYG,L 21-38,,,,,,,,,,,,,,,,,
38,2007,2007-12-30,16,25.064,BUF,@,PHI,L 9-17,*,,,,,,,,,,,,,,,,
39,2008,2008-09-07,1,25.316,BAL,,CIN,W 17-10,,1,14,14.00,0,0,0,,0,0,0,0.0,0,0,0,0,0
40,2008,2008-09-21,2,25.330,BAL,,CLE,W 28-10,,3,78,26.00,0,1,21,21.00,0,0,0,1.0,1,0,0,0,0
41,2008,2008-09-29,3,25.338,BAL,@,PIT,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
42,2008,2008-10-05,4,25.344,BAL,,TEN,L 10-13,*,0,0,,0,0,0,,0,0,0,0.0,7,1,0,0,0
43,2008,2008-10-12,5,25.351,BAL,@,IND,L 3-31,*,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
44,2008,2008-10-19,6,25.358,BAL,@,MIA,W 27-13,*,0,0,,0,2,12,6.00,0,0,0,0.0,5,2,0,0,0
45,2008,2008-10-26,7,25.365,BAL,,OAK,W 29-10,*,1,16,16.00,0,4,63,15.75,0,0,0,0.0,2,0,0,0,0
46,2008,2008-11-02,8,26.006,BAL,@,CLE,W 37-27,*,0,0,,0,2,1,0.50,0,0,0,0.0,3,0,0,0,0
47,2008,2008-11-09,9,26.013,BAL,@,HOU,W 41-13,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
48,2008,2008-11-16,10,26.020,BAL,@,NYG,L 10-30,,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
49,2008,2008-11-23,11,26.027,BAL,,PHI,W 36-7,*,1,18,18.00,0,0,0,,0,0,0,0.0,4,2,0,0,0
50,2008,2008-11-30,12,26.034,BAL,@,CIN,W 34-3,*,0,0,,0,0,0,,0,1,6,0.0,1,0,1,35,1
51,2008,2008-12-07,13,26.041,BAL,,WAS,W 24-10,*,2,37,18.50,0,2,4,2.00,0,0,0,0.0,4,0,0,0,0
52,2008,2008-12-14,14,26.048,BAL,,PIT,L 9-13,*,0,0,,0,5,90,18.00,0,0,0,0.0,5,1,0,0,0
53,2008,2008-12-20,15,26.054,BAL,@,DAL,W 33-24,*,0,0,,0,3,41,13.67,0,0,0,0.0,5,0,0,0,0
54,2008,2008-12-28,16,26.062,BAL,,JAX,W 27-7,*,0,0,,0,1,0,0.00,0,0,0,0.0,5,0,0,0,0
55,2009,2009-09-13,1,26.321,NYJ,@,HOU,W 24-7,*,0,0,,0,1,18,18.00,0,0,0,0.0,3,0,0,0,0
56,2009,2009-09-20,2,26.328,NYJ,,NWE,W 16-9,*,0,0,,0,2,25,12.50,0,0,0,0.0,4,2,0,0,0
57,2009,2009-09-27,3,26.335,NYJ,,TEN,W 24-17,*,0,0,,0,3,51,17.00,0,0,0,0.0,5,0,0,0,0
58,2009,2009-10-04,4,26.342,NYJ,@,NOR,L 10-24,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
59,2009,2009-10-12,5,26.350,NYJ,@,MIA,L 27-31,*,1,7,7.00,0,3,29,9.67,0,0,0,0.0,4,1,0,0,0
60,2009,2009-10-18,6,26.356,NYJ,,BUF,L 13-16,*,0,0,,0,5,1,0.20,0,0,0,0.0,2,1,0,0,0
61,2009,2009-10-25,7,26.363,NYJ,@,OAK,W 38-0,*,0,0,,0,2,4,2.00,0,0,0,0.0,5,1,1,44,0
62,2009,2009-11-01,8,27.005,NYJ,,MIA,L 25-30,*,0,0,,0,5,45,9.00,0,0,0,0.5,3,1,0,0,0
63,2009,2009-11-15,9,27.019,NYJ,,JAX,L 22-24,*,0,0,,0,0,0,,0,0,0,1.0,4,3,0,0,0
64,2009,2009-11-22,10,27.026,NYJ,@,NWE,L 14-31,*,0,0,,0,0,0,,0,0,0,0.0,5,5,0,0,0
65,2009,2009-11-29,11,27.033,NYJ,,CAR,W 17-6,*,0,0,,0,0,0,,0,0,0,0.0,6,2,0,0,0
66,2009,2009-12-03,12,27.037,NYJ,@,BUF,W 19-13,*,0,0,,0,0,0,,0,0,0,0.0,0,2,0,0,0
67,2009,2009-12-13,13,27.047,NYJ,@,TAM,W 26-3,*,0,0,,0,0,0,,0,0,0,0.0,0,2,0,0,0
68,2009,2009-12-20,14,27.054,NYJ,,ATL,L 7-10,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
69,2009,2009-12-27,15,27.061,NYJ,@,IND,W 29-15,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
70,2009,2010-01-03,16,27.068,NYJ,,CIN,W 37-0,*,0,0,,0,0,0,,0,0,0,1.0,2,0,0,0,0
71,2010,2010-09-13,1,27.321,NYJ,,BAL,L 9-10,*,0,0,,0,2,54,27.00,0,0,0,0.0,6,0,0,0,0
72,2010,2010-09-19,2,27.327,NYJ,,NWE,W 28-14,*,0,0,,0,2,11,5.50,0,0,0,0.0,3,0,0,0,0
73,2010,2010-09-26,3,27.334,NYJ,@,MIA,W 31-23,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
74,2010,2010-10-03,4,27.341,NYJ,@,BUF,W 38-14,*,0,0,,0,4,46,11.50,0,0,0,0.0,4,0,0,0,0
75,2010,2010-10-11,5,27.349,NYJ,,MIN,W 29-20,*,0,0,,0,1,7,7.00,0,0,0,0.0,8,0,0,0,0
76,2010,2010-10-17,6,27.355,NYJ,@,DEN,W 24-20,*,0,0,,0,2,17,8.50,0,0,0,0.0,5,0,0,0,0
77,2010,2010-10-31,7,28.004,NYJ,,GNB,L 0-9,*,0,0,,0,1,0,0.00,0,0,0,0.0,4,1,0,0,0
78,2010,2010-11-07,8,28.011,NYJ,@,DET,W 23-20,*,0,0,,0,4,37,9.25,0,0,0,0.0,7,0,0,0,0
79,2010,2010-11-14,9,28.018,NYJ,@,CLE,W 26-20,*,0,0,,0,1,18,18.00,0,0,0,0.0,5,1,0,0,0
80,2010,2010-11-21,10,28.025,NYJ,,HOU,W 30-27,*,0,0,,0,2,39,19.50,0,0,0,0.0,3,1,0,0,0
81,2010,2010-11-25,11,28.029,NYJ,,CIN,W 26-10,*,0,0,,0,2,9,4.50,0,0,0,0.0,2,0,1,2,0
82,2011,2011-09-11,1,28.319,NYJ,,DAL,W 27-24,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
83,2011,2011-09-18,2,28.326,NYJ,,JAX,W 32-3,*,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
84,2011,2011-09-25,3,28.333,NYJ,@,OAK,L 24-34,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
85,2011,2011-10-02,4,28.340,NYJ,@,BAL,L 17-34,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
86,2011,2011-10-09,5,28.347,NYJ,@,NWE,L 21-30,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
87,2011,2011-10-17,6,28.355,NYJ,,MIA,W 24-6,*,0,0,,0,0,0,,0,0,0,0.0,7,0,0,0,0
88,2011,2011-10-23,7,28.361,NYJ,,SDG,W 27-21,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
89,2011,2011-11-06,8,29.010,NYJ,@,BUF,W 27-11,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
90,2011,2011-11-13,9,29.017,NYJ,,NWE,L 16-37,*,0,0,,0,1,12,12.00,0,0,0,0.0,4,0,0,0,0
91,2011,2011-11-17,10,29.021,NYJ,@,DEN,L 13-17,*,0,0,,0,3,35,11.67,0,0,0,0.0,3,0,0,0,0
92,2011,2011-11-27,11,29.031,NYJ,,BUF,W 28-24,*,0,0,,0,3,21,7.00,0,0,0,0.0,3,2,0,0,0
93,2011,2011-12-04,12,29.038,NYJ,@,WAS,W 34-19,*,0,0,,0,1,14,14.00,0,0,0,0.0,4,1,0,0,0
94,2011,2011-12-11,13,29.045,NYJ,,KAN,W 37-10,*,0,0,,0,1,1,1.00,0,0,0,0.0,0,1,1,0,0
95,2012,2012-09-09,1,29.318,DEN,,PIT,W 31-19,,0,0,,0,2,22,11.00,0,0,0,0.0,1,0,0,0,0
96,2012,2012-09-17,2,29.326,DEN,@,ATL,L 21-27,*,0,0,,0,2,2,1.00,0,0,0,0.0,1,0,0,0,0
97,2012,2012-09-23,3,29.332,DEN,,HOU,L 25-31,,1,18,18.00,0,3,16,5.33,0,0,0,0.0,0,0,0,0,0
98,2012,2012-09-30,4,29.339,DEN,,OAK,W 37-6,,0,0,,0,5,42,8.40,0,0,0,0.0,0,0,0,0,0
99,2012,2012-10-07,5,29.346,DEN,@,NWE,L 21-31,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
100,2012,2012-10-15,6,29.354,DEN,@,SDG,W 35-24,,0,0,,0,0,0,,0,0,0,0.0,3,0,1,0,0
101,2012,2012-10-28,7,30.001,DEN,,NOR,W 34-14,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
102,2012,2012-11-04,8,30.008,DEN,@,CIN,W 31-23,,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
103,2012,2012-11-11,9,30.015,DEN,@,CAR,W 36-14,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
104,2012,2012-11-18,10,30.022,DEN,,SDG,W 30-23,,0,0,,0,0,0,,0,0,0,0.0,0,0,1,0,0
105,2012,2012-11-25,11,30.029,DEN,@,KAN,W 17-9,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
106,2012,2012-12-02,12,30.036,DEN,,TAM,W 31-23,,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
107,2012,2012-12-06,13,30.040,DEN,@,OAK,W 26-13,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
108,2012,2012-12-16,14,30.050,DEN,@,BAL,W 34-17,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
109,2012,2012-12-23,15,30.057,DEN,,CLE,W 34-12,,0,0,,0,1,0,0.00,0,0,0,0.0,1,0,0,0,0
110,2012,2012-12-30,16,30.064,DEN,,KAN,W 38-3,,0,0,,0,2,7,3.50,0,0,0,0.0,0,0,0,0,0
111,2013,2013-09-08,1,30.316,BUF,,NWE,L 21-23,,0,0,,0,0,0,,0,0,0,0.0,9,0,0,0,0
112,2013,2013-09-15,2,30.323,BUF,,CAR,W 24-23,,,,,,,,,,,,,,,,,
113,2013,2013-09-22,3,30.330,BUF,@,NYJ,L 20-27,,0,0,,0,2,4,2.00,0,0,0,0.0,3,2,1,14,0
114,2013,2013-09-29,4,30.337,BUF,,BAL,W 23-20,*,0,0,,0,4,34,8.50,0,0,0,0.0,3,1,1,0,0
115,2013,2013-10-03,5,30.341,BUF,@,CLE,L 24-37,*,0,0,,0,1,25,25.00,0,0,0,0.0,1,2,0,0,0
116,2013,2013-10-13,6,30.351,BUF,,CIN,L 24-27,*,0,0,,0,0,0,,0,0,0,0.0,2,2,1,41,0
117,2013,2013-10-20,7,30.358,BUF,@,MIA,W 23-21,*,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
118,2013,2013-10-27,8,31.000,BUF,@,NOR,L 17-35,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
119,2013,2013-11-03,9,31.007,BUF,,KAN,L 13-23,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
120,2013,2013-11-10,10,31.014,BUF,@,PIT,L 10-23,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
121,2013,2013-11-17,11,31.021,BUF,,NYJ,W 37-14,,,,,,,,,,,,,,,,,
122,2013,2013-12-01,12,31.035,BUF,,ATL,L 31-34,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
123,2013,2013-12-08,13,31.042,BUF,@,TAM,L 6-27,,,,,,,,,,,,,,,,,
124,2013,2013-12-15,14,31.049,BUF,@,JAX,W 27-20,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
125,2013,2013-12-22,15,31.056,BUF,,MIA,W 19-0,*,0,0,,0,0,0,,0,0,0,0.0,3,1,1,17,0
126,2013,2013-12-29,16,31.063,BUF,@,NWE,L 20-34,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
127,2014,2014-09-07,1,31.315,CLE,@,PIT,L 27-30,,0,0,,0,0,0,,0,0,0,0.0,0,2,0,0,0
128,2014,2014-09-14,2,31.322,CLE,,NOR,W 26-24,,1,5,5.00,0,0,0,,0,0,0,0.0,0,1,0,0,0
129,2014,2014-09-21,3,31.329,CLE,,BAL,L 21-23,,,,,,,,,,,,,,,,,
130,2014,2014-10-05,4,31.343,CLE,@,TEN,W 29-28,,,,,,,,,,,,,,,,,
131,2014,2014-10-12,5,31.350,CLE,,PIT,W 31-10,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,2,0,0,0
132,2014,2014-10-19,6,31.357,CLE,@,JAX,L 6-24,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
133,2014,2014-10-26,7,31.364,CLE,,OAK,W 23-13,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
134,2014,2014-11-02,8,32.006,CLE,,TAM,W 22-17,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
135,2014,2014-11-06,9,32.010,CLE,@,CIN,W 24-3,,0,0,,0,2,15,7.50,0,0,0,0.0,2,2,0,0,0
136,2014,2014-11-16,10,32.020,CLE,,HOU,L 7-23,,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
137,2014,2014-11-23,11,32.027,CLE,@,ATL,W 26-24,,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
138,2014,2014-11-30,12,32.034,CLE,@,BUF,L 10-26,*,0,0,,0,1,12,12.00,0,0,0,0.0,5,0,1,0,0
139,2014,2014-12-07,13,32.041,CLE,,IND,L 24-25,*,0,0,,0,0,0,,0,0,0,1.0,4,3,1,34,0
140,2014,2014-12-14,14,32.048,CLE,,CIN,L 0-30,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
141,2014,2014-12-21,15,32.055,CLE,@,CAR,L 13-17,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
142,2014,2014-12-28,16,32.062,CLE,@,BAL,L 10-20,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
