ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
48,1999,1999-10-24,6,27.155,MIA,,PHI,W 16-13,*,,,,,
49,1999,1999-10-31,7,27.162,MIA,@,OAK,W 16-9,*,,,,,
50,1999,1999-11-07,8,27.169,MIA,,TEN,W 17-0,*,0,0,,0,1.0
51,1999,1999-11-14,9,27.176,MIA,@,BUF,L 3-23,*,,,,,
52,1999,1999-11-21,10,27.183,MIA,,NWE,W 27-17,*,0,0,,0,1.5
53,1999,1999-11-25,11,27.187,MIA,@,DAL,L 0-20,*,0,0,,0,1.0
54,1999,1999-12-05,12,27.197,MIA,,IND,L 34-37,*,0,0,,0,1.0
55,1999,1999-12-12,13,27.204,MIA,@,NYJ,L 20-28,*,0,0,,0,0.5
56,1999,1999-12-19,14,27.211,MIA,,SDG,W 12-9,*,0,0,,0,1.5
57,1999,1999-12-27,15,27.219,MIA,,NYJ,L 31-38,*,,,,,
58,1999,2000-01-02,16,27.225,MIA,@,WAS,L 10-21,*,,,,,
59,2000,2000-09-03,1,28.104,MIA,,SEA,W 23-0,,,,,,
60,2000,2000-09-10,2,28.111,MIA,@,MIN,L 7-13,,,,,,
61,2000,2000-09-17,3,28.118,MIA,,BAL,W 19-6,*,,,,,
62,2000,2000-09-24,4,28.125,MIA,,NWE,W 10-3,,,,,,
63,2000,2000-10-01,5,28.132,MIA,@,CIN,W 31-16,*,,,,,
64,2000,2000-10-08,6,28.139,MIA,,BUF,W 22-13,,0,0,,0,0.5
65,2000,2000-10-23,7,28.154,MIA,@,NYJ,L 37-40,,,,,,
66,2000,2000-10-29,8,28.160,MIA,,GNB,W 28-20,,,,,,
67,2000,2000-11-05,9,28.167,MIA,@,DET,W 23-8,,,,,,
68,2000,2000-11-12,10,28.174,MIA,@,SDG,W 17-7,,,,,,
69,2000,2000-11-19,11,28.181,MIA,,NYJ,L 3-20,,,,,,
70,2000,2000-11-26,12,28.188,MIA,@,IND,W 17-14,,,,,,
71,2001,2001-09-09,1,29.110,KAN,,OAK,L 24-27,,,,,,
72,2001,2001-09-23,2,29.124,KAN,,NYG,L 3-13,,,,,,
73,2001,2001-09-30,3,29.131,KAN,@,WAS,W 45-13,,,,,,
74,2001,2001-10-07,4,29.138,KAN,@,DEN,L 6-20,*,,,,,
75,2001,2001-10-14,5,29.145,KAN,,PIT,L 17-20,,0,0,,0,1.0
76,2001,2001-10-21,6,29.152,KAN,@,ARI,L 16-24,,,,,,
77,2001,2001-10-25,7,29.156,KAN,,IND,L 28-35,,,,,,
78,2001,2001-11-04,8,29.166,KAN,@,SDG,W 25-20,,,,,,
79,2001,2001-11-11,9,29.173,KAN,@,NYJ,L 7-27,,,,,,
80,2001,2001-11-25,10,29.187,KAN,,SEA,W 19-7,,,,,,
81,2001,2001-11-29,11,29.191,KAN,,PHI,L 10-23,,,,,,
82,2001,2001-12-09,12,29.201,KAN,@,OAK,L 26-28,,0,0,,0,1.0
83,2001,2001-12-16,13,29.208,KAN,,DEN,W 26-23,,,,,,
84,2001,2001-12-23,14,29.215,KAN,,SDG,W 20-17,,,,,,
85,2001,2001-12-30,15,29.222,KAN,@,JAX,W 30-26,,0,0,,0,1.0
86,2001,2002-01-06,16,29.229,KAN,@,SEA,L 18-21,,,,,,
87,2002,2002-09-08,1,30.109,KAN,@,CLE,W 40-39,,,,,,
88,2002,2002-09-15,2,30.116,KAN,,JAX,L 16-23,,,,,,
89,2002,2002-09-22,3,30.123,KAN,@,NWE,L 38-41,,1,10,10.00,0,0.0
90,2002,2002-09-29,4,30.130,KAN,,MIA,W 48-30,,,,,,
91,2002,2002-10-20,7,30.151,KAN,,DEN,L 34-37,,,,,,
92,2002,2002-10-27,8,30.158,KAN,,OAK,W 20-10,,,,,,
93,2002,2002-11-10,9,30.172,KAN,@,SFO,L 13-17,,1,1,1.00,0,0.0
94,2002,2002-11-17,10,30.179,KAN,,BUF,W 17-16,,,,,,
95,2002,2002-12-15,14,30.207,SEA,@,ATL,W 30-24,,,,,,
96,2002,2002-12-22,15,30.214,SEA,,STL,W 30-10,,,,,,
97,2002,2002-12-29,16,30.221,SEA,@,SDG,W 31-28,,,,,,
