ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
43,1960,1960-12-11,11,27.336,CLE,,CHI,W 42-0,2,35,17.50,1,0,0,,0,1,6
44,1961,1961-09-17,1,28.250,CLE,@,PHI,L 20-27,2,36,18.00,0,0,0,,0,0,0
45,1961,1961-09-24,2,28.257,CLE,,STL,W 20-17,1,41,41.00,1,0,0,,0,1,6
46,1961,1961-10-22,6,28.285,CLE,@,PIT,W 30-28,2,30,15.00,0,0,0,,0,0,0
47,1961,1961-11-19,10,28.313,CLE,,PHI,W 45-24,2,25,12.50,0,0,0,,0,0,0
48,1961,1961-11-26,11,28.320,CLE,,NYG,L 21-37,1,11,11.00,0,0,0,,0,0,0
49,1961,1961-12-17,14,28.341,CLE,@,NYG,T 7-7,3,68,22.67,1,0,0,,0,1,6
50,1962,1962-09-30,3,29.263,CLE,@,PHI,L 7-35,1,13,13.00,0,0,0,,0,0,0
51,1962,1962-10-07,4,29.270,CLE,,DAL,W 19-10,2,29,14.50,0,0,0,,0,0,0
52,1962,1962-10-14,5,29.277,CLE,,BAL,L 14-36,3,27,9.00,0,0,0,,0,0,0
53,1962,1962-11-11,9,29.305,CLE,@,WAS,L 9-17,2,24,12.00,0,0,0,,0,0,0
54,1962,1962-11-18,10,29.312,CLE,,STL,W 38-14,1,10,10.00,0,0,0,,0,0,0
55,1962,1962-12-09,13,29.333,CLE,@,NYG,L 13-17,1,3,3.00,0,0,0,,0,0,0
56,1963,1963-09-15,1,30.248,MIN,@,SFO,W 24-20,1,13,13.00,0,0,0,,0,0,0
57,1963,1963-09-29,3,30.262,MIN,,SFO,W 45-14,1,7,7.00,0,0,0,,0,0,0
58,1963,1963-10-06,4,30.269,MIN,,STL,L 14-56,1,14,14.00,0,0,0,,0,0,0
