ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
55,1993,1993-12-05,12,25.215,WAS,@,TAM,W 23-17,,,,,,,,,,,
56,1993,1993-12-11,13,25.221,WAS,,NYJ,L 0-3,,,,,,,,,,,
57,1993,1993-12-19,14,25.229,WAS,,ATL,W 30-17,,,,,,,,,,,
58,1993,1993-12-26,15,25.236,WAS,@,DAL,L 3-38,,0,0,,0,0,0,1.0,0,0,0
59,1993,1993-12-31,16,25.241,WAS,,MIN,L 9-14,,,,,,,,,,,
60,1994,1994-09-04,1,26.123,WAS,,SEA,L 7-28,,0,0,,0,,,,,,
61,1994,1994-09-11,2,26.130,WAS,@,NOR,W 38-24,,0,0,,0,,,,,,
62,1994,1994-09-18,3,26.137,WAS,@,NYG,L 23-31,,0,0,,0,,,,,,
63,1994,1994-09-25,4,26.144,WAS,,ATL,L 20-27,,0,0,,0,0,0,0.0,1,34,0
64,1994,1994-10-02,5,26.151,WAS,,DAL,L 7-34,,0,0,,0,,,,,,
65,1994,1994-10-09,6,26.158,WAS,@,PHI,L 17-21,,0,0,,0,0,0,0.0,1,3,0
66,1994,1994-10-16,7,26.165,WAS,,ARI,L 16-19,,0,0,,0,,,,,,
67,1994,1994-10-23,8,26.172,WAS,@,IND,W 41-27,,0,0,,0,1,6,0.0,1,21,1
68,1994,1994-10-30,9,26.179,WAS,,PHI,L 29-31,,0,0,,0,,,,,,
69,1994,1994-11-06,10,26.186,WAS,,SFO,L 22-37,,0,0,,0,,,,,,
70,1994,1994-11-20,11,26.200,WAS,@,DAL,L 7-31,,0,0,,0,,,,,,
71,1994,1994-11-27,12,26.207,WAS,,NYG,L 19-21,,0,0,,0,,,,,,
72,1994,1994-12-04,13,26.214,WAS,@,TAM,L 21-26,,0,0,,0,1,6,0.0,1,92,1
73,1994,1994-12-11,14,26.221,WAS,@,ARI,L 15-17,,0,0,,0,0,0,1.5,0,0,0
74,1994,1994-12-18,15,26.228,WAS,,TAM,L 14-17,,0,0,,0,,,,,,
75,1994,1994-12-24,16,26.234,WAS,@,RAM,W 24-21,,1,0,0.00,0,0,0,0.0,0,0,0
76,1995,1995-09-03,1,27.122,CIN,@,IND,W 24-21,,0,0,,0,0,0,0.0,1,0,0
77,1995,1995-09-10,2,27.129,CIN,,JAX,W 24-17,,0,0,,0,,,,,,
78,1995,1995-09-17,3,27.136,CIN,@,SEA,L 21-24,,0,0,,0,,,,,,
79,1995,1995-09-24,4,27.143,CIN,,HOU,L 28-38,,0,0,,0,,,,,,
80,1995,1995-10-01,5,27.150,CIN,,MIA,L 23-26,,0,0,,0,0,0,0.0,1,3,0
81,1995,1995-10-08,6,27.157,CIN,@,TAM,L 16-19,,0,0,,0,,,,,,
82,1995,1995-10-19,7,27.168,CIN,@,PIT,W 27-9,,0,0,,0,,,,,,
83,1995,1995-10-29,8,27.178,CIN,,CLE,L 26-29,,0,0,,0,,,,,,
84,1995,1995-11-05,9,27.185,CIN,,OAK,L 17-20,,0,0,,0,,,,,,
85,1995,1995-11-12,10,27.192,CIN,@,HOU,W 32-25,,0,0,,0,,,,,,
86,1995,1995-11-19,11,27.199,CIN,,PIT,L 31-49,,0,0,,0,0,0,1.0,0,0,0
87,1995,1995-11-26,12,27.206,CIN,@,JAX,W 17-13,,0,0,,0,0,0,1.0,0,0,0
88,1995,1995-12-03,13,27.213,CIN,@,GNB,L 10-24,,1,-3,-3.00,0,0,0,0.0,0,0,0
89,1995,1995-12-10,14,27.220,CIN,,CHI,W 16-10,,0,0,,0,0,0,2.0,0,0,0
90,1995,1995-12-17,15,27.227,CIN,@,CLE,L 10-26,,0,0,,0,,,,,,
91,1995,1995-12-24,16,27.234,CIN,,MIN,W 27-24,,0,0,,0,,,,,,
92,1996,1996-09-15,3,28.134,CIN,,NOR,W 30-15,,,,,,,,,,,
93,1996,1996-09-29,4,28.148,CIN,,DEN,L 10-14,,,,,,,,,,,
94,1996,1996-10-06,5,28.155,CIN,,HOU,L 27-30,,,,,,,,,,,
95,1996,1996-10-13,6,28.162,CIN,@,PIT,L 10-20,,,,,,,,,,,
96,1996,1996-10-20,7,28.169,CIN,@,SFO,L 21-28,,,,,,,,,,,
97,1996,1996-10-27,8,28.176,CIN,,JAX,W 28-21,,,,,,,,,,,
98,1996,1996-11-03,9,28.183,SDG,@,IND,W 26-19,,,,,,,,,,,
99,1996,1996-11-10,10,28.190,CIN,,PIT,W 34-24,,,,,,,,,,,
100,1996,1996-11-17,11,28.197,CIN,@,BUF,L 17-31,,,,,,,,,,,
101,1996,1996-11-24,12,28.204,CIN,,ATL,W 41-31,,,,,,,,,,,
102,1996,1996-12-01,13,28.211,CIN,@,JAX,L 27-30,,,,,,,,,,,
103,1996,1996-12-15,15,28.225,CIN,@,HOU,W 21-13,,,,,,,,,,,
104,1996,1996-12-22,16,28.232,CIN,,IND,W 31-24,,,,,,,,,,,
105,1997,1997-08-31,1,29.119,CIN,,ARI,W 24-21,,,,,,,,,,,
106,1997,1997-09-07,2,29.126,NWE,@,IND,W 31-6,,,,,,,,,,,
107,1997,1997-09-21,3,29.140,CIN,@,DEN,L 20-38,,0,0,,0,0,0,1.0,0,0,0
108,1997,1997-09-28,4,29.147,CIN,,NYJ,L 14-31,,,,,,,,,,,
109,1997,1997-10-05,5,29.154,CIN,@,JAX,L 13-21,,,,,,,,,,,
110,1997,1997-10-12,6,29.161,CIN,@,TEN,L 7-30,,,,,,,,,,,
111,1997,1997-10-19,7,29.168,CIN,,PIT,L 10-26,,,,,,,,,,,
112,1997,1997-10-26,8,29.175,CIN,@,NYG,L 27-29,,,,,,,,,,,
113,1997,1997-11-02,9,29.182,CIN,,SDG,W 38-31,,0,0,,0,0,0,1.0,0,0,0
114,1997,1997-11-09,10,29.189,CIN,@,IND,W 28-13,,,,,,,,,,,
115,1997,1997-11-16,11,29.196,CIN,@,PIT,L 3-20,,,,,,,,,,,
116,1997,1997-11-23,12,29.203,CIN,,JAX,W 31-26,,,,,,,,,,,
117,1997,1997-11-30,13,29.210,CIN,@,PHI,L 42-44,,,,,,,,,,,
118,1997,1997-12-04,14,29.214,CIN,,TEN,W 41-14,,0,0,,0,0,0,1.0,0,0,0
119,1997,1997-12-14,15,29.224,CIN,,DAL,W 31-24,,,,,,,,,,,
120,1997,1997-12-21,16,29.231,MIN,,IND,W 39-28,,,,,,,,,,,
121,1998,1998-10-18,7,30.167,CHI,,DAL,W 13-12,,0,0,,0,0,0,0.0,1,-4,0
122,1998,1998-11-29,12,30.209,CHI,,TAM,L 17-31,,0,0,,0,0,0,0.0,1,5,0
123,1998,1998-12-27,16,30.237,CHI,,GNB,L 13-16,,0,0,,0,0,0,0.0,1,28,0
124,1999,1999-09-12,1,31.131,DET,@,SEA,W 28-20,,,,,,,,,,,
125,1999,1999-09-19,2,31.138,DET,,GNB,W 23-15,,,,,,,,,,,
126,1999,1999-09-26,3,31.145,DET,@,KAN,L 21-31,,,,,,,,,,,
127,1999,1999-10-10,4,31.159,DET,,SDG,L 10-20,,,,,,,,,,,
128,1999,1999-10-17,5,31.166,DET,,MIN,W 25-23,,,,,,,,,,,
129,1999,1999-10-24,6,31.173,DET,@,CAR,W 24-9,,,,,,,,,,,
130,1999,1999-11-14,9,31.194,DET,@,ARI,L 19-23,,,,,,,,,,,
