ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
71,1984,1984-12-02,14,26.330,ATL,,SFO,L 17-35,2,46,23.00,0,0,0,,0,0,0,0.0,1,16,0
72,1984,1984-12-09,15,26.337,ATL,@,TAM,L 6-23,3,64,21.33,0,0,0,,0,0,0,0.0,0,0,0
73,1984,1984-12-16,16,26.344,ATL,,PHI,W 26-10,3,59,19.67,0,1,7,7.00,0,0,0,0.0,0,0,0
74,1985,1985-09-08,1,27.244,ATL,,DET,L 27-28,0,0,,0,,,,,,,,,,
75,1985,1985-09-15,2,27.251,ATL,@,SFO,L 16-35,1,20,20.00,0,0,0,,0,0,0,0.0,0,0,0
76,1985,1985-12-08,14,27.335,ATL,@,KAN,L 10-38,0,0,,0,,,,,,,,,,
77,1985,1985-12-15,15,27.342,ATL,,MIN,W 14-13,0,0,,0,,,,,,,,,,
78,1985,1985-12-22,16,27.349,ATL,@,NOR,W 16-10,0,0,,0,,,,,,,,,,
79,1986,1986-09-07,1,28.243,ATL,@,NOR,W 31-10,,,,,,,,,,,,,,
80,1986,1986-09-14,2,28.250,ATL,,STL,W 33-13,,,,,,,,,,,,,,
81,1986,1986-09-21,3,28.257,ATL,@,DAL,W 37-35,,,,,,,,,,,,,,
82,1986,1986-09-28,4,28.264,ATL,@,TAM,W 23-20,,,,,,,,,,,,,,
83,1986,1986-10-05,5,28.271,ATL,,PHI,L 0-16,,,,,,,,,,,,,,
84,1986,1986-10-12,6,28.278,ATL,,RAM,W 26-14,,,,,,,,,,,,,,
85,1986,1986-10-19,7,28.285,ATL,,SFO,T 10-10,,,,,,,,,,,,,,
86,1986,1986-12-21,16,28.348,HOU,,BUF,W 16-7,,,,,,,,,,,,,,
87,1987,1987-10-04,3,29.270,HOU,@,DEN,W 40-10,0,0,,0,6,56,9.33,0,0,0,0.0,0,0,0
88,1987,1987-10-11,4,29.277,HOU,@,CLE,W 15-10,0,0,,0,0,0,,0,,,,,,
89,1987,1987-10-18,5,29.284,HOU,,NWE,L 7-21,0,0,,0,0,0,,0,,,,,,
90,1987,1987-11-01,7,29.298,HOU,@,CIN,W 31-29,1,6,6.00,0,2,24,12.00,0,0,0,0.0,0,0,0
91,1987,1987-11-08,8,29.305,HOU,@,SFO,L 20-27,1,18,18.00,0,1,11,11.00,0,0,0,0.0,0,0,0
92,1987,1987-11-15,9,29.312,HOU,@,PIT,W 23-3,0,0,,0,3,18,6.00,0,0,0,0.0,0,0,0
93,1987,1987-11-22,10,29.319,HOU,,CLE,L 7-40,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0
94,1987,1987-11-29,11,29.326,HOU,@,IND,L 27-51,0,0,,0,5,42,8.40,0,0,0,0.0,0,0,0
95,1987,1987-12-06,12,29.333,HOU,,SDG,W 33-18,0,0,,0,0,0,,0,,,,,,
96,1987,1987-12-13,13,29.340,HOU,@,NOR,L 10-24,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0
97,1987,1987-12-20,14,29.347,HOU,,PIT,W 24-16,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0
98,1987,1987-12-27,15,29.354,HOU,,CIN,W 21-17,0,0,,0,4,36,9.00,0,0,0,0.0,0,0,0
99,1988,1988-09-04,1,30.241,HOU,@,IND,W 17-14,0,0,,0,2,10,5.00,0,0,0,0.0,0,0,0
100,1988,1988-09-11,2,30.248,HOU,,RAI,W 38-35,0,0,,0,4,44,11.00,0,0,0,0.0,0,0,0
101,1988,1988-09-18,3,30.255,HOU,@,NYJ,L 3-45,2,76,38.00,0,1,14,14.00,0,0,0,0.0,0,0,0
102,1988,1988-09-25,4,30.262,HOU,,NWE,W 31-6,1,23,23.00,0,4,20,5.00,0,0,0,0.0,0,0,0
103,1988,1988-10-02,5,30.269,HOU,@,PHI,L 23-32,0,0,,0,1,3,3.00,0,0,0,0.0,0,0,0
104,1988,1988-10-09,6,30.276,HOU,,KAN,W 7-6,0,0,,0,4,11,2.75,0,0,0,0.0,0,0,0
105,1988,1988-10-16,7,30.283,HOU,@,PIT,W 34-14,1,12,12.00,0,0,0,,0,0,0,0.0,1,51,0
106,1988,1988-10-23,8,30.290,HOU,@,CIN,L 21-44,1,29,29.00,0,3,6,2.00,0,0,0,0.0,0,0,0
107,1988,1988-10-30,9,30.297,HOU,,WAS,W 41-17,0,0,,0,5,41,8.20,0,0,0,0.0,0,0,0
108,1988,1988-11-07,10,30.305,HOU,,CLE,W 24-17,0,0,,0,4,19,4.75,0,0,0,0.0,0,0,0
109,1988,1988-11-13,11,30.311,HOU,@,SEA,L 24-27,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
110,1988,1988-11-20,12,30.318,HOU,,PHO,W 38-20,1,17,17.00,0,1,2,2.00,0,0,0,0.0,0,0,0
111,1988,1988-11-24,13,30.322,HOU,@,DAL,W 25-17,0,0,,0,0,0,,0,,,,,,
112,1989,1989-09-10,1,31.246,HOU,@,MIN,L 7-38,1,26,26.00,0,2,22,11.00,0,0,0,0.0,0,0,0
113,1989,1989-09-17,2,31.253,HOU,@,SDG,W 34-27,1,25,25.00,0,0,0,,0,0,0,0.0,0,0,0
114,1989,1989-09-24,3,31.260,HOU,,BUF,L 41-47,0,0,,0,1,14,14.00,0,0,0,0.0,0,0,0
115,1989,1989-10-01,4,31.267,HOU,,MIA,W 39-7,1,15,15.00,0,1,0,0.00,0,0,0,0.0,0,0,0
116,1989,1989-10-08,5,31.274,HOU,@,NWE,L 13-23,0,0,,0,2,8,4.00,0,0,0,0.0,0,0,0
117,1989,1989-10-15,6,31.281,HOU,@,CHI,W 33-28,1,39,39.00,0,0,0,,0,0,0,0.0,0,0,0
118,1989,1989-10-22,7,31.288,HOU,,PIT,W 27-0,1,24,24.00,0,1,0,0.00,0,0,0,0.0,0,0,0
119,1989,1989-10-29,8,31.295,HOU,@,CLE,L 17-28,1,0,0.00,0,0,0,,0,0,0,0.0,0,0,0
120,1989,1989-11-05,9,31.302,HOU,,DET,W 35-31,4,58,14.50,0,1,6,6.00,0,0,0,0.0,0,0,0
121,1989,1989-11-13,10,31.310,HOU,,CIN,W 26-24,1,13,13.00,0,2,29,14.50,0,0,0,0.0,0,0,0
122,1989,1989-11-19,11,31.316,HOU,,RAI,W 23-7,0,0,,0,0,0,,0,,,,,,
123,1989,1989-11-26,12,31.323,HOU,@,KAN,L 0-34,3,50,16.67,0,2,31,15.50,0,0,0,0.0,0,0,0
124,1989,1989-12-03,13,31.330,HOU,@,PIT,W 23-16,3,72,24.00,0,2,-3,-1.50,0,0,0,0.0,0,0,0
125,1989,1989-12-10,14,31.337,HOU,,TAM,W 20-17,0,0,,0,1,1,1.00,0,0,0,0.0,0,0,0
126,1989,1989-12-17,15,31.344,HOU,@,CIN,L 7-61,3,49,16.33,0,1,10,10.00,0,0,0,0.0,0,0,0
127,1989,1989-12-23,16,31.350,HOU,,CLE,L 20-24,1,1,1.00,0,3,4,1.33,0,0,0,0.0,0,0,0
