ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
76,2001,2001-12-16,13,25.205,IND,,ATL,W 41-27,*,,,,,,0.0%,
77,2001,2001-12-23,14,25.212,IND,,NYJ,L 28-29,*,0,,,,,0.0%,
78,2001,2001-12-30,15,25.219,IND,@,STL,L 17-42,*,0,,,,,0.0%,
79,2001,2002-01-06,16,25.226,IND,,DEN,W 29-10,*,,,,,,0.0%,
80,2002,2002-09-08,1,26.106,IND,@,JAX,W 28-25,*,,,,,,0.0%,
81,2002,2002-09-15,2,26.113,IND,,MIA,L 13-21,*,0,,,,,0.0%,
82,2002,2002-09-22,3,26.120,IND,@,HOU,W 23-3,*,,,,,,0.0%,
83,2002,2002-10-06,4,26.134,IND,,CIN,W 28-21,*,0,,,,,0.0%,
84,2002,2002-10-13,5,26.141,IND,,BAL,W 22-20,*,0,,,,,0.0%,
85,2002,2002-10-21,6,26.149,IND,@,PIT,L 10-28,*,0,,,,,0.0%,
86,2002,2002-10-27,7,26.155,IND,@,WAS,L 21-26,*,0,,,,,0.0%,
87,2002,2002-11-03,8,26.162,IND,,TEN,L 15-23,*,0,,,,,0.0%,
88,2002,2002-11-10,9,26.169,IND,@,PHI,W 35-13,*,,,,,,0.0%,
89,2002,2002-11-17,10,26.176,IND,,DAL,W 20-3,*,,,,,,0.0%,
90,2002,2002-11-24,11,26.183,IND,@,DEN,W 23-20,*,,,,,,0.0%,
91,2002,2002-12-01,12,26.190,IND,,HOU,W 19-3,*,0,,,,,0.0%,
92,2002,2002-12-08,13,26.197,IND,@,TEN,L 17-27,*,,,,,,0.0%,
93,2002,2002-12-15,14,26.204,IND,@,CLE,W 28-23,*,,,,,,0.0%,
94,2002,2002-12-22,15,26.211,IND,,NYG,L 27-44,*,0,,,,,0.0%,
95,2002,2002-12-29,16,26.218,IND,,JAX,W 20-13,*,0,,,,,0.0%,
96,2003,2003-09-07,1,27.105,IND,@,CLE,W 9-6,*,0,,,,,0.0%,
97,2003,2003-09-14,2,27.112,IND,,TEN,W 33-7,*,0,,,,,0.0%,
98,2003,2003-09-21,3,27.119,IND,,JAX,W 23-13,*,0,,,,,0.0%,
99,2003,2003-09-28,4,27.126,IND,@,NOR,W 55-21,*,,,,,,0.0%,
100,2003,2003-10-06,5,27.134,IND,@,TAM,W 38-35,*,0,,,,,0.0%,
101,2003,2003-11-02,8,27.161,IND,@,MIA,W 23-17,*,0,,,,,0.0%,
102,2003,2003-12-07,13,27.196,IND,@,TEN,W 29-27,*,0,,,,,0.0%,
103,2003,2003-12-14,14,27.203,IND,,ATL,W 38-7,*,,,,,,0.0%,
104,2003,2003-12-21,15,27.210,IND,,DEN,L 17-31,*,0,,,,,0.0%,
105,2003,2003-12-28,16,27.217,IND,@,HOU,W 20-17,*,0,,,,,0.0%,
106,2004,2004-09-09,1,28.107,IND,@,NWE,L 24-27,*,,,,,,0.0%,
107,2004,2004-09-19,2,28.117,IND,@,TEN,W 31-17,*,,,,,,0.0%,
108,2004,2004-09-26,3,28.124,IND,,GNB,W 45-31,*,0,,,,,0.0%,
109,2004,2004-10-03,4,28.131,IND,@,JAX,W 24-17,*,,,,,,0.0%,
110,2004,2004-10-10,5,28.138,IND,,OAK,W 35-14,*,,,,,,0.0%,
111,2004,2004-10-24,6,28.152,IND,,JAX,L 24-27,*,0,,,,,0.0%,
112,2004,2004-10-31,7,28.159,IND,@,KAN,L 35-45,*,0,,,,,0.0%,
113,2004,2004-11-08,8,28.167,IND,,MIN,W 31-28,*,,,,,,0.0%,
114,2004,2004-11-14,9,28.173,IND,,HOU,W 49-14,*,0,,,,,0.0%,
115,2004,2004-11-21,10,28.180,IND,@,CHI,W 41-10,*,,,,,,0.0%,
116,2004,2004-11-25,11,28.184,IND,@,DET,W 41-9,*,0,,,,,0.0%,
117,2004,2004-12-05,12,28.194,IND,,TEN,W 51-24,*,0,,,,,0.0%,
118,2004,2004-12-12,13,28.201,IND,@,HOU,W 23-14,*,0,,,,,0.0%,
119,2004,2004-12-19,14,28.208,IND,,BAL,W 20-10,*,0,,,,,0.0%,
120,2004,2004-12-26,15,28.215,IND,,SDG,W 34-31,*,0,,,,,0.0%,
121,2004,2005-01-02,16,28.222,IND,@,DEN,L 14-33,*,0,,,,,0.0%,
122,2005,2005-09-11,1,29.109,IND,@,BAL,W 24-7,*,0,,,,,0.0%,
123,2005,2005-09-18,2,29.116,IND,,JAX,W 10-3,*,,,,,,0.0%,
124,2005,2005-09-25,3,29.123,IND,,CLE,W 13-6,*,,,,,,0.0%,
125,2005,2005-10-02,4,29.130,IND,@,TEN,W 31-10,*,,,,,,0.0%,
126,2005,2005-10-09,5,29.137,IND,@,SFO,W 28-3,*,0,,,,,0.0%,
127,2005,2005-10-17,6,29.145,IND,,STL,W 45-28,*,,,,,,0.0%,
128,2005,2005-10-23,7,29.151,IND,@,HOU,W 38-20,*,,,,,,0.0%,
129,2005,2005-11-07,8,29.166,IND,@,NWE,W 40-21,*,0,,,,,0.0%,
130,2005,2005-11-13,9,29.172,IND,,HOU,W 31-17,*,,,,,,0.0%,
131,2005,2005-11-20,10,29.179,IND,@,CIN,W 45-37,*,0,,,,,0.0%,
132,2005,2005-11-28,11,29.187,IND,,PIT,W 26-7,*,0,,,,,0.0%,
133,2005,2005-12-04,12,29.193,IND,,TEN,W 35-3,*,,,,,,0.0%,
134,2005,2005-12-11,13,29.200,IND,@,JAX,W 26-18,*,,,,,,0.0%,
135,2005,2005-12-18,14,29.207,IND,,SDG,L 17-26,*,,,,,,0.0%,
136,2005,2005-12-24,15,29.213,IND,@,SEA,L 13-28,*,,,,,,0.0%,
137,2005,2006-01-01,16,29.221,IND,,ARI,W 17-13,*,,,,,,0.0%,
138,2006,2006-09-10,1,30.108,IND,@,NYG,W 26-21,*,,,,,,0.0%,
139,2006,2006-09-17,2,30.115,IND,,HOU,W 43-24,*,0,,,,,0.0%,
140,2006,2006-09-24,3,30.122,IND,,JAX,W 21-14,*,,,,,,0.0%,
141,2006,2006-10-01,4,30.129,IND,@,NYJ,W 31-28,*,0,,,,,0.0%,
142,2006,2006-10-08,5,30.136,IND,,TEN,W 14-13,*,0,,,,,0.0%,
143,2006,2006-10-22,6,30.150,IND,,WAS,W 36-22,*,,,,,,0.0%,
144,2006,2006-10-29,7,30.157,IND,@,DEN,W 34-31,*,0,,,,,0.0%,
145,2006,2006-11-05,8,30.164,IND,@,NWE,W 27-20,*,0,,,,,0.0%,
146,2006,2006-11-12,9,30.171,IND,,BUF,W 17-16,*,,,,,,0.0%,
147,2006,2006-11-19,10,30.178,IND,@,DAL,L 14-21,*,0,,,,,0.0%,
148,2006,2006-11-26,11,30.185,IND,,PHI,W 45-21,*,,,,,,0.0%,
149,2006,2006-12-03,12,30.192,IND,@,TEN,L 17-20,*,0,,,,,0.0%,
150,2006,2006-12-10,13,30.199,IND,@,JAX,L 17-44,*,0,,,,,0.0%,
151,2006,2006-12-18,14,30.207,IND,,CIN,W 34-16,*,0,,,,,0.0%,
152,2006,2006-12-24,15,30.213,IND,@,HOU,L 24-27,*,0,,,,,0.0%,
153,2006,2006-12-31,16,30.220,IND,,MIA,W 27-22,*,,,,,,0.0%,
