ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
18,2011,2011-09-18,2,25.318,GNB,@,CAR,W 30-23,*,0,,,,,0.0%,,,,,,,,,,
19,2011,2011-09-25,3,25.325,GNB,@,CHI,W 27-17,*,,,,,,0.0%,,,,,,,,,,
20,2011,2011-10-02,4,25.332,GNB,,DEN,W 49-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
21,2011,2011-10-09,5,25.339,GNB,@,ATL,W 25-14,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,1,0
22,2011,2011-10-16,6,25.346,GNB,,STL,W 24-3,*,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,0.0,0,0
23,2011,2011-10-23,7,25.353,GNB,@,MIN,W 33-27,*,,,,,,0.0%,,,,,,,,,,
24,2011,2011-11-06,8,26.002,GNB,@,SDG,W 45-38,,,,,,,0.0%,,,,,,,,,,
25,2011,2011-11-14,9,26.010,GNB,,MIN,W 45-7,,,,,,,0.0%,,,,,,,,,,
26,2011,2011-11-20,10,26.016,GNB,,TAM,W 35-26,*,2,2,5,2.50,1,100.0%,2.50,0,0,,0,1,6,0.0,0,0
27,2011,2011-11-24,11,26.020,GNB,@,DET,W 27-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2011,2011-12-04,12,26.030,GNB,@,NYG,W 38-35,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
29,2011,2011-12-11,13,26.037,GNB,,OAK,W 46-16,,0,,,,,0.0%,,,,,,,,,,
30,2011,2011-12-18,14,26.044,GNB,@,KAN,L 14-19,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
31,2011,2011-12-25,15,26.051,GNB,,CHI,W 35-21,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
32,2011,2012-01-01,16,26.058,GNB,,DET,W 45-41,*,,,,,,0.0%,,,,,,,,,,
33,2012,2012-09-09,1,26.310,GNB,,SFO,L 22-30,,,,,,,0.0%,,,,,,,,,,
34,2012,2012-09-13,2,26.314,GNB,,CHI,W 23-10,*,1,1,27,27.00,1,100.0%,27.00,0,0,,0,1,6,0.0,0,0
35,2012,2012-09-30,4,26.331,GNB,,NOR,W 28-27,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,0,0
36,2012,2012-10-07,5,26.338,GNB,@,IND,L 27-30,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
37,2012,2012-10-14,6,26.345,GNB,@,HOU,W 42-24,*,3,2,62,31.00,1,66.7%,20.67,0,0,,0,1,6,0.0,0,0
38,2012,2012-10-21,7,26.352,GNB,@,STL,W 30-20,,,,,,,0.0%,,,,,,,,,,
39,2012,2012-10-28,8,26.359,GNB,,JAX,W 24-15,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
40,2012,2012-11-04,9,27.000,GNB,,ARI,W 31-17,,2,1,72,72.00,1,50.0%,36.00,0,0,,0,1,6,0.0,0,0
41,2012,2012-11-18,10,27.014,GNB,@,DET,W 24-20,,0,,,,,0.0%,,,,,,,,,,
42,2012,2012-11-25,11,27.021,GNB,@,NYG,L 10-38,,0,,,,,0.0%,,,,,,,,,,
43,2012,2012-12-02,12,27.028,GNB,,MIN,W 23-14,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
44,2012,2012-12-09,13,27.035,GNB,,DET,W 27-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
45,2012,2012-12-16,14,27.042,GNB,@,CHI,W 21-13,*,,,,,,0.0%,,,,,,,,,,
46,2012,2012-12-30,16,27.056,GNB,@,MIN,L 34-37,,,,,,,0.0%,,,,,,,,,,
47,2013,2013-10-13,5,27.343,TAM,,PHI,L 20-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
48,2013,2013-10-20,6,27.350,TAM,@,ATL,L 23-31,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0
49,2013,2013-10-24,7,27.354,TAM,,CAR,L 13-31,*,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,0.0,0,0
50,2013,2013-11-03,8,27.364,TAM,@,SEA,L 24-27,*,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,0,0
51,2013,2013-11-11,9,28.007,TAM,,MIA,W 22-19,*,,,,,,0.0%,,,,,,,,,,
52,2013,2013-11-17,10,28.013,TAM,,ATL,W 41-28,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
53,2013,2013-11-24,11,28.020,TAM,@,DET,W 24-21,*,,,,,,0.0%,,,,,,,,,,
