ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
59,2000,2000-12-10,14,26.085,SDG,@,BAL,L 3-24,*,5,1,11,11.00,0,20.0%,2.20,0,0
60,2000,2000-12-17,15,26.092,SDG,@,CAR,L 22-30,*,4,4,43,10.75,0,100.0%,10.75,0,0
61,2000,2000-12-24,16,26.099,SDG,,PIT,L 21-34,,6,3,14,4.67,0,50.0%,2.33,0,0
62,2001,2001-09-09,1,26.358,SDG,,WAS,W 30-3,*,2,1,16,16.00,0,50.0%,8.00,0,0
63,2001,2001-09-23,2,27.007,SDG,@,DAL,W 32-21,*,7,5,51,10.20,1,71.4%,7.29,1,6
64,2001,2001-09-30,3,27.014,SDG,,CIN,W 28-14,*,1,,,,,0.0%,,,
65,2001,2001-10-07,4,27.021,SDG,@,CLE,L 16-20,*,7,3,23,7.67,0,42.9%,3.29,0,0
66,2001,2001-10-14,5,27.028,SDG,@,NWE,L 26-29,*,2,2,15,7.50,0,100.0%,7.50,0,0
67,2001,2001-10-21,6,27.035,SDG,,DEN,W 27-10,,4,3,56,18.67,0,75.0%,14.00,0,0
68,2001,2001-10-28,7,27.042,SDG,,BUF,W 27-24,,5,2,5,2.50,1,40.0%,1.00,1,6
69,2001,2001-11-04,8,27.049,SDG,,KAN,L 20-25,*,3,3,36,12.00,1,100.0%,12.00,1,6
70,2001,2001-11-11,9,27.056,SDG,@,DEN,L 16-26,,2,,,,,0.0%,,,
71,2001,2001-12-02,12,27.077,SDG,@,SEA,L 10-13,,7,4,33,8.25,0,57.1%,4.71,0,0
72,2001,2001-12-09,13,27.084,SDG,@,PHI,L 14-24,*,8,3,70,23.33,0,37.5%,8.75,0,0
73,2001,2001-12-15,14,27.090,SDG,,OAK,L 6-13,,2,1,10,10.00,0,50.0%,5.00,0,0
74,2001,2001-12-23,15,27.098,SDG,@,KAN,L 17-20,*,4,3,29,9.67,1,75.0%,7.25,1,6
75,2001,2001-12-30,16,27.105,SDG,,SEA,L 22-25,*,6,5,44,8.80,0,83.3%,7.33,0,0
76,2002,2002-09-08,1,27.357,ARI,@,WAS,L 23-31,*,5,1,10,10.00,0,20.0%,2.00,0,0
77,2002,2002-09-15,2,27.364,ARI,@,SEA,W 24-13,*,3,1,10,10.00,0,33.3%,3.33,0,0
78,2002,2002-09-22,3,28.006,ARI,,SDG,L 15-23,*,9,5,39,7.80,0,55.6%,4.33,0,0
79,2002,2002-09-29,4,28.013,ARI,,NYG,W 21-7,*,5,5,34,6.80,0,100.0%,6.80,0,0
80,2002,2002-10-06,5,28.020,ARI,@,CAR,W 16-13,*,4,3,28,9.33,1,75.0%,7.00,1,6
81,2002,2002-10-20,6,28.034,ARI,,DAL,W 9-6,*,6,2,4,2.00,0,33.3%,0.67,0,0
82,2002,2002-10-27,7,28.041,ARI,@,SFO,L 28-38,*,6,5,42,8.40,0,83.3%,7.00,0,0
83,2002,2002-11-03,8,28.048,ARI,,STL,L 14-27,*,3,2,23,11.50,0,66.7%,7.67,0,0
84,2002,2002-11-10,9,28.055,ARI,,SEA,L 6-27,*,2,,,,,0.0%,,,
85,2002,2002-11-17,10,28.062,ARI,@,PHI,L 14-38,*,7,4,43,10.75,0,57.1%,6.14,0,0
86,2002,2002-11-24,11,28.069,ARI,,OAK,L 20-41,*,8,3,9,3.00,0,37.5%,1.13,0,0
87,2002,2002-12-01,12,28.076,ARI,@,KAN,L 0-49,*,8,5,29,5.80,0,62.5%,3.63,0,0
88,2002,2002-12-08,13,28.083,ARI,,DET,W 23-20,*,7,4,42,10.50,0,57.1%,6.00,0,0
89,2002,2002-12-15,14,28.090,ARI,@,STL,L 28-30,*,2,,,,,0.0%,,,
90,2002,2002-12-21,15,28.096,ARI,,SFO,L 14-17,*,,,,,,0.0%,,,
91,2002,2002-12-29,16,28.104,ARI,@,DEN,L 7-37,*,6,4,45,11.25,0,66.7%,7.50,0,0
92,2003,2003-09-07,1,28.356,ARI,@,DET,L 24-42,*,11,6,65,10.83,1,54.5%,5.91,1,6
93,2003,2003-09-14,2,28.363,ARI,,SEA,L 0-38,*,5,4,25,6.25,0,80.0%,5.00,0,0
94,2003,2003-09-21,3,29.005,ARI,,GNB,W 20-13,*,5,2,32,16.00,0,40.0%,6.40,0,0
95,2003,2003-09-28,4,29.012,ARI,@,STL,L 13-37,*,1,,,,,0.0%,,,
96,2003,2003-10-05,5,29.019,ARI,@,DAL,L 7-24,*,5,4,39,9.75,0,80.0%,7.80,0,0
97,2003,2003-10-12,6,29.026,ARI,,BAL,L 18-26,*,8,7,60,8.57,1,87.5%,7.50,1,6
98,2003,2003-10-26,7,29.040,ARI,,SFO,W 16-13,*,3,3,22,7.33,0,100.0%,7.33,0,0
99,2003,2003-11-02,8,29.047,ARI,,CIN,W 17-14,*,6,5,38,7.60,1,83.3%,6.33,1,6
100,2003,2003-11-09,9,29.054,ARI,@,PIT,L 15-28,*,8,4,66,16.50,0,50.0%,8.25,0,0
101,2003,2003-11-16,10,29.061,ARI,@,CLE,L 6-44,*,6,3,7,2.33,0,50.0%,1.17,0,0
102,2003,2003-11-23,11,29.068,ARI,,STL,L 27-30,*,5,2,11,5.50,0,40.0%,2.20,0,0
103,2003,2003-11-30,12,29.075,ARI,@,CHI,L 3-28,*,7,6,62,10.33,0,85.7%,8.86,0,0
104,2003,2003-12-07,13,29.082,ARI,@,SFO,L 14-50,*,5,3,14,4.67,0,60.0%,2.80,0,0
105,2003,2003-12-14,14,29.089,ARI,,CAR,L 17-20,*,4,2,35,17.50,0,50.0%,8.75,0,0
106,2003,2003-12-21,15,29.096,ARI,@,SEA,L 10-28,*,6,2,11,5.50,0,33.3%,1.83,0,0
107,2003,2003-12-28,16,29.103,ARI,,MIN,W 18-17,*,4,2,30,15.00,0,50.0%,7.50,0,0
108,2004,2004-09-12,1,29.362,ARI,@,STL,L 10-17,*,7,6,39,6.50,0,85.7%,5.57,0,0
109,2004,2004-09-19,2,30.003,ARI,,NWE,L 12-23,*,7,4,43,10.75,0,57.1%,6.14,0,0
110,2004,2004-09-26,3,30.010,ARI,@,ATL,L 3-6,*,3,2,11,5.50,0,66.7%,3.67,0,0
111,2004,2004-10-03,4,30.017,ARI,,NOR,W 34-10,*,3,3,36,12.00,0,100.0%,12.00,0,0
112,2004,2004-10-10,5,30.024,ARI,@,SFO,L 28-31,*,5,2,20,10.00,1,40.0%,4.00,1,6
113,2004,2004-10-24,6,30.038,ARI,,SEA,W 25-17,*,6,4,35,8.75,0,66.7%,5.83,0,0
114,2004,2004-10-31,7,30.045,ARI,@,BUF,L 14-38,*,2,1,8,8.00,0,50.0%,4.00,0,0
115,2004,2004-11-07,8,30.052,ARI,@,MIA,W 24-23,*,1,1,5,5.00,0,100.0%,5.00,0,0
116,2004,2004-11-14,9,30.059,ARI,,NYG,W 17-14,*,1,1,4,4.00,0,100.0%,4.00,0,0
117,2004,2004-11-21,10,30.066,ARI,@,CAR,L 10-35,*,6,5,73,14.60,0,83.3%,12.17,0,0
118,2004,2004-11-28,11,30.073,ARI,,NYJ,L 3-13,*,7,4,37,9.25,0,57.1%,5.29,0,0
119,2004,2004-12-05,12,30.080,ARI,@,DET,L 12-26,*,7,3,46,15.33,1,42.9%,6.57,1,6
120,2004,2004-12-12,13,30.087,ARI,,SFO,L 28-31,,5,4,34,8.50,0,80.0%,6.80,0,0
121,2004,2004-12-19,14,30.094,ARI,,STL,W 31-7,*,5,2,12,6.00,0,40.0%,2.40,0,0
122,2004,2004-12-26,15,30.101,ARI,@,SEA,L 21-24,*,3,1,5,5.00,0,33.3%,1.67,0,0
123,2004,2005-01-02,16,30.108,ARI,,TAM,W 12-7,*,6,2,18,9.00,0,33.3%,3.00,0,0
