ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
57,2000,2000-11-05,9,26.289,TAM,@,ATL,W 27-14,*,,,,
58,2000,2000-11-12,10,26.296,TAM,,GNB,W 20-15,,,,,
59,2000,2000-11-19,11,26.303,TAM,@,CHI,L 10-13,,,,,
60,2000,2000-11-26,12,26.310,TAM,,BUF,W 31-17,*,,,,
61,2000,2000-12-03,13,26.317,TAM,,DAL,W 27-7,*,,,,
62,2000,2000-12-10,14,26.324,TAM,@,MIA,W 16-13,,,,,
63,2000,2000-12-18,15,26.332,TAM,,STL,W 38-35,,,,,
64,2000,2000-12-24,16,26.338,TAM,@,GNB,L 14-17,,,,,
65,2001,2001-09-09,1,27.231,TAM,@,DAL,W 10-6,*,,,,
66,2001,2001-09-30,2,27.252,TAM,@,MIN,L 16-20,*,,,,
67,2001,2001-10-07,3,27.259,TAM,,GNB,W 14-10,*,,,,
68,2001,2001-10-14,4,27.266,TAM,@,TEN,L 28-31,*,,,,
69,2001,2001-10-21,5,27.273,TAM,,PIT,L 10-17,*,,,,
70,2001,2001-10-28,6,27.280,TAM,,MIN,W 41-14,*,,,,
71,2001,2001-11-04,7,27.287,TAM,@,GNB,L 20-21,*,,,,
72,2001,2001-11-11,8,27.294,TAM,@,DET,W 20-17,*,,,,
73,2001,2001-11-18,9,27.301,TAM,,CHI,L 24-27,*,,,,
74,2001,2001-11-26,10,27.309,TAM,@,STL,W 24-17,*,,,,
75,2001,2001-12-02,11,27.315,TAM,@,CIN,W 16-13,*,,,,
76,2001,2001-12-09,12,27.322,TAM,,DET,W 15-12,*,,,,
77,2001,2001-12-16,13,27.329,TAM,@,CHI,L 3-27,*,,,,
78,2001,2001-12-23,14,27.336,TAM,,NOR,W 48-21,*,,,,
79,2001,2001-12-29,15,27.342,TAM,,BAL,W 22-10,*,,,,
80,2001,2002-01-06,16,27.350,TAM,,PHI,L 13-17,*,,,,
81,2002,2002-09-08,1,28.230,SEA,@,OAK,L 17-31,*,,,,
82,2002,2002-09-15,2,28.237,SEA,,ARI,L 13-24,*,,,,
83,2002,2002-09-22,3,28.244,SEA,@,NYG,L 6-9,,,,,
84,2002,2002-09-29,4,28.251,SEA,,MIN,W 48-23,,,,,
85,2002,2002-10-14,5,28.266,SEA,,SFO,L 21-28,,,,,
86,2002,2002-10-20,6,28.272,SEA,@,STL,L 20-37,,,,,
87,2002,2002-10-27,7,28.279,SEA,@,DAL,W 17-14,,,,,
88,2002,2002-11-03,8,28.286,SEA,,WAS,L 3-14,*,,,,
89,2002,2002-11-10,9,28.293,SEA,@,ARI,W 27-6,,,,,
90,2002,2002-11-17,10,28.300,SEA,,DEN,L 9-31,,,,,
91,2002,2002-11-24,11,28.307,SEA,,KAN,W 39-32,,,,,
92,2002,2002-12-01,12,28.314,SEA,@,SFO,L 24-31,,,,,
93,2002,2002-12-08,13,28.321,SEA,,PHI,L 20-27,,,,,
94,2002,2002-12-15,14,28.328,SEA,@,ATL,W 30-24,,,,,
95,2002,2002-12-22,15,28.335,SEA,,STL,W 30-10,*,,,,
96,2002,2002-12-29,16,28.342,SEA,@,SDG,W 31-28,*,,,,
97,2003,2003-09-07,1,29.229,SEA,,NOR,W 27-10,,,,,
98,2003,2003-09-14,2,29.236,SEA,@,ARI,W 38-0,,,,,
99,2003,2003-09-21,3,29.243,SEA,,STL,W 24-23,,,,,
100,2003,2003-10-05,4,29.257,SEA,@,GNB,L 13-35,,,,,
101,2003,2003-10-12,5,29.264,SEA,,SFO,W 20-19,,,,,
102,2003,2003-10-19,6,29.271,SEA,,CHI,W 24-17,,,,,
103,2003,2003-10-26,7,29.278,SEA,@,CIN,L 24-27,,,,,
104,2003,2003-11-02,8,29.285,SEA,,PIT,W 23-16,,,,,
105,2003,2003-11-09,9,29.292,SEA,@,WAS,L 20-27,,1,10,10.00,0
106,2003,2003-11-16,10,29.299,SEA,,DET,W 35-14,,,,,
107,2003,2003-11-23,11,29.306,SEA,@,BAL,L 41-44,,,,,
108,2003,2003-11-30,12,29.313,SEA,,CLE,W 34-7,,,,,
109,2004,2004-10-31,7,30.284,SEA,,CAR,W 23-17,,,,,
110,2004,2004-12-12,13,30.326,SEA,@,MIN,W 27-23,,,,,
111,2004,2004-12-19,14,30.333,SEA,@,NYJ,L 14-37,,,,,
112,2004,2004-12-26,15,30.340,SEA,,ARI,W 24-21,,,,,
113,2004,2005-01-02,16,30.347,SEA,,ATL,W 28-26,,,,,
