ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
136,2000,2000-10-15,7,31.005,GNB,,SFO,W 31-28,*,20,27,74.07,266,1,0,117.2,2,20,9.85,10.59,3,35,11.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
137,2000,2000-10-29,8,31.019,GNB,@,MIA,L 20-28,*,21,34,61.76,194,0,1,65.1,2,8,5.71,4.38,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
138,2000,2000-11-06,9,31.027,GNB,,MIN,W 26-20,*,17,36,47.22,235,2,0,87.2,2,18,6.53,7.64,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
139,2000,2000-11-12,10,31.033,GNB,@,TAM,L 15-20,*,14,25,56.00,117,0,0,68.2,1,5,4.68,4.68,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
140,2000,2000-11-19,11,31.040,GNB,,IND,W 26-24,*,23,36,63.89,301,2,1,97.1,2,14,8.36,8.22,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
141,2000,2000-11-27,12,31.048,GNB,@,CAR,L 14-31,*,31,51,60.78,267,1,3,56.6,3,28,5.24,2.98,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
142,2000,2000-12-03,13,31.054,GNB,@,CHI,W 28-6,*,19,31,61.29,225,1,0,94.2,0,0,7.26,7.90,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
143,2000,2000-12-10,14,31.061,GNB,,DET,W 26-13,*,15,36,41.67,208,1,1,58.6,2,6,5.78,5.08,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
144,2000,2000-12-17,15,31.068,GNB,@,MIN,W 33-28,*,26,38,68.42,290,3,0,117.2,1,10,7.63,9.21,5,-7,-1.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
145,2000,2000-12-24,16,31.075,GNB,,TAM,W 17-14,*,20,42,47.62,196,0,2,41.4,1,12,4.67,2.52,4,23,5.75,0,0,0,0,,0,0.0%,,0,0,0.0,,
146,2001,2001-09-09,1,31.334,GNB,,DET,W 28-6,*,22,28,78.57,260,2,0,129.2,3,15,9.29,10.71,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
147,2001,2001-09-24,2,31.349,GNB,,WAS,W 37-0,*,20,31,64.52,236,3,1,106.4,1,10,7.61,8.10,4,9,2.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
148,2001,2001-09-30,3,31.355,GNB,@,CAR,W 28-7,*,25,39,64.10,308,3,2,92.7,0,0,7.90,7.13,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
149,2001,2001-10-07,4,31.362,GNB,@,TAM,L 10-14,*,20,35,57.14,258,1,3,54.2,1,5,7.37,4.09,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
150,2001,2001-10-14,5,32.004,GNB,,BAL,W 31-23,*,27,34,79.41,337,3,0,137.4,2,6,9.91,11.68,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
151,2001,2001-10-21,6,32.011,GNB,@,MIN,L 13-35,*,21,35,60.00,169,2,1,79.3,1,9,4.83,4.69,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
152,2001,2001-11-04,7,32.025,GNB,,TAM,W 21-20,*,16,27,59.26,180,1,2,60.7,1,12,6.67,4.07,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
153,2001,2001-11-11,8,32.032,GNB,@,CHI,W 20-12,*,19,32,59.38,268,2,1,94.3,1,0,8.38,8.22,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
154,2001,2001-11-18,9,32.039,GNB,,ATL,L 20-23,*,16,29,55.17,262,2,3,69.1,2,19,9.03,5.76,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
155,2001,2001-11-22,10,32.043,GNB,@,DET,W 29-27,*,18,26,69.23,252,2,0,125.8,2,17,9.69,11.23,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
156,2001,2001-12-03,11,32.054,GNB,@,JAX,W 28-21,*,24,42,57.14,362,3,0,109.4,1,10,8.62,10.05,2,5,2.50,1,0,0,0,,0,0.0%,,1,6,0.0,,
157,2001,2001-12-09,12,32.060,GNB,,CHI,W 17-7,*,15,27,55.56,207,1,1,77.2,2,22,7.67,6.74,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
158,2001,2001-12-16,13,32.067,GNB,@,TEN,L 20-26,*,20,38,52.63,199,2,1,74.3,0,5,5.24,5.11,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
159,2001,2001-12-23,14,32.074,GNB,,CLE,W 30-7,*,18,28,64.29,139,3,0,112.1,0,0,4.96,7.11,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
160,2001,2001-12-30,15,32.081,GNB,,MIN,W 24-13,*,18,29,62.07,169,0,0,78.1,2,12,5.83,5.83,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
161,2001,2002-01-06,16,32.088,GNB,@,NYG,W 34-25,*,15,30,50.00,315,2,0,109.7,1,7,10.50,11.83,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
162,2002,2002-09-08,1,32.333,GNB,,ATL,W 37-34,*,25,36,69.44,284,2,0,111.3,2,11,7.89,9.00,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
163,2002,2002-09-15,2,32.340,GNB,@,NOR,L 20-35,*,29,44,65.91,270,2,1,88.3,1,8,6.14,6.02,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
164,2002,2002-09-22,3,32.347,GNB,@,DET,W 37-31,*,31,47,65.96,357,3,1,101.1,1,10,7.60,7.91,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
165,2002,2002-09-29,4,32.354,GNB,,CAR,W 17-14,*,18,32,56.25,200,1,1,72.4,4,32,6.25,5.47,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
166,2002,2002-10-07,5,32.362,GNB,@,CHI,W 34-21,*,22,33,66.67,359,3,0,133.3,3,26,10.88,12.70,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
167,2002,2002-10-13,6,33.003,GNB,@,NWE,W 28-10,*,17,27,62.96,147,3,0,114.3,1,4,5.44,7.67,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
168,2002,2002-10-20,7,33.010,GNB,,WAS,W 30-9,*,11,14,78.57,89,0,0,93.2,1,12,6.36,6.36,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
169,2002,2002-11-04,8,33.025,GNB,,MIA,W 24-10,*,16,25,64.00,187,1,1,83.2,2,14,7.48,6.48,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
170,2002,2002-11-10,9,33.031,GNB,,DET,W 40-14,*,26,39,66.67,351,2,0,112.2,2,10,9.00,10.03,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
171,2002,2002-11-17,10,33.038,GNB,@,MIN,L 21-31,*,24,43,55.81,296,2,3,63.7,0,0,6.88,4.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
172,2002,2002-11-24,11,33.045,GNB,@,TAM,L 7-21,*,20,38,52.63,196,1,4,36.6,3,25,5.16,0.95,1,17,17.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
173,2002,2002-12-01,12,33.052,GNB,,CHI,W 30-20,*,24,42,57.14,221,2,1,77.6,1,6,5.26,5.14,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
174,2002,2002-12-08,13,33.059,GNB,,MIN,W 26-22,*,22,32,68.75,214,2,1,95.1,1,10,6.69,6.53,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
175,2002,2002-12-15,14,33.066,GNB,@,SFO,W 20-14,*,25,33,75.76,201,1,0,100.7,1,3,6.09,6.70,5,2,0.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
176,2002,2002-12-22,15,33.073,GNB,,BUF,W 10-0,*,15,33,45.45,114,1,2,39.2,2,10,3.45,1.33,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
177,2002,2002-12-29,16,33.080,GNB,@,NYJ,L 17-42,*,16,33,48.48,172,1,1,61.7,1,7,5.21,4.45,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
178,2003,2003-09-07,1,33.332,GNB,,MIN,L 25-30,*,25,41,60.98,248,1,4,46.6,1,6,6.05,2.15,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
179,2003,2003-09-14,2,33.339,GNB,,DET,W 31-6,*,15,28,53.57,132,2,1,75.3,0,0,4.71,4.54,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
180,2003,2003-09-21,3,33.346,GNB,@,ARI,L 13-20,*,23,33,69.70,245,1,1,88.6,0,0,7.42,6.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
181,2003,2003-09-29,4,33.354,GNB,@,CHI,W 38-23,*,21,29,72.41,179,3,1,108.3,0,0,6.17,6.69,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
182,2003,2003-10-05,5,33.360,GNB,,SEA,W 35-13,*,19,25,76.00,185,2,0,122.9,1,8,7.40,9.00,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
183,2003,2003-10-12,6,34.002,GNB,,KAN,L 34-40,*,25,36,69.44,272,2,1,98.4,3,15,7.56,7.42,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
184,2003,2003-10-19,7,34.009,GNB,@,STL,L 24-34,*,23,32,71.88,268,2,1,104.7,1,12,8.38,8.22,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
185,2003,2003-11-02,8,34.023,GNB,@,MIN,W 30-27,*,18,28,64.29,194,3,1,105.4,1,4,6.93,7.46,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
186,2003,2003-11-10,9,34.031,GNB,,PHI,L 14-17,*,14,22,63.64,109,1,1,72.0,4,41,4.95,3.82,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
187,2003,2003-11-16,10,34.037,GNB,@,TAM,W 20-13,*,13,28,46.43,92,1,1,51.5,0,0,3.29,2.39,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
188,2003,2003-11-23,11,34.044,GNB,,SFO,W 20-10,*,10,15,66.67,138,2,3,96.0,1,2,9.20,2.87,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
189,2003,2003-11-27,12,34.048,GNB,@,DET,L 14-22,*,23,37,62.16,296,2,3,71.5,4,28,8.00,5.43,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
190,2003,2003-12-07,13,34.058,GNB,,CHI,W 34-21,*,22,33,66.67,210,1,1,81.6,0,0,6.36,5.61,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
191,2003,2003-12-14,14,34.065,GNB,@,SDG,W 38-21,*,23,33,69.70,278,4,1,122.2,0,0,8.42,9.48,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
192,2003,2003-12-22,15,34.073,GNB,@,OAK,W 41-7,*,22,30,73.33,399,4,0,154.9,1,7,13.30,15.97,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
193,2003,2003-12-28,16,34.079,GNB,,DEN,W 31-3,*,12,21,57.14,116,1,1,68.8,2,14,5.52,4.33,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
194,2004,2004-09-13,1,34.339,GNB,@,CAR,W 24-14,*,15,22,68.18,143,1,0,101.1,2,16,6.50,7.41,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
195,2004,2004-09-19,2,34.345,GNB,,CHI,L 10-21,*,24,42,57.14,252,1,2,62.8,0,0,6.00,4.33,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
196,2004,2004-09-26,3,34.352,GNB,@,IND,L 31-45,*,30,44,68.18,360,4,0,123.3,1,9,8.18,10.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
197,2004,2004-10-03,4,34.359,GNB,,NYG,L 7-14,*,12,18,66.67,110,1,1,78.5,0,0,6.11,4.72,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
198,2004,2004-10-11,5,35.001,GNB,,TEN,L 27-48,*,24,44,54.55,338,2,3,66.3,0,0,7.68,5.52,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
199,2004,2004-10-17,6,35.007,GNB,@,DET,W 38-10,*,25,38,65.79,257,2,0,102.6,0,0,6.76,7.82,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
200,2004,2004-10-24,7,35.014,GNB,,DAL,W 41-20,*,23,29,79.31,258,2,0,126.7,1,6,8.90,10.28,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
201,2004,2004-10-31,8,35.021,GNB,@,WAS,W 28-14,*,20,32,62.50,289,1,3,63.2,1,16,9.03,5.44,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
202,2004,2004-11-14,9,35.035,GNB,,MIN,W 34-31,*,20,29,68.97,236,4,0,133.0,0,0,8.14,10.90,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
203,2004,2004-11-21,10,35.042,GNB,@,HOU,W 16-13,*,33,50,66.00,383,1,2,79.0,0,0,7.66,6.26,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
204,2004,2004-11-29,11,35.050,GNB,,STL,W 45-17,*,18,27,66.67,215,3,0,127.9,0,0,7.96,10.19,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
205,2004,2004-12-05,12,35.056,GNB,@,PHI,L 17-47,*,14,29,48.28,131,0,2,32.4,3,19,4.52,1.41,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
206,2004,2004-12-12,13,35.063,GNB,,DET,W 16-13,*,19,36,52.78,188,1,0,77.1,1,3,5.22,5.78,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
207,2004,2004-12-19,14,35.070,GNB,,JAX,L 25-28,*,30,44,68.18,367,2,3,80.4,2,17,8.34,6.18,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
208,2004,2004-12-24,15,35.075,GNB,@,MIN,W 34-31,*,30,43,69.77,365,3,1,109.2,1,7,8.49,8.84,3,-4,-1.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
209,2004,2005-01-02,16,35.084,GNB,@,CHI,W 31-14,*,9,13,69.23,196,2,0,151.4,0,0,15.08,18.15,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
210,2005,2005-09-11,1,35.336,GNB,@,DET,L 3-17,*,27,44,61.36,201,0,2,53.3,4,31,4.57,2.52,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
211,2005,2005-09-18,2,35.343,GNB,,CLE,L 24-26,*,32,44,72.73,342,3,2,98.9,1,6,7.77,7.09,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
212,2005,2005-09-25,3,35.350,GNB,,TAM,L 16-17,*,14,24,58.33,195,2,3,72.7,2,10,8.13,4.17,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
213,2005,2005-10-03,4,35.358,GNB,@,CAR,L 29-32,*,28,47,59.57,303,4,1,98.1,1,9,6.45,7.19,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
214,2005,2005-10-09,5,35.364,GNB,,NOR,W 52-3,*,19,27,70.37,215,3,0,130.9,0,0,7.96,10.19,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
215,2005,2005-10-23,6,36.013,GNB,@,MIN,L 20-23,*,28,36,77.78,315,2,0,121.6,0,0,8.75,9.86,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
216,2005,2005-10-30,7,36.020,GNB,@,CIN,L 14-21,*,26,39,66.67,279,1,5,56.4,1,2,7.15,1.90,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
217,2005,2005-11-06,8,36.027,GNB,,PIT,L 10-20,*,20,35,57.14,214,0,1,63.3,1,11,6.11,4.83,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
218,2005,2005-11-13,9,36.034,GNB,@,ATL,W 33-25,*,26,39,66.67,252,1,1,82.4,1,12,6.46,5.82,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
219,2005,2005-11-21,10,36.042,GNB,,MIN,L 17-20,*,20,33,60.61,227,2,2,76.2,2,12,6.88,5.36,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
220,2005,2005-11-27,11,36.048,GNB,@,PHI,L 14-19,*,15,33,45.45,171,1,2,46.4,1,7,5.18,3.06,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
221,2005,2005-12-04,12,36.055,GNB,@,CHI,L 7-19,*,31,58,53.45,277,0,2,52.2,2,19,4.78,3.22,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
222,2005,2005-12-11,13,36.062,GNB,,DET,W 16-13,*,21,31,67.74,170,0,1,67.9,3,21,5.48,4.03,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
223,2005,2005-12-19,14,36.070,GNB,@,BAL,L 3-48,*,14,29,48.28,144,0,2,34.3,0,0,4.97,1.86,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
224,2005,2005-12-25,15,36.076,GNB,,CHI,L 17-24,*,30,51,58.82,317,0,4,44.3,2,17,6.22,2.69,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
225,2005,2006-01-01,16,36.083,GNB,,SEA,W 23-17,*,21,37,56.76,259,1,1,76.3,3,13,7.00,6.32,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
226,2006,2006-09-10,1,36.335,GNB,,CHI,L 0-26,*,15,29,51.72,170,0,2,40.9,3,22,5.86,2.76,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
227,2006,2006-09-17,2,36.342,GNB,,NOR,L 27-34,*,31,55,56.36,340,3,1,85.4,2,18,6.18,6.45,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
228,2006,2006-09-24,3,36.349,GNB,@,DET,W 31-24,*,25,36,69.44,340,3,0,127.1,0,0,9.44,11.11,1,-5,-5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
229,2006,2006-10-02,4,36.357,GNB,@,PHI,L 9-31,*,22,44,50.00,205,0,2,44.2,0,0,4.66,2.61,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
230,2006,2006-10-08,5,36.363,GNB,,STL,L 20-23,*,22,39,56.41,220,1,0,81.1,2,5,5.64,6.15,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
231,2006,2006-10-22,6,37.012,GNB,@,MIA,W 34-24,*,19,35,54.29,206,2,0,90.9,2,15,5.89,7.03,1,14,14.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
232,2006,2006-10-29,7,37.019,GNB,,ARI,W 31-14,*,17,25,68.00,180,1,0,102.1,0,0,7.20,8.00,4,-5,-1.25,1,0,0,0,,0,0.0%,,1,6,0.0,,
233,2006,2006-11-05,8,37.026,GNB,@,BUF,L 10-24,*,28,47,59.57,287,1,2,66.5,2,7,6.11,4.62,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
234,2006,2006-11-12,9,37.033,GNB,@,MIN,W 23-17,*,24,42,57.14,347,2,0,100.0,0,0,8.26,9.21,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
235,2006,2006-11-19,10,37.040,GNB,,NWE,L 0-35,*,5,15,33.33,73,0,0,50.1,2,11,4.87,4.87,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
236,2006,2006-11-27,11,37.048,GNB,@,SEA,L 24-34,*,22,36,61.11,266,1,3,58.3,1,1,7.39,4.19,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
237,2006,2006-12-03,12,37.054,GNB,,NYJ,L 10-38,*,24,47,51.06,214,1,2,53.0,2,12,4.55,3.06,3,33,11.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
238,2006,2006-12-10,13,37.061,GNB,@,SFO,W 30-19,*,22,34,64.71,293,2,0,111.5,1,12,8.62,9.79,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
239,2006,2006-12-17,14,37.068,GNB,,DET,W 17-9,*,20,37,54.05,174,0,3,32.9,1,10,4.70,1.05,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
240,2006,2006-12-21,15,37.072,GNB,,MIN,W 9-7,*,26,50,52.00,285,0,2,52.5,1,12,5.70,3.90,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
241,2006,2006-12-31,16,37.082,GNB,@,CHI,W 26-7,*,21,42,50.00,285,1,1,70.0,2,9,6.79,6.19,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
242,2007,2007-09-09,1,37.334,GNB,,PHI,W 16-13,*,23,42,54.76,206,0,1,58.2,4,37,4.90,3.83,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
243,2007,2007-09-16,2,37.341,GNB,@,NYG,W 35-13,*,29,38,76.32,286,3,1,112.4,1,1,7.53,7.92,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
244,2007,2007-09-23,3,37.348,GNB,,SDG,W 31-24,*,28,45,62.22,369,3,0,110.3,2,6,8.20,9.53,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
245,2007,2007-09-30,4,37.355,GNB,@,MIN,W 23-16,*,32,45,71.11,344,2,0,108.0,1,6,7.64,8.53,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
246,2007,2007-10-07,5,37.362,GNB,,CHI,L 20-27,*,29,40,72.50,322,1,2,83.5,1,4,8.05,6.30,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
247,2007,2007-10-14,6,38.004,GNB,,WAS,W 17-14,*,19,37,51.35,188,0,2,43.5,2,19,5.08,2.65,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
248,2007,2007-10-29,7,38.019,GNB,@,DEN,W 19-13,*,21,27,77.78,331,2,0,142.4,1,6,12.26,13.74,2,-8,-4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
249,2007,2007-11-04,8,38.025,GNB,@,KAN,W 33-22,*,24,34,70.59,360,2,2,100.1,1,6,10.59,9.12,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
250,2007,2007-11-11,9,38.032,GNB,,MIN,W 34-0,*,33,46,71.74,351,3,0,115.4,0,0,7.63,8.93,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
251,2007,2007-11-18,10,38.039,GNB,,CAR,W 31-17,*,22,30,73.33,218,3,0,126.8,1,4,7.27,9.27,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
252,2007,2007-11-22,11,38.043,GNB,@,DET,W 37-26,*,31,41,75.61,381,3,0,128.2,0,0,9.29,10.76,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
253,2007,2007-11-29,12,38.050,GNB,@,DAL,L 27-37,*,5,14,35.71,56,0,2,8.9,0,0,4.00,-2.43,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
254,2007,2007-12-09,13,38.060,GNB,,OAK,W 38-7,*,15,23,65.22,266,2,1,115.5,0,0,11.57,11.35,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
255,2007,2007-12-16,14,38.067,GNB,@,STL,W 33-14,*,19,30,63.33,225,2,2,80.6,0,0,7.50,5.83,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
256,2007,2007-12-23,15,38.074,GNB,@,CHI,L 7-35,*,17,32,53.13,153,0,2,40.2,1,4,4.78,1.97,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
257,2007,2007-12-30,16,38.081,GNB,,DET,W 34-13,*,9,11,81.82,99,2,0,143.7,0,0,9.00,12.64,1,21,21.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
258,2008,2008-09-07,1,38.333,NYJ,@,MIA,W 20-14,*,15,22,68.18,194,2,0,125.9,3,13,8.82,10.64,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
259,2008,2008-09-14,2,38.340,NYJ,,NWE,L 10-19,*,18,26,69.23,181,1,1,85.6,2,29,6.96,6.00,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
260,2008,2008-09-22,3,38.348,NYJ,@,SDG,L 29-48,*,30,42,71.43,271,3,2,92.5,3,30,6.45,5.74,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
261,2008,2008-09-28,4,38.354,NYJ,,ARI,W 56-35,*,24,34,70.59,289,6,1,123.7,2,5,8.50,10.71,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
262,2008,2008-10-12,5,39.002,NYJ,,CIN,W 26-14,*,25,33,75.76,189,1,2,73.9,2,23,5.73,3.61,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
263,2008,2008-10-19,6,39.009,NYJ,@,OAK,L 13-16,*,21,38,55.26,197,0,2,47.8,3,21,5.18,2.82,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
264,2008,2008-10-26,7,39.016,NYJ,,KAN,W 28-24,*,28,40,70.00,290,2,3,76.0,1,5,7.25,4.88,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
265,2008,2008-11-02,8,39.023,NYJ,@,BUF,W 26-17,*,19,28,67.86,201,0,1,73.7,0,0,7.18,5.57,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
266,2008,2008-11-09,9,39.030,NYJ,,STL,W 47-3,*,14,19,73.68,167,1,0,117.7,0,0,8.79,9.84,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
267,2008,2008-11-13,10,39.034,NYJ,@,NWE,W 34-31,*,26,33,78.79,258,2,0,119.4,3,23,7.82,9.03,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
268,2008,2008-11-23,11,39.044,NYJ,@,TEN,W 34-13,*,25,32,78.13,224,2,1,103.6,2,7,7.00,6.84,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
269,2008,2008-11-30,12,39.051,NYJ,,DEN,L 17-34,*,23,43,53.49,247,0,1,60.9,2,6,5.74,4.70,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
270,2008,2008-12-07,13,39.058,NYJ,@,SFO,L 14-24,*,20,31,64.52,137,0,1,60.8,3,14,4.42,2.97,1,2,2.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
271,2008,2008-12-14,14,39.065,NYJ,,BUF,W 31-27,*,17,30,56.67,207,1,2,61.4,0,0,6.90,4.57,1,27,27.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
272,2008,2008-12-21,15,39.072,NYJ,@,SEA,L 3-13,*,18,31,58.06,187,0,2,48.7,4,37,6.03,3.13,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
