ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
72,1977,1977-11-07,8,25.326,WAS,@,BAL,L 3-10,4,53,13.25,0,0,0,,0,0,0,,0,0,0
73,1977,1977-11-13,9,25.332,WAS,@,PHI,W 17-14,2,50,25.00,0,0,0,,0,0,0,,0,0,0
74,1977,1977-11-21,10,25.340,WAS,,GNB,W 10-9,2,35,17.50,0,0,0,,0,0,0,,0,0,0
75,1977,1977-11-27,11,25.346,WAS,,DAL,L 7-14,1,45,45.00,0,0,0,,0,0,0,,0,0,0
76,1977,1977-12-04,12,25.353,WAS,@,BUF,W 10-0,4,52,13.00,1,0,0,,0,0,0,,0,1,6
77,1977,1977-12-10,13,25.359,WAS,@,STL,W 26-20,3,35,11.67,0,0,0,,0,0,0,,0,0,0
78,1977,1977-12-17,14,26.001,WAS,,RAM,W 17-14,1,3,3.00,1,0,0,,0,0,0,,0,1,6
79,1978,1978-09-10,2,26.268,WAS,,PHI,W 35-30,3,76,25.33,2,0,0,,0,0,0,,0,2,12
80,1978,1978-09-17,3,26.275,WAS,@,STL,W 28-10,1,14,14.00,1,0,0,,0,0,0,,0,1,6
81,1978,1978-09-24,4,26.282,WAS,,NYJ,W 23-3,3,35,11.67,1,0,0,,0,0,0,,0,1,6
82,1978,1978-10-02,5,26.290,WAS,,DAL,W 9-5,,,,,,,,,,,,,,
83,1978,1978-10-08,6,26.296,WAS,@,DET,W 21-19,2,34,17.00,1,0,0,,0,0,0,,0,1,6
84,1978,1978-10-15,7,26.303,WAS,@,PHI,L 10-17,1,8,8.00,0,0,0,,0,0,0,,0,0,0
85,1978,1978-10-22,8,26.310,WAS,@,NYG,L 6-17,1,8,8.00,0,0,0,,0,0,0,,0,0,0
86,1978,1978-11-06,10,26.325,WAS,@,BAL,L 17-21,1,7,7.00,0,0,0,,0,0,0,,0,0,0
87,1978,1978-11-12,11,26.331,WAS,,NYG,W 16-13,4,79,19.75,0,0,0,,0,0,0,,0,0,0
88,1978,1978-11-19,12,26.338,WAS,,STL,L 17-27,1,3,3.00,0,0,0,,0,0,0,,0,0,0
89,1978,1978-11-23,13,26.342,WAS,@,DAL,L 10-37,1,16,16.00,1,0,0,,0,0,0,,0,1,6
90,1978,1978-12-03,14,26.352,WAS,,MIA,L 0-16,2,29,14.50,0,0,0,,0,0,0,,0,0,0
91,1978,1978-12-10,15,26.359,WAS,@,ATL,L 17-20,1,17,17.00,0,0,0,,0,0,0,,0,0,0
92,1978,1978-12-16,16,27.000,WAS,,CHI,L 10-14,4,41,10.25,1,0,0,,0,0,0,,0,1,6
93,1979,1979-09-02,1,27.260,WAS,,HOU,L 27-29,3,55,18.33,2,0,0,,0,0,0,,0,2,12
94,1979,1979-09-09,2,27.267,WAS,@,DET,W 27-24,2,14,7.00,1,0,0,,0,0,0,,0,1,6
95,1979,1979-09-17,3,27.275,WAS,,NYG,W 27-0,2,21,10.50,0,0,0,,0,0,0,,0,0,0
96,1979,1979-09-23,4,27.281,WAS,@,STL,W 17-7,1,16,16.00,0,0,0,,0,0,0,,0,0,0
97,1979,1979-09-30,5,27.288,WAS,@,ATL,W 16-7,1,6,6.00,0,0,0,,0,0,0,,0,0,0
98,1979,1979-10-07,6,27.295,WAS,@,PHI,L 17-28,1,16,16.00,0,0,0,,0,0,0,,0,0,0
99,1979,1979-10-21,8,27.309,WAS,,PHI,W 17-7,,,,,,,,,,,,,,
100,1979,1979-10-28,9,27.316,WAS,,NOR,L 10-14,,,,,,,,,,,,,,
101,1979,1979-11-04,10,27.323,WAS,@,PIT,L 7-38,,,,,,,,,,,,,,
102,1979,1979-11-18,12,27.337,WAS,,DAL,W 34-20,,,,,,,,,,,,,,
103,1979,1979-12-09,15,27.358,WAS,,CIN,W 28-14,,,,,,,,,,,,,,
