ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
29,2017,2017-10-08,5,26.042,BAL,@,OAK,W 30-17,,21,73,3.48,1,5,4,12,3.00,0,80.0%,2.40,1,6
30,2017,2017-10-15,6,26.049,BAL,,CHI,L 24-27,,10,49,4.90,0,4,3,17,5.67,0,75.0%,4.25,0,0
31,2017,2017-10-22,7,26.056,BAL,@,MIN,L 16-24,,6,20,3.33,0,11,8,29,3.63,0,72.7%,2.64,0,0
32,2017,2017-10-26,8,26.060,BAL,,MIA,W 40-0,,17,55,3.24,0,3,1,2,2.00,0,33.3%,0.67,0,0
33,2017,2017-11-05,9,26.070,BAL,@,TEN,L 20-23,,7,21,3.00,0,8,7,44,6.29,1,87.5%,5.50,1,6
34,2017,2017-11-19,10,26.084,BAL,@,GNB,W 23-0,,3,8,2.67,0,1,1,9,9.00,0,100.0%,9.00,0,0
35,2017,2017-11-27,11,26.092,BAL,,HOU,W 23-16,,5,15,3.00,1,1,1,2,2.00,0,100.0%,2.00,1,6
36,2017,2017-12-03,12,26.098,BAL,,DET,W 44-20,,7,22,3.14,0,1,1,4,4.00,0,100.0%,4.00,0,0
37,2017,2017-12-10,13,26.105,BAL,@,PIT,L 38-39,,6,25,4.17,2,2,2,32,16.00,0,100.0%,16.00,2,12
38,2017,2017-12-17,14,26.112,BAL,@,CLE,W 27-10,,13,70,5.38,0,3,1,4,4.00,0,33.3%,1.33,0,0
39,2017,2017-12-23,15,26.118,BAL,,IND,W 23-16,,8,37,4.63,0,1,1,10,10.00,0,100.0%,10.00,0,0
40,2017,2017-12-31,16,26.126,BAL,,CIN,L 27-31,,5,37,7.40,0,1,0,0,,0,0.0%,0.00,0,0
41,2018,2018-09-09,1,27.013,BAL,,BUF,W 47-3,,4,17,4.25,1,6,5,15,3.00,0,83.3%,2.50,1,6
42,2018,2018-09-13,2,27.017,BAL,@,CIN,L 23-34,,6,8,1.33,1,7,5,36,7.20,0,71.4%,5.14,1,6
43,2018,2018-09-23,3,27.027,BAL,,DEN,W 27-14,,6,7,1.17,1,4,3,19,6.33,1,75.0%,4.75,2,12
