ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
90,1977,1977-10-09,4,29.360,SDG,@,NOR,W 14-0,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
91,1977,1977-10-16,5,30.002,SDG,,NWE,L 20-24,2,43,21.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
92,1977,1977-10-23,6,30.009,SDG,,KAN,L 16-21,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,8,8.00,0,0,0
93,1977,1977-10-30,7,30.016,SDG,@,MIA,W 14-13,,,,,,,,,,,,,,,,,,,,,,,,,
94,1977,1977-11-06,8,30.023,SDG,@,DET,L 0-20,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
95,1977,1977-11-13,9,30.030,SDG,,DEN,L 14-17,4,79,19.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
96,1977,1977-11-20,10,30.037,SDG,,OAK,W 12-7,,,,,,,,,,,,,,,,,,,,,,,,,
97,1977,1977-11-27,11,30.044,SDG,@,SEA,W 30-28,5,72,14.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
98,1977,1977-12-04,12,30.051,SDG,,CLE,W 37-14,2,46,23.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
99,1977,1977-12-11,13,30.058,SDG,@,DEN,L 9-17,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
100,1977,1977-12-18,14,30.065,SDG,,PIT,L 9-10,3,53,17.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
101,1978,1978-09-03,1,30.324,SDG,@,SEA,W 24-20,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
102,1978,1978-09-10,2,30.331,SDG,,OAK,L 20-21,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
103,1978,1978-09-17,3,30.338,SDG,@,DEN,L 14-27,2,61,30.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
104,1978,1978-09-24,4,30.345,SDG,,GNB,L 3-24,4,53,13.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
105,1978,1978-10-01,5,30.352,SDG,@,NWE,L 23-28,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
106,1978,1978-10-08,6,30.359,SDG,,DEN,W 23-0,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
107,1978,1978-10-15,7,31.001,SDG,,MIA,L 21-28,4,87,21.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
108,1978,1978-10-22,8,31.008,SDG,@,DET,L 14-31,5,110,22.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
109,1978,1978-10-29,9,31.015,SDG,@,OAK,W 27-23,,,,,,,,,,,,,,,,,,,,,,,,,
110,1978,1978-11-05,10,31.022,SDG,,CIN,W 22-13,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
111,1978,1978-11-12,11,31.029,SDG,,KAN,W 29-23,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
112,1978,1978-11-19,12,31.036,SDG,@,MIN,W 13-7,,,,,,,,,,,,,,,,,,,,,,,,,
113,1978,1978-11-26,13,31.043,SDG,@,KAN,L 0-23,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
114,1978,1978-12-04,14,31.051,SDG,,CHI,W 40-7,,,,,,,,,,,,,,,,,,,,,,,,,
115,1978,1978-12-10,15,31.057,SDG,,SEA,W 37-10,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
116,1978,1978-12-17,16,31.064,SDG,@,HOU,W 45-24,3,62,20.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
117,1979,1979-09-02,1,31.323,SDG,@,SEA,W 33-16,2,33,16.50,0,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
118,1979,1979-09-09,2,31.330,SDG,,OAK,W 30-10,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
119,1979,1979-09-16,3,31.337,SDG,,BUF,W 27-19,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
120,1979,1979-09-23,4,31.344,SDG,@,NWE,L 21-27,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
121,1979,1979-09-30,5,31.351,SDG,,SFO,W 31-9,2,31,15.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
122,1979,1979-10-07,6,31.358,SDG,@,DEN,L 0-7,7,115,16.43,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
123,1979,1979-10-14,7,32.000,SDG,,SEA,W 20-10,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
124,1979,1979-10-21,8,32.007,SDG,@,RAM,W 40-16,7,168,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
125,1979,1979-10-25,9,32.011,SDG,@,OAK,L 22-45,9,107,11.89,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
126,1979,1979-11-04,10,32.021,SDG,@,KAN,W 20-14,7,40,5.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
127,1979,1979-11-11,11,32.028,SDG,@,CIN,W 26-24,5,99,19.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
128,1979,1979-11-18,12,32.035,SDG,,PIT,W 35-7,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
129,1979,1979-11-25,13,32.042,SDG,,KAN,W 28-7,9,123,13.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
130,1979,1979-12-02,14,32.049,SDG,,ATL,L 26-28,8,99,12.38,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
131,1979,1979-12-09,15,32.056,SDG,@,NOR,W 35-0,4,43,10.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
132,1979,1979-12-17,16,32.064,SDG,,DEN,W 17-7,3,58,19.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
133,1980,1980-09-07,1,32.329,SDG,@,SEA,W 34-13,5,53,10.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
134,1980,1980-09-14,2,32.336,SDG,,OAK,W 30-24,4,66,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
135,1980,1980-09-21,3,32.343,SDG,@,DEN,W 30-13,4,80,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
136,1980,1980-09-28,4,32.350,SDG,@,KAN,W 24-7,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
137,1980,1980-10-05,5,32.357,SDG,,BUF,L 24-26,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
138,1980,1980-10-12,6,32.364,SDG,@,OAK,L 24-38,8,135,16.88,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
139,1980,1980-10-19,7,33.005,SDG,,NYG,W 44-7,10,171,17.10,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
140,1980,1980-10-26,8,33.012,SDG,@,DAL,L 31-42,3,61,20.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
141,1980,1980-11-02,9,33.019,SDG,@,CIN,W 31-14,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
142,1980,1980-11-09,10,33.026,SDG,,DEN,L 13-20,9,127,14.11,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
143,1980,1980-11-16,11,33.033,SDG,,KAN,W 20-7,4,51,12.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
144,1980,1980-11-20,12,33.037,SDG,@,MIA,W 27-24,5,53,10.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
145,1980,1980-11-30,13,33.047,SDG,,PHI,W 22-21,2,63,31.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
146,1980,1980-12-07,14,33.054,SDG,@,WAS,L 17-40,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
147,1980,1980-12-13,15,33.060,SDG,,SEA,W 21-14,5,87,17.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
148,1980,1980-12-22,16,33.069,SDG,,PIT,W 26-17,3,52,17.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
149,1981,1981-09-07,1,33.328,SDG,@,CLE,W 44-14,6,191,31.83,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
150,1981,1981-09-13,2,33.334,SDG,,DET,W 28-23,7,166,23.71,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
151,1981,1981-09-20,3,33.341,SDG,@,KAN,W 42-31,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
152,1981,1981-09-27,4,33.348,SDG,@,DEN,L 24-42,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
153,1981,1981-10-04,5,33.355,SDG,,SEA,W 24-10,3,34,11.33,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
154,1981,1981-10-11,6,33.362,SDG,,MIN,L 31-33,6,97,16.17,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
155,1981,1981-10-18,7,34.004,SDG,@,BAL,W 43-14,6,82,13.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
156,1981,1981-10-25,8,34.011,SDG,@,CHI,L 17-20,5,124,24.80,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
157,1981,1981-11-01,9,34.018,SDG,,KAN,W 22-20,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
158,1981,1981-11-08,10,34.025,SDG,,CIN,L 17-40,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
159,1981,1981-11-16,11,34.033,SDG,@,SEA,L 23-44,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
160,1981,1981-11-22,12,34.039,SDG,@,OAK,W 55-21,3,38,12.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
161,1981,1981-11-29,13,34.046,SDG,,DEN,W 34-17,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
162,1981,1981-12-06,14,34.053,SDG,,BUF,L 27-28,7,106,15.14,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
163,1981,1981-12-13,15,34.060,SDG,@,TAM,W 24-23,7,99,14.14,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
164,1981,1981-12-21,16,34.068,SDG,,OAK,W 23-10,6,94,15.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
165,1982,1982-09-12,1,34.333,SDG,@,DEN,W 23-3,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
166,1982,1982-09-19,2,34.340,SDG,@,KAN,L 12-19,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
167,1982,1982-11-22,3,35.039,SDG,@,RAI,L 24-28,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
168,1982,1982-11-28,4,35.045,SDG,,DEN,W 30-20,7,121,17.29,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
169,1982,1982-12-05,5,35.052,SDG,@,CLE,W 30-13,7,92,13.14,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
170,1982,1982-12-11,6,35.058,SDG,@,SFO,W 41-37,8,145,18.13,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
171,1982,1982-12-20,7,35.067,SDG,,CIN,W 50-34,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
172,1982,1982-12-26,8,35.073,SDG,,BAL,W 44-26,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
173,1982,1983-01-02,9,35.080,SDG,,RAI,L 34-41,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
