ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
208,1989,1989-10-09,5,38.204,NYJ,,RAI,L 7-14,0,0,,0,1,1,100.0,,,,0,1,,,,
209,1989,1989-10-15,6,38.210,NYJ,@,NOR,L 14-29,0,0,,0,2,2,100.0,,,,0,2,,,,
210,1989,1989-10-22,7,38.217,NYJ,@,BUF,L 3-34,0,0,,0,,,,1,2,50.0,0,3,0,0,,0
211,1989,1989-10-29,8,38.224,NYJ,,SFO,L 10-23,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
212,1989,1989-11-05,9,38.231,NYJ,@,NWE,W 27-26,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
213,1989,1989-11-12,10,38.238,NYJ,,MIA,L 23-31,0,0,,0,2,2,100.0,3,3,100.0,0,11,0,0,,0
214,1989,1989-11-19,11,38.245,NYJ,@,IND,L 10-27,0,0,,0,1,1,100.0,1,2,50.0,0,4,0,0,,0
215,1989,1989-11-26,12,38.252,NYJ,,ATL,W 27-7,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
216,1989,1989-12-03,13,38.259,NYJ,@,SDG,W 20-17,0,0,,0,2,3,66.7,,,,0,2,,,,
217,1989,1989-12-10,14,38.266,NYJ,,PIT,L 0-13,0,0,,0,,,,,2,0.0,0,0,0,0,,0
218,1989,1989-12-17,15,38.273,NYJ,@,RAM,L 14-38,0,0,,0,2,2,100.0,,,,0,2,,,,
219,1989,1989-12-23,16,38.279,NYJ,,BUF,L 0-37,0,0,,0,,,,,1,0.0,0,0,0,0,,0
220,1990,1990-09-09,1,39.174,NYJ,@,CIN,L 20-25,0,0,,0,2,2,100.0,2,2,100.0,0,8,0,0,,0
221,1990,1990-09-16,2,39.181,NYJ,,CLE,W 24-21,0,0,,0,3,3,100.0,1,2,50.0,0,6,1,12,12.00,0
222,1990,1990-09-24,3,39.189,NYJ,,BUF,L 7-30,0,0,,0,1,1,100.0,,,,0,1,,,,
223,1990,1990-09-30,4,39.195,NYJ,@,NWE,W 37-13,0,0,,0,4,4,100.0,3,3,100.0,0,13,0,0,,0
224,1990,1990-10-07,5,39.202,NYJ,@,MIA,L 16-20,0,0,,0,1,1,100.0,3,3,100.0,0,10,0,0,,0
225,1990,1990-10-14,6,39.209,NYJ,,SDG,L 3-39,0,0,,0,,,,1,1,100.0,0,3,0,0,,0
226,1990,1990-10-21,7,39.216,NYJ,@,BUF,L 27-30,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
227,1990,1990-10-28,8,39.223,NYJ,@,HOU,W 17-12,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
228,1990,1990-11-04,9,39.230,NYJ,,DAL,W 24-9,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
229,1990,1990-11-11,10,39.237,NYJ,,MIA,L 3-17,0,0,,0,,,,1,1,100.0,0,3,0,0,,0
230,1990,1990-11-18,11,39.244,NYJ,@,IND,L 14-17,0,0,,0,,,,4,4,100.0,0,12,0,0,,0
231,1990,1990-11-25,12,39.251,NYJ,,PIT,L 7-24,0,0,,0,1,1,100.0,,,,0,1,,,,
232,1990,1990-12-02,13,39.258,NYJ,@,SDG,L 17-38,0,0,,0,2,2,100.0,1,2,50.0,0,5,0,0,,0
233,1990,1990-12-16,14,39.272,NYJ,,IND,L 21-29,0,0,,0,3,3,100.0,,1,0.0,0,3,0,0,,0
234,1990,1990-12-23,15,39.279,NYJ,,NWE,W 42-7,0,0,,0,6,6,100.0,,,,0,6,,,,
235,1990,1990-12-30,16,39.286,NYJ,@,TAM,W 16-14,0,0,,0,1,1,100.0,3,3,100.0,0,10,0,0,,0
236,1991,1991-09-01,1,40.166,NYJ,,TAM,W 16-13,0,0,,0,1,1,100.0,3,4,75.0,0,10,0,0,,0
237,1991,1991-09-08,2,40.173,NYJ,@,SEA,L 13-20,0,0,,0,1,1,100.0,2,2,100.0,0,7,0,0,,0
238,1991,1991-09-15,3,40.180,NYJ,,BUF,L 20-23,0,0,,0,2,2,100.0,2,3,66.7,0,8,0,0,,0
239,1991,1991-09-23,4,40.188,NYJ,@,CHI,L 13-19,0,0,,0,1,1,100.0,2,4,50.0,0,7,0,0,,0
240,1991,1991-09-29,5,40.194,NYJ,,MIA,W 41-23,0,0,,0,5,5,100.0,2,3,66.7,0,11,0,0,,0
241,1991,1991-10-06,6,40.201,NYJ,@,CLE,W 17-14,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
242,1991,1991-10-13,7,40.208,NYJ,,HOU,L 20-23,0,0,,0,2,2,100.0,2,3,66.7,0,8,0,0,,0
243,1991,1991-10-20,8,40.215,NYJ,@,IND,W 17-6,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
244,1991,1991-11-03,9,40.229,NYJ,,GNB,W 19-16,0,0,,0,1,1,100.0,4,5,80.0,0,13,0,0,,0
245,1991,1991-11-10,10,40.236,NYJ,,IND,L 27-28,0,0,,0,3,3,100.0,2,4,50.0,0,9,0,0,,0
246,1991,1991-11-17,11,40.243,NYJ,@,NWE,W 28-21,0,0,,0,4,4,100.0,,,,0,4,,,,
247,1991,1991-11-24,12,40.250,NYJ,,SDG,W 24-3,0,0,,0,3,3,100.0,1,1,100.0,0,6,0,0,,0
248,1991,1991-12-01,13,40.257,NYJ,@,BUF,L 13-24,0,0,,0,1,1,100.0,2,2,100.0,0,7,0,0,,0
249,1991,1991-12-08,14,40.264,NYJ,@,DET,L 20-34,0,0,,0,2,2,100.0,2,3,66.7,0,8,0,0,,0
250,1991,1991-12-15,15,40.271,NYJ,,NWE,L 3-6,0,0,,0,,,,,1,0.0,0,0,0,0,,0
