ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
31,2016,2016-12-24,15,24.185,NOR,,TAM,W 31-24,,0,0,0,,0,0.0%,,0,0
32,2016,2017-01-01,16,24.193,NOR,@,ATL,L 32-38,,3,1,8,8.00,0,33.3%,2.67,0,0
33,2017,2017-09-11,1,25.081,NOR,@,MIN,L 19-29,,3,2,13,6.50,0,66.7%,4.33,0,0
34,2017,2017-09-17,2,25.087,NOR,,NWE,L 20-36,*,6,4,82,20.50,1,66.7%,13.67,1,6
35,2017,2017-09-24,3,25.094,NOR,@,CAR,W 34-13,,1,1,11,11.00,1,100.0%,11.00,1,6
36,2017,2017-10-01,4,25.101,NOR,@,MIA,W 20-0,,1,1,31,31.00,0,100.0%,31.00,0,0
37,2017,2017-10-15,5,25.115,NOR,,DET,W 52-38,,4,2,23,11.50,0,50.0%,5.75,0,0
38,2017,2017-10-22,6,25.122,NOR,@,GNB,W 26-17,,3,2,31,15.50,1,66.7%,10.33,1,6
39,2017,2017-10-29,7,25.129,NOR,,CHI,W 20-12,*,1,1,54,54.00,0,100.0%,54.00,0,0
40,2017,2017-11-05,8,25.136,NOR,,TAM,W 30-10,,1,1,7,7.00,0,100.0%,7.00,0,0
41,2017,2017-11-12,9,25.143,NOR,@,BUF,W 47-10,*,4,1,30,30.00,0,25.0%,7.50,0,0
42,2017,2017-11-19,10,25.150,NOR,,WAS,W 34-31,*,2,1,6,6.00,0,50.0%,3.00,0,0
43,2017,2017-11-26,11,25.157,NOR,@,LAR,L 20-26,,0,0,0,,0,0.0%,,0,0
44,2017,2017-12-03,12,25.164,NOR,,CAR,W 31-21,,2,2,28,14.00,0,100.0%,14.00,0,0
45,2017,2017-12-07,13,25.168,NOR,@,ATL,L 17-20,*,3,2,32,16.00,0,66.7%,10.67,0,0
46,2017,2017-12-17,14,25.178,NOR,,NYJ,W 31-19,*,5,3,16,5.33,0,60.0%,3.20,0,0
47,2017,2017-12-24,15,25.185,NOR,,ATL,W 23-13,,0,0,0,,0,0.0%,,0,0
48,2017,2017-12-31,16,25.192,NOR,@,TAM,L 24-31,,1,0,0,,0,0.0%,0.00,0,0
