ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
132,2016,2016-10-23,6,32.169,KAN,,NOR,W 27-21,*,17,24,70.83,214,2,0,126.0,0,0,8.92,10.58,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
133,2016,2016-10-30,7,32.176,KAN,@,IND,W 30-14,*,9,19,47.37,127,1,0,87.0,1,0,6.68,7.74,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
134,2016,2016-11-13,9,32.190,KAN,@,CAR,W 20-17,*,25,38,65.79,178,0,1,65.5,3,13,4.68,3.50,4,13,3.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
135,2016,2016-11-20,10,32.197,KAN,,TAM,L 17-19,*,24,31,77.42,261,1,1,99.0,0,0,8.42,7.61,2,10,5.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
136,2016,2016-11-27,11,32.204,KAN,@,DEN,W 30-27,*,26,44,59.09,220,1,0,79.7,6,30,5.00,5.45,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
137,2016,2016-12-04,12,32.211,KAN,@,ATL,W 29-28,*,21,25,84.00,270,1,0,125.0,1,4,10.80,11.60,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
138,2016,2016-12-08,13,32.215,KAN,,OAK,W 21-13,*,17,26,65.38,264,1,1,95.7,1,6,10.15,9.19,4,3,0.75,0,1,1,3,3.00,0,100.0%,3.00,,0,0,0.0,0,0
139,2016,2016-12-18,14,32.225,KAN,,TEN,L 17-19,*,15,28,53.57,163,0,1,56.1,1,4,5.82,4.21,4,11,2.75,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
140,2016,2016-12-25,15,32.232,KAN,,DEN,W 33-10,*,25,36,69.44,244,1,1,85.9,0,0,6.78,6.08,4,46,11.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
141,2016,2017-01-01,16,32.239,KAN,@,SDG,W 37-27,*,21,28,75.00,264,2,1,112.8,1,2,9.43,9.25,6,21,3.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
142,2017,2017-09-07,1,33.123,KAN,@,NWE,W 42-27,*,28,35,80.00,368,4,0,148.6,3,16,10.51,12.80,5,3,0.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
143,2017,2017-09-17,2,33.133,KAN,,PHI,W 27-20,*,21,28,75.00,251,1,0,113.8,4,19,8.96,9.68,4,21,5.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
144,2017,2017-09-24,3,33.140,KAN,@,LAC,W 24-10,*,16,21,76.19,155,2,0,128.1,5,33,7.38,9.29,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
145,2017,2017-10-02,4,33.148,KAN,,WAS,W 29-20,*,27,37,72.97,293,1,0,104.9,4,32,7.92,8.46,7,56,8.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
146,2017,2017-10-08,5,33.154,KAN,@,HOU,W 42-34,*,29,37,78.38,324,3,0,130.2,1,1,8.76,10.38,5,19,3.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
147,2017,2017-10-15,6,33.161,KAN,,PIT,L 13-19,*,19,34,55.88,246,1,0,88.6,3,23,7.24,7.82,4,13,3.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
148,2017,2017-10-19,7,33.165,KAN,@,OAK,L 30-31,*,25,36,69.44,342,3,0,127.3,1,11,9.50,11.17,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
149,2017,2017-10-30,8,33.176,KAN,,DEN,W 29-19,*,14,31,45.16,202,1,0,77.6,1,5,6.52,7.16,4,33,8.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
150,2017,2017-11-05,9,33.182,KAN,@,DAL,L 17-28,*,25,34,73.53,263,2,1,102.9,2,8,7.74,7.59,5,19,3.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
151,2017,2017-11-19,10,33.196,KAN,@,NYG,L 9-12,*,27,40,67.50,230,0,2,61.5,1,1,5.75,3.50,5,27,5.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
152,2017,2017-11-26,11,33.203,KAN,,BUF,L 10-16,*,23,36,63.89,199,1,1,76.0,2,18,5.53,4.83,5,35,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
153,2017,2017-12-03,12,33.210,KAN,@,NYJ,L 31-38,*,19,33,57.58,366,4,0,135.9,2,4,11.09,13.52,1,70,70.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
154,2017,2017-12-10,13,33.217,KAN,,OAK,W 26-15,*,20,34,58.82,268,0,1,71.7,4,25,7.88,6.56,5,24,4.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
155,2017,2017-12-16,14,33.223,KAN,,LAC,W 30-13,*,23,30,76.67,231,2,0,120.3,1,8,7.70,9.03,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
156,2017,2017-12-24,15,33.231,KAN,,MIA,W 29-13,*,25,39,64.10,304,1,0,96.5,1,3,7.79,8.31,4,13,3.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
157,2018,2018-09-09,1,34.125,WAS,@,ARI,W 24-6,*,21,30,70.00,255,2,0,118.1,3,8,8.50,9.83,8,14,1.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
158,2018,2018-09-16,2,34.132,WAS,,IND,L 9-21,*,33,46,71.74,292,0,0,88.3,3,23,6.35,6.35,4,14,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
159,2018,2018-09-23,3,34.139,WAS,,GNB,W 31-17,*,12,20,60.00,220,2,1,110.4,0,0,11.00,10.75,7,20,2.86,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
