ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
32,1995,1995-10-01,5,25.297,NYJ,,OAK,L 10-47,,,,,,,,,,,
33,1995,1995-10-08,6,25.304,NYJ,@,BUF,L 10-29,,,,,,,,,,,
34,1995,1995-10-15,7,25.311,NYJ,@,CAR,L 15-26,,,,,,,,,,,
35,1995,1995-10-22,8,25.318,NYJ,,MIA,W 17-16,,0,0,,0,0,0,0.0,1,2,0
36,1995,1995-10-29,9,25.325,NYJ,@,IND,L 10-17,,,,,,,,,,,
37,1995,1995-11-05,10,25.332,NYJ,,NWE,L 7-20,,,,,,,,,,,
38,1995,1995-11-19,11,25.346,NYJ,,BUF,L 26-28,,,,,,,,,,,
39,1995,1995-11-26,12,25.353,NYJ,@,SEA,W 16-10,,,,,,,,,,,
40,1995,1995-12-03,13,25.360,NYJ,,STL,L 20-23,,0,0,,0,0,0,1.0,0,0,0
41,1995,1995-12-10,14,26.002,NYJ,@,NWE,L 28-31,,,,,,,,,,,
42,1995,1995-12-17,15,26.009,NYJ,@,HOU,L 6-23,,,,,,,,,,,
43,1995,1995-12-24,16,26.016,NYJ,,NOR,L 0-12,,,,,,,,,,,
44,1996,1996-09-01,1,26.268,NYJ,@,DEN,L 6-31,,,,,,,,,,,
45,1996,1996-09-08,2,26.275,NYJ,,IND,L 7-21,,0,0,,0,0,0,1.0,0,0,0
46,1996,1996-09-15,3,26.282,NYJ,@,MIA,L 27-36,,,,,,,,,,,
47,1996,1996-09-22,4,26.289,NYJ,,NYG,L 6-13,,,,,,,,,,,
48,1996,1996-09-29,5,26.296,NYJ,@,WAS,L 16-31,,,,,,,,,,,
49,1996,1996-10-06,6,26.303,NYJ,,OAK,L 13-34,,,,,,,,,,,
50,1996,1996-10-13,7,26.310,NYJ,@,JAX,L 17-21,,,,,,,,,,,
51,1996,1996-10-20,8,26.317,NYJ,,BUF,L 22-25,,0,0,,0,0,0,1.0,0,0,0
52,1996,1996-10-27,9,26.324,NYJ,@,ARI,W 31-21,,,,,,,,,,,
53,1996,1996-11-10,10,26.338,NYJ,,NWE,L 27-31,,0,0,,0,0,0,0.0,1,9,0
54,1996,1996-11-17,11,26.345,NYJ,@,IND,L 29-34,,,,,,,,,,,
55,1996,1996-11-24,12,26.352,NYJ,@,BUF,L 10-35,,0,0,,0,0,0,0.0,1,18,0
56,1996,1996-12-01,13,26.359,NYJ,,HOU,L 10-35,,,,,,,,,,,
57,1996,1996-12-08,14,27.000,NYJ,@,NWE,L 10-34,,,,,,,,,,,
58,1996,1996-12-14,15,27.006,NYJ,,PHI,L 20-21,,,,,,,,,,,
59,1996,1996-12-22,16,27.014,NYJ,,MIA,L 28-31,,,,,,,,,,,
60,1997,1997-08-31,1,27.266,NYJ,@,SEA,W 41-3,,,,,,,,,,,
61,1997,1997-09-07,2,27.273,NYJ,,BUF,L 22-28,,,,,,,,,,,
62,1997,1997-09-14,3,27.280,NYJ,@,NWE,L 24-27,,,,,,,,,,,
63,1997,1997-09-21,4,27.287,NYJ,,OAK,W 23-22,,,,,,,,,,,
64,1997,1997-09-28,5,27.294,NYJ,@,CIN,W 31-14,,,,,,,,,,,
65,1997,1997-10-05,6,27.301,NYJ,@,IND,W 16-12,,0,0,,0,0,0,0.0,1,39,0
66,1997,1997-10-12,7,27.308,NYJ,,MIA,L 20-31,,,,,,,,,,,
67,1997,1997-10-19,8,27.315,NYJ,,NWE,W 24-19,,0,0,,0,0,0,1.0,0,0,0
68,1997,1997-11-02,9,27.329,TAM,@,IND,W 31-28,,,,,,,,,,,
69,1997,1997-11-09,10,27.336,NYJ,@,MIA,L 17-24,,,,,,,,,,,
70,1997,1997-11-16,11,27.343,NYJ,@,CHI,W 23-15,,0,0,,0,0,0,0.0,2,50,0
71,1997,1997-11-23,12,27.350,NYJ,,MIN,W 23-21,,,,,,,,,,,
72,1997,1997-11-30,13,27.357,NYJ,@,BUF,L 10-20,,,,,,,,,,,
73,1997,1997-12-07,14,27.364,NYJ,,IND,L 14-22,,,,,,,,,,,
74,1997,1997-12-14,15,28.006,NYJ,,TAM,W 31-0,,,,,,,,,,,
75,1997,1997-12-21,16,28.013,NYJ,@,DET,L 10-13,,,,,,,,,,,
76,1998,1998-09-06,1,28.272,NYJ,@,SFO,L 30-36,,,,,,,,,,,
77,1998,1998-09-20,3,28.286,NYJ,,IND,W 44-6,,,,,,,,,,,
78,1998,1998-10-04,4,28.300,NYJ,,MIA,W 20-9,,0,0,,0,0,0,0.0,2,7,0
79,1998,1998-10-11,5,28.307,NYJ,@,STL,L 10-30,,,,,,,,,,,
80,1998,1998-10-19,6,28.315,NYJ,@,NWE,W 24-14,,,,,,,,,,,
81,1998,1998-10-25,7,28.321,NYJ,,ATL,W 28-3,,0,0,,0,0,0,1.0,0,0,0
82,1998,1998-11-01,8,28.328,NYJ,@,KAN,W 20-17,,,,,,,,,,,
83,1998,1998-11-08,9,28.335,NYJ,,BUF,W 34-12,,,,,,,,,,,
84,1998,1998-11-15,10,28.342,NYJ,@,IND,L 23-24,,,,,,,,,,,
85,1998,1998-11-22,11,28.349,NYJ,@,TEN,W 24-3,,,,,,,,,,,
86,1998,1998-11-29,12,28.356,NYJ,,CAR,W 48-21,,,,,,,,,,,
87,1998,1998-12-06,13,28.363,NYJ,,SEA,W 32-31,,,,,,,,,,,
88,1998,1998-12-13,14,29.005,NYJ,@,MIA,W 21-16,,0,0,,0,0,0,0.0,1,87,0
89,1998,1998-12-19,15,29.011,NYJ,@,BUF,W 17-10,,0,0,,0,0,0,0.0,1,5,0
90,1998,1998-12-27,16,29.019,NYJ,,NWE,W 31-10,,,,,,,,,,,
91,1999,1999-09-12,1,29.278,NYJ,,NWE,L 28-30,*,,,,,,,,,,
92,1999,1999-09-19,2,29.285,NYJ,@,BUF,L 3-17,*,,,,,,,,,,
93,1999,1999-09-26,3,29.292,NYJ,,WAS,L 20-27,*,,,,,,,,,,
94,1999,1999-10-03,4,29.299,NYJ,@,DEN,W 21-13,*,0,0,,0,0,0,0.0,2,36,0
95,1999,1999-10-11,5,29.307,NYJ,,JAX,L 6-16,*,,,,,,,,,,
96,1999,1999-10-17,6,29.313,NYJ,,IND,L 13-16,*,0,0,,0,0,0,0.0,1,24,0
97,1999,1999-10-24,7,29.320,NYJ,@,OAK,L 23-24,*,,,,,,,,,,
98,1999,1999-11-07,8,29.334,NYJ,,ARI,W 12-7,*,,,,,,,,,,
99,1999,1999-11-15,9,29.342,NYJ,@,NWE,W 24-17,*,,,,,,,,,,
100,1999,1999-11-21,10,29.348,NYJ,,BUF,W 17-7,*,0,0,,0,0,0,0.0,1,32,0
101,1999,1999-11-28,11,29.355,NYJ,@,IND,L 6-13,*,,,,,,,,,,
102,1999,1999-12-05,12,29.362,NYJ,@,NYG,L 28-41,*,,,,,,,,,,
103,1999,1999-12-12,13,30.004,NYJ,,MIA,W 28-20,*,,,,,,,,,,
104,1999,1999-12-19,14,30.011,NYJ,@,DAL,W 22-21,*,0,0,,0,0,0,0.0,1,0,0
105,1999,1999-12-27,15,30.019,NYJ,@,MIA,W 38-31,*,,,,,,,,,,
106,1999,2000-01-02,16,30.025,NYJ,,SEA,W 19-9,*,,,,,,,,,,
107,2000,2000-09-03,1,30.270,NYJ,@,GNB,W 20-16,*,0,0,,0,0,0,0.0,1,0,0
108,2000,2000-09-11,2,30.278,NYJ,,NWE,W 20-19,*,,,,,,,,,,
109,2000,2000-09-17,3,30.284,NYJ,,BUF,W 27-14,,,,,,,,,,,
110,2000,2000-09-24,4,30.291,NYJ,@,TAM,W 21-17,*,0,0,,0,0,0,0.0,1,17,0
111,2000,2000-10-08,5,30.305,NYJ,,PIT,L 3-20,,,,,,,,,,,
112,2000,2000-10-15,6,30.312,NYJ,@,NWE,W 34-17,*,0,0,,0,1,6,0.0,2,57,1
113,2000,2000-10-23,7,30.320,NYJ,,MIA,W 40-37,*,,,,,,,,,,
114,2000,2000-10-29,8,30.326,NYJ,@,BUF,L 20-23,*,,,,,,,,,,
115,2000,2000-11-05,9,30.333,NYJ,,DEN,L 23-30,*,,,,,,,,,,
116,2000,2000-11-12,10,30.340,NYJ,@,IND,L 15-23,*,,,,,,,,,,
117,2000,2000-11-19,11,30.347,NYJ,@,MIA,W 20-3,*,,,,,,,,,,
118,2000,2000-11-26,12,30.354,NYJ,,CHI,W 17-10,,,,,,,,,,,
119,2000,2000-12-03,13,30.361,NYJ,,IND,W 27-17,*,0,0,,0,0,0,0.0,1,43,0
120,2000,2000-12-10,14,31.002,NYJ,@,OAK,L 7-31,,,,,,,,,,,
121,2000,2000-12-17,15,31.009,NYJ,,DET,L 7-10,,0,0,,0,0,0,0.0,1,27,0
122,2000,2000-12-24,16,31.016,NYJ,@,BAL,L 20-34,,,,,,,,,,,
123,2001,2001-09-09,1,31.275,NYJ,,IND,L 24-45,*,,,,,,,,,,
124,2001,2001-09-23,2,31.289,NYJ,@,NWE,W 10-3,*,,,,,,,,,,
125,2001,2001-10-01,3,31.297,NYJ,,SFO,L 17-19,*,,,,,,,,,,
126,2001,2001-10-07,4,31.303,NYJ,@,BUF,W 42-36,*,,,,,,,,,,
127,2001,2001-10-14,5,31.310,NYJ,,MIA,W 21-17,*,0,0,,0,0,0,0.0,1,0,0
128,2001,2001-10-21,6,31.317,NYJ,,STL,L 14-34,*,,,,,,,,,,
129,2001,2001-10-28,7,31.324,NYJ,@,CAR,W 13-12,*,,,,,,,,,,
130,2001,2001-11-04,8,31.331,NYJ,@,NOR,W 16-9,*,,,,,,,,,,
131,2001,2001-11-11,9,31.338,NYJ,,KAN,W 27-7,*,0,0,,0,0,0,0.0,1,13,0
132,2001,2001-11-18,10,31.345,NYJ,@,MIA,W 24-0,*,0,0,,0,1,6,0.0,1,63,1
133,2001,2001-12-02,11,31.359,NYJ,,NWE,L 16-17,*,,,,,,,,,,
134,2001,2001-12-09,12,32.001,NYJ,@,PIT,L 7-18,*,,,,,,,,,,
135,2001,2001-12-16,13,32.008,NYJ,,CIN,W 15-14,*,,,,,,,,,,
136,2001,2001-12-23,14,32.015,NYJ,@,IND,W 29-28,*,,,,,,,,,,
137,2001,2001-12-30,15,32.022,NYJ,,BUF,L 9-14,*,,,,,,,,,,
138,2001,2002-01-06,16,32.029,NYJ,@,OAK,W 24-22,*,,,,,,,,,,
139,2002,2002-09-09,1,32.275,NWE,,PIT,W 30-14,,,,,,,,,,,
140,2002,2002-09-15,2,32.281,NWE,@,NYJ,W 44-7,,0,0,,0,1,6,0.0,1,90,1
141,2002,2002-09-22,3,32.288,NWE,,KAN,W 41-38,,,,,,,,,,,
142,2002,2002-09-29,4,32.295,NWE,@,SDG,L 14-21,,,,,,,,,,,
143,2002,2002-10-06,5,32.302,NWE,@,MIA,L 13-26,,,,,,,,,,,
144,2002,2002-10-13,6,32.309,NWE,,GNB,L 10-28,,,,,,,,,,,
145,2002,2002-10-27,7,32.323,NWE,,DEN,L 16-24,*,,,,,,,,,,
146,2002,2002-11-03,8,32.330,NWE,@,BUF,W 38-7,,,,,,,,,,,
147,2002,2002-11-10,9,32.337,NWE,@,CHI,W 33-30,,,,,,,,,,,
148,2002,2002-11-17,10,32.344,NWE,@,OAK,L 20-27,,,,,,,,,,,
149,2002,2002-11-24,11,32.351,NWE,,MIN,W 24-17,*,,,,,,,,,,
150,2002,2002-11-28,12,32.355,NWE,@,DET,W 20-12,*,,,,,,,,,,
151,2002,2002-12-08,13,33.000,NWE,,BUF,W 27-17,,,,,,,,,,,
152,2002,2002-12-16,14,33.008,NWE,@,TEN,L 7-24,*,,,,,,,,,,
153,2002,2002-12-22,15,33.014,NWE,,NYJ,L 17-30,,,,,,,,,,,
154,2002,2002-12-29,16,33.021,NWE,,MIA,W 27-24,*,,,,,,,,,,
155,2003,2003-09-28,4,33.294,NOR,,IND,L 21-55,,,,,,,,,,,
156,2003,2003-10-05,5,33.301,NOR,@,CAR,L 13-19,*,,,,,,,,,,
157,2003,2003-10-12,6,33.308,NOR,,CHI,W 20-13,,,,,,,,,,,
158,2003,2003-10-19,7,33.315,NOR,@,ATL,W 45-17,,,,,,,,,0,24,0
159,2003,2003-10-26,8,33.322,NOR,,CAR,L 20-23,,,,,,,,,,,
160,2003,2003-11-02,9,33.329,NOR,@,TAM,W 17-14,,,,,,,,,,,
161,2003,2003-11-16,10,33.343,NOR,,ATL,W 23-20,,1,6,6.00,0,0,0,0.0,0,0,0
162,2003,2003-11-23,11,33.350,NOR,@,PHI,L 20-33,,,,,,,,,,,
163,2003,2003-11-30,12,33.357,NOR,@,WAS,W 24-20,,,,,,,,,,,
164,2003,2003-12-07,13,33.364,NOR,,TAM,L 7-14,,,,,,,,,,,
165,2003,2003-12-14,14,34.006,NOR,,NYG,W 45-7,,,,,,,,,,,
166,2003,2003-12-21,15,34.013,NOR,@,JAX,L 19-20,,1,9,9.00,0,0,0,0.0,0,0,0
167,2003,2003-12-28,16,34.020,NOR,,DAL,W 13-7,,,,,,,,,,,
