ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
43,1983,1983-09-11,2,26.338,RAM,,NOR,W 30-27,0,0,,0,,,,,,
44,1983,1983-09-18,3,26.345,RAM,@,GNB,L 24-27,0,0,,0,,,,,,
45,1983,1983-09-25,4,26.352,RAM,@,NYJ,L 24-27,0,0,,0,,,,,,
46,1983,1983-10-02,5,26.359,RAM,,DET,W 21-10,0,0,,0,,,,,,
47,1983,1983-10-09,6,27.001,RAM,@,SFO,W 10-7,0,0,,0,,,,,,
48,1983,1983-10-16,7,27.008,RAM,,ATL,W 27-21,1,22,22.00,0,0,0,0.0,0,0,0
49,1983,1983-10-23,8,27.015,RAM,,SFO,L 35-45,2,6,3.00,0,0,0,0.0,0,0,0
50,1983,1983-10-30,9,27.022,RAM,@,MIA,L 14-30,3,15,5.00,0,0,0,0.0,0,0,0
51,1983,1983-11-06,10,27.029,RAM,,CHI,W 21-14,3,44,14.67,0,0,0,0.0,0,0,0
52,1983,1983-11-14,11,27.037,RAM,@,ATL,W 36-13,0,0,,0,0,0,0.0,1,14,0
53,1983,1983-11-20,12,27.043,RAM,,WAS,L 20-42,0,0,,0,,,,,,
54,1983,1983-11-27,13,27.050,RAM,,BUF,W 41-17,1,8,8.00,0,1,6,1.0,2,70,1
55,1983,1983-12-04,14,27.057,RAM,@,PHI,L 9-13,2,8,4.00,0,0,0,0.0,0,0,0
56,1983,1983-12-11,15,27.064,RAM,,NWE,L 7-21,1,6,6.00,0,0,0,0.0,0,0,0
57,1983,1983-12-18,16,27.071,RAM,@,NOR,W 26-24,1,0,0.00,0,1,6,0.0,1,31,1
58,1984,1984-10-22,8,28.014,RAM,@,ATL,W 24-10,1,3,3.00,0,0,0,0.0,0,0,0
59,1984,1984-10-28,9,28.020,RAM,,SFO,L 0-33,0,0,,0,,,,,,
60,1984,1984-11-04,10,28.027,RAM,@,STL,W 16-13,0,0,,0,,,,,,
61,1984,1984-11-11,11,28.034,RAM,,CHI,W 29-13,0,0,,0,,,,,,
62,1984,1984-11-18,12,28.041,RAM,@,GNB,L 6-31,0,0,,0,0,0,0.0,2,21,0
63,1984,1984-11-25,13,28.048,RAM,@,TAM,W 34-33,0,0,,0,,,,,,
64,1984,1984-12-02,14,28.055,RAM,,NOR,W 34-21,0,0,,0,,,,,,
65,1984,1984-12-09,15,28.062,RAM,,HOU,W 27-16,0,0,,0,,,,,,
66,1984,1984-12-14,16,28.067,RAM,@,SFO,L 16-19,0,0,,0,,,,,,
67,1985,1985-09-08,1,28.335,RAM,,DEN,W 20-16,0,0,,0,,,,,,
68,1985,1985-09-15,2,28.342,RAM,@,PHI,W 17-6,0,0,,0,0,0,0.0,1,46,0
69,1985,1985-09-23,3,28.350,RAM,@,SEA,W 35-24,0,0,,0,1,6,0.0,2,27,1
70,1985,1985-09-29,4,28.356,RAM,,ATL,W 17-6,0,0,,0,,,,,,
71,1985,1985-10-06,5,28.363,RAM,,MIN,W 13-10,0,0,,0,,,,,,
72,1985,1985-10-13,6,29.005,RAM,@,TAM,W 31-27,0,0,,0,,,,,,
73,1985,1985-10-20,7,29.012,RAM,@,KAN,W 16-0,0,0,,0,0,0,0.0,1,12,0
74,1985,1985-10-27,8,29.019,RAM,,SFO,L 14-28,0,0,,0,,,,,,
75,1985,1985-11-03,9,29.026,RAM,,NOR,W 28-10,0,0,,0,,,,,,
76,1985,1985-11-10,10,29.033,RAM,@,NYG,L 19-24,0,0,,0,0,0,0.0,1,11,0
77,1985,1985-11-17,11,29.040,RAM,@,ATL,L 14-30,0,0,,0,,,,,,
78,1985,1985-11-24,12,29.047,RAM,,GNB,W 34-17,0,0,,0,,,,,,
79,1985,1985-12-01,13,29.054,RAM,@,NOR,L 3-29,0,0,,0,,,,,,
80,1985,1985-12-09,14,29.062,RAM,@,SFO,W 27-20,0,0,,0,,,,,,
81,1985,1985-12-15,15,29.068,RAM,,STL,W 46-14,0,0,,0,,,,,,
82,1985,1985-12-23,16,29.076,RAM,,RAI,L 6-16,0,0,,0,,,,,,
83,1986,1986-09-07,1,29.334,RAM,@,STL,W 16-10,0,0,,0,,,,,,
84,1986,1986-09-14,2,29.341,RAM,,SFO,W 16-13,0,0,,0,,,,,,
85,1986,1986-09-21,3,29.348,RAM,@,IND,W 24-7,0,0,,0,,,,,,
86,1986,1986-09-28,4,29.355,RAM,@,PHI,L 20-34,0,0,,0,,,,,,
87,1986,1986-10-05,5,29.362,RAM,,TAM,W 26-20,0,0,,0,,,,,,
88,1986,1986-10-12,6,30.004,RAM,@,ATL,L 14-26,0,0,,0,,,,,,
89,1986,1986-10-19,7,30.011,RAM,,DET,W 14-10,0,0,,0,0,0,0.0,1,13,0
90,1986,1986-10-26,8,30.018,RAM,,ATL,W 14-7,0,0,,0,,,,,,
91,1986,1986-11-03,9,30.026,RAM,@,CHI,W 20-17,0,0,,0,,,,,,
92,1986,1986-11-09,10,30.032,RAM,@,NOR,L 0-6,0,0,,0,,,,,,
93,1986,1986-11-16,11,30.039,RAM,,NWE,L 28-30,0,0,,0,,,,,,
94,1986,1986-11-23,12,30.046,RAM,,NOR,W 26-13,0,0,,0,,,,,,
95,1986,1986-11-30,13,30.053,RAM,@,NYJ,W 17-3,0,0,,0,,,,,,
96,1986,1986-12-07,14,30.060,RAM,,DAL,W 29-10,0,0,,0,,,,,,
97,1986,1986-12-14,15,30.067,RAM,,MIA,L 31-37,0,0,,0,,,,,,
98,1986,1986-12-19,16,30.072,RAM,@,SFO,L 14-24,0,0,,0,,,,,,
99,1987,1987-09-13,1,30.340,RAM,@,HOU,L 16-20,0,0,,0,0,0,0.0,1,0,0
100,1987,1987-09-20,2,30.347,RAM,,MIN,L 16-21,0,0,,0,,,,,,
101,1987,1987-10-26,6,31.018,RAM,@,CLE,L 17-30,1,5,5.00,0,0,0,0.0,0,0,0
102,1987,1987-11-01,7,31.024,RAM,,SFO,L 10-31,0,0,,0,,,,,,
103,1987,1987-11-08,8,31.031,RAM,,NOR,L 14-31,0,0,,0,,,,,,
104,1987,1987-11-15,9,31.038,RAM,@,STL,W 27-24,0,0,,0,,,,,,
105,1987,1987-11-23,10,31.046,RAM,@,WAS,W 30-26,0,0,,0,,,,,,
106,1988,1988-09-04,1,31.332,RAM,@,GNB,W 34-7,0,0,,0,,,,,,
107,1988,1988-09-11,2,31.339,RAM,,DET,W 17-10,0,0,,0,,,,,,
108,1988,1988-09-18,3,31.346,RAM,@,RAI,W 22-17,0,0,,0,0,0,0.0,1,0,0
109,1988,1988-09-25,4,31.353,RAM,@,NYG,W 45-31,0,0,,0,,,,,,
110,1988,1988-10-02,5,31.360,RAM,,PHO,L 27-41,0,0,,0,,,,,,
111,1988,1988-10-09,6,32.001,RAM,@,ATL,W 33-0,0,0,,0,,,,,,
112,1988,1988-10-16,7,32.008,RAM,,SFO,L 21-24,0,0,,0,0,0,0.0,1,7,0
113,1988,1988-10-23,8,32.015,RAM,,SEA,W 31-10,0,0,,0,,,,,,
114,1988,1988-10-30,9,32.022,RAM,@,NOR,W 12-10,0,0,,0,,,,,,
115,1988,1988-11-06,10,32.029,RAM,@,PHI,L 24-30,0,0,,0,,,,,,
116,1988,1988-11-13,11,32.036,RAM,,NOR,L 10-14,0,0,,0,0,0,0.0,1,11,0
117,1988,1988-11-20,12,32.043,RAM,,SDG,L 24-38,1,4,4.00,0,0,0,0.0,0,0,0
118,1988,1988-11-27,13,32.050,RAM,@,DEN,L 24-35,0,0,,0,,,,,,
119,1988,1988-12-05,14,32.058,RAM,,CHI,W 23-3,0,0,,0,0,0,0.0,1,0,0
120,1988,1988-12-11,15,32.064,RAM,,ATL,W 22-7,1,0,0.00,0,0,0,0.0,0,0,0
121,1988,1988-12-18,16,32.071,RAM,@,SFO,W 38-16,0,0,,0,,,,,,
122,1989,1989-09-10,1,32.337,SEA,@,PHI,L 7-31,,,,,,,,,,
123,1989,1989-09-17,2,32.344,SEA,,PHO,L 24-34,0,0,,0,0,0,0.0,1,18,0
124,1989,1989-09-24,3,32.351,SEA,@,NWE,W 24-3,,,,,,,,,,
