ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
37,1976,1976-11-21,11,26.094,GNB,,MIN,L 10-17,0,0,,0,1,1,100.00,18,0,0,118.7,0,0,18.00,18.00,7,209,29.86,0
38,1976,1976-11-28,12,26.101,GNB,,CHI,L 10-16,0,0,,0,0,0,,0,0,0,,0,0,,,4,138,34.50,0
39,1976,1976-12-05,13,26.108,GNB,@,MIN,L 9-20,0,0,,0,0,0,,0,0,0,,0,0,,,8,327,40.88,0
40,1976,1976-12-12,14,26.115,GNB,@,ATL,W 24-20,0,0,,0,0,0,,0,0,0,,0,0,,,4,153,38.25,0
41,1977,1977-09-18,1,27.030,GNB,@,NOR,W 24-20,0,0,,0,0,0,,0,0,0,,0,0,,,8,339,42.38,0
42,1977,1977-09-25,2,27.037,GNB,,HOU,L 10-16,0,0,,0,0,0,,0,0,0,,0,0,,,5,219,43.80,0
43,1977,1977-10-02,3,27.044,GNB,@,MIN,L 7-19,0,0,,0,0,0,,0,0,0,,0,0,,,7,325,46.43,0
44,1977,1977-10-09,4,27.051,GNB,,CIN,L 7-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,141,35.25,0
45,1977,1977-10-16,5,27.058,GNB,@,DET,L 6-10,0,0,,0,0,0,,0,0,0,,0,0,,,5,209,41.80,0
46,1977,1977-10-23,6,27.065,GNB,@,TAM,W 13-0,0,0,,0,0,0,,0,0,0,,0,0,,,7,301,43.00,0
47,1977,1977-10-30,7,27.072,GNB,,CHI,L 0-26,0,0,,0,0,0,,0,0,0,,0,0,,,8,311,38.88,0
48,1977,1977-11-06,8,27.079,GNB,@,KAN,L 10-20,0,0,,0,0,0,,0,0,0,,0,0,,,7,268,38.29,0
49,1977,1977-11-13,9,27.086,GNB,,RAM,L 6-24,0,0,,0,0,0,,0,0,0,,0,0,,,5,194,38.80,0
50,1977,1977-11-21,10,27.094,GNB,@,WAS,L 9-10,0,0,,0,0,0,,0,0,0,,0,0,,,5,188,37.60,0
51,1977,1977-11-27,11,27.100,GNB,,MIN,L 6-13,0,0,,0,0,0,,0,0,0,,0,0,,,7,276,39.43,0
52,1977,1977-12-04,12,27.107,GNB,,DET,W 10-9,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,5,182,36.40,1
53,1977,1977-12-11,13,27.114,GNB,@,CHI,L 10-21,1,0,0.00,0,0,0,,0,0,0,,0,0,,,9,332,36.89,0
54,1977,1977-12-18,14,27.121,GNB,,SFO,W 16-14,0,0,,0,0,0,,0,0,0,,0,0,,,3,106,35.33,0
55,1978,1978-09-03,1,28.015,GNB,@,DET,W 13-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,284,40.57,0
56,1978,1978-09-10,2,28.022,GNB,,NOR,W 28-17,0,0,,0,0,0,,0,0,0,,0,0,,,2,98,49.00,0
57,1978,1978-09-17,3,28.029,GNB,,OAK,L 3-28,0,0,,0,0,0,,0,0,0,,0,0,,,8,287,35.88,0
58,1978,1978-09-24,4,28.036,GNB,@,SDG,W 24-3,0,0,,0,0,0,,0,0,0,,0,0,,,8,326,40.75,0
59,1978,1978-10-01,5,28.043,GNB,,DET,W 35-14,0,0,,0,1,1,100.00,31,0,0,118.7,0,0,31.00,31.00,2,41,20.50,0
60,1978,1978-10-08,6,28.050,GNB,,CHI,W 24-14,0,0,,0,0,0,,0,0,0,,0,0,,,9,336,37.33,0
61,1978,1978-10-15,7,28.057,GNB,,SEA,W 45-28,0,0,,0,0,0,,0,0,0,,0,0,,,4,125,31.25,0
62,1978,1978-10-22,8,28.064,GNB,@,MIN,L 7-21,0,0,,0,0,0,,0,0,0,,0,0,,,9,276,30.67,0
63,1978,1978-10-29,9,28.071,GNB,,TAM,W 9-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,275,39.29,0
64,1978,1978-11-05,10,28.078,GNB,@,PHI,L 3-10,1,0,0.00,0,0,0,,0,0,0,,0,0,,,3,91,30.33,0
65,1978,1978-11-12,11,28.085,GNB,,DAL,L 14-42,0,0,,0,0,0,,0,0,0,,0,0,,,9,314,34.89,0
66,1978,1978-11-19,12,28.092,GNB,@,DEN,L 3-16,0,0,,0,1,1,100.00,57,0,0,118.7,0,0,57.00,57.00,5,203,40.60,0
67,1978,1978-11-26,13,28.099,GNB,,MIN,T 10-10,0,0,,0,0,0,,0,0,0,,0,0,,,10,305,30.50,0
68,1978,1978-12-03,14,28.106,GNB,@,TAM,W 17-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,289,41.29,0
69,1978,1978-12-10,15,28.113,GNB,@,CHI,L 0-14,0,0,,0,0,0,,0,0,0,,0,0,,,10,307,30.70,0
70,1978,1978-12-17,16,28.120,GNB,@,RAM,L 14-31,0,0,,0,0,0,,0,0,0,,0,0,,,6,202,33.67,0
71,1979,1979-09-02,1,29.014,GNB,@,CHI,L 3-6,0,0,,0,0,0,,0,0,0,,0,0,,,6,249,41.50,0
72,1979,1979-09-09,2,29.021,GNB,,NOR,W 28-19,0,0,,0,0,0,,0,0,0,,0,0,,,3,111,37.00,0
73,1979,1979-09-16,3,29.028,GNB,,TAM,L 10-21,0,0,,0,0,0,,0,0,0,,0,0,,,6,249,41.50,0
74,1979,1979-09-23,4,29.035,GNB,@,MIN,L 21-27,0,0,,0,0,0,,0,0,0,,0,0,,,5,216,43.20,0
75,1979,1979-10-01,5,29.043,GNB,,NWE,W 27-14,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,138,34.50,0
76,1979,1979-10-07,6,29.049,GNB,@,ATL,L 7-25,0,0,,0,0,0,,0,0,0,,0,0,,,3,126,42.00,0
77,1979,1979-10-14,7,29.056,GNB,,DET,W 24-16,0,0,,0,0,0,,0,0,0,,0,0,,,5,202,40.40,0
78,1979,1979-10-21,8,29.063,GNB,@,TAM,L 3-21,0,0,,0,0,0,,0,0,0,,0,0,,,2,92,46.00,0
79,1979,1979-10-28,9,29.070,GNB,@,MIA,L 7-27,0,0,,0,0,0,,0,0,0,,0,0,,,6,253,42.17,0
80,1979,1979-11-04,10,29.077,GNB,,NYJ,L 22-27,0,0,,0,0,0,,0,0,0,,0,0,,,2,80,40.00,0
81,1979,1979-11-11,11,29.084,GNB,,MIN,W 19-7,0,0,,0,0,0,,0,0,0,,0,0,,,5,161,32.20,0
82,1979,1979-11-18,12,29.091,GNB,@,BUF,L 12-19,0,0,,0,0,0,,0,0,0,,0,0,,,3,128,42.67,0
83,1979,1979-11-25,13,29.098,GNB,,PHI,L 10-21,0,0,,0,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,5,209,41.80,0
84,1979,1979-12-02,14,29.105,GNB,@,WAS,L 21-38,0,0,,0,0,0,,0,0,0,,0,0,,,5,200,40.00,0
85,1979,1979-12-09,15,29.112,GNB,,CHI,L 14-15,0,0,,0,0,0,,0,0,0,,0,0,,,5,181,36.20,0
86,1979,1979-12-15,16,29.118,GNB,@,DET,W 18-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,190,47.50,0
87,1980,1980-09-07,1,30.019,GNB,,CHI,W 12-6,0,0,,0,0,0,,0,0,0,,0,0,,,8,309,38.63,0
88,1980,1980-09-14,2,30.026,GNB,,DET,L 7-29,0,0,,0,0,0,,0,0,0,,0,0,,,8,303,37.88,0
89,1980,1980-09-21,3,30.033,GNB,@,RAM,L 21-51,0,0,,0,0,0,,0,0,0,,0,0,,,6,292,48.67,0
90,1980,1980-09-28,4,30.040,GNB,,DAL,L 7-28,0,0,,0,0,0,,0,0,0,,0,0,,,4,168,42.00,0
91,1980,1980-10-05,5,30.047,GNB,,CIN,W 14-9,2,11,5.50,0,0,0,,0,0,0,,0,0,,,5,186,37.20,0
92,1980,1980-10-12,6,30.054,GNB,@,TAM,T 14-14,0,0,,0,0,0,,0,0,0,,0,0,,,8,297,37.13,0
93,1980,1980-10-19,7,30.061,GNB,@,CLE,L 21-26,0,0,,0,0,0,,0,0,0,,0,0,,,5,193,38.60,0
94,1980,1980-10-26,8,30.068,GNB,,MIN,W 16-3,0,0,,0,0,0,,0,0,0,,0,0,,,6,208,34.67,0
95,1980,1980-11-02,9,30.075,GNB,@,PIT,L 20-22,1,0,0.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,97,32.33,0
96,1980,1980-11-09,10,30.082,GNB,,SFO,W 23-16,0,0,,0,0,0,,0,0,0,,0,0,,,3,100,33.33,0
97,1980,1980-11-16,11,30.089,GNB,@,NYG,L 21-27,0,0,,0,0,0,,0,0,0,,0,0,,,6,234,39.00,0
98,1980,1980-11-23,12,30.096,GNB,@,MIN,W 25-13,1,0,0.00,0,0,0,,0,0,0,,0,0,,,1,41,41.00,0
99,1980,1980-11-30,13,30.103,GNB,,TAM,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,,,6,237,39.50,0
100,1980,1980-12-07,14,30.110,GNB,@,CHI,L 7-61,1,0,0.00,0,0,0,,0,0,0,,0,0,,,6,239,39.83,0
101,1980,1980-12-14,15,30.117,GNB,,HOU,L 3-22,1,10,10.00,0,0,0,,0,0,0,,0,0,,,4,114,28.50,0
102,1980,1980-12-21,16,30.124,GNB,@,DET,L 3-24,0,0,,0,0,0,,0,0,0,,0,0,,,7,276,39.43,0
