ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
78,1981,1981-10-18,7,28.010,KAN,,DEN,W 28-14,,,,,,,,
79,1981,1981-10-25,8,28.017,KAN,@,OAK,W 28-17,0,0,,0,0.0,1,5,0
80,1981,1981-11-01,9,28.024,KAN,@,SDG,L 20-22,,,,,,,,
81,1981,1981-11-08,10,28.031,KAN,,CHI,L 13-16,,,,,,,,
82,1981,1981-11-15,11,28.038,KAN,,HOU,W 23-10,,,,,,,,
83,1981,1981-11-22,12,28.045,KAN,,SEA,W 40-13,,,,,,,,
84,1981,1981-11-26,13,28.049,KAN,@,DET,L 10-27,,,,,,,,
85,1981,1981-12-06,14,28.059,KAN,@,DEN,L 13-16,,,,,,,,
86,1981,1981-12-13,15,28.066,KAN,,MIA,L 7-17,,,,,,,,
87,1981,1981-12-20,16,28.073,KAN,@,MIN,W 10-6,,,,,,,,
88,1982,1982-09-12,1,28.339,NOR,,STL,L 7-21,0,0,,0,1.0,0,0,0
89,1982,1982-09-19,2,28.346,NOR,@,CHI,W 10-0,0,0,,0,1.0,0,0,0
90,1982,1982-11-21,3,29.044,NOR,,KAN,W 27-17,,,,,,,,
91,1982,1982-11-28,4,29.051,NOR,@,SFO,W 23-20,,,,,,,,
92,1982,1982-12-05,5,29.058,NOR,,TAM,L 10-13,,,,,,,,
93,1982,1982-12-12,6,29.065,NOR,@,ATL,L 0-35,,,,,,,,
94,1982,1982-12-19,7,29.072,NOR,@,DAL,L 7-21,0,0,,0,0.0,1,14,0
95,1982,1982-12-26,8,29.079,NOR,,WAS,L 10-27,,,,,,,,
96,1982,1983-01-02,9,29.086,NOR,,ATL,W 35-6,0,0,,0,1.0,0,0,0
97,1983,1983-09-04,1,29.331,NOR,,STL,W 28-17,,,,,,,,
98,1983,1983-09-11,2,29.338,NOR,@,RAM,L 27-30,0,0,,0,0.0,1,0,0
99,1983,1983-09-18,3,29.345,NOR,,CHI,W 34-31,0,0,,0,1.0,0,0,0
100,1983,1983-09-25,4,29.352,NOR,@,DAL,L 20-21,0,0,,0,1.0,1,3,0
101,1983,1983-10-02,5,29.359,NOR,,MIA,W 17-7,,,,,,,,
102,1983,1983-10-09,6,30.001,NOR,@,ATL,W 19-17,0,0,,0,1.0,0,0,0
103,1983,1983-10-16,7,30.008,NOR,,SFO,L 13-32,,,,,,,,
104,1983,1983-10-23,8,30.015,NOR,@,TAM,W 24-21,0,0,,0,0.5,0,0,0
105,1983,1983-10-30,9,30.022,NOR,@,BUF,L 21-27,,,,,,,,
106,1983,1983-11-06,10,30.029,NOR,,ATL,W 27-10,,,,,,,,
107,1983,1983-11-13,11,30.036,NOR,@,SFO,L 0-27,0,0,,0,1.0,0,0,0
108,1983,1983-11-21,12,30.044,NOR,,NYJ,L 28-31,,,,,,,,
109,1983,1983-11-27,13,30.050,NOR,,MIN,W 17-16,,,,,,,,
110,1983,1983-12-04,14,30.057,NOR,@,NWE,L 0-7,,,,,,,,
111,1983,1983-12-11,15,30.064,NOR,@,PHI,W 20-17,,,,,,,,
112,1983,1983-12-18,16,30.071,NOR,,RAM,L 24-26,0,0,,0,1.0,0,0,0
113,1984,1984-09-02,1,30.330,NOR,,ATL,L 28-36,0,0,,0,1.0,0,0,0
114,1984,1984-09-09,2,30.337,NOR,,TAM,W 17-13,0,0,,0,1.0,0,0,0
115,1984,1984-09-16,3,30.344,NOR,@,SFO,L 20-30,,,,,,,,
116,1984,1984-09-23,4,30.351,NOR,,STL,W 34-24,,,,,,,,
117,1984,1984-09-30,5,30.358,NOR,@,HOU,W 27-10,0,0,,0,2.0,0,0,0
118,1984,1984-10-07,6,30.365,NOR,@,CHI,L 7-20,0,0,,0,1.0,0,0,0
119,1984,1984-10-14,7,31.006,NOR,,RAM,L 10-28,0,0,,0,1.0,0,0,0
120,1984,1984-10-21,8,31.013,NOR,@,DAL,L 27-30,,,,,,,,
121,1984,1984-10-28,9,31.020,NOR,@,CLE,W 16-14,,,,,,,,
122,1984,1984-11-04,10,31.027,NOR,,GNB,L 13-23,,,,,,,,
123,1984,1984-11-11,11,31.034,NOR,@,ATL,W 17-13,0,0,,0,1.0,0,0,0
124,1984,1984-11-19,12,31.042,NOR,,PIT,W 27-24,0,0,,0,0.5,0,0,0
125,1984,1984-11-25,13,31.048,NOR,,SFO,L 3-35,,,,,,,,
126,1984,1984-12-02,14,31.055,NOR,@,RAM,L 21-34,,,,,,,,
127,1984,1984-12-09,15,31.062,NOR,,CIN,L 21-24,,,,,,,,
128,1984,1984-12-15,16,31.068,NOR,@,NYG,W 10-3,0,0,,0,2.0,0,0,0
129,1985,1985-09-08,1,31.335,NOR,,KAN,L 27-47,,,,,,,,
130,1985,1985-09-15,2,31.342,NOR,@,DEN,L 23-34,0,0,,0,1.0,0,0,0
131,1985,1985-09-22,3,31.349,NOR,,TAM,W 20-13,0,0,,0,2.0,0,0,0
132,1985,1985-09-29,4,31.356,NOR,@,SFO,W 20-17,0,0,,0,2.0,0,0,0
133,1985,1985-10-06,5,31.363,NOR,,PHI,W 23-21,,,,,,,,
134,1985,1985-10-13,6,32.005,NOR,@,RAI,L 13-23,,,,,,,,
135,1985,1985-10-20,7,32.012,NOR,@,ATL,L 24-31,,,,,,,,
136,1985,1985-10-27,8,32.019,NOR,,NYG,L 13-21,,,,,,,,
137,1985,1985-11-17,11,32.040,NOR,@,GNB,L 14-38,,,,,,,,
138,1985,1985-11-24,12,32.047,NOR,@,MIN,W 30-23,,,,,,,,
139,1985,1985-12-01,13,32.054,NOR,,RAM,W 29-3,,,,,,,,
140,1985,1985-12-08,14,32.061,NOR,@,STL,L 16-28,,,,,,,,
141,1985,1985-12-15,15,32.068,NOR,,SFO,L 19-31,,,,,,,,
142,1985,1985-12-22,16,32.075,NOR,,ATL,L 10-16,,,,,,,,
143,1986,1986-09-28,4,32.355,KAN,@,BUF,W 20-17,,,,,,,,
144,1986,1986-10-05,5,32.362,KAN,,RAI,L 17-24,,,,,,,,
145,1986,1986-10-12,6,33.004,KAN,@,CLE,L 7-20,0,0,,0,0.5,0,0,0
146,1986,1986-10-19,7,33.011,KAN,,SDG,W 42-41,,,,,,,,
147,1986,1986-10-26,8,33.018,KAN,,TAM,W 27-20,,,,,,,,
148,1986,1986-11-02,9,33.025,KAN,@,SDG,W 24-23,,,,,,,,
149,1986,1986-11-09,10,33.032,KAN,,SEA,W 27-7,,,,,,,,
150,1986,1986-11-16,11,33.039,KAN,@,DEN,L 17-38,,,,,,,,
151,1986,1986-11-23,12,33.046,KAN,@,STL,L 14-23,0,0,,0,1.0,0,0,0
152,1986,1986-11-30,13,33.053,KAN,,BUF,L 14-17,,,,,,,,
153,1986,1986-12-07,14,33.060,KAN,,DEN,W 37-10,,,,,,,,
154,1986,1986-12-14,15,33.067,KAN,@,RAI,W 20-17,,,,,,,,
155,1986,1986-12-21,16,33.074,KAN,@,PIT,W 24-19,,,,,,,,
