ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
147,1999,1999-09-26,3,32.148,KAN,,DET,W 31-21,*,0,0,,0,0,0,1.0,0,0,0
148,1999,1999-10-03,4,32.155,KAN,@,SDG,L 14-21,*,0,0,,0,0,0,2.0,1,0,0
149,1999,1999-10-10,5,32.162,KAN,,NWE,W 16-14,*,,,,,,,,,,
150,1999,1999-10-21,6,32.173,KAN,@,BAL,W 35-8,*,,,,,,,,,,
151,1999,1999-10-31,7,32.183,KAN,,SDG,W 34-0,*,0,0,,0,0,0,0.5,0,0,0
152,1999,1999-11-07,8,32.190,KAN,@,IND,L 17-25,*,,,,,,,,,,
153,1999,1999-11-14,9,32.197,KAN,@,TAM,L 10-17,*,,,,,,,,,,
154,1999,1999-11-21,10,32.204,KAN,,SEA,L 19-31,*,,,,,,,,,,
155,1999,1999-11-28,11,32.211,KAN,@,OAK,W 37-34,*,0,0,,0,0,0,1.0,0,0,0
156,1999,1999-12-05,12,32.218,KAN,@,DEN,W 16-10,*,,,,,,,,,,
157,1999,1999-12-12,13,32.225,KAN,,MIN,W 31-28,*,,,,,,,,,,
158,1999,1999-12-18,14,32.231,KAN,,PIT,W 35-19,*,0,0,,0,0,0,1.0,0,0,0
159,1999,1999-12-26,15,32.239,KAN,@,SEA,L 14-23,*,0,0,,0,0,0,0.5,0,0,0
160,1999,2000-01-02,16,32.246,KAN,,OAK,L 38-41,*,0,0,,0,0,0,0.5,0,0,0
161,2000,2000-09-03,1,33.125,KAN,,IND,L 14-27,,,,,,,,,,,
162,2000,2000-09-10,2,33.132,KAN,@,TEN,L 14-17,*,,,,,,,,,,
163,2000,2000-09-17,3,33.139,KAN,,SDG,W 42-10,,,,,,,,,,,
164,2000,2000-09-24,4,33.146,KAN,@,DEN,W 23-22,,0,0,,0,0,0,0.0,1,15,0
165,2000,2000-10-02,5,33.154,KAN,,SEA,W 24-17,*,,,,,,,,,,
166,2000,2000-10-15,6,33.167,KAN,,OAK,L 17-20,*,,,,,,,,,,
167,2000,2000-10-22,7,33.174,KAN,,STL,W 54-34,,,,,,,,,,,
168,2000,2000-10-29,8,33.181,KAN,@,SEA,W 24-19,,,,,,,,,,,
169,2000,2000-11-05,9,33.188,KAN,@,OAK,L 31-49,,,,,,,,,,,
170,2000,2000-11-12,10,33.195,KAN,@,SFO,L 7-21,*,,,,,,,,,,
171,2000,2000-11-19,11,33.202,KAN,,BUF,L 17-21,*,,,,,,,,,,
172,2000,2000-11-26,12,33.209,KAN,@,SDG,L 16-17,,0,0,,0,1,6,0.0,1,24,1
173,2000,2000-12-04,13,33.217,KAN,@,NWE,L 24-30,,0,0,,0,0,0,1.0,0,0,0
174,2000,2000-12-10,14,33.223,KAN,,CAR,W 15-14,*,,,,,,,,,,
175,2000,2000-12-17,15,33.230,KAN,,DEN,W 20-7,,,,,,,,,,,
176,2000,2000-12-24,16,33.237,KAN,@,ATL,L 13-29,*,,,,,,,,,,
177,2001,2001-09-09,1,34.131,KAN,,OAK,L 24-27,*,0,0,,0,0,0,1.0,0,0,0
178,2001,2001-09-23,2,34.145,KAN,,NYG,L 3-13,*,,,,,,,,,,
179,2001,2001-09-30,3,34.152,KAN,@,WAS,W 45-13,*,,,,,,,,,,
180,2001,2001-10-07,4,34.159,KAN,@,DEN,L 6-20,*,0,0,,0,0,0,0.0,1,0,0
181,2001,2001-10-14,5,34.166,KAN,,PIT,L 17-20,*,,,,,,,,,,
182,2001,2001-10-21,6,34.173,KAN,@,ARI,L 16-24,*,,,,,,,,,,
183,2001,2001-10-25,7,34.177,KAN,,IND,L 28-35,*,,,,,,,,,,
184,2001,2001-11-04,8,34.187,KAN,@,SDG,W 25-20,*,,,,,,,,,,
185,2001,2001-11-11,9,34.194,KAN,@,NYJ,L 7-27,*,,,,,,,,,,
186,2001,2001-11-25,10,34.208,KAN,,SEA,W 19-7,*,,,,,,,,,,
187,2001,2001-11-29,11,34.212,KAN,,PHI,L 10-23,*,0,0,,0,0,0,2.0,0,0,0
188,2001,2001-12-09,12,34.222,KAN,@,OAK,L 26-28,,,,,,,,,,,
189,2001,2001-12-16,13,34.229,KAN,,DEN,W 26-23,*,,,,,,,,,,
190,2001,2001-12-23,14,34.236,KAN,,SDG,W 20-17,*,,,,,,,,,,
191,2001,2001-12-30,15,34.243,KAN,@,JAX,W 30-26,*,,,,,,,,,,
192,2001,2002-01-06,16,34.250,KAN,@,SEA,L 18-21,*,0,0,,0,0,0,0.0,1,5,0
193,2002,2002-09-08,1,35.130,KAN,@,CLE,W 40-39,*,,,,,,,,,,
194,2002,2002-09-15,2,35.137,KAN,,JAX,L 16-23,*,,,,,,,,,,
195,2002,2002-09-22,3,35.144,KAN,@,NWE,L 38-41,,,,,,,,,,,
196,2002,2002-09-29,4,35.151,KAN,,MIA,W 48-30,*,0,0,,0,0,0,1.0,0,0,0
197,2002,2002-10-06,5,35.158,KAN,@,NYJ,W 29-25,*,,,,,,,,,,
198,2002,2002-10-13,6,35.165,KAN,@,SDG,L 34-35,*,,,,,,,,,,
199,2002,2002-10-20,7,35.172,KAN,,DEN,L 34-37,*,,,,,,,,,,
200,2002,2002-10-27,8,35.179,KAN,,OAK,W 20-10,*,0,0,,0,0,0,0.0,1,25,0
201,2002,2002-11-10,9,35.193,KAN,@,SFO,L 13-17,*,,,,,,,,,,
202,2002,2002-11-17,10,35.200,KAN,,BUF,W 17-16,*,,,,,,,,,,
203,2002,2002-11-24,11,35.207,KAN,@,SEA,L 32-39,*,,,,,,,,,,
204,2002,2002-12-01,12,35.214,KAN,,ARI,W 49-0,*,,,,,,,,,,
205,2002,2002-12-08,13,35.221,KAN,,STL,W 49-10,*,0,0,,0,0,0,1.0,1,4,0
206,2002,2002-12-15,14,35.228,KAN,@,DEN,L 24-31,*,,,,,,,,,,
207,2002,2002-12-22,15,35.235,KAN,,SDG,W 24-22,*,,,,,,,,,,
208,2002,2002-12-28,16,35.241,KAN,@,OAK,L 0-24,*,,,,,,,,,,
