ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
44,1988,1988-10-02,5,28.048,IND,@,NWE,L 17-21,0,0,,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,
45,1988,1988-10-09,6,28.055,IND,@,BUF,L 23-34,2,7,3.50,0,,4,32,8.00,0,,,0,0,,0,0,0,,0,,,,5,77,15.40,0,0,0
46,1988,1988-10-16,7,28.062,IND,,TAM,W 35-31,0,0,,0,,1,12,12.00,0,,,0,0,,0,0,0,,0,,,,4,80,20.00,0,0,0
47,1988,1988-10-23,8,28.069,IND,@,SDG,W 16-0,2,16,8.00,0,,1,3,3.00,0,,,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0
48,1988,1988-10-31,9,28.077,IND,,DEN,W 55-23,12,55,4.58,1,,1,4,4.00,0,,,0,0,,0,0,0,,0,,,,2,61,30.50,0,1,6
49,1988,1988-11-06,10,28.083,IND,,NYJ,W 38-14,2,19,9.50,0,,2,24,12.00,0,,,0,0,,0,0,0,,0,,,,1,31,31.00,0,0,0
50,1988,1988-11-13,11,28.090,IND,@,GNB,W 20-13,2,7,3.50,0,,1,21,21.00,0,,,0,0,,0,0,0,,0,,,,2,39,19.50,0,0,0
51,1988,1988-11-20,12,28.097,IND,@,MIN,L 3-12,0,0,,0,,2,17,8.50,0,,,0,0,,0,0,0,,0,,,,1,12,12.00,0,0,0
52,1988,1988-11-27,13,28.104,IND,,NWE,W 24-21,2,19,9.50,0,,2,26,13.00,0,,,0,0,,0,0,0,,0,,,,1,23,23.00,0,0,0
53,1988,1988-12-04,14,28.111,IND,@,MIA,W 31-28,6,25,4.17,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,3,69,23.00,0,0,0
54,1988,1988-12-10,15,28.117,IND,@,NYJ,L 16-34,4,29,7.25,0,,4,30,7.50,0,,,0,0,,0,0,0,,0,,,,7,115,16.43,0,0,0
55,1988,1988-12-18,16,28.125,IND,,BUF,W 17-14,1,10,10.00,0,,2,17,8.50,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
56,1989,1989-09-10,1,29.026,IND,,SFO,L 24-30,3,22,7.33,0,,2,9,4.50,0,,,0,0,,0,0,0,,0,,,,2,34,17.00,0,0,0
57,1989,1989-09-17,2,29.033,IND,@,RAM,L 17-31,0,0,,0,,1,13,13.00,0,,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,0,0
58,1989,1989-09-24,3,29.040,IND,,ATL,W 13-9,10,28,2.80,0,,2,32,16.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
59,1989,1989-10-01,4,29.047,IND,@,NYJ,W 17-10,9,25,2.78,0,,6,58,9.67,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
60,1989,1989-10-08,5,29.054,IND,,BUF,W 37-14,10,56,5.60,0,,1,7,7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
61,1989,1989-10-15,6,29.061,IND,@,DEN,L 3-14,0,0,,0,,4,40,10.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
62,1989,1989-10-22,7,29.068,IND,@,CIN,W 23-12,4,10,2.50,0,,3,19,6.33,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
63,1989,1989-10-29,8,29.075,IND,,NWE,L 20-23,6,39,6.50,0,,4,28,7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
64,1989,1989-11-05,9,29.082,IND,@,MIA,L 13-19,21,73,3.48,0,,6,86,14.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
65,1989,1989-11-12,10,29.089,IND,@,BUF,L 7-30,0,0,,0,,1,7,7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
66,1989,1989-11-19,11,29.096,IND,,NYJ,W 27-10,7,27,3.86,1,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,1,16,16.00,0,1,6
67,1989,1989-11-26,12,29.103,IND,,SDG,W 10-6,2,11,5.50,0,,4,62,15.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
68,1989,1989-12-03,13,29.110,IND,@,NWE,L 16-22,1,2,2.00,0,,3,77,25.67,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
69,1989,1989-12-10,14,29.117,IND,,CLE,W 23-17,0,0,,0,,6,13,2.17,0,,,0,0,,0,0,0,,0,,,,3,67,22.33,0,0,0
70,1989,1989-12-17,15,29.124,IND,,MIA,W 42-13,1,0,0.00,0,,4,38,9.50,1,,,0,0,,0,0,0,,0,,,,4,102,25.50,0,1,6
71,1989,1989-12-24,16,29.131,IND,@,NOR,L 6-41,1,6,6.00,0,,4,27,6.75,0,,,0,0,,0,0,0,,0,,,,6,110,18.33,0,0,0
72,1990,1990-09-09,1,30.025,IND,@,BUF,L 10-26,15,50,3.33,0,,5,31,6.20,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1990,1990-09-16,2,30.032,IND,,NWE,L 14-16,17,53,3.12,1,,4,39,9.75,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
74,1990,1990-09-23,3,30.039,IND,@,HOU,L 10-24,9,34,3.78,0,,4,54,13.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1990,1990-09-30,4,30.046,IND,@,PHI,W 24-23,12,54,4.50,1,,3,104,34.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
76,1990,1990-10-07,5,30.053,IND,,KAN,W 23-19,20,84,4.20,1,,4,30,7.50,1,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
77,1990,1990-10-21,6,30.067,IND,,DEN,L 17-27,4,2,0.50,0,,6,43,7.17,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1990,1990-10-28,7,30.074,IND,,MIA,L 7-27,1,4,4.00,0,,7,44,6.29,0,,,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
79,1990,1990-11-05,8,30.082,IND,,NYG,L 7-24,8,29,3.63,1,,2,10,5.00,0,,,0,0,,0,0,0,,,,,,3,53,17.67,0,1,6
80,1990,1990-11-11,9,30.088,IND,@,NWE,W 13-10,9,24,2.67,0,,2,25,12.50,0,,,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0
81,1990,1990-11-18,10,30.095,IND,,NYJ,W 17-14,8,39,4.88,0,,5,84,16.80,0,,,0,0,,0,0,0,,,,,,1,22,22.00,0,0,0
82,1990,1990-11-25,11,30.102,IND,@,CIN,W 34-20,8,40,5.00,0,,9,53,5.89,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1990,1990-12-02,12,30.109,IND,@,PHO,L 17-20,8,49,6.13,0,,1,4,4.00,0,,,0,0,,0,0,0,,,,,,2,58,29.00,0,0,0
84,1990,1990-12-09,13,30.116,IND,,BUF,L 7-31,8,40,5.00,0,,5,30,6.00,0,,,0,0,,0,0,0,,,,,,2,43,21.50,0,0,0
85,1990,1990-12-16,14,30.123,IND,@,NYJ,W 29-21,6,39,6.50,0,,4,22,5.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,1990,1990-12-22,15,30.129,IND,,WAS,W 35-28,1,2,2.00,0,,4,35,8.75,0,,,0,0,,0,0,0,,,,,,1,6,6.00,0,0,0
87,1990,1990-12-30,16,30.137,IND,@,MIA,L 17-23,3,13,4.33,0,,6,56,9.33,1,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
88,1991,1991-09-08,2,31.024,IND,@,MIA,L 6-17,0,0,,0,,7,42,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,1992,1992-10-25,7,32.071,PIT,@,KAN,W 27-3,,,,,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
90,1992,1992-11-08,9,32.085,PIT,@,BUF,L 20-28,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
