ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
42,2005,2005-11-20,10,25.123,CAR,@,CHI,L 3-13,*,,,,,,0.0%,,,,
43,2005,2005-11-27,11,25.130,CAR,@,BUF,W 13-9,*,0,,,,,0.0%,,,,
44,2005,2005-12-04,12,25.137,CAR,,ATL,W 24-6,*,,,,,,0.0%,,,,
45,2005,2005-12-11,13,25.144,CAR,,TAM,L 10-20,*,,,,,,0.0%,,,,
46,2005,2005-12-18,14,25.151,CAR,@,NOR,W 27-10,*,,,,,,0.0%,,,,
47,2005,2005-12-24,15,25.157,CAR,,DAL,L 20-24,*,,,,,,0.0%,,,,
48,2005,2006-01-01,16,25.165,CAR,@,ATL,W 44-11,*,,,,,,0.0%,,,,
49,2006,2006-09-10,1,26.052,CAR,,ATL,L 6-20,*,,,,,,0.0%,,,,
50,2006,2006-09-17,2,26.059,CAR,@,MIN,L 13-16,*,,,,,,0.0%,,,,
51,2006,2006-09-24,3,26.066,CAR,@,TAM,W 26-24,*,0,,,,,0.0%,,,,
52,2006,2006-10-01,4,26.073,CAR,,NOR,W 21-18,*,0,,,,,0.0%,,,,
53,2006,2006-10-08,5,26.080,CAR,,CLE,W 20-12,*,,,,,,0.0%,,,,
54,2006,2006-10-15,6,26.087,CAR,@,BAL,W 23-21,*,,,,,,0.0%,,,,
55,2006,2006-10-22,7,26.094,CAR,@,CIN,L 14-17,*,,,,,,0.0%,,,,
56,2006,2006-10-29,8,26.101,CAR,,DAL,L 14-35,*,,,,,,0.0%,,,,
57,2006,2006-11-13,9,26.116,CAR,,TAM,W 24-10,*,0,,,,,0.0%,,,,
58,2006,2006-11-19,10,26.122,CAR,,STL,W 15-0,*,0,,,,,0.0%,,,,
59,2006,2006-11-26,11,26.129,CAR,@,WAS,L 13-17,*,0,,,,,0.0%,,,,
60,2006,2006-12-04,12,26.137,CAR,@,PHI,L 24-27,*,,,,,,0.0%,,,,
61,2006,2006-12-10,13,26.143,CAR,,NYG,L 13-27,*,,,,,,0.0%,,,,
62,2006,2006-12-17,14,26.150,CAR,,PIT,L 3-37,*,0,,,,,0.0%,,,,
63,2006,2006-12-24,15,26.157,CAR,@,ATL,W 10-3,*,0,,,,,0.0%,,,,
64,2006,2006-12-31,16,26.164,CAR,@,NOR,W 31-21,*,,,,,,0.0%,,,,
65,2007,2007-09-09,1,27.051,CAR,@,STL,W 27-13,*,,,,,,0.0%,,,,
66,2007,2007-09-16,2,27.058,CAR,,HOU,L 21-34,*,,,,,,0.0%,,,,
67,2007,2007-09-23,3,27.065,CAR,@,ATL,W 27-20,*,,,,,,0.0%,,,,
68,2007,2007-09-30,4,27.072,CAR,,TAM,L 7-20,*,0,,,,,0.0%,,,,
69,2007,2007-10-07,5,27.079,CAR,@,NOR,W 16-13,*,0,,,,,0.0%,,,,
70,2007,2007-10-14,6,27.086,CAR,@,ARI,W 25-10,*,0,,,,,0.0%,,,,
71,2007,2007-10-28,7,27.100,CAR,,IND,L 7-31,*,,,,,,0.0%,,,,
72,2007,2007-11-04,8,27.107,CAR,@,TEN,L 7-20,*,0,,,,,0.0%,,,,
73,2007,2007-11-11,9,27.114,CAR,,ATL,L 13-20,*,0,,,,,0.0%,,,,
74,2007,2007-11-18,10,27.121,CAR,@,GNB,L 17-31,*,,,,,,0.0%,,,,
75,2007,2007-11-25,11,27.128,CAR,,NOR,L 6-31,*,,,,,,0.0%,,,,
76,2007,2007-12-02,12,27.135,CAR,,SFO,W 31-14,*,0,,,,,0.0%,,,,
77,2007,2007-12-09,13,27.142,CAR,@,JAX,L 6-37,*,,,,,,0.0%,,,,
78,2007,2007-12-16,14,27.149,CAR,,SEA,W 13-10,*,,,,,,0.0%,,,,
79,2007,2007-12-22,15,27.155,CAR,,DAL,L 13-20,*,,,,,,0.0%,,,,
80,2007,2007-12-30,16,27.163,CAR,@,TAM,W 31-23,*,,,,,,0.0%,,,,
81,2008,2008-09-07,1,28.049,CAR,@,SDG,W 26-24,*,,,,,,0.0%,,,,
82,2008,2008-09-14,2,28.056,CAR,,CHI,W 20-17,*,,,,,,0.0%,,,,
83,2008,2008-09-21,3,28.063,CAR,@,MIN,L 10-20,*,0,,,,,0.0%,,,,
84,2008,2008-09-28,4,28.070,CAR,,ATL,W 24-9,*,,,,,,0.0%,,,,
85,2008,2008-10-12,6,28.084,CAR,@,TAM,L 3-27,*,0,,,,,0.0%,,,,
86,2008,2008-10-19,7,28.091,CAR,,NOR,W 30-7,*,,,,,,0.0%,,,,
87,2008,2008-10-26,8,28.098,CAR,,ARI,W 27-23,*,,,,,,0.0%,,,,
88,2008,2008-11-09,9,28.112,CAR,@,OAK,W 17-6,*,0,,,,,0.0%,,,,
89,2008,2008-11-16,10,28.119,CAR,,DET,W 31-22,*,,,,,,0.0%,,,,
90,2008,2008-11-23,11,28.126,CAR,@,ATL,L 28-45,*,0,,,,,0.0%,,,,
91,2008,2008-11-30,12,28.133,CAR,@,GNB,W 35-31,*,,,,,,0.0%,,,,
92,2008,2008-12-08,13,28.141,CAR,,TAM,W 38-23,*,,,,,,0.0%,,,,
93,2008,2008-12-14,14,28.147,CAR,,DEN,W 30-10,*,0,,,,,0.0%,,,,
94,2008,2008-12-21,15,28.154,CAR,@,NYG,L 28-34,*,,,,,,0.0%,,,,
95,2008,2008-12-28,16,28.161,CAR,@,NOR,W 33-31,*,0,,,,,0.0%,,,,
96,2009,2009-09-13,1,29.055,CAR,,PHI,L 10-38,*,,0,0,,0,0.0%,,0.0,2,0
97,2009,2009-09-20,2,29.062,CAR,@,ATL,L 20-28,*,0,,,,,0.0%,,,,
98,2009,2009-09-28,3,29.070,CAR,@,DAL,L 7-21,*,,,,,,0.0%,,,,
99,2009,2009-10-11,4,29.083,CAR,,WAS,W 20-17,*,,0,0,,0,0.0%,,0.0,1,0
100,2009,2009-10-18,5,29.090,CAR,@,TAM,W 28-21,*,,,,,,0.0%,,,,
101,2009,2009-10-25,6,29.097,CAR,,BUF,L 9-20,*,,0,0,,0,0.0%,,0.0,1,0
102,2009,2009-11-01,7,29.104,CAR,@,ARI,W 34-21,*,,,,,,0.0%,,,,
103,2009,2009-11-08,8,29.111,CAR,@,NOR,L 20-30,*,,,,,,0.0%,,,,
104,2009,2009-11-15,9,29.118,CAR,,ATL,W 28-19,*,,,,,,0.0%,,,,
105,2010,2010-09-12,1,30.054,CAR,@,NYG,L 18-31,*,,0,0,,0,0.0%,,0.0,0,0
106,2010,2010-09-19,2,30.061,CAR,,TAM,L 7-20,*,,,,,,0.0%,,,,
107,2010,2010-09-26,3,30.068,CAR,,CIN,L 7-20,*,0,,,,,0.0%,,,,
108,2010,2010-10-03,4,30.075,CAR,@,NOR,L 14-16,*,0,,,,,0.0%,,,,
109,2010,2010-10-10,5,30.082,CAR,,CHI,L 6-23,*,,,,,,0.0%,,,,
110,2010,2010-10-24,6,30.096,CAR,,SFO,W 23-20,*,0,,,,,0.0%,,,,
111,2010,2010-10-31,7,30.103,CAR,@,STL,L 10-20,*,,,,,,0.0%,,,,
112,2010,2010-11-07,8,30.110,CAR,,NOR,L 3-34,*,,,,,,0.0%,,,,
113,2010,2010-11-14,9,30.117,CAR,@,TAM,L 16-31,*,,,,,,0.0%,,,,
114,2010,2010-11-21,10,30.124,CAR,,BAL,L 13-37,*,,,,,,0.0%,,,,
115,2010,2010-11-28,11,30.131,CAR,@,CLE,L 23-24,*,,,,,,0.0%,,,,
116,2010,2010-12-05,12,30.138,CAR,@,SEA,L 14-31,*,0,,,,,0.0%,,,,
117,2010,2010-12-12,13,30.145,CAR,,ATL,L 10-31,*,,,,,,0.0%,,,,
118,2010,2010-12-19,14,30.152,CAR,,ARI,W 19-12,*,,,,,,0.0%,,,,
119,2010,2010-12-23,15,30.156,CAR,@,PIT,L 3-27,*,,,,,,0.0%,,,,
120,2010,2011-01-02,16,30.166,CAR,@,ATL,L 10-31,*,,,,,,0.0%,,,,
121,2011,2011-09-11,1,31.053,CAR,@,ARI,L 21-28,*,,,,,,0.0%,,,,
122,2011,2011-09-18,2,31.060,CAR,,GNB,L 23-30,*,,,,,,0.0%,,,,
123,2011,2011-09-25,3,31.067,CAR,,JAX,W 16-10,*,,,,,,0.0%,,,,
124,2011,2011-10-02,4,31.074,CAR,@,CHI,L 29-34,*,,,,,,0.0%,,,,
125,2011,2011-10-09,5,31.081,CAR,,NOR,L 27-30,*,0,,,,,0.0%,,,,
126,2011,2011-10-16,6,31.088,CAR,@,ATL,L 17-31,*,,0,0,,0,0.0%,,0.0,1,0
127,2011,2011-10-23,7,31.095,CAR,,WAS,W 33-20,*,,,,,,0.0%,,,,
128,2011,2011-10-30,8,31.102,CAR,,MIN,L 21-24,*,,,,,,0.0%,,,,
129,2011,2011-11-13,9,31.116,CAR,,TEN,L 3-30,*,0,,,,,0.0%,,,,
130,2011,2011-11-20,10,31.123,CAR,@,DET,L 35-49,*,0,,,,,0.0%,,,,
131,2011,2011-11-27,11,31.130,CAR,@,IND,W 27-19,*,,,,,,0.0%,,,,
132,2011,2011-12-04,12,31.137,CAR,@,TAM,W 38-19,*,,,,,,0.0%,,,,
133,2011,2011-12-18,14,31.151,CAR,@,HOU,W 28-13,*,0,,,,,0.0%,,,,
134,2011,2011-12-24,15,31.157,CAR,,TAM,W 48-16,*,,,,,,0.0%,,,,
135,2011,2012-01-01,16,31.165,CAR,@,NOR,L 17-45,*,,,,,,0.0%,,,,
136,2012,2012-09-09,1,32.051,CAR,@,TAM,L 10-16,*,,0,0,,0,0.0%,,0.0,0,0
137,2012,2012-09-16,2,32.058,CAR,,NOR,W 35-27,*,,,,,,0.0%,,,,
138,2012,2012-09-20,3,32.062,CAR,,NYG,L 7-36,*,,,,,,0.0%,,,,
139,2012,2012-09-30,4,32.072,CAR,@,ATL,L 28-30,*,,,,,,0.0%,,,,
140,2012,2012-10-07,5,32.079,CAR,,SEA,L 12-16,*,,,,,,0.0%,,,,
141,2012,2012-10-21,6,32.093,CAR,,DAL,L 14-19,*,1,0,1,,0,0.0%,1.00,0.0,0,0
142,2012,2012-10-28,7,32.100,CAR,@,CHI,L 22-23,*,0,,,,,0.0%,,,,
143,2012,2012-11-04,8,32.107,CAR,@,WAS,W 21-13,*,0,,,,,0.0%,,,,
144,2012,2012-11-11,9,32.114,CAR,,DEN,L 14-36,*,0,0,0,,0,0.0%,,0.0,0,0
145,2012,2012-11-18,10,32.121,CAR,,TAM,L 21-27,*,,,,,,0.0%,,,,
146,2012,2012-11-26,11,32.129,CAR,@,PHI,W 30-22,*,,,,,,0.0%,,,,
147,2012,2012-12-02,12,32.135,CAR,@,KAN,L 21-27,*,,,,,,0.0%,,,,
148,2012,2012-12-09,13,32.142,CAR,,ATL,W 30-20,*,,,,,,0.0%,,,,
149,2012,2012-12-16,14,32.149,CAR,@,SDG,W 31-7,*,,,,,,0.0%,,,,
150,2012,2012-12-23,15,32.156,CAR,,OAK,W 17-6,*,,,,,,0.0%,,,,
151,2012,2012-12-30,16,32.163,CAR,@,NOR,W 44-38,*,,,,,,0.0%,,,,
152,2013,2013-09-08,1,33.050,CAR,,SEA,L 7-12,*,,,,,,0.0%,,,,
153,2013,2013-09-15,2,33.057,CAR,@,BUF,L 23-24,*,,,,,,0.0%,,,,
154,2013,2013-09-22,3,33.064,CAR,,NYG,W 38-0,*,,,,,,0.0%,,,,
155,2013,2013-10-06,4,33.078,CAR,@,ARI,L 6-22,*,,0,0,,0,0.0%,,0.0,2,0
156,2013,2013-10-13,5,33.085,CAR,@,MIN,W 35-10,*,0,,,,,0.0%,,,,
157,2013,2013-10-20,6,33.092,CAR,,STL,W 30-15,*,,,,,,0.0%,,,,
158,2013,2013-10-24,7,33.096,CAR,@,TAM,W 31-13,*,,,,,,0.0%,,,,
159,2013,2013-11-03,8,33.106,CAR,,ATL,W 34-10,*,,,,,,0.0%,,,,
160,2013,2013-11-10,9,33.113,CAR,@,SFO,W 10-9,*,,,,,,0.0%,,,,
161,2013,2013-11-18,10,33.121,CAR,,NWE,W 24-20,*,,,,,,0.0%,,,,
162,2013,2013-11-24,11,33.127,CAR,@,MIA,W 20-16,*,,,,,,0.0%,,,,
163,2013,2013-12-01,12,33.134,CAR,,TAM,W 27-6,*,,,,,,0.0%,,,,
164,2013,2013-12-08,13,33.141,CAR,@,NOR,L 13-31,*,,,,,,0.0%,,,,
165,2013,2013-12-15,14,33.148,CAR,,NYJ,W 30-20,*,,,,,,0.0%,,,,
166,2013,2013-12-22,15,33.155,CAR,,NOR,W 17-13,*,,,,,,0.0%,,,,
167,2013,2013-12-29,16,33.162,CAR,@,ATL,W 21-20,*,,,,,,0.0%,,,,
