ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
42,2006,2006-11-19,10,24.238,SDG,@,DEN,W 35-27,,5,5,100.0,,,,0,5,,,,
43,2006,2006-11-26,11,24.245,SDG,,OAK,W 21-14,,3,3,100.0,,,,0,3,,,,
44,2006,2006-12-03,12,24.252,SDG,@,BUF,W 24-21,,3,3,100.0,1,2,50.0,0,6,0,0,,0
45,2006,2006-12-10,13,24.259,SDG,,DEN,W 48-20,,6,6,100.0,2,2,100.0,0,12,0,0,,0
46,2006,2006-12-17,14,24.266,SDG,,KAN,W 20-9,,2,2,100.0,2,2,100.0,0,8,0,0,,0
47,2006,2006-12-24,15,24.273,SDG,@,SEA,W 20-17,,2,2,100.0,2,2,100.0,0,8,0,0,,0
48,2006,2006-12-31,16,24.280,SDG,,ARI,W 27-20,,3,3,100.0,2,2,100.0,0,9,0,0,,0
49,2007,2007-09-09,1,25.167,SDG,,CHI,W 14-3,,2,2,100.0,,1,0.0,0,2,0,0,,0
50,2007,2007-09-16,2,25.174,SDG,@,NWE,L 14-38,,2,2,100.0,,,,0,2,,,,
51,2007,2007-09-23,3,25.181,SDG,@,GNB,L 24-31,,3,3,100.0,1,1,100.0,0,6,0,0,,0
52,2007,2007-09-30,4,25.188,SDG,,KAN,L 16-30,,1,1,100.0,3,3,100.0,0,10,0,0,,0
53,2007,2007-10-07,5,25.195,SDG,@,DEN,W 41-3,,5,5,100.0,2,2,100.0,0,11,0,0,,0
54,2007,2007-10-14,6,25.202,SDG,,OAK,W 28-14,,4,4,100.0,,1,0.0,0,4,0,0,,0
55,2007,2007-10-28,7,25.216,SDG,,HOU,W 35-10,,5,5,100.0,,,,0,5,,,,
56,2007,2007-11-04,8,25.223,SDG,@,MIN,L 17-35,,2,2,100.0,1,1,100.0,0,5,0,0,,0
57,2007,2007-11-11,9,25.230,SDG,,IND,W 23-21,,2,2,100.0,1,1,100.0,0,5,0,0,,0
58,2007,2007-11-18,10,25.237,SDG,@,JAX,L 17-24,,2,2,100.0,1,1,100.0,0,5,0,0,,0
59,2007,2007-11-25,11,25.244,SDG,,BAL,W 32-14,,2,2,100.0,4,4,100.0,0,14,0,0,,0
60,2007,2007-12-02,12,25.251,SDG,@,KAN,W 24-10,,3,3,100.0,1,2,50.0,0,6,0,0,,0
61,2007,2007-12-09,13,25.258,SDG,@,TEN,W 23-17,,2,2,100.0,1,1,100.0,0,5,0,0,,0
62,2007,2007-12-16,14,25.265,SDG,,DET,W 51-14,,6,6,100.0,3,3,100.0,0,15,0,0,,0
63,2007,2007-12-24,15,25.273,SDG,,DEN,W 23-3,,2,2,100.0,3,3,100.0,0,11,0,0,,0
64,2007,2007-12-30,16,25.279,SDG,@,OAK,W 30-17,,3,3,100.0,3,3,100.0,0,12,0,0,,0
65,2008,2008-09-07,1,26.165,SDG,,CAR,L 24-26,,3,3,100.0,1,1,100.0,0,6,0,0,,0
66,2008,2008-09-14,2,26.172,SDG,@,DEN,L 38-39,,3,3,100.0,3,3,100.0,0,12,0,0,,0
67,2008,2008-09-22,3,26.180,SDG,,NYJ,W 48-29,,6,6,100.0,2,2,100.0,0,12,0,0,,0
68,2008,2008-09-28,4,26.186,SDG,@,OAK,W 28-18,,2,2,100.0,2,4,50.0,0,8,0,0,,0
69,2008,2008-10-05,5,26.193,SDG,@,MIA,L 10-17,,1,1,100.0,1,1,100.0,0,4,0,0,,0
70,2008,2008-10-12,6,26.200,SDG,,NWE,W 30-10,,3,3,100.0,3,4,75.0,0,12,0,0,,0
71,2008,2008-10-19,7,26.207,SDG,@,BUF,L 14-23,,2,2,100.0,,,,0,2,0,0,,0
72,2008,2008-10-26,8,26.214,SDG,@,NOR,L 32-37,,3,3,100.0,3,3,100.0,0,12,0,0,,0
73,2008,2008-11-09,9,26.228,SDG,,KAN,W 20-19,,2,2,100.0,2,2,100.0,0,8,0,0,,0
74,2008,2008-11-16,10,26.235,SDG,@,PIT,L 10-11,,1,1,100.0,1,2,50.0,0,4,0,0,,0
75,2008,2008-11-23,11,26.242,SDG,,IND,L 20-23,,2,2,100.0,2,2,100.0,0,8,0,0,,0
76,2008,2008-11-30,12,26.249,SDG,,ATL,L 16-22,,1,1,100.0,1,2,50.0,0,4,0,0,,0
77,2008,2008-12-04,13,26.253,SDG,,OAK,W 34-7,,4,4,100.0,2,2,100.0,0,10,0,0,,0
78,2008,2008-12-14,14,26.263,SDG,@,KAN,W 22-21,,1,1,100.0,1,1,100.0,0,4,0,0,,0
79,2008,2008-12-21,15,26.270,SDG,@,TAM,W 41-24,,5,5,100.0,2,2,100.0,0,11,0,0,,0
80,2008,2008-12-28,16,26.277,SDG,,DEN,W 52-21,,7,7,100.0,1,1,100.0,0,10,0,0,,0
81,2009,2009-09-14,1,27.172,SDG,@,OAK,W 24-20,,3,3,100.0,1,1,100.0,0,6,0,0,,0
82,2009,2009-09-20,2,27.178,SDG,,BAL,L 26-31,,2,2,100.0,4,4,100.0,0,14,0,0,,0
83,2009,2009-09-27,3,27.185,SDG,,MIA,W 23-13,,2,2,100.0,3,4,75.0,0,11,0,0,,0
84,2009,2009-10-04,4,27.192,SDG,@,PIT,L 28-38,,4,4,100.0,,,,0,4,0,0,,0
85,2009,2009-10-19,5,27.207,SDG,,DEN,L 23-34,,2,2,100.0,3,4,75.0,0,11,0,0,,0
86,2009,2009-10-25,6,27.213,SDG,@,KAN,W 37-7,,4,4,100.0,3,4,75.0,0,13,0,0,,0
87,2009,2009-11-01,7,27.220,SDG,,OAK,W 24-16,,3,3,100.0,1,1,100.0,0,6,0,0,,0
88,2009,2009-11-08,8,27.227,SDG,@,NYG,W 21-20,,3,3,100.0,,,,0,3,0,0,,0
89,2009,2009-11-15,9,27.234,SDG,,PHI,W 31-23,,4,4,100.0,1,1,100.0,0,7,0,0,,0
90,2009,2009-11-22,10,27.241,SDG,@,DEN,W 32-3,,2,3,66.7,4,4,100.0,0,14,0,0,,0
91,2009,2009-11-29,11,27.248,SDG,,KAN,W 43-14,,5,5,100.0,2,2,100.0,0,11,0,0,,0
92,2009,2009-12-06,12,27.255,SDG,@,CLE,W 30-23,,3,3,100.0,3,3,100.0,0,12,0,0,,0
93,2009,2009-12-13,13,27.262,SDG,@,DAL,W 20-17,,2,2,100.0,2,2,100.0,0,8,0,0,,0
94,2009,2009-12-20,14,27.269,SDG,,CIN,W 27-24,,3,3,100.0,2,2,100.0,0,9,0,0,,0
95,2009,2009-12-25,15,27.274,SDG,@,TEN,W 42-17,,6,6,100.0,,,,0,6,0,0,,0
96,2009,2010-01-03,16,27.283,SDG,,WAS,W 23-20,,2,2,100.0,3,3,100.0,0,11,0,0,,0
97,2010,2010-09-13,1,28.171,SDG,@,KAN,L 14-21,,2,2,100.0,,,,0,2,0,0,,0
98,2010,2010-09-19,2,28.177,SDG,,JAX,W 38-13,,5,5,100.0,1,1,100.0,0,8,0,0,,0
99,2010,2010-09-26,3,28.184,SDG,@,SEA,L 20-27,,1,1,100.0,1,1,100.0,0,4,0,0,,0
100,2010,2010-10-03,4,28.191,SDG,,ARI,W 41-10,,5,5,100.0,2,3,66.7,0,11,0,0,,0
101,2010,2010-10-10,5,28.198,SDG,@,OAK,L 27-35,,3,3,100.0,2,2,100.0,0,9,0,0,,0
102,2010,2010-10-17,6,28.205,SDG,@,STL,L 17-20,,2,2,100.0,1,2,50.0,0,5,0,0,,0
103,2010,2010-11-22,10,28.241,SDG,,DEN,W 35-14,,5,5,100.0,,1,0.0,0,5,0,0,,0
104,2010,2010-11-28,11,28.247,SDG,@,IND,W 36-14,,3,3,100.0,5,5,100.0,0,18,0,0,,0
105,2010,2010-12-05,12,28.254,SDG,,OAK,L 13-28,,1,1,100.0,2,3,66.7,0,7,0,0,,0
106,2010,2010-12-12,13,28.261,SDG,,KAN,W 31-0,,4,4,100.0,1,1,100.0,0,7,0,0,,0
107,2010,2010-12-16,14,28.265,SDG,,SFO,W 34-7,,4,4,100.0,2,2,100.0,0,10,0,0,,0
108,2010,2010-12-26,15,28.275,SDG,@,CIN,L 20-34,,2,2,100.0,2,2,100.0,0,8,0,0,,0
109,2010,2011-01-02,16,28.282,SDG,@,DEN,W 33-28,,3,3,100.0,4,5,80.0,0,15,0,0,,0
110,2011,2011-09-11,1,29.169,SDG,,MIN,W 24-17,,,,,,,,,,,,,
111,2012,2012-09-10,1,30.168,SDG,@,OAK,W 22-14,,1,1,100.0,5,5,100.0,0,16,0,0,,0
112,2012,2012-09-16,2,30.174,SDG,,TEN,W 38-10,,5,5,100.0,1,1,100.0,0,8,0,0,,0
113,2012,2012-09-23,3,30.181,SDG,,ATL,L 3-27,,,,,1,1,100.0,0,3,0,0,,0
114,2012,2012-12-23,15,30.272,MIA,,BUF,W 24-10,,3,3,100.0,1,2,50.0,0,6,1,35,35.00,0
115,2012,2012-12-30,16,30.279,MIA,@,NWE,L 0-28,,,,,,1,0.0,0,0,0,0,,0
