ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
41,2005,2005-12-11,13,26.053,TAM,@,CAR,W 20-10,,,,,,,,,,,
42,2005,2005-12-17,14,26.059,TAM,@,NWE,L 0-28,,,,,,,,,,,
43,2005,2005-12-24,15,26.066,TAM,,ATL,W 27-24,,,,,,,,,,,
44,2005,2006-01-01,16,26.074,TAM,,NOR,W 27-13,,0,0,,0,1.0,,,0,0,0
45,2006,2006-09-10,1,26.326,TAM,,BAL,L 0-27,,0,0,,0,1.0,,,0,0,0
46,2006,2006-09-17,2,26.333,TAM,@,ATL,L 3-14,,0,0,,0,1.0,,,0,0,0
47,2006,2006-09-24,3,26.340,TAM,,CAR,L 24-26,,0,0,,0,1.0,,,0,0,0
48,2006,2006-10-08,4,26.354,TAM,@,NOR,L 21-24,,,,,,,,,,,
49,2006,2006-10-15,5,26.361,TAM,,CIN,W 14-13,,,,,,,,,,,
50,2006,2006-10-22,6,27.003,TAM,,PHI,W 23-21,,,,,,,,,,,
51,2006,2006-10-29,7,27.010,TAM,@,NYG,L 3-17,,,,,,,,,,,
52,2006,2006-11-05,8,27.017,TAM,,NOR,L 14-31,,,,,,,,,,,
53,2006,2006-11-13,9,27.025,TAM,@,CAR,L 10-24,*,,,,,,,,,,
54,2006,2006-11-19,10,27.031,TAM,,WAS,W 20-17,*,0,0,,0,1.0,,,0,0,0
55,2006,2006-11-23,11,27.035,TAM,@,DAL,L 10-38,*,,,,,,,,,,
56,2006,2006-12-03,12,27.045,TAM,@,PIT,L 3-20,*,,,,,,,,,,
57,2006,2006-12-10,13,27.052,TAM,,ATL,L 6-17,*,,,,,,,,,,
58,2006,2006-12-17,14,27.059,TAM,@,CHI,L 31-34,*,0,0,,0,1.0,,,0,0,0
59,2006,2006-12-24,15,27.066,TAM,@,CLE,W 22-7,*,,,,,,,,,,
60,2006,2006-12-31,16,27.073,TAM,,SEA,L 7-23,*,,,,,,,,,,
61,2007,2007-09-09,1,27.325,DET,@,OAK,W 36-21,*,0,0,,0,1.0,,,1,28,0
62,2007,2007-09-16,2,27.332,DET,,MIN,W 20-17,*,0,0,,0,0.5,,,0,0,0
63,2007,2007-09-23,3,27.339,DET,@,PHI,L 21-56,*,,,,,,,,,,
64,2007,2007-09-30,4,27.346,DET,,CHI,W 37-27,*,,,,,,,,,,
65,2007,2007-10-07,5,27.353,DET,@,WAS,L 3-34,*,,,,,,,,,,
66,2007,2007-10-21,6,28.002,DET,,TAM,W 23-16,*,0,0,,0,3.0,,,0,0,0
67,2007,2007-10-28,7,28.009,DET,@,CHI,W 16-7,*,0,0,,0,1.0,,,0,0,0
68,2007,2007-11-04,8,28.016,DET,,DEN,W 44-7,*,,,,,,,,,,
69,2007,2007-11-22,11,28.034,DET,,GNB,L 26-37,*,,,,,,,,,,
70,2007,2007-12-02,12,28.044,DET,@,MIN,L 10-42,*,,,,,,,,,,
71,2007,2007-12-09,13,28.051,DET,,DAL,L 27-28,*,0,0,,0,1.0,,,0,0,0
72,2007,2007-12-16,14,28.058,DET,@,SDG,L 14-51,*,,,,,,,,,,
73,2007,2007-12-23,15,28.065,DET,,KAN,W 25-20,*,,,,,,,,,,
74,2007,2007-12-30,16,28.072,DET,@,GNB,L 13-34,*,,,,,,,,,,
75,2008,2008-09-07,1,28.324,DET,@,ATL,L 21-34,*,0,0,,0,1.0,1,1,0,0,0
76,2008,2008-09-14,2,28.331,DET,,GNB,L 25-48,*,0,0,,0,1.0,3,1,0,0,0
77,2008,2008-09-21,3,28.338,DET,@,SFO,L 13-31,*,,,,,,,,,,
78,2008,2008-10-05,4,28.352,DET,,CHI,L 7-34,*,0,0,,0,0.0,2,1,0,0,0
79,2008,2008-10-12,5,28.359,DET,@,MIN,L 10-12,*,0,0,,0,1.0,6,1,0,0,0
80,2008,2008-10-19,6,29.000,DET,@,HOU,L 21-28,*,0,0,,0,1.0,7,3,0,0,0
81,2008,2008-10-26,7,29.007,DET,,WAS,L 17-25,*,0,0,,0,1.5,5,1,0,0,0
82,2008,2008-11-02,8,29.014,DET,@,CHI,L 23-27,*,0,0,,0,0.0,2,2,1,-4,0
83,2008,2008-11-09,9,29.021,DET,,JAX,L 14-38,*,,,,,,,,,,
84,2008,2008-12-14,14,29.056,DET,@,IND,L 21-31,*,,,,,,,,,,
85,2008,2008-12-21,15,29.063,DET,,NOR,L 7-42,*,,,,,,,,,,
86,2008,2008-12-28,16,29.070,DET,@,GNB,L 21-31,,0,0,,0,1.0,2,0,0,0,0
87,2009,2009-09-13,1,29.329,DET,@,NOR,L 27-45,*,0,0,,0,0.0,0,1,0,0,0
88,2009,2009-09-20,2,29.336,DET,,MIN,L 13-27,*,0,0,,0,0.0,3,0,0,0,0
89,2009,2009-09-27,3,29.343,DET,,WAS,W 19-14,*,0,0,,0,0.0,0,0,0,0,0
90,2009,2009-11-01,7,30.013,DET,,STL,L 10-17,*,0,0,,0,0.0,1,1,1,0,0
91,2009,2009-11-08,8,30.020,DET,@,SEA,L 20-32,*,,,,,,,,,,
92,2009,2009-11-15,9,30.027,DET,@,MIN,L 10-27,,,,,,,,,,,
93,2009,2009-12-06,12,30.048,DET,@,CIN,L 13-23,,0,0,,0,0.0,0,0,0,0,0
94,2009,2009-12-20,14,30.062,DET,,ARI,L 24-31,,,,,,,,,,,
95,2009,2009-12-27,15,30.069,DET,@,SFO,L 6-20,,0,0,,0,0.0,0,0,0,0,0
96,2009,2010-01-03,16,30.076,DET,,CHI,L 23-37,,0,0,,0,0.0,2,0,0,0,0
