ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
48,1973,1973-09-30,3,28.183,WAS,@,PHI,W 28-7,,,,,,,,,
49,1973,1973-10-08,4,28.191,WAS,,DAL,W 14-7,,,,,,,,,
50,1973,1973-10-14,5,28.197,WAS,@,NYG,W 21-3,,,,,,,,,
51,1973,1973-10-21,6,28.204,WAS,,STL,W 31-13,0,0,,0,1,6,2,73,1
52,1973,1973-10-28,7,28.211,WAS,@,NOR,L 3-19,,,,,,,,,
53,1973,1973-11-05,8,28.219,WAS,@,PIT,L 16-21,0,0,,0,0,0,1,24,0
54,1973,1973-11-11,9,28.225,WAS,,SFO,W 33-9,,,,,,,,,
55,1973,1973-11-18,10,28.232,WAS,,BAL,W 22-14,0,0,,0,0,0,1,23,0
56,1973,1973-11-22,11,28.236,WAS,@,DET,W 20-0,,,,,,,,,
57,1973,1973-12-02,12,28.246,WAS,,NYG,W 27-24,,,,,,,,,
58,1973,1973-12-09,13,28.253,WAS,@,DAL,L 7-27,,,,,,,,,
59,1973,1973-12-16,14,28.260,WAS,,PHI,W 38-20,0,0,,0,0,0,1,41,0
60,1974,1974-09-15,1,29.168,WAS,@,NYG,W 13-10,0,0,,0,1,6,1,28,1
61,1974,1974-09-22,2,29.175,WAS,,STL,L 10-17,,,,,,,,,
62,1974,1974-09-30,3,29.183,WAS,,DEN,W 30-3,,,,,,,,,
63,1974,1974-10-06,4,29.189,WAS,@,CIN,L 17-28,,,,,,,,,
64,1974,1974-10-13,5,29.196,WAS,,MIA,W 20-17,,,,,,,,,
65,1974,1974-10-20,6,29.203,WAS,,NYG,W 24-3,0,0,,0,0,0,1,0,0
66,1974,1974-10-27,7,29.210,WAS,@,STL,L 20-23,1,22,22.00,0,0,0,0,0,0
67,1974,1974-11-03,8,29.217,WAS,@,GNB,W 17-6,,,,,,,,,
68,1974,1974-11-10,9,29.224,WAS,@,PHI,W 27-20,,,,,,,,,
69,1974,1974-11-17,10,29.231,WAS,,DAL,W 28-21,0,0,,0,0,0,1,5,0
70,1974,1974-11-24,11,29.238,WAS,,PHI,W 26-7,,,,,,,,,
71,1974,1974-11-28,12,29.242,WAS,@,DAL,L 23-24,,,,,,,,,
72,1974,1974-12-09,13,29.253,WAS,@,RAM,W 23-17,,,,,,,,,
73,1974,1974-12-15,14,29.259,WAS,,CHI,W 42-0,,,,,,,,,
74,1975,1975-09-21,1,30.174,WAS,,NOR,W 41-3,,,,,,,,,
75,1975,1975-09-28,2,30.181,WAS,,NYG,W 49-13,,,,,,,,,
76,1975,1975-10-05,3,30.188,WAS,@,PHI,L 10-26,,,,,,,,,
77,1975,1975-10-13,4,30.196,WAS,,STL,W 27-17,0,0,,0,0,0,1,19,0
78,1975,1975-10-19,5,30.202,WAS,@,HOU,L 10-13,0,0,,0,0,0,1,20,0
79,1975,1975-10-26,6,30.209,WAS,@,CLE,W 23-7,,,,,,,,,
80,1975,1975-11-02,7,30.216,WAS,,DAL,W 30-24,,,,,,,,,
81,1975,1975-11-09,8,30.223,WAS,@,NYG,W 21-13,,,,,,,,,
82,1975,1975-11-16,9,30.230,WAS,@,STL,L 17-20,,,,,,,,,
83,1975,1975-11-23,10,30.237,WAS,,OAK,L 23-26,,,,,,,,,
84,1975,1975-11-30,11,30.244,WAS,,MIN,W 31-30,,,,,,,,,
85,1975,1975-12-07,12,30.251,WAS,@,ATL,W 30-27,,,,,,,,,
86,1975,1975-12-13,13,30.257,WAS,@,DAL,L 10-31,0,0,,0,0,0,1,30,0
87,1975,1975-12-21,14,30.265,WAS,,PHI,L 3-26,0,0,,0,0,0,1,16,0
