ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
147,1991,1991-10-13,6,32.289,CIN,@,DAL,L 23-35,13,35,2.69,1,,2,11,5.50,0,,,0,0,,0,0,0,,,,,,1,35,35.00,0,0,0,,0,1,6
148,1991,1991-10-21,7,32.297,CIN,@,BUF,L 16-35,7,45,6.43,0,,3,27,9.00,0,,,0,0,,0,0,0,,,,,,4,64,16.00,0,0,0,,0,0,0
149,1991,1991-10-27,8,32.303,CIN,@,HOU,L 3-35,8,14,1.75,0,,3,16,5.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
150,1991,1991-11-03,9,32.310,CIN,,CLE,W 23-21,8,23,2.88,0,,6,47,7.83,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
151,1991,1991-11-10,10,32.317,CIN,,PIT,L 27-33,15,35,2.33,0,,4,35,8.75,0,,,0,0,,0,0,0,,,,,,4,63,15.75,0,0,0,,0,0,0
152,1991,1991-11-17,11,32.324,CIN,@,PHI,L 10-17,11,35,3.18,0,,2,20,10.00,1,,,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0,,0,1,6
153,1991,1991-11-24,12,32.331,CIN,,RAI,L 14-38,4,18,4.50,0,,5,35,7.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
154,1991,1991-12-09,14,32.346,CIN,@,MIA,L 13-37,7,42,6.00,0,,2,12,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
155,1991,1991-12-15,15,32.352,CIN,@,PIT,L 10-17,6,11,1.83,0,,1,9,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
156,1991,1991-12-22,16,32.359,CIN,,NWE,W 29-7,6,18,3.00,0,,2,45,22.50,1,,,0,0,,0,0,0,,,,,,1,14,14.00,0,0,0,,0,1,6
157,1992,1992-09-06,1,33.253,CLE,@,IND,L 3-14,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,0,
158,1992,1992-09-14,2,33.261,CLE,,MIA,L 23-27,3,3,1.00,0,3,2,-1,-0.50,0,66.7%,-0.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
159,1992,1992-09-20,3,33.267,CLE,@,RAI,W 28-16,6,17,2.83,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
160,1992,1992-09-27,4,33.274,CLE,,DEN,L 0-12,4,18,4.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
161,1992,1992-10-04,5,33.281,TAM,,IND,L 14-24,5,6,1.20,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
162,1992,1992-10-18,6,33.295,TAM,@,CHI,L 14-31,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,49,16.33,0,0,0,,0,0,0
