ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
38,1972,1972-11-19,10,27.073,DET,,NOR,W 27-14,,,,
39,1972,1972-11-23,11,27.077,DET,,NYJ,W 37-20,,,,
40,1972,1972-12-03,12,27.087,DET,@,GNB,L 7-33,,,,
41,1972,1972-12-10,13,27.094,DET,@,BUF,T 21-21,,,,
42,1972,1972-12-17,14,27.101,DET,@,RAM,W 34-17,,,,
43,1973,1973-09-16,1,28.009,DET,@,PIT,L 10-24,,,,
44,1973,1973-09-23,2,28.016,DET,@,GNB,T 13-13,,,,
45,1973,1973-10-01,3,28.024,DET,,ATL,W 31-6,,,,
46,1973,1973-10-07,4,28.030,DET,,MIN,L 9-23,,,,
47,1973,1973-10-14,5,28.037,DET,@,NOR,L 13-20,,,,
48,1973,1973-10-21,6,28.044,DET,,BAL,L 27-29,,,,
49,1973,1973-10-28,7,28.051,DET,,GNB,W 34-0,,,,
50,1973,1973-11-04,8,28.058,DET,,SFO,W 30-20,,,,
51,1973,1973-11-11,9,28.065,DET,@,MIN,L 7-28,,,,
52,1973,1973-11-18,10,28.072,DET,@,CHI,W 30-7,,,,
53,1973,1973-11-22,11,28.076,DET,,WAS,L 0-20,,,,
54,1973,1973-12-02,12,28.086,DET,@,STL,W 20-16,,,,
55,1973,1973-12-09,13,28.093,DET,,CHI,W 40-7,,,,
56,1973,1973-12-15,14,28.099,DET,@,MIA,L 7-34,,,,
57,1974,1974-09-15,1,29.008,DET,@,CHI,L 9-17,,,,
58,1974,1974-09-22,2,29.015,DET,,MIN,L 6-7,,,,
59,1974,1974-09-29,3,29.022,DET,@,GNB,L 19-21,,,,
60,1974,1974-10-06,4,29.029,DET,@,RAM,L 13-16,,,,
61,1974,1974-10-14,5,29.037,DET,,SFO,W 17-13,,,,
62,1974,1974-10-20,6,29.043,DET,@,MIN,W 20-16,,,,
63,1974,1974-10-27,7,29.050,DET,,GNB,W 19-17,,,,
64,1974,1974-11-03,8,29.057,DET,,NOR,W 19-14,,,,
65,1974,1974-11-10,9,29.064,DET,@,OAK,L 13-35,,,,
66,1974,1974-11-17,10,29.071,DET,,NYG,W 20-19,,,,
67,1974,1974-11-24,11,29.078,DET,,CHI,W 34-17,,,,
68,1974,1974-11-28,12,29.082,DET,,DEN,L 27-31,,,,
69,1974,1974-12-08,13,29.092,DET,@,CIN,W 23-19,,,,
70,1974,1974-12-15,14,29.099,DET,@,PHI,L 17-28,,,,
71,1975,1975-09-21,1,30.014,DET,@,GNB,W 30-16,,,,
72,1975,1975-09-28,2,30.021,DET,@,ATL,W 17-14,,,,
73,1975,1975-10-06,3,30.029,DET,,DAL,L 10-36,,,,
74,1975,1975-10-12,4,30.035,DET,,CHI,W 27-7,,,,
75,1975,1975-10-19,5,30.042,DET,@,MIN,L 19-25,,,,
76,1975,1975-10-26,6,30.049,DET,@,HOU,L 8-24,,,,
77,1975,1975-11-02,7,30.056,DET,@,SFO,W 28-17,,,,
78,1975,1975-11-09,8,30.063,DET,,CLE,W 21-10,,,,
79,1975,1975-11-16,9,30.070,DET,,GNB,W 13-10,,,,
80,1975,1975-11-23,10,30.077,DET,@,KAN,L 21-24,,,,
81,1975,1975-11-27,11,30.081,DET,,RAM,L 0-20,,,,
82,1975,1975-12-07,12,30.091,DET,@,CHI,L 21-25,,,,
83,1975,1975-12-14,13,30.098,DET,,MIN,W 17-10,,,,
84,1975,1975-12-21,14,30.105,DET,,STL,L 13-24,,,,
85,1976,1976-09-12,1,31.005,DET,@,CHI,L 3-10,,,,
86,1976,1976-09-19,2,31.012,DET,,ATL,W 24-10,,,,
87,1976,1976-09-26,3,31.019,DET,,MIN,L 9-10,,,,
88,1976,1976-10-03,4,31.026,DET,@,GNB,L 14-24,,,,
89,1976,1976-10-10,5,31.033,DET,,NWE,W 30-10,,,,
90,1976,1976-10-17,6,31.040,DET,@,WAS,L 7-20,,,,
91,1976,1976-10-24,7,31.047,DET,@,SEA,W 41-14,,,,
92,1976,1976-10-31,8,31.054,DET,,GNB,W 27-6,,,,
93,1976,1976-11-07,9,31.061,DET,@,MIN,L 23-31,,,,
94,1976,1976-11-14,10,31.068,DET,@,NOR,L 16-17,,,,
95,1976,1976-11-21,11,31.075,DET,,CHI,W 14-10,,,,
96,1976,1976-11-25,12,31.079,DET,,BUF,W 27-14,,,,
97,1976,1976-12-05,13,31.089,DET,@,NYG,L 10-24,,,,
98,1976,1976-12-11,14,31.095,DET,,RAM,L 17-20,,,,
99,1977,1977-09-18,1,32.011,DET,@,CHI,L 20-30,,,,
100,1977,1977-09-25,2,32.018,DET,,NOR,W 23-19,,,,
101,1977,1977-10-02,3,32.025,DET,,PHI,W 17-13,,,,
102,1978,1978-09-09,2,33.002,TAM,,DET,L 7-15,,,,
103,1978,1978-09-17,3,33.010,TAM,@,MIN,W 16-10,,,,
104,1978,1978-09-24,4,33.017,TAM,,ATL,W 14-9,,,,
105,1978,1978-10-08,6,33.031,TAM,@,KAN,W 30-13,,,,
106,1978,1978-10-15,7,33.038,TAM,@,NYG,L 14-17,,,,
107,1978,1978-10-22,8,33.045,TAM,,CHI,W 33-19,,,,
108,1978,1978-11-05,10,33.059,TAM,@,RAM,L 23-26,,,,
109,1978,1978-11-12,11,33.066,TAM,@,DET,L 23-34,,,,
110,1978,1978-11-19,12,33.073,TAM,,BUF,W 31-10,,,,
111,1978,1978-11-26,13,33.080,TAM,@,CHI,L 3-14,,,,
112,1978,1978-12-03,14,33.087,TAM,,GNB,L 7-17,,,,
113,1978,1978-12-10,15,33.094,TAM,@,SFO,L 3-6,,,,
114,1978,1978-12-17,16,33.101,TAM,,NOR,L 10-17,,,,
