ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
63,1985,1985-11-17,11,27.229,CIN,@,RAI,L 6-13,,,,,
64,1985,1985-11-24,12,27.236,CIN,@,CLE,L 6-24,,,,,
65,1985,1985-12-01,13,27.243,CIN,,HOU,W 45-27,,,,,
66,1985,1985-12-08,14,27.250,CIN,,DAL,W 50-24,,,,,
67,1985,1985-12-15,15,27.257,CIN,@,WAS,L 24-27,,,,,
68,1985,1985-12-22,16,27.264,CIN,@,NWE,L 23-34,,,,,
69,1986,1986-09-07,1,28.158,CIN,@,KAN,L 14-24,1,9,9.00,0,0.0
70,1986,1986-09-14,2,28.165,CIN,,BUF,W 36-33,0,0,,0,
71,1986,1986-09-18,3,28.169,CIN,@,CLE,W 30-13,0,0,,0,
72,1986,1986-09-28,4,28.179,CIN,,CHI,L 7-44,0,0,,0,
73,1986,1986-10-05,5,28.186,CIN,@,GNB,W 34-28,0,0,,0,
74,1986,1986-10-13,6,28.194,CIN,,PIT,W 24-22,0,0,,0,
75,1986,1986-10-19,7,28.200,CIN,,HOU,W 31-28,0,0,,0,
76,1986,1986-10-26,8,28.207,CIN,@,PIT,L 9-30,0,0,,0,
77,1986,1986-11-02,9,28.214,CIN,@,DET,W 24-17,0,0,,0,
78,1986,1986-11-09,10,28.221,CIN,@,HOU,L 28-32,0,0,,0,
79,1986,1986-11-16,11,28.228,CIN,,SEA,W 34-7,0,0,,0,
80,1986,1986-11-23,12,28.235,CIN,,MIN,W 24-20,0,0,,0,
81,1986,1986-11-30,13,28.242,CIN,@,DEN,L 28-34,0,0,,0,
82,1986,1986-12-07,14,28.249,CIN,@,NWE,W 31-7,0,0,,0,
83,1986,1986-12-14,15,28.256,CIN,,CLE,L 3-34,1,15,15.00,0,0.0
84,1986,1986-12-21,16,28.263,CIN,,NYJ,W 52-21,0,0,,0,
85,1988,1988-09-25,4,30.176,GNB,,CHI,L 6-24,,,,,
86,1988,1988-10-16,7,30.197,GNB,@,MIN,W 34-14,,,,,
87,1988,1988-10-23,8,30.204,GNB,,WAS,L 17-20,,,,,
88,1988,1988-10-30,9,30.211,GNB,@,BUF,L 0-28,,,,,
89,1988,1988-11-06,10,30.218,GNB,@,ATL,L 0-20,,,,,
90,1988,1988-11-13,11,30.225,GNB,,IND,L 13-20,,,,,
91,1988,1988-11-20,12,30.232,GNB,,DET,L 9-19,,,,,
