ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
201,2002,2002-11-10,9,37.179,KAN,@,SFO,L 13-17,,0,0,,0,0,0,,0,0,0,,,,,,4,146,36.50,0
202,2002,2002-11-17,10,37.186,KAN,,BUF,W 17-16,,0,0,,0,0,0,,0,0,0,,,,,,2,70,35.00,0
203,2002,2002-11-24,11,37.193,KAN,@,SEA,L 32-39,,0,0,,0,0,0,,0,0,0,,,,,,3,81,27.00,0
204,2002,2002-12-01,12,37.200,KAN,,ARI,W 49-0,,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
205,2002,2002-12-08,13,37.207,KAN,,STL,W 49-10,,0,0,,0,0,0,,0,0,0,,,,,,4,141,35.25,0
206,2002,2002-12-15,14,37.214,KAN,@,DEN,L 24-31,,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
207,2002,2002-12-22,15,37.221,KAN,,SDG,W 24-22,,0,0,,0,0,0,,0,0,0,,,,,,7,251,35.86,0
208,2002,2002-12-28,16,37.227,KAN,@,OAK,L 0-24,,0,0,,0,0,0,,0,0,0,,,,,,4,123,30.75,0
209,2003,2003-09-04,1,38.112,NYJ,@,WAS,L 13-16,,0,0,,0,0,0,,0,0,0,,0,,,,6,187,31.17,0
210,2003,2003-09-14,2,38.122,NYJ,,MIA,L 10-21,,0,0,,0,0,0,,0,0,0,,0,,,,4,168,42.00,0
211,2003,2003-09-21,3,38.129,NYJ,@,NWE,L 16-23,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,5,207,41.40,0
212,2003,2003-09-28,4,38.136,NYJ,,DAL,L 6-17,,0,0,,0,0,0,,0,0,0,,0,,,,4,177,44.25,0
213,2003,2003-10-12,5,38.150,NYJ,,BUF,W 30-3,,0,0,,0,0,0,,0,0,0,,0,,,,3,117,39.00,0
214,2003,2003-10-19,6,38.157,NYJ,@,HOU,W 19-14,,0,0,,0,0,0,,0,0,0,,0,,,,6,227,37.83,0
215,2003,2003-10-26,7,38.164,NYJ,@,PHI,L 17-24,,0,0,,0,0,0,,0,0,0,,0,,,,1,34,34.00,1
216,2003,2003-11-02,8,38.171,NYJ,,NYG,L 28-31,,0,0,,0,0,0,,0,0,0,,0,,,,3,99,33.00,0
217,2003,2003-11-09,9,38.178,NYJ,@,OAK,W 27-24,,0,0,,0,0,0,,0,0,0,,0,,,,5,204,40.80,0
218,2003,2003-11-16,10,38.185,NYJ,@,IND,L 31-38,,0,0,,0,0,0,,0,0,0,,0,,,,5,188,37.60,0
219,2003,2003-11-23,11,38.192,NYJ,,JAX,W 13-10,,0,0,,0,0,0,,0,0,0,,0,,,,6,234,39.00,0
220,2003,2003-12-01,12,38.200,NYJ,,TEN,W 24-17,,0,0,,0,0,0,,0,0,0,,0,,,,3,120,40.00,0
221,2003,2003-12-07,13,38.206,NYJ,@,BUF,L 6-17,,0,0,,0,0,0,,0,0,0,,0,,,,5,151,30.20,0
222,2003,2003-12-14,14,38.213,NYJ,,PIT,W 6-0,,0,0,,0,0,0,,0,0,0,,0,,,,7,239,34.14,0
223,2003,2003-12-20,15,38.219,NYJ,,NWE,L 16-21,,0,0,,0,0,0,,0,0,0,,0,,,,4,148,37.00,0
224,2003,2003-12-28,16,38.227,NYJ,@,MIA,L 21-23,,0,0,,0,0,0,,0,0,0,,0,,,,4,155,38.75,0
