ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
30,1974,1974-09-29,3,24.177,DAL,,NYG,L 6-14,0,0,,0,,,,,,,0,0,4,171,42.75,0
31,1974,1974-10-06,4,24.184,DAL,,MIN,L 21-23,0,0,,0,,,,,,,0,0,3,140,46.67,0
32,1974,1974-10-13,5,24.191,DAL,@,STL,L 28-31,0,0,,0,,,,,,,0,0,5,206,41.20,0
33,1974,1974-10-20,6,24.198,DAL,,PHI,W 31-24,0,0,,0,,,,,,,0,0,5,154,30.80,0
34,1974,1974-10-27,7,24.205,DAL,@,NYG,W 21-7,0,0,,0,,,,,,,0,0,4,134,33.50,0
35,1974,1974-11-17,10,24.226,BUF,@,MIA,L 28-35,0,0,,0,,,,,,,0,0,7,322,46.00,0
36,1974,1974-11-24,11,24.233,BUF,@,CLE,W 15-10,0,0,,0,,,,,,,0,0,5,211,42.20,0
37,1974,1974-12-01,12,24.240,BUF,,BAL,W 6-0,0,0,,0,,,,,,,0,0,9,338,37.56,0
38,1974,1974-12-08,13,24.247,BUF,@,NYJ,L 10-20,0,0,,0,,,,,,,0,0,6,260,43.33,0
39,1974,1974-12-15,14,24.254,BUF,@,RAM,L 14-19,0,0,,0,,,,,,,0,0,7,363,51.86,0
40,1975,1975-09-21,1,25.169,BUF,,NYJ,W 42-14,0,0,,0,,,,,,,0,0,7,262,37.43,0
41,1975,1975-09-28,2,25.176,BUF,@,PIT,W 30-21,0,0,,0,,,,,,,0,0,8,275,34.38,1
42,1975,1975-10-05,3,25.183,BUF,,DEN,W 38-14,0,0,,0,,,,,,,0,0,4,197,49.25,0
43,1975,1975-10-12,4,25.190,BUF,@,BAL,W 38-31,0,0,,0,,,,,,,0,0,2,46,23.00,1
44,1975,1975-10-20,5,25.198,BUF,,NYG,L 14-17,0,0,,0,,,,,,,0,0,4,165,41.25,0
45,1975,1975-10-26,6,25.204,BUF,,MIA,L 30-35,0,0,,0,,,,,,,0,0,3,146,48.67,0
46,1975,1975-11-02,7,25.211,BUF,@,NYJ,W 24-23,0,0,,0,,,,,,,0,0,3,105,35.00,0
47,1975,1975-11-09,8,25.218,BUF,,BAL,L 35-42,0,0,,0,,,,,,,0,0,6,291,48.50,0
48,1975,1975-11-17,9,25.226,BUF,@,CIN,L 24-33,0,0,,0,,,,,,,0,0,4,185,46.25,0
49,1975,1975-11-23,10,25.232,BUF,,NWE,W 45-31,0,0,,0,,,,,,,0,0,4,165,41.25,0
50,1975,1975-11-27,11,25.236,BUF,@,STL,W 32-14,0,0,,0,,,,,,,0,0,3,125,41.67,0
51,1975,1975-12-07,12,25.246,BUF,@,MIA,L 21-31,0,0,,0,,,,,,,0,0,6,254,42.33,0
52,1975,1975-12-14,13,25.253,BUF,@,NWE,W 34-14,0,0,,0,,,,,,,0,0,4,201,50.25,0
53,1975,1975-12-20,14,25.259,BUF,,MIN,L 13-35,0,0,,0,,,,,,,0,0,3,119,39.67,0
54,1976,1976-09-13,1,26.161,BUF,,MIA,L 21-30,0,0,,0,,,,,,,0,0,4,153,38.25,0
55,1976,1976-09-19,2,26.167,BUF,,HOU,L 3-13,0,0,,0,,,,,,,0,0,9,384,42.67,0
56,1976,1976-09-26,3,26.174,BUF,@,TAM,W 14-9,0,0,,0,,,,,,,0,0,7,289,41.29,0
57,1976,1976-10-03,4,26.181,BUF,,KAN,W 50-17,0,0,,0,,,,,,,0,0,5,212,42.40,0
58,1976,1976-10-10,5,26.188,BUF,@,NYJ,L 14-17,0,0,,0,,,,,,,0,0,7,318,45.43,0
59,1976,1976-10-17,6,26.195,BUF,,BAL,L 13-31,0,0,,0,,,,,,,0,0,5,135,27.00,0
60,1976,1976-10-24,7,26.202,BUF,,NWE,L 22-26,0,0,,0,,,,,,,0,0,3,135,45.00,0
61,1976,1976-10-31,8,26.209,BUF,,NYJ,L 14-19,0,0,,0,,,,,,,0,0,7,299,42.71,1
62,1976,1976-11-07,9,26.216,BUF,@,NWE,L 10-20,0,0,,0,,,,,,,0,0,5,234,46.80,0
63,1976,1976-11-15,10,26.224,BUF,@,DAL,L 10-17,0,0,,0,,,,,,,0,0,11,486,44.18,0
64,1976,1976-11-21,11,26.230,BUF,,SDG,L 13-34,0,0,,0,,,,,,,0,0,8,367,45.88,0
65,1976,1976-11-25,12,26.234,BUF,@,DET,L 14-27,0,0,,0,,,,,,,0,0,6,279,46.50,0
66,1976,1976-12-05,13,26.244,BUF,@,MIA,L 27-45,0,0,,0,,,,,,,0,0,5,230,46.00,0
67,1976,1976-12-12,14,26.251,BUF,@,BAL,L 20-58,0,0,,0,,,,,,,0,0,4,157,39.25,0
68,1977,1977-09-18,1,27.166,BUF,,MIA,L 0-13,1,0,0.00,0,,,,,,,0,0,5,230,46.00,0
69,1977,1977-09-25,2,27.173,BUF,@,DEN,L 6-26,0,0,,0,,,,,,,0,0,10,413,41.30,0
70,1977,1977-10-02,3,27.180,BUF,@,BAL,L 14-17,0,0,,0,,,,,,,0,0,6,274,45.67,0
71,1977,1977-10-09,4,27.187,BUF,,NYJ,L 19-24,0,0,,0,,,,,,,0,0,5,211,42.20,0
72,1977,1977-10-16,5,27.194,BUF,,ATL,W 3-0,0,0,,0,,,,,,,0,0,7,254,36.29,1
73,1977,1977-10-23,6,27.201,BUF,,CLE,L 16-27,0,0,,0,,,,,,,0,0,5,170,34.00,0
74,1977,1977-10-30,7,27.208,BUF,@,SEA,L 17-56,0,0,,0,,,,,,,0,0,5,176,35.20,0
75,1977,1977-11-06,8,27.215,BUF,@,NWE,W 24-14,0,0,,0,,,,,,,0,0,6,248,41.33,0
76,1977,1977-11-13,9,27.222,BUF,,BAL,L 13-31,0,0,,0,,,,,,,0,0,4,173,43.25,0
77,1977,1977-11-20,10,27.229,BUF,,NWE,L 7-20,0,0,,0,,,,,,,0,0,6,275,45.83,0
78,1977,1977-11-28,11,27.237,BUF,@,OAK,L 13-34,0,0,,0,,,,,,,0,0,5,197,39.40,0
79,1977,1977-12-04,12,27.243,BUF,,WAS,L 0-10,0,0,,0,,,,,,,0,0,8,272,34.00,0
80,1977,1977-12-11,13,27.250,BUF,@,NYJ,W 14-10,0,0,,0,,,,,,,0,0,7,244,34.86,1
81,1977,1977-12-17,14,27.256,BUF,@,MIA,L 14-31,0,0,,0,,,,,,,0,0,2,92,46.00,0
