ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
66,1985,1985-10-06,5,29.149,MIA,,PIT,W 24-20,,,,,
67,1985,1985-10-14,6,29.157,MIA,@,NYJ,L 7-23,,,,,
68,1985,1985-10-20,7,29.163,MIA,,TAM,W 41-38,,,,,
69,1985,1985-10-27,8,29.170,MIA,@,DET,L 21-31,,,,,
70,1985,1985-11-03,9,29.177,MIA,@,NWE,L 13-17,,,,,
71,1985,1985-11-10,10,29.184,MIA,,NYJ,W 21-17,,,,,
72,1985,1985-11-17,11,29.191,MIA,@,IND,W 34-20,,,,,
73,1985,1985-11-24,12,29.198,MIA,@,BUF,W 23-14,,,,,
74,1985,1985-12-02,13,29.206,MIA,,CHI,W 38-24,,,,,
75,1985,1985-12-08,14,29.212,MIA,@,GNB,W 34-24,,,,,
76,1985,1985-12-16,15,29.220,MIA,,NWE,W 30-27,,,,,
77,1985,1985-12-22,16,29.226,MIA,,BUF,W 28-0,,,,,
