ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
19,1996,1996-10-13,6,24.099,DAL,,ARI,W 17-3,,,,,,,0.0%,,,,,,,,,,,
20,1996,1996-10-20,7,24.106,DAL,,ATL,W 32-28,,,,,,,0.0%,,,,,,,,,,,
21,1996,1996-10-27,8,24.113,DAL,@,MIA,W 29-10,,,,,,,0.0%,,,,,,,,,,,
22,1996,1996-11-03,9,24.120,DAL,,PHI,L 21-31,,,,,,,0.0%,,,,,,,,,,,
23,1996,1996-11-10,10,24.127,DAL,@,SFO,W 20-17,,,,,,,0.0%,,,,,,,,,,,
24,1996,1996-11-18,11,24.135,DAL,,GNB,W 21-6,,,,,,,0.0%,,,,,,,,,,,
25,1996,1996-11-24,12,24.141,DAL,@,NYG,L 6-20,,,,,,,0.0%,,,,,,,,,,,
26,1996,1996-11-28,13,24.145,DAL,,WAS,W 21-10,,,,,,,0.0%,,,,,,,,,,,
27,1996,1996-12-08,14,24.155,DAL,@,ARI,W 10-6,,,,,,,0.0%,,,,,,,,,,,
28,1996,1996-12-15,15,24.162,DAL,,NWE,W 12-6,,,,,,,0.0%,,,,,,,,,,,
29,1996,1996-12-22,16,24.169,DAL,@,WAS,L 10-37,,,,,,,0.0%,,,,,,,,,,,
30,1997,1997-08-31,1,25.056,DAL,@,PIT,W 37-7,,0,0,0,,0,0.0%,,,,,,,,,,,
31,1997,1997-09-07,2,25.063,DAL,@,ARI,L 22-25,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
32,1997,1997-09-15,3,25.071,DAL,,PHI,W 21-20,,0,0,0,,0,0.0%,,,,,,,,,,,
33,1997,1997-09-28,4,25.084,DAL,,CHI,W 27-3,,,0,0,,0,0.0%,,,,,,,,,,,
34,1997,1997-10-05,5,25.091,DAL,@,NYG,L 17-20,,,0,0,,0,0.0%,,,,,,,,,,,
35,1997,1997-10-13,6,25.099,DAL,@,WAS,L 16-21,,,0,0,,0,0.0%,,,,,,,,,,,
36,1997,1997-10-19,7,25.105,DAL,,JAX,W 26-22,,,0,0,,0,0.0%,,,,,,,,,,,
37,1997,1997-10-26,8,25.112,DAL,@,PHI,L 12-13,,,0,0,,0,0.0%,,,,,,,,,,,
38,1997,1997-11-02,9,25.119,DAL,@,SFO,L 10-17,,,0,0,,0,0.0%,,,,,,,,,,,
39,1997,1997-11-09,10,25.126,DAL,,ARI,W 24-6,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
40,1997,1997-11-16,11,25.133,DAL,,WAS,W 17-14,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
41,1997,1997-11-23,12,25.140,DAL,@,GNB,L 17-45,,0,0,0,,0,0.0%,,,,,,,,,,,
42,1997,1997-11-27,13,25.144,DAL,,TEN,L 14-27,,,0,0,,0,0.0%,,,,,,,,,,,
43,1997,1997-12-08,14,25.155,DAL,,CAR,L 13-23,,0,0,0,,0,0.0%,,,,,,,,,,,
44,1997,1997-12-14,15,25.161,DAL,@,CIN,L 24-31,,0,0,0,,0,0.0%,,,,,,,,,,,
45,1997,1997-12-21,16,25.168,DAL,,NYG,L 7-20,,,0,0,,0,0.0%,,,,,,,,,,,
46,1998,1998-09-06,1,26.062,DAL,,ARI,W 38-10,,5,3,33,11.00,1,60.0%,6.60,1,1,1.00,0,0,0,,0,1,6
47,1998,1998-09-13,2,26.069,DAL,@,DEN,L 23-42,,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,,0,0,0
48,1998,1998-09-21,3,26.077,DAL,@,NYG,W 31-7,,6,1,80,80.00,1,16.7%,13.33,0,0,,0,0,0,,0,1,6
49,1998,1998-09-27,4,26.083,DAL,,OAK,L 12-13,,9,4,87,21.75,0,44.4%,9.67,0,0,,0,0,0,,0,0,0
50,1998,1998-10-04,5,26.090,DAL,@,WAS,W 31-10,,3,2,41,20.50,0,66.7%,13.67,0,0,,0,0,0,,0,0,0
51,1998,1998-10-11,6,26.097,DAL,,CAR,W 27-20,,1,1,23,23.00,0,100.0%,23.00,1,4,4.00,0,0,0,,0,0,0
52,1998,1998-10-18,7,26.104,DAL,@,CHI,L 12-13,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
53,1998,1998-11-02,8,26.119,DAL,@,PHI,W 34-0,,4,2,55,27.50,0,50.0%,13.75,1,2,2.00,0,0,0,,0,0,0
54,1998,1998-11-08,9,26.125,DAL,,NYG,W 16-6,,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0
55,1998,1998-11-15,10,26.132,DAL,@,ARI,W 35-28,,3,3,70,23.33,0,100.0%,23.33,0,0,,0,0,0,,0,0,0
56,1998,1998-11-22,11,26.139,DAL,,SEA,W 30-22,,7,4,51,12.75,1,57.1%,7.29,0,0,,0,0,0,,0,1,6
57,1998,1998-11-26,12,26.143,DAL,,MIN,L 36-46,,9,4,70,17.50,0,44.4%,7.78,0,0,,0,0,0,,0,0,0
58,1998,1998-12-06,13,26.153,DAL,@,NOR,L 3-22,,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0
59,1998,1998-12-13,14,26.160,DAL,@,KAN,L 17-20,,3,2,27,13.50,0,66.7%,9.00,1,8,8.00,0,1,10,10.00,0,0,0
60,1998,1998-12-20,15,26.167,DAL,,PHI,W 13-9,,3,,,,,0.0%,,,,,,,,,,,
61,1998,1998-12-27,16,26.174,DAL,,WAS,W 23-7,,9,4,60,15.00,0,44.4%,6.67,0,0,,0,0,0,,0,0,0
62,1999,1999-09-12,1,27.068,BAL,@,STL,L 10-27,,,,,,,0.0%,,,,,,,,,,,
63,1999,1999-09-19,2,27.075,BAL,,PIT,L 20-23,,0,,,,,0.0%,,,,,,,,,,,
64,1999,1999-09-26,3,27.082,BAL,,CLE,W 17-10,,0,,,,,0.0%,,,,,,,,,,,
65,1999,1999-10-03,4,27.089,BAL,@,ATL,W 19-13,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0
66,1999,1999-10-10,5,27.096,BAL,@,TEN,L 11-14,,0,,,,,0.0%,,,,,,,,,,,
67,1999,1999-10-21,6,27.107,BAL,,KAN,L 8-35,,,,,,,0.0%,,,,,,,,,,,
68,1999,1999-10-31,7,27.117,BAL,,BUF,L 10-13,,,,,,,0.0%,,,,,,,,,,,
69,1999,1999-11-07,8,27.124,BAL,@,CLE,W 41-9,,0,,,,,0.0%,,,,,,,,,,,
70,1999,1999-11-14,9,27.131,BAL,@,JAX,L 3-6,,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0,,0,0,0
71,1999,1999-11-21,10,27.138,BAL,@,CIN,W 34-31,,2,2,86,43.00,0,100.0%,43.00,0,0,,0,0,0,,0,0,0
72,1999,1999-11-28,11,27.145,BAL,,JAX,L 23-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
73,1999,1999-12-05,12,27.152,BAL,,TEN,W 41-14,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
74,1999,1999-12-12,13,27.159,BAL,@,PIT,W 31-24,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0
75,1999,1999-12-19,14,27.166,BAL,,NOR,W 31-8,,0,,,,,0.0%,,,,,,,,,,,
76,1999,1999-12-26,15,27.173,BAL,,CIN,W 22-0,,1,,,,,0.0%,,,,,,,,,,,
77,1999,2000-01-02,16,27.180,BAL,@,NWE,L 3-20,,1,,,,,0.0%,,,,,,,,,,,
78,2000,2000-09-03,1,28.059,BAL,@,PIT,W 16-0,,,,,,,0.0%,,,,,,,,,,,
79,2000,2000-09-10,2,28.066,BAL,,JAX,W 39-36,*,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0,,0,0,0
80,2000,2000-09-17,3,28.073,BAL,@,MIA,L 6-19,,0,,,,,0.0%,,,,,,,,,,,
81,2000,2000-09-24,4,28.080,BAL,,CIN,W 37-0,,,,,,,0.0%,,,,,,,,,,,
82,2000,2000-10-01,5,28.087,BAL,@,CLE,W 12-0,,,,,,,0.0%,,,,,,,,,,,
83,2000,2000-10-08,6,28.094,BAL,@,JAX,W 15-10,,0,,,,,0.0%,,,,,,,,,,,
84,2000,2000-10-15,7,28.101,BAL,@,WAS,L 3-10,,,,,,,0.0%,,,,,,,,,,,
85,2000,2000-10-22,8,28.108,BAL,,TEN,L 6-14,,0,,,,,0.0%,,,,,,,,,,,
86,2000,2000-10-29,9,28.115,BAL,,PIT,L 6-9,,,,,,,0.0%,,,,,,,,,,,
87,2000,2000-11-05,10,28.122,BAL,@,CIN,W 27-7,,0,,,,,0.0%,,,,,,,,,,,
88,2000,2000-11-12,11,28.129,BAL,@,TEN,W 24-23,,0,,,,,0.0%,,,,,,,,,,,
89,2000,2000-11-19,12,28.136,BAL,,DAL,W 27-0,,0,,,,,0.0%,,,,,,,,,,,
90,2000,2000-11-26,13,28.143,BAL,,CLE,W 44-7,,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,,0,0,0
91,2000,2000-12-10,14,28.157,BAL,,SDG,W 24-3,,0,,,,,0.0%,,,,,,,,,,,
92,2000,2000-12-17,15,28.164,BAL,@,ARI,W 13-7,,,,,,,0.0%,,,,,,,,,,,
93,2000,2000-12-24,16,28.171,BAL,,NYJ,W 34-20,,0,,,,,0.0%,,,,,,,,,,,
