ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
137,1985,1985-11-03,9,32.239,RAM,,NOR,W 28-10,,,,
138,1985,1985-11-10,10,32.246,RAM,@,NYG,L 19-24,,,,
139,1985,1985-11-17,11,32.253,RAM,@,ATL,L 14-30,,,,
140,1985,1985-11-24,12,32.260,RAM,,GNB,W 34-17,,,,
141,1985,1985-12-01,13,32.267,RAM,@,NOR,L 3-29,,,,
142,1985,1985-12-09,14,32.275,RAM,@,SFO,W 27-20,,,,
143,1985,1985-12-15,15,32.281,RAM,,STL,W 46-14,,,,
144,1985,1985-12-23,16,32.289,RAM,,RAI,L 6-16,,,,
145,1986,1986-09-07,1,33.182,RAM,@,STL,W 16-10,,,,
146,1986,1986-09-14,2,33.189,RAM,,SFO,W 16-13,,,,
147,1986,1986-09-21,3,33.196,RAM,@,IND,W 24-7,,,,
148,1986,1986-09-28,4,33.203,RAM,@,PHI,L 20-34,,,,
149,1986,1986-10-05,5,33.210,RAM,,TAM,W 26-20,,,,
150,1986,1986-10-12,6,33.217,RAM,@,ATL,L 14-26,,,,
151,1986,1986-10-19,7,33.224,RAM,,DET,W 14-10,,,,
152,1986,1986-10-26,8,33.231,RAM,,ATL,W 14-7,,,,
153,1986,1986-11-03,9,33.239,RAM,@,CHI,W 20-17,,,,
154,1986,1986-11-09,10,33.245,RAM,@,NOR,L 0-6,,,,
155,1986,1986-11-16,11,33.252,RAM,,NWE,L 28-30,,,,
156,1986,1986-11-23,12,33.259,RAM,,NOR,W 26-13,,,,
157,1986,1986-11-30,13,33.266,RAM,@,NYJ,W 17-3,,,,
158,1986,1986-12-07,14,33.273,RAM,,DAL,W 29-10,,,,
159,1986,1986-12-14,15,33.280,RAM,,MIA,L 31-37,,,,
160,1986,1986-12-19,16,33.285,RAM,@,SFO,L 14-24,,,,
161,1987,1987-09-13,1,34.188,RAM,@,HOU,L 16-20,,,,
162,1987,1987-09-20,2,34.195,RAM,,MIN,L 16-21,,,,
163,1987,1987-10-26,6,34.231,RAM,@,CLE,L 17-30,,,,
164,1987,1987-11-15,9,34.251,RAM,@,STL,W 27-24,,,,
165,1987,1987-11-23,10,34.259,RAM,@,WAS,W 30-26,,,,
166,1987,1987-11-29,11,34.265,RAM,,TAM,W 35-3,,,,
167,1987,1987-12-06,12,34.272,RAM,@,DET,W 37-16,,,,
168,1987,1987-12-13,13,34.279,RAM,,ATL,W 33-0,,,,
