ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
60,1990,1990-09-30,4,26.248,HOU,@,SDG,W 17-7,2,18,9.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
61,1990,1990-10-07,5,26.255,HOU,,SFO,L 21-24,4,8,2.00,0,2,9,4.50,0,0,0,,0,0,0,,0,0,0
62,1990,1990-10-14,6,26.262,HOU,,CIN,W 48-17,6,23,3.83,0,0,0,,0,0,0,,0,0,0,,0,0,0
63,1990,1990-10-21,7,26.269,HOU,,NOR,W 23-10,10,33,3.30,0,2,6,3.00,0,0,0,,0,0,0,,0,0,0
64,1990,1990-10-28,8,26.276,HOU,,NYJ,L 12-17,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
65,1990,1990-11-04,9,26.283,HOU,@,RAM,L 13-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
66,1990,1990-11-18,10,26.297,HOU,@,CLE,W 35-23,8,45,5.63,0,4,46,11.50,0,0,0,,0,0,0,,0,0,0
67,1990,1990-11-26,11,26.305,HOU,,BUF,W 27-24,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
68,1990,1990-12-02,12,26.311,HOU,@,SEA,L 10-13,8,25,3.13,0,0,0,,0,0,0,,0,0,0,,0,0,0
69,1990,1990-12-16,14,26.325,HOU,@,KAN,W 27-10,5,24,4.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
70,1990,1990-12-23,15,26.332,HOU,@,CIN,L 20-40,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
71,1990,1990-12-30,16,26.339,HOU,,PIT,W 34-14,10,34,3.40,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
72,1991,1991-09-01,1,27.219,HOU,,RAI,W 47-17,26,144,5.54,1,1,12,12.00,0,1,13,13.00,0,0,0,,0,1,6
73,1991,1991-09-08,2,27.226,HOU,@,CIN,W 30-7,21,101,4.81,1,4,20,5.00,0,1,21,21.00,0,0,0,,0,1,6
74,1991,1991-09-16,3,27.234,HOU,,KAN,W 17-7,18,47,2.61,1,5,30,6.00,0,0,0,,0,0,0,,0,1,6
75,1991,1991-09-22,4,27.240,HOU,@,NWE,L 20-24,8,32,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
76,1991,1991-10-06,5,27.254,HOU,,DEN,W 42-14,9,18,2.00,1,3,65,21.67,1,0,0,,0,0,0,,0,2,12
77,1991,1991-10-13,6,27.261,HOU,@,NYJ,W 23-20,3,-1,-0.33,0,0,0,,0,2,49,24.50,0,0,0,,0,0,0
78,1991,1991-10-20,7,27.268,HOU,@,MIA,W 17-13,8,32,4.00,0,0,0,,0,3,60,20.00,0,0,0,,0,0,0
79,1991,1991-10-27,8,27.275,HOU,,CIN,W 35-3,16,86,5.38,1,1,4,4.00,0,1,9,9.00,0,0,0,,0,1,6
80,1991,1991-11-03,9,27.282,HOU,@,WAS,L 13-16,2,5,2.50,0,1,11,11.00,0,1,16,16.00,0,0,0,,0,0,0
81,1991,1991-11-10,10,27.289,HOU,,DAL,W 26-23,10,51,5.10,1,2,15,7.50,0,5,92,18.40,0,0,0,,0,1,6
82,1991,1991-11-17,11,27.296,HOU,,CLE,W 28-24,7,26,3.71,1,1,9,9.00,0,2,64,32.00,0,0,0,,0,1,6
83,1991,1991-11-24,12,27.303,HOU,@,PIT,L 14-26,7,18,2.57,0,0,0,,0,3,50,16.67,0,0,0,,0,0,0
84,1991,1991-12-02,13,27.311,HOU,,PHI,L 6-13,6,10,1.67,0,3,16,5.33,0,2,58,29.00,0,0,0,,0,0,0
85,1991,1991-12-08,14,27.317,HOU,,PIT,W 31-6,16,98,6.13,2,2,4,2.00,0,1,11,11.00,0,0,0,,0,2,12
86,1991,1991-12-15,15,27.324,HOU,@,CLE,W 17-14,8,20,2.50,0,5,36,7.20,0,2,38,19.00,0,0,0,,0,0,0
87,1991,1991-12-21,16,27.330,HOU,@,NYG,L 20-24,6,33,5.50,0,1,6,6.00,0,2,27,13.50,0,0,0,,0,0,0
