ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
31,2003,2003-12-21,15,23.234,BUF,,MIA,L 3-20,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
32,2003,2003-12-27,16,23.240,BUF,@,NWE,L 0-31,*,11,5,40,8.00,0,45.5%,3.64,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
33,2004,2004-09-12,1,24.134,BUF,,JAX,L 10-13,*,3,2,18,9.00,0,66.7%,6.00,1,-7,-7.00,0,0,0,,0,0,0,,0,0,0,0.0,,
34,2004,2004-09-19,2,24.141,BUF,@,OAK,L 10-13,,5,2,29,14.50,0,40.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
35,2004,2004-10-03,3,24.155,BUF,,NWE,L 17-31,,3,0,0,,0,0.0%,0.00,1,6,6.00,0,0,0,,0,0,0,,0,0,0,0.0,,
36,2004,2004-10-10,4,24.162,BUF,@,NYJ,L 14-16,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
37,2004,2004-10-17,5,24.169,BUF,,MIA,W 20-13,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
38,2004,2004-10-24,6,24.176,BUF,@,BAL,L 6-20,,9,4,32,8.00,0,44.4%,3.56,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
39,2004,2004-10-31,7,24.183,BUF,,ARI,W 38-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,7,7.00,0,0,0,0.0,,
40,2004,2004-12-05,12,24.218,BUF,@,MIA,W 42-32,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
41,2004,2004-12-12,13,24.225,BUF,,CLE,W 37-7,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
42,2004,2004-12-19,14,24.232,BUF,@,CIN,W 33-17,,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
43,2004,2004-12-26,15,24.239,BUF,@,SFO,W 41-7,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
44,2004,2005-01-02,16,24.246,BUF,,PIT,L 24-29,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
45,2005,2005-09-11,1,25.133,BUF,,HOU,W 22-7,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
46,2005,2005-09-18,2,25.140,BUF,@,TAM,L 3-19,*,7,6,71,11.83,0,85.7%,10.14,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
47,2005,2005-09-25,3,25.147,BUF,,ATL,L 16-24,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
48,2005,2005-10-02,4,25.154,BUF,@,NOR,L 7-19,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
49,2005,2005-10-09,5,25.161,BUF,,MIA,W 20-14,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
50,2005,2005-10-16,6,25.168,BUF,,NYJ,W 27-17,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
51,2005,2005-10-23,7,25.175,BUF,@,OAK,L 17-38,*,4,4,31,7.75,1,100.0%,7.75,0,0,,0,1,9,9.00,0,0,0,,0,1,6,0.0,,
52,2005,2005-10-30,8,25.182,BUF,@,NWE,L 16-21,,6,2,19,9.50,0,33.3%,3.17,0,0,,0,2,42,21.00,0,0,0,,0,0,0,0.0,,
53,2005,2005-11-13,9,25.196,BUF,,KAN,W 14-3,*,4,1,28,28.00,0,25.0%,7.00,0,0,,0,1,18,18.00,0,0,0,,0,0,0,0.0,,
54,2005,2005-11-20,10,25.203,BUF,@,SDG,L 10-48,,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
55,2005,2005-11-27,11,25.210,BUF,,CAR,L 9-13,,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
56,2005,2005-12-04,12,25.217,BUF,@,MIA,L 23-24,,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
57,2005,2005-12-11,13,25.224,BUF,,NWE,L 7-35,,4,2,76,38.00,1,50.0%,19.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
58,2005,2005-12-17,14,25.230,BUF,,DEN,L 17-28,,3,2,12,6.00,0,66.7%,4.00,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,0.0,,
59,2005,2005-12-24,15,25.237,BUF,@,CIN,W 37-27,,3,3,60,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
60,2005,2006-01-01,16,25.245,BUF,@,NYJ,L 26-30,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
61,2006,2006-09-10,1,26.132,BUF,@,NWE,L 17-19,,3,3,40,13.33,0,100.0%,13.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
62,2006,2006-09-17,2,26.139,BUF,@,MIA,W 16-6,,4,4,39,9.75,1,100.0%,9.75,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
63,2006,2006-09-24,3,26.146,BUF,,NYJ,L 20-28,,6,4,45,11.25,0,66.7%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
64,2006,2006-10-01,4,26.153,BUF,,MIN,W 17-12,,4,4,43,10.75,0,100.0%,10.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
65,2006,2006-10-08,5,26.160,BUF,@,CHI,L 7-40,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
66,2006,2006-10-15,6,26.167,BUF,@,DET,L 17-20,,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
67,2006,2006-10-22,7,26.174,BUF,,NWE,L 6-28,,4,4,32,8.00,0,100.0%,8.00,1,1,1.00,0,0,0,,0,0,0,,0,0,0,0.0,,
68,2006,2006-11-05,8,26.188,BUF,,GNB,W 24-10,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
69,2006,2006-12-03,12,26.216,BUF,,SDG,L 21-24,,7,4,50,12.50,0,57.1%,7.14,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
70,2006,2006-12-10,13,26.223,BUF,@,NYJ,W 31-13,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
71,2006,2006-12-17,14,26.230,BUF,,MIA,W 21-0,*,4,4,50,12.50,1,100.0%,12.50,1,-6,-6.00,0,0,0,,0,0,0,,0,1,6,0.0,,
72,2006,2006-12-24,15,26.237,BUF,,TEN,L 29-30,,3,2,70,35.00,0,66.7%,23.33,1,15,15.00,0,0,0,,0,0,0,,0,0,0,0.0,,
73,2006,2006-12-31,16,26.244,BUF,@,BAL,L 7-19,,4,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0,,0,0,0,,0,0,0,0.0,,
74,2007,2007-09-09,1,27.131,BUF,,DEN,L 14-15,,4,4,37,9.25,0,100.0%,9.25,1,12,12.00,0,0,0,,0,0,0,,0,0,0,0.0,,
75,2007,2007-09-23,3,27.145,BUF,@,NWE,L 7-38,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
76,2007,2007-09-30,4,27.152,BUF,,NYJ,W 17-14,,6,4,64,16.00,0,66.7%,10.67,1,4,4.00,0,0,0,,0,0,0,,0,0,0,0.0,,
77,2007,2007-10-08,5,27.160,BUF,,DAL,L 24-25,,6,5,35,7.00,0,83.3%,5.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
78,2007,2007-10-21,6,27.173,BUF,,BAL,W 19-14,*,3,1,25,25.00,0,33.3%,8.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
79,2007,2007-10-28,7,27.180,BUF,@,NYJ,W 13-3,*,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
80,2007,2007-11-04,8,27.187,BUF,,CIN,W 33-21,*,9,6,55,9.17,0,66.7%,6.11,1,0,0.00,0,0,0,,0,0,0,,0,0,0,0.0,,
81,2007,2007-11-11,9,27.194,BUF,@,MIA,W 13-10,*,7,3,40,13.33,0,42.9%,5.71,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
82,2007,2007-11-18,10,27.201,BUF,,NWE,L 10-56,,8,3,44,14.67,0,37.5%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
83,2007,2007-11-25,11,27.208,BUF,@,JAX,L 14-36,*,10,6,50,8.33,0,60.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
84,2007,2007-12-02,12,27.215,BUF,@,WAS,W 17-16,,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
85,2007,2007-12-09,13,27.222,BUF,,MIA,W 38-17,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
86,2007,2007-12-16,14,27.229,BUF,@,CLE,L 0-8,*,6,3,29,9.67,0,50.0%,4.83,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0,0.0,,
87,2007,2007-12-23,15,27.236,BUF,,NYG,L 21-38,*,7,1,11,11.00,0,14.3%,1.57,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
88,2007,2007-12-30,16,27.243,BUF,@,PHI,L 9-17,*,3,1,24,24.00,0,33.3%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
89,2008,2008-09-07,1,28.129,BUF,,SEA,W 34-10,*,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
90,2008,2008-09-14,2,28.136,BUF,@,JAX,W 20-16,*,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
91,2008,2008-09-21,3,28.143,BUF,,OAK,W 24-23,*,8,6,72,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2008,2008-09-28,4,28.150,BUF,@,STL,W 31-14,*,5,4,47,11.75,0,80.0%,9.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
93,2008,2008-10-05,5,28.157,BUF,@,ARI,L 17-41,*,5,4,45,11.25,0,80.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
94,2008,2008-10-19,6,28.171,BUF,,SDG,W 23-14,*,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
95,2008,2008-10-26,7,28.178,BUF,@,MIA,L 16-25,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
96,2008,2008-11-23,11,28.206,BUF,@,KAN,W 54-31,*,7,5,50,10.00,1,71.4%,7.14,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
97,2008,2008-11-30,12,28.213,BUF,,SFO,L 3-10,*,10,5,58,11.60,0,50.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
98,2008,2008-12-07,13,28.220,BUF,,MIA,L 3-16,*,7,5,58,11.60,0,71.4%,8.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
99,2008,2008-12-14,14,28.227,BUF,@,NYJ,L 27-31,*,8,4,43,10.75,0,50.0%,5.38,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
100,2008,2008-12-21,15,28.234,BUF,@,DEN,W 30-23,*,10,9,79,8.78,0,90.0%,7.90,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
101,2008,2008-12-28,16,28.241,BUF,,NWE,L 0-13,*,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
102,2009,2009-09-14,1,29.136,BUF,@,NWE,L 24-25,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
103,2009,2009-09-20,2,29.142,BUF,,TAM,W 33-20,,4,4,46,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
104,2009,2009-09-27,3,29.149,BUF,,NOR,L 7-27,*,6,6,60,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
105,2009,2009-10-04,4,29.156,BUF,@,MIA,L 10-38,*,2,1,3,3.00,1,50.0%,1.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
106,2009,2009-10-11,5,29.163,BUF,,CLE,L 3-6,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
107,2009,2009-10-18,6,29.170,BUF,@,NYJ,W 16-13,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
108,2009,2009-10-25,7,29.177,BUF,@,CAR,W 20-9,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
109,2009,2009-11-01,8,29.184,BUF,,HOU,L 10-31,*,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
110,2009,2009-11-15,9,29.198,BUF,@,TEN,L 17-41,,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
111,2009,2009-11-22,10,29.205,BUF,@,JAX,L 15-18,,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
112,2009,2009-11-29,11,29.212,BUF,,MIA,W 31-14,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
113,2009,2009-12-03,12,29.216,BUF,,NYJ,L 13-19,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
114,2009,2009-12-13,13,29.226,BUF,@,KAN,W 16-10,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
115,2009,2009-12-20,14,29.233,BUF,,NWE,L 10-17,,8,4,63,15.75,0,50.0%,7.88,0,0,,0,0,0,,0,2,0,0.00,0,0,0,0.0,1,0
