ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
11,1995,1995-11-30,13,23.315,NYG,@,ARI,W 10-6,,4,12,3.00,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,2,37,18.50,0,0,0
12,1995,1995-12-17,15,23.332,NYG,@,DAL,L 20-21,,4,5,1.25,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
13,1995,1995-12-23,16,23.338,NYG,,SDG,L 17-27,,8,17,2.13,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
14,1996,1996-09-01,1,24.226,NYG,,BUF,L 20-23,,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,1,14,14.00,0,0,0
15,1996,1996-09-08,2,24.233,NYG,@,DAL,L 0-27,,6,8,1.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,3,57,19.00,0,0,0
16,1996,1996-09-15,3,24.240,NYG,,WAS,L 10-31,,6,26,4.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,4,106,26.50,0,0,0
17,1996,1996-09-22,4,24.247,NYG,@,NYJ,W 13-6,,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,2,63,31.50,0,0,0
18,1996,1996-09-29,5,24.254,NYG,,MIN,W 15-10,,3,24,8.00,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,,,,1,22,22.00,0,0,0
19,1996,1996-10-13,6,24.268,NYG,,PHI,L 10-19,,3,11,3.67,0,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,,,,2,45,22.50,0,0,0
20,1996,1996-10-20,7,24.275,NYG,@,WAS,L 21-31,,11,54,4.91,1,3,2,-2,-1.00,0,66.7%,-0.67,0,0,,0,0,0,,0,,,,3,68,22.67,0,1,6
21,1996,1996-10-27,8,24.282,NYG,@,DET,W 35-7,,5,18,3.60,0,0,0,0,,0,0.0%,,1,1,100.00,24,1,0,158.3,0,0,24.00,44.00,2,47,23.50,0,0,0
22,1996,1996-11-03,9,24.289,NYG,,ARI,W 16-8,,11,27,2.45,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0,,0,,,,1,21,21.00,0,0,0
23,1996,1996-11-17,11,24.303,NYG,@,ARI,L 23-31,,13,50,3.85,0,5,5,33,6.60,2,100.0%,6.60,0,0,,0,0,0,,0,,,,2,16,8.00,0,2,12
24,1996,1996-11-24,12,24.310,NYG,,DAL,W 20-6,,21,69,3.29,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,4,,0,0,0
25,1996,1996-12-01,13,24.317,NYG,@,PHI,L 0-24,,9,39,4.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
26,1996,1996-12-08,14,24.324,NYG,@,MIA,W 17-7,,13,59,4.54,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,1,21,21.00,0,0,0
27,1996,1996-12-15,15,24.331,NYG,,NOR,L 3-17,,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,1,19,19.00,0,0,0
28,1997,1997-08-31,1,25.224,NYG,,PHI,W 31-17,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
29,1997,1997-09-07,2,25.231,NYG,@,JAX,L 13-40,,1,6,6.00,0,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1997,1997-09-14,3,25.238,NYG,,BAL,L 23-24,,12,33,2.75,1,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
31,1997,1997-09-21,4,25.245,NYG,@,STL,L 3-13,,6,10,1.67,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1997,1997-09-28,5,25.252,NYG,,NOR,W 14-9,,11,60,5.45,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1997,1997-10-05,6,25.259,NYG,,DAL,W 20-17,,16,51,3.19,0,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1997,1997-10-12,7,25.266,NYG,@,ARI,W 27-13,,22,103,4.68,1,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
35,1997,1997-10-19,8,25.273,NYG,@,DET,W 26-20,,13,16,1.23,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1997,1997-10-26,9,25.280,NYG,,CIN,W 29-27,,16,39,2.44,2,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
37,1997,1997-11-09,10,25.294,NYG,@,TEN,L 6-10,,13,94,7.23,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1997,1997-11-16,11,25.301,NYG,,ARI,W 19-10,,17,48,2.82,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,1997,1997-11-23,12,25.308,NYG,@,WAS,T 7-7,,11,39,3.55,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1997,1997-11-30,13,25.315,NYG,,TAM,L 8-20,,9,64,7.11,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1997,1997-12-07,14,25.322,NYG,@,PHI,W 31-21,,5,20,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1998,1998-09-21,3,26.245,NYG,,DAL,L 7-31,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0
43,1998,1998-09-27,4,26.251,NYG,@,SDG,W 34-16,,4,15,3.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1998,1998-10-18,7,26.272,NYG,,ARI,W 34-7,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
45,1998,1998-11-15,10,26.300,NYG,,GNB,L 3-37,,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1998,1998-12-06,13,26.321,NYG,@,ARI,W 23-19,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
47,1999,1999-09-12,1,27.236,OAK,@,GNB,L 24-28,,15,52,3.47,1,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
48,1999,1999-09-19,2,27.243,OAK,@,MIN,W 22-17,,18,83,4.61,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1999,1999-09-26,3,27.250,OAK,,CHI,W 24-17,*,8,41,5.13,1,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,,,,,0,0,,0,1,6
50,1999,1999-10-03,4,27.257,OAK,@,SEA,L 21-22,,20,100,5.00,1,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
51,1999,1999-10-10,5,27.264,OAK,,DEN,L 13-16,*,11,30,2.73,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1999,1999-10-17,6,27.271,OAK,@,BUF,W 20-14,*,25,97,3.88,2,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
53,1999,1999-10-24,7,27.278,OAK,,NYJ,W 24-23,*,8,18,2.25,0,4,1,-1,-1.00,0,25.0%,-0.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1999,1999-10-31,8,27.285,OAK,,MIA,L 9-16,,8,16,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1999,1999-11-14,9,27.299,OAK,,SDG,W 28-9,*,22,59,2.68,0,2,2,33,16.50,2,100.0%,16.50,0,0,,0,0,0,,,,,,0,0,,0,2,12
56,1999,1999-11-22,10,27.307,OAK,@,DEN,L 21-27,,16,53,3.31,0,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1999,1999-11-28,11,27.313,OAK,,KAN,L 34-37,,11,48,4.36,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1999,1999-12-05,12,27.320,OAK,,SEA,W 30-21,*,21,80,3.81,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1999,1999-12-09,13,27.324,OAK,@,TEN,L 14-21,,11,49,4.45,0,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,1999,1999-12-19,14,27.334,OAK,,TAM,W 45-0,*,19,111,5.84,2,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,,,,,0,0,,0,2,12
61,1999,1999-12-26,15,27.341,OAK,@,SDG,L 20-23,*,12,13,1.08,0,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1999,2000-01-02,16,27.348,OAK,@,KAN,W 41-38,*,17,86,5.06,1,7,3,34,11.33,1,42.9%,4.86,0,0,,0,0,0,,,,,,0,0,,0,2,12
63,2000,2000-09-03,1,28.228,OAK,,SDG,W 9-6,*,13,47,3.62,0,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,2000,2000-09-10,2,28.235,OAK,@,IND,W 38-31,*,20,49,2.45,2,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
65,2000,2000-09-17,3,28.242,OAK,,DEN,L 24-33,*,12,27,2.25,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,2000,2000-09-24,4,28.249,OAK,,CLE,W 36-10,*,21,63,3.00,2,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,2,12
67,2000,2000-10-08,5,28.263,OAK,@,SFO,W 34-28,,15,50,3.33,1,3,3,16,5.33,0,100.0%,5.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
68,2000,2000-10-15,6,28.270,OAK,@,KAN,W 20-17,*,15,76,5.07,0,5,4,37,9.25,1,80.0%,7.40,0,0,,0,0,0,,,,,,0,0,,0,1,6
69,2000,2000-10-22,7,28.277,OAK,,SEA,W 31-3,*,15,156,10.40,1,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
70,2000,2000-10-29,8,28.284,OAK,@,SDG,W 15-13,,12,21,1.75,0,8,3,12,4.00,0,37.5%,1.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,2000,2000-11-05,9,28.291,OAK,,KAN,W 49-31,,20,112,5.60,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
72,2000,2000-11-26,12,28.312,OAK,,ATL,W 41-14,*,12,85,7.08,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
73,2000,2000-12-03,13,28.319,OAK,@,PIT,L 20-21,*,16,60,3.75,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,2000,2000-12-10,14,28.326,OAK,,NYJ,W 31-7,,18,88,4.89,1,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
75,2000,2000-12-16,15,28.332,OAK,@,SEA,L 24-27,,26,146,5.62,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,2000,2000-12-24,16,28.340,OAK,,CAR,W 52-9,*,17,66,3.88,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,2001,2001-09-09,1,29.233,OAK,@,KAN,W 27-24,*,14,49,3.50,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,2001,2001-09-23,2,29.247,OAK,@,MIA,L 15-18,*,15,44,2.93,0,4,2,5,2.50,0,50.0%,1.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,2001,2001-09-30,3,29.254,OAK,,SEA,W 38-14,,8,31,3.88,0,3,3,21,7.00,1,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
80,2001,2001-10-07,4,29.261,OAK,,DAL,W 28-21,,12,33,2.75,2,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
81,2001,2001-10-14,5,29.268,OAK,@,IND,W 23-18,,6,24,4.00,1,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
82,2001,2001-11-25,10,29.310,OAK,@,NYG,W 28-10,,5,17,3.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,2001,2001-12-02,11,29.317,OAK,,ARI,L 31-34,,5,11,2.20,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,2001,2001-12-09,12,29.324,OAK,,KAN,W 28-26,,6,16,2.67,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
85,2001,2001-12-22,14,29.337,OAK,,TEN,L 10-13,,4,6,1.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,2001,2001-12-30,15,29.345,OAK,@,DEN,L 17-23,,5,17,3.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
87,2001,2002-01-06,16,29.352,OAK,,NYJ,L 22-24,,8,28,3.50,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
88,2002,2002-09-08,1,30.232,OAK,,SEA,W 31-17,,18,65,3.61,0,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,2002,2002-09-15,2,30.239,OAK,@,PIT,W 30-17,,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,2002,2002-09-29,3,30.253,OAK,,TEN,W 52-25,,4,15,3.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,2002,2002-10-06,4,30.260,OAK,@,BUF,W 49-31,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,2002,2002-10-13,5,30.267,OAK,@,STL,L 13-28,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,2002,2002-11-03,8,30.288,OAK,,SFO,L 20-23,,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,2002,2002-11-11,9,30.296,OAK,@,DEN,W 34-10,,4,9,2.25,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,2002,2002-11-17,10,30.302,OAK,,NWE,W 27-20,,5,13,2.60,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,2002,2002-11-24,11,30.309,OAK,@,ARI,W 41-20,,13,82,6.31,1,4,1,1,1.00,0,25.0%,0.25,0,0,,0,0,0,,,,,,0,0,,0,1,6
97,2002,2002-12-02,12,30.317,OAK,,NYJ,W 26-20,,6,15,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,2002,2002-12-08,13,30.323,OAK,@,SDG,W 27-7,,9,28,3.11,1,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
99,2002,2002-12-15,14,30.330,OAK,@,MIA,L 17-23,,4,33,8.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
100,2002,2002-12-22,15,30.337,OAK,,DEN,W 28-16,,18,61,3.39,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
101,2002,2002-12-28,16,30.343,OAK,,KAN,W 24-0,,17,69,4.06,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,2003,2003-09-14,2,31.238,OAK,,CIN,W 23-20,,4,14,3.50,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
103,2003,2003-09-22,3,31.246,OAK,@,DEN,L 10-31,,5,16,3.20,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,2003,2003-09-28,4,31.252,OAK,,SDG,W 34-31,,8,28,3.50,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
105,2003,2003-10-05,5,31.259,OAK,@,CHI,L 21-24,,6,21,3.50,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
106,2003,2003-10-12,6,31.266,OAK,@,CLE,L 7-13,,3,15,5.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
107,2003,2003-10-20,7,31.274,OAK,,KAN,L 10-17,,5,32,6.40,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
108,2003,2003-11-02,8,31.287,OAK,@,DET,L 13-23,,4,11,2.75,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
109,2003,2003-11-09,9,31.294,OAK,,NYJ,L 24-27,,23,75,3.26,0,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
110,2003,2003-11-16,10,31.301,OAK,,MIN,W 28-18,*,32,109,3.41,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
111,2003,2003-11-23,11,31.308,OAK,@,KAN,L 24-27,*,19,77,4.05,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
112,2003,2003-11-30,12,31.315,OAK,,DEN,L 8-22,*,8,85,10.63,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
113,2003,2003-12-07,13,31.322,OAK,@,PIT,L 7-27,*,13,65,5.00,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
114,2003,2003-12-14,14,31.329,OAK,,BAL,W 20-12,,13,39,3.00,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
115,2003,2003-12-22,15,31.337,OAK,,GNB,L 7-41,*,10,56,5.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
116,2003,2003-12-28,16,31.343,OAK,@,SDG,L 14-21,,6,35,5.83,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
117,2004,2004-09-12,1,32.237,OAK,@,PIT,L 21-24,*,11,24,2.18,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
118,2004,2004-09-19,2,32.244,OAK,,BUF,W 13-10,*,10,21,2.10,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
119,2004,2004-09-26,3,32.251,OAK,,TAM,W 30-20,*,18,102,5.67,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
120,2004,2004-10-03,4,32.258,OAK,@,HOU,L 17-30,*,3,27,9.00,0,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
121,2004,2004-10-31,8,32.286,OAK,@,SDG,L 14-42,,4,23,5.75,1,4,4,22,5.50,0,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
122,2004,2004-11-07,9,32.293,OAK,@,CAR,W 27-24,*,19,54,2.84,2,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0,,,,,,0,0,,0,2,12
123,2004,2004-11-21,10,32.307,OAK,,SDG,L 17-23,*,12,42,3.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
124,2004,2004-11-28,11,32.314,OAK,@,DEN,W 25-24,*,8,34,4.25,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
