ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
27,1994,1994-12-18,15,24.273,ATL,@,GNB,L 17-21,,,,,,
28,1994,1994-12-24,16,24.279,ATL,,ARI,W 10-6,,,,,,
29,1995,1995-09-03,1,25.167,ATL,,CAR,W 23-20,,1,16,16.00,0,0.0
30,1995,1995-09-10,2,25.174,ATL,@,SFO,L 10-41,,1,8,8.00,0,0.0
31,1995,1995-09-17,3,25.181,ATL,@,NOR,W 27-24,,0,0,,0,
32,1995,1995-09-24,4,25.188,ATL,,NYJ,W 13-3,,0,0,,0,
33,1995,1995-10-01,5,25.195,ATL,,NWE,W 30-17,,0,0,,0,
34,1995,1995-10-12,6,25.206,ATL,@,STL,L 19-21,,0,0,,0,
35,1995,1995-10-22,7,25.216,ATL,@,TAM,W 24-21,,0,0,,0,
36,1995,1995-10-29,8,25.223,ATL,,DAL,L 13-28,,0,0,,0,
37,1995,1995-11-05,9,25.230,ATL,,DET,W 34-22,,0,0,,0,
38,1995,1995-11-12,10,25.237,ATL,@,BUF,L 17-23,,1,21,21.00,0,0.0
39,1995,1995-11-19,11,25.244,ATL,,STL,W 31-6,,0,0,,0,
40,1995,1995-11-26,12,25.251,ATL,@,ARI,L 37-40,,0,0,,0,
41,1995,1995-12-03,13,25.258,ATL,@,MIA,L 20-21,,0,0,,0,
42,1995,1995-12-10,14,25.265,ATL,,NOR,W 19-14,,0,0,,0,
43,1995,1995-12-17,15,25.272,ATL,@,CAR,L 17-21,,0,0,,0,
44,1995,1995-12-24,16,25.279,ATL,,SFO,W 28-27,,0,0,,0,
45,1996,1996-09-01,1,26.165,ATL,@,CAR,L 6-29,,,,,,
46,1996,1996-09-08,2,26.172,ATL,,MIN,L 17-23,,,,,,
47,1996,1996-09-22,3,26.186,ATL,,PHI,L 18-33,,,,,,
48,1996,1996-09-29,4,26.193,ATL,@,SFO,L 17-39,,,,,,
49,1996,1996-10-06,5,26.200,ATL,@,DET,L 24-28,,,,,,
50,1996,1996-10-13,6,26.207,ATL,,HOU,L 13-23,,,,,,
51,1996,1996-10-20,7,26.214,ATL,@,DAL,L 28-32,,,,,,
52,1996,1996-10-27,8,26.221,ATL,,PIT,L 17-20,,,,,,
53,1996,1996-11-03,9,26.228,ATL,,CAR,W 20-17,,0,0,,0,2.0
54,1996,1996-11-10,10,26.235,ATL,@,STL,L 16-59,,,,,,
55,1996,1996-11-17,11,26.242,ATL,,NOR,W 17-15,,,,,,
56,1996,1996-11-24,12,26.249,ATL,@,CIN,L 31-41,,,,,,
57,1996,1996-12-02,13,26.257,ATL,,SFO,L 10-34,,,,,,
58,1996,1996-12-08,14,26.263,ATL,@,NOR,W 31-15,,,,,,
59,1996,1996-12-15,15,26.270,ATL,,STL,L 27-34,,,,,,
60,1996,1996-12-22,16,26.277,ATL,@,JAX,L 17-19,,,,,,
61,1997,1997-08-31,1,27.164,MIN,@,BUF,W 34-13,,0,0,,0,
62,1997,1997-09-07,2,27.171,MIN,@,CHI,W 27-24,,0,0,,0,
63,1997,1997-09-14,3,27.178,MIN,,TAM,L 14-28,,0,0,,0,
64,1997,1997-09-21,4,27.185,MIN,@,GNB,L 32-38,,0,0,,0,
65,1997,1997-09-28,5,27.192,MIN,,PHI,W 28-19,,0,0,,0,
66,1997,1997-10-05,6,27.199,MIN,@,ARI,W 20-19,,0,0,,0,
67,1997,1997-10-12,7,27.206,MIN,,CAR,W 21-14,,0,0,,0,
68,1997,1997-10-26,8,27.220,MIN,@,TAM,W 10-6,,0,0,,0,
69,1997,1997-11-02,9,27.227,MIN,,NWE,W 23-18,,0,0,,0,
70,1997,1997-11-09,10,27.234,MIN,,CHI,W 29-22,,0,0,,0,
71,1997,1997-11-16,11,27.241,MIN,@,DET,L 15-38,,0,0,,0,
72,1997,1997-11-23,12,27.248,MIN,@,NYJ,L 21-23,,0,0,,0,
73,1997,1997-12-01,13,27.256,MIN,,GNB,L 11-27,,0,0,,0,
74,1997,1997-12-07,14,27.262,MIN,@,SFO,L 17-28,,1,10,10.00,0,0.0
75,1997,1997-12-14,15,27.269,MIN,,DET,L 13-14,,0,0,,0,
76,1997,1997-12-21,16,27.276,MIN,,IND,W 39-28,,0,0,,0,
77,1998,1998-09-06,1,28.170,KAN,,OAK,W 28-8,,,,,,
78,1998,1998-09-13,2,28.177,KAN,@,JAX,L 16-21,,,,,,
79,1998,1998-09-20,3,28.184,KAN,,SDG,W 23-7,,,,,,
80,1998,1998-09-27,4,28.191,KAN,@,PHI,W 24-21,,,,,,
81,1998,1998-10-04,5,28.198,KAN,,SEA,W 17-6,,,,,,
82,1998,1998-10-11,6,28.205,KAN,@,NWE,L 10-40,,,,,,
83,1998,1998-10-26,7,28.220,KAN,,PIT,L 13-20,,,,,,
84,1998,1998-11-01,8,28.226,KAN,,NYJ,L 17-20,,,,,,
85,1998,1998-11-08,9,28.233,KAN,@,SEA,L 12-24,,,,,,
86,1998,1998-11-16,10,28.241,KAN,,DEN,L 7-30,,,,,,
87,1998,1998-11-22,11,28.247,KAN,@,SDG,L 37-38,,,,,,
88,1998,1998-11-29,12,28.254,KAN,,ARI,W 34-24,,,,,,
89,1998,1998-12-06,13,28.261,KAN,@,DEN,L 31-35,,,,,,
90,1998,1998-12-13,14,28.268,KAN,,DAL,W 20-17,,,,,,
91,1998,1998-12-20,15,28.275,KAN,@,NYG,L 7-28,,,,,,
92,1998,1998-12-26,16,28.281,KAN,@,OAK,W 31-24,,,,,,
93,1999,1999-09-12,1,29.176,KAN,@,CHI,L 17-20,,,,,,
94,1999,1999-09-19,2,29.183,KAN,,DEN,W 26-10,,,,,,
95,1999,1999-09-26,3,29.190,KAN,,DET,W 31-21,,,,,,
96,1999,1999-10-03,4,29.197,KAN,@,SDG,L 14-21,,,,,,
97,1999,1999-10-10,5,29.204,KAN,,NWE,W 16-14,,,,,,
98,1999,1999-10-21,6,29.215,KAN,@,BAL,W 35-8,,,,,,
99,1999,1999-10-31,7,29.225,KAN,,SDG,W 34-0,,,,,,
100,1999,1999-11-07,8,29.232,KAN,@,IND,L 17-25,,,,,,
101,1999,1999-11-14,9,29.239,KAN,@,TAM,L 10-17,,,,,,
102,1999,1999-11-21,10,29.246,KAN,,SEA,L 19-31,,,,,,
103,1999,1999-11-28,11,29.253,KAN,@,OAK,W 37-34,,,,,,
104,1999,1999-12-05,12,29.260,KAN,@,DEN,W 16-10,,,,,,
105,1999,1999-12-12,13,29.267,KAN,,MIN,W 31-28,,,,,,
106,1999,1999-12-18,14,29.273,KAN,,PIT,W 35-19,,,,,,
107,1999,1999-12-26,15,29.281,KAN,@,SEA,L 14-23,,,,,,
108,1999,2000-01-02,16,29.288,KAN,,OAK,L 38-41,,,,,,
109,2000,2000-09-03,1,30.167,KAN,,IND,L 14-27,,,,,,
110,2000,2000-09-10,2,30.174,KAN,@,TEN,L 14-17,,,,,,
111,2000,2000-09-17,3,30.181,KAN,,SDG,W 42-10,,,,,,
112,2000,2000-09-24,4,30.188,KAN,@,DEN,W 23-22,,,,,,
113,2000,2000-10-02,5,30.196,KAN,,SEA,W 24-17,,,,,,
114,2000,2000-10-15,6,30.209,KAN,,OAK,L 17-20,,,,,,
115,2000,2000-10-22,7,30.216,KAN,,STL,W 54-34,,,,,,
116,2000,2000-10-29,8,30.223,KAN,@,SEA,W 24-19,,,,,,
117,2000,2000-11-05,9,30.230,KAN,@,OAK,L 31-49,,,,,,
118,2000,2000-11-12,10,30.237,KAN,@,SFO,L 7-21,,,,,,
119,2000,2000-11-19,11,30.244,KAN,,BUF,L 17-21,,,,,,
120,2000,2000-11-26,12,30.251,KAN,@,SDG,L 16-17,,,,,,
121,2000,2000-12-04,13,30.259,KAN,@,NWE,L 24-30,,,,,,
122,2000,2000-12-10,14,30.265,KAN,,CAR,W 15-14,,,,,,
123,2000,2000-12-17,15,30.272,KAN,,DEN,W 20-7,,,,,,
124,2000,2000-12-24,16,30.279,KAN,@,ATL,L 13-29,,,,,,
