ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
39,1991,1991-11-24,12,25.096,NYG,@,TAM,W 21-14,,,,,,,,,,,
40,1991,1991-12-01,13,25.103,NYG,@,CIN,L 24-27,,,,,,,,,,,
41,1991,1991-12-08,14,25.110,NYG,,PHI,L 14-19,,,,,,,,,,,
42,1991,1991-12-15,15,25.117,NYG,@,WAS,L 17-34,,,,,,,,,,,
43,1991,1991-12-21,16,25.123,NYG,,HOU,W 24-20,,,,,,,,,,,
44,1992,1992-09-06,1,26.017,NYG,,SFO,L 14-31,,,,,,,,,,,
45,1992,1992-09-13,2,26.024,NYG,,DAL,L 28-34,,,,,,,,,,,
46,1992,1992-09-21,3,26.032,NYG,@,CHI,W 27-14,,0,0,,0,0,0,0.0,1,0,0
47,1992,1992-10-04,4,26.045,NYG,@,RAI,L 10-13,,,,,,,,,,,
48,1992,1992-10-11,5,26.052,NYG,,PHO,W 31-21,,,,,,,,,,,
49,1992,1992-10-18,6,26.059,NYG,@,RAM,L 17-38,,,,,,,,,,,
50,1992,1992-10-25,7,26.066,NYG,,SEA,W 23-10,,,,,,,,,,,
51,1992,1992-11-01,8,26.073,NYG,@,WAS,W 24-7,,,,,,,,,,,
52,1992,1992-11-08,9,26.080,NYG,,GNB,W 27-7,,0,0,,0,0,0,0.0,1,36,0
53,1992,1992-11-15,10,26.087,NYG,@,DEN,L 13-27,,0,0,,0,0,0,0.0,1,35,0
54,1992,1992-11-22,11,26.094,NYG,,PHI,L 34-47,,0,0,,0,0,0,0.0,1,0,0
55,1992,1992-11-26,12,26.098,NYG,@,DAL,L 3-30,,,,,,,,,,,
56,1992,1992-12-06,13,26.108,NYG,,WAS,L 10-28,,,,,,,,,,,
57,1992,1992-12-12,14,26.114,NYG,@,PHO,L 0-19,,,,,,,,,,,
58,1992,1992-12-19,15,26.121,NYG,,KAN,W 35-21,,,,,,,,,,,
59,1992,1992-12-27,16,26.129,NYG,@,PHI,L 10-20,,,,,,,,,,,
60,1993,1993-09-05,1,27.016,NYG,@,CHI,W 26-20,,,,,,,,,,,
61,1993,1993-09-12,2,27.023,NYG,,TAM,W 23-7,,,,,,,,,,,
62,1993,1993-09-19,3,27.030,NYG,,RAM,W 20-10,,,,,,,,,,,
63,1993,1993-10-03,4,27.044,NYG,@,BUF,L 14-17,,0,0,,0,0,0,0.0,1,0,0
64,1993,1993-10-10,5,27.051,NYG,@,WAS,W 41-7,,,,,,,,,,,
65,1993,1993-10-17,6,27.058,NYG,,PHI,W 21-10,,,,,,,,,,,
66,1993,1993-10-31,7,27.072,NYG,,NYJ,L 6-10,,,,,,,,,,,
67,1993,1993-11-07,8,27.079,NYG,@,DAL,L 9-31,,,,,,,,,,,
68,1993,1993-11-14,9,27.086,NYG,,WAS,W 20-6,,0,0,,0,0,0,0.0,1,29,0
69,1993,1993-11-21,10,27.093,NYG,@,PHI,W 7-3,,,,,,,,,,,
70,1993,1993-11-28,11,27.100,NYG,,PHO,W 19-17,,,,,,,,,,,
71,1993,1993-12-05,12,27.107,NYG,@,MIA,W 19-14,,0,0,,0,0,0,0.0,1,3,0
72,1993,1993-12-12,13,27.114,NYG,,IND,W 20-6,,,,,,,,,,,
73,1993,1993-12-20,14,27.122,NYG,@,NOR,W 24-14,,,,,,,,,,,
74,1993,1993-12-26,15,27.128,NYG,@,PHO,L 6-17,,0,0,,0,0,0,0.0,1,0,0
75,1993,1994-01-02,16,27.135,NYG,,DAL,L 13-16,,,,,,,,,,,
76,1994,1994-09-04,1,28.015,PHI,@,NYG,L 23-28,,,,,,,,,,,
77,1994,1994-09-12,2,28.023,PHI,,CHI,W 30-22,,0,0,,0,0,0,0.0,1,31,0
78,1994,1994-09-18,3,28.029,PHI,,GNB,W 13-7,,,,,,,,,,,
79,1994,1994-10-02,4,28.043,PHI,@,SFO,W 40-8,,,,,,,,,,,
80,1994,1994-10-09,5,28.050,PHI,,WAS,W 21-17,,0,0,,0,0,0,0.0,1,0,0
81,1994,1994-10-16,6,28.057,PHI,@,DAL,L 13-24,,0,0,,0,0,0,0.0,1,0,0
82,1994,1994-10-24,7,28.065,PHI,,HOU,W 21-6,,,,,,,,,,,
83,1994,1994-10-30,8,28.071,PHI,@,WAS,W 31-29,,0,0,,0,1,6,0.0,1,55,1
84,1994,1994-11-06,9,28.078,PHI,,ARI,W 17-7,,,,,,,,,,,
85,1994,1994-11-13,10,28.085,PHI,,CLE,L 7-26,,,,,,,,,,,
86,1994,1994-11-20,11,28.092,PHI,@,ARI,L 6-12,,,,,,,,,,,
87,1994,1994-11-27,12,28.099,PHI,@,ATL,L 21-28,,0,0,,0,0,0,0.0,1,0,0
88,1994,1994-12-04,13,28.106,PHI,,DAL,L 19-31,,,,,,,,,,,
89,1994,1994-12-11,14,28.113,PHI,@,PIT,L 3-14,,,,,,,,,,,
90,1994,1994-12-18,15,28.120,PHI,,NYG,L 13-16,,,,,,,,,,,
91,1994,1994-12-24,16,28.126,PHI,@,CIN,L 30-33,,0,0,,0,0,0,0.0,1,0,0
92,1995,1995-09-03,1,29.014,PHI,,TAM,L 6-21,,,,,,,,,,,
93,1995,1995-09-10,2,29.021,PHI,@,ARI,W 31-19,,,,,,,,,,,
94,1995,1995-09-17,3,29.028,PHI,,SDG,L 21-27,,,,,,,,,,,
95,1995,1995-09-24,4,29.035,PHI,@,OAK,L 17-48,,,,,,,,,,,
96,1995,1995-10-01,5,29.042,PHI,@,NOR,W 15-10,,,,,,,,,,,
97,1995,1995-10-08,6,29.049,PHI,,WAS,W 37-34,,0,0,,0,0,0,0.0,1,18,0
98,1995,1995-10-15,7,29.056,PHI,@,NYG,W 17-14,,,,,,,,,,,
99,1995,1995-10-29,8,29.070,PHI,,STL,W 20-9,,,,,,,,,,,
100,1995,1995-11-06,9,29.078,PHI,@,DAL,L 12-34,,,,,,,,,,,
101,1995,1995-11-12,10,29.084,PHI,,DEN,W 31-13,,,,,,,,,,,
102,1995,1995-11-19,11,29.091,PHI,,NYG,W 28-19,,,,,,,,,,,
103,1995,1995-11-26,12,29.098,PHI,@,WAS,W 14-7,,,,,,,,,,,
104,1995,1995-12-03,13,29.105,PHI,@,SEA,L 14-26,,,,,,,,,,,
105,1995,1995-12-10,14,29.112,PHI,,DAL,W 20-17,,,,,,,,,,,
106,1995,1995-12-17,15,29.119,PHI,,ARI,W 21-20,,,,,,,,,,,
107,1995,1995-12-24,16,29.126,PHI,@,CHI,L 14-20,,,,,,,,,,,
108,1996,1996-09-01,1,30.012,NOR,@,SFO,L 11-27,,,,,,,,,,,
109,1996,1996-09-08,2,30.019,NOR,,CAR,L 20-22,,,,,,,,,,,
110,1996,1996-09-15,3,30.026,NOR,@,CIN,L 15-30,,,,,,,,,,,
111,1996,1996-09-22,4,30.033,NOR,,ARI,L 14-28,,,,,,,,,,,
112,1996,1996-10-06,6,30.047,NOR,,JAX,W 17-13,,,,,,,,,,,
113,1996,1996-10-13,7,30.054,NOR,,CHI,W 27-24,,,,,,,,,,,
114,1996,1996-10-20,8,30.061,NOR,@,CAR,L 7-19,,,,,,,,,,,
115,1996,1996-11-03,9,30.075,NOR,,SFO,L 17-24,,,,,,,,,,,
116,1996,1996-11-10,10,30.082,NOR,,HOU,L 14-31,,0,0,,0,0,0,0.0,1,10,0
117,1996,1996-11-17,11,30.089,NOR,@,ATL,L 15-17,,,,,,,,,,,
118,1996,1996-11-24,12,30.096,NOR,@,TAM,L 7-13,,,,,,,,,,,
119,1996,1996-12-01,13,30.103,NOR,,STL,L 10-26,,0,0,,0,0,0,0.0,1,8,0
120,1996,1996-12-08,14,30.110,NOR,,ATL,L 15-31,,0,0,,0,0,0,0.0,1,6,0
121,1996,1996-12-15,15,30.117,NOR,@,NYG,W 17-3,,,,,,,,,,,
122,1996,1996-12-21,16,30.123,NOR,@,STL,L 13-14,,,,,,,,,,,
123,1997,1997-08-31,1,31.011,SDG,@,NWE,L 7-41,,0,0,,0,,,,,,
124,1997,1997-09-07,2,31.018,SDG,@,NOR,W 20-6,,0,0,,0,,,,,,
125,1997,1997-09-14,3,31.025,SDG,,CAR,L 7-26,,0,0,,0,,,,,,
126,1997,1997-09-21,4,31.032,SDG,@,SEA,L 22-26,,0,0,,0,,,,,,
127,1997,1997-09-28,5,31.039,SDG,,BAL,W 21-17,,0,0,,0,,,,,,
128,1997,1997-10-05,6,31.046,SDG,@,OAK,W 25-10,,0,0,,0,,,,,,
129,1997,1997-10-16,7,31.057,SDG,@,KAN,L 3-31,,0,0,,0,,,,,,
130,1997,1997-10-26,8,31.067,SDG,,IND,W 35-19,,0,0,,0,0,0,0.0,1,1,0
131,1997,1997-11-02,9,31.074,SDG,@,CIN,L 31-38,,0,0,,0,,,,,,
132,1997,1997-11-09,10,31.081,SDG,,SEA,L 31-37,,1,0,0.00,0,0,0,0.0,0,0,0
133,1997,1997-11-16,11,31.088,SDG,,OAK,L 13-38,,0,0,,0,1,6,0.0,1,36,1
134,1997,1997-11-23,12,31.095,SDG,@,SFO,L 10-17,,0,0,,0,,,,,,
135,1997,1997-11-30,13,31.102,SDG,,DEN,L 28-38,,0,0,,0,,,,,,
136,1998,1998-09-06,1,32.017,SDG,,BUF,W 16-14,,,,,,,,,,,
137,1998,1998-09-13,2,32.024,SDG,@,TEN,W 13-7,,,,,,,,,,,
138,1998,1998-09-20,3,32.031,SDG,@,KAN,L 7-23,,,,,,,,,,,
139,1998,1998-09-27,4,32.038,SDG,,NYG,L 16-34,,0,0,,0,0,0,0.0,1,8,0
140,1998,1998-10-04,5,32.045,SDG,@,IND,L 12-17,,,,,,,,,,,
141,1998,1998-10-11,6,32.052,SDG,@,OAK,L 6-7,,,,,,,,,,,
142,1998,1998-10-18,7,32.059,SDG,,PHI,W 13-10,,,,,,,,,,,
143,1998,1998-10-25,8,32.066,SDG,,SEA,L 20-27,,,,,,,,,,,
144,1998,1998-11-08,9,32.080,SDG,@,DEN,L 10-27,,,,,,,,,,,
145,1998,1998-11-15,10,32.087,SDG,,BAL,W 14-13,,0,0,,0,0,0,0.0,1,25,0
146,1998,1998-11-22,11,32.094,SDG,,KAN,W 38-37,,,,,,,,,,,
147,1998,1998-11-29,12,32.101,SDG,,DEN,L 16-31,,0,0,,0,0,0,0.0,1,0,0
148,1998,1998-12-06,13,32.108,SDG,@,WAS,L 20-24,,0,0,,0,0,0,0.0,1,0,0
149,1998,1998-12-13,14,32.115,SDG,@,SEA,L 17-38,,0,0,,0,0,0,0.0,1,17,0
150,1998,1998-12-20,15,32.122,SDG,,OAK,L 10-17,,0,0,,0,0,0,0.0,1,0,0
151,1998,1998-12-27,16,32.129,SDG,@,ARI,L 13-16,,,,,,,,,,,
152,1999,1999-09-19,1,33.030,SDG,@,CIN,W 34-7,,,,,,,,,,,
153,1999,1999-09-26,2,33.037,SDG,,IND,L 19-27,,,,,,,,,,,
154,1999,1999-10-03,3,33.044,SDG,,KAN,W 21-14,,,,,,,,,,,
155,1999,1999-10-10,4,33.051,SDG,@,DET,W 20-10,,,,,,,,,,,
156,1999,1999-10-17,5,33.058,SDG,,SEA,W 13-10,,,,,,,,,,,
157,1999,1999-10-24,6,33.065,SDG,,GNB,L 3-31,*,,,,,,,,,,
158,1999,1999-10-31,7,33.072,SDG,@,KAN,L 0-34,*,,,,,,,,,,
159,1999,1999-11-07,8,33.079,SDG,,DEN,L 17-33,*,,,,,,,,,,
160,1999,1999-11-14,9,33.086,SDG,@,OAK,L 9-28,*,,,,,,,,,,
161,1999,1999-12-05,12,33.107,SDG,,CLE,W 23-10,*,,,,,,,,,,
162,1999,1999-12-12,13,33.114,SDG,@,SEA,W 19-16,*,,,,,,,,,,
163,1999,1999-12-19,14,33.121,SDG,@,MIA,L 9-12,*,,,,,,,,,,
164,1999,1999-12-26,15,33.128,SDG,,OAK,W 23-20,*,,,,,,,,,,
165,1999,2000-01-02,16,33.135,SDG,@,DEN,W 12-6,*,,,,,,,,,,
166,2000,2000-10-01,5,34.042,SDG,@,STL,L 31-57,*,,,,,,,,,,
167,2000,2000-10-08,6,34.049,SDG,,DEN,L 7-21,,,,,,,,,,,
