ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
26,2004,2004-10-03,4,25.055,CIN,@,PIT,L 17-28,,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,0.0,,
27,2004,2004-10-17,5,25.069,CIN,@,CLE,L 17-34,*,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,0.0,,
28,2004,2004-10-25,6,25.077,CIN,,DEN,W 23-10,,0,,,,,0.0%,,,,,,,,,,
29,2004,2004-10-31,7,25.083,CIN,@,TEN,L 20-27,*,1,1,9,9.00,0,100.0%,9.00,1,5,5.00,0,0,0,0.0,,
30,2004,2004-11-07,8,25.090,CIN,,DAL,W 26-3,*,1,,,,,0.0%,,,,,,,,,,
31,2004,2004-11-14,9,25.097,CIN,@,WAS,W 17-10,,3,2,4,2.00,1,66.7%,1.33,0,0,,0,1,6,0.0,,
32,2004,2004-11-21,10,25.104,CIN,,PIT,L 14-19,*,0,,,,,0.0%,,,,,,,,,,
33,2004,2004-11-28,11,25.111,CIN,,CLE,W 58-48,*,0,,,,,0.0%,,,,,,,,,,
34,2004,2004-12-05,12,25.118,CIN,@,BAL,W 27-26,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
35,2004,2004-12-12,13,25.125,CIN,@,NWE,L 28-35,,1,,,,,0.0%,,,,,,,,,,
36,2004,2004-12-19,14,25.132,CIN,,BUF,L 17-33,,1,,,,,0.0%,,,,,,,,,,
37,2004,2004-12-26,15,25.139,CIN,,NYG,W 23-22,*,,0,0,,0,0.0%,,1,5,5.00,0,0,0,0.0,,
38,2004,2005-01-02,16,25.146,CIN,@,PHI,W 38-10,,1,1,2,2.00,0,100.0%,2.00,1,10,10.00,0,0,0,0.0,,
39,2005,2005-09-11,1,26.033,CIN,@,CLE,W 27-13,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
40,2005,2005-09-18,2,26.040,CIN,,MIN,W 37-8,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
41,2005,2005-09-25,3,26.047,CIN,@,CHI,W 24-7,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
42,2005,2005-10-02,4,26.054,CIN,,HOU,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
43,2005,2005-10-09,5,26.061,CIN,@,JAX,L 20-23,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
44,2005,2005-10-30,8,26.082,CIN,,GNB,W 21-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
45,2005,2005-11-06,9,26.089,CIN,@,BAL,W 21-9,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
46,2005,2005-11-20,10,26.103,CIN,,IND,L 37-45,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
47,2005,2005-11-27,11,26.110,CIN,,BAL,W 42-29,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
48,2005,2005-12-04,12,26.117,CIN,@,PIT,W 38-31,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
49,2005,2005-12-11,13,26.124,CIN,,CLE,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
50,2005,2005-12-18,14,26.131,CIN,@,DET,W 41-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
51,2005,2005-12-24,15,26.137,CIN,,BUF,L 27-37,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
52,2005,2006-01-01,16,26.145,CIN,@,KAN,L 3-37,,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,0.0,,
53,2006,2006-09-10,1,27.032,CIN,@,KAN,W 23-10,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
54,2006,2006-09-17,2,27.039,CIN,,CLE,W 34-17,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
55,2006,2006-09-24,3,27.046,CIN,@,PIT,W 28-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
56,2006,2006-10-01,4,27.053,CIN,,NWE,L 13-38,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
57,2006,2006-10-15,5,27.067,CIN,@,TAM,L 13-14,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
58,2006,2006-10-22,6,27.074,CIN,,CAR,W 17-14,,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0,0.0,,
59,2006,2006-10-29,7,27.081,CIN,,ATL,L 27-29,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,0.0,,
60,2006,2006-11-05,8,27.088,CIN,@,BAL,L 20-26,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
61,2006,2006-11-12,9,27.095,CIN,,SDG,L 41-49,,3,1,26,26.00,0,33.3%,8.67,0,0,,0,0,0,0.0,,
62,2006,2006-11-19,10,27.102,CIN,@,NOR,W 31-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
63,2006,2006-11-26,11,27.109,CIN,@,CLE,W 30-0,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,,
64,2006,2006-11-30,12,27.113,CIN,,BAL,W 13-7,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
65,2006,2006-12-10,13,27.123,CIN,,OAK,W 27-10,,0,0,0,,0,0.0%,,1,10,10.00,0,0,0,0.0,,
66,2006,2006-12-18,14,27.131,CIN,@,IND,L 16-34,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
67,2006,2006-12-24,15,27.137,CIN,@,DEN,L 23-24,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,,
68,2006,2006-12-31,16,27.144,CIN,,PIT,L 17-23,,2,2,4,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,,
69,2007,2007-09-09,1,28.031,OAK,,DET,L 21-36,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
70,2007,2007-09-16,2,28.038,OAK,@,DEN,L 20-23,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
71,2007,2007-09-23,3,28.045,OAK,,CLE,W 26-24,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
72,2007,2007-09-30,4,28.052,OAK,@,MIA,W 35-17,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
73,2007,2007-10-14,5,28.066,OAK,@,SDG,L 14-28,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
74,2007,2007-10-21,6,28.073,OAK,,KAN,L 10-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
75,2007,2007-10-28,7,28.080,OAK,@,TEN,L 9-13,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
76,2007,2007-11-04,8,28.087,OAK,,HOU,L 17-24,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
77,2007,2007-11-11,9,28.094,OAK,,CHI,L 6-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
78,2007,2007-11-18,10,28.101,OAK,@,MIN,L 22-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
79,2007,2007-11-25,11,28.108,OAK,@,KAN,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
80,2007,2007-12-02,12,28.115,OAK,,DEN,W 34-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
81,2007,2007-12-09,13,28.122,OAK,@,GNB,L 7-38,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
82,2007,2007-12-16,14,28.129,OAK,,IND,L 14-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
83,2007,2007-12-23,15,28.136,OAK,@,JAX,L 11-49,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
84,2007,2007-12-30,16,28.143,OAK,,SDG,L 17-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
85,2008,2008-09-08,1,29.030,OAK,,DEN,L 14-41,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
86,2008,2008-09-14,2,29.036,OAK,@,KAN,W 23-8,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
87,2008,2008-09-21,3,29.043,OAK,@,BUF,L 23-24,*,,,,,,0.0%,,,,,,,,,,
88,2008,2008-09-28,4,29.050,OAK,,SDG,L 18-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
89,2008,2008-10-12,5,29.064,OAK,@,NOR,L 3-34,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
90,2008,2008-10-19,6,29.071,OAK,,NYJ,W 16-13,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
91,2008,2008-10-26,7,29.078,OAK,@,BAL,L 10-29,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
92,2008,2008-11-02,8,29.085,OAK,,ATL,L 0-24,,,,,,,0.0%,,,,,,,,,,
93,2008,2008-11-09,9,29.092,OAK,,CAR,L 6-17,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
94,2008,2008-11-16,10,29.099,OAK,@,MIA,L 15-17,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
95,2008,2008-11-23,11,29.106,OAK,@,DEN,W 31-10,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
96,2008,2008-11-30,12,29.113,OAK,,KAN,L 13-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
97,2008,2008-12-04,13,29.117,OAK,@,SDG,L 7-34,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0
98,2008,2008-12-14,14,29.127,OAK,,NWE,L 26-49,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
99,2008,2008-12-21,15,29.134,OAK,,HOU,W 27-16,,1,,,,,0.0%,,,,,,,,,,
100,2008,2008-12-28,16,29.141,OAK,@,TAM,W 31-24,*,,,,,,0.0%,,,,,,,,,,
101,2009,2009-09-14,1,30.036,OAK,,SDG,L 20-24,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
102,2009,2009-09-20,2,30.042,OAK,@,KAN,W 13-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
103,2009,2009-09-27,3,30.049,OAK,,DEN,L 3-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
104,2009,2009-10-04,4,30.056,OAK,@,HOU,L 6-29,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
105,2009,2009-10-11,5,30.063,OAK,@,NYG,L 7-44,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
106,2009,2009-10-18,6,30.070,OAK,,PHI,W 13-9,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,1,0
107,2009,2009-10-25,7,30.077,OAK,,NYJ,L 0-38,,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,0.0,0,0
108,2009,2009-11-15,9,30.098,OAK,,KAN,L 10-16,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
109,2009,2009-11-22,10,30.105,OAK,,CIN,W 20-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
110,2009,2009-11-26,11,30.109,OAK,@,DAL,L 7-24,,2,1,4,4.00,0,50.0%,2.00,1,11,11.00,0,0,0,0.0,0,0
111,2009,2009-12-06,12,30.119,OAK,@,PIT,W 27-24,,2,2,4,2.00,0,100.0%,2.00,1,8,8.00,0,0,0,0.0,0,0
112,2009,2009-12-13,13,30.126,OAK,,WAS,L 13-34,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
113,2009,2009-12-20,14,30.133,OAK,@,DEN,W 20-19,*,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
114,2009,2009-12-27,15,30.140,OAK,@,CLE,L 9-23,,0,,,,,0.0%,,,,,,,,,,
115,2009,2010-01-03,16,30.147,OAK,,BAL,L 13-21,,,,,,,0.0%,,,,,,,,,,
