ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
42,1981,1981-12-06,14,27.094,BAL,,DAL,L 13-37,,0,0,,0,0,,,,,,,1,2,50.0,,,,0,1,,,,
43,1981,1981-12-13,15,27.101,BAL,@,WAS,L 14-38,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
44,1981,1981-12-20,16,27.108,BAL,,NWE,W 23-21,,0,0,,0,0,0,,,,,,2,3,66.7,1,2,50.0,0,5,0,0,,0
45,1982,1982-09-12,1,28.009,BAL,,NWE,L 13-24,,0,0,,0,0,0,,0,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
46,1982,1982-09-19,2,28.016,BAL,@,MIA,L 20-24,,1,1,100.00,5,1,0,127.1,0,0,5.00,25.00,2,2,100.0,2,2,100.0,0,8,0,0,,0
47,1982,1982-11-21,3,28.079,BAL,@,NYJ,L 0-37,,0,0,,0,0,0,,0,,,,,,,,1,0.0,0,0,0,0,,0
48,1982,1982-11-28,4,28.086,BAL,@,BUF,L 0-20,,,,,,,,,0,,,,,,,,,,,,,,,
49,1982,1982-12-05,5,28.093,BAL,,CIN,L 17-20,,0,0,,0,0,0,,0,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
50,1982,1982-12-12,6,28.100,BAL,@,MIN,L 10-13,,0,0,,0,0,0,,0,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
51,1982,1982-12-19,7,28.107,BAL,,GNB,T 20-20,,,,,,,,,,,,,,,,,,,,,,,,
52,1982,1982-12-26,8,28.114,BAL,@,SDG,L 26-44,,,,,,,,,,,,,,,,,,,,,,,,
53,1982,1983-01-02,9,28.121,BAL,,MIA,L 7-34,,,,,,,,,,,,,,,,,,,,,,,,
