ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
26,1961,1961-10-08,4,24.334,PHI,,PIT,W 21-16,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,238,47.60,0
27,1961,1961-10-15,5,24.341,PHI,@,STL,W 20-7,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,283,47.17,0
28,1961,1961-10-22,6,24.348,PHI,@,DAL,W 43-7,,2,4,50.00,37,1,0,121.9,0,0,9.25,14.25,0,0,,0,0,0,0,0,,0
29,1961,1961-10-29,7,24.355,PHI,@,WAS,W 27-24,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,150,50.00,0
30,1961,1961-11-05,8,24.362,PHI,,CHI,W 16-14,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,121,40.33,0
31,1961,1961-11-12,9,25.004,PHI,@,NYG,L 21-38,,4,7,57.14,64,1,1,87.8,0,0,9.14,5.57,0,0,,0,0,0,3,124,41.33,0
32,1961,1961-11-19,10,25.011,PHI,@,CLE,L 24-45,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,148,37.00,0
33,1961,1961-11-26,11,25.018,PHI,,DAL,W 35-13,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,2,9,4.50,0,0,0,2,87,43.50,0
34,1961,1961-12-03,12,25.025,PHI,@,PIT,W 35-24,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,9,432,48.00,0
35,1961,1961-12-10,13,25.032,PHI,,NYG,L 24-28,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,194,38.80,0
36,1961,1961-12-17,14,25.039,PHI,@,DET,W 27-24,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,80,40.00,0
37,1962,1962-09-16,1,25.312,PHI,,STL,L 21-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,215,43.00,0
38,1962,1962-09-23,2,25.319,PHI,,NYG,L 13-29,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,186,46.50,0
39,1962,1962-09-30,3,25.326,PHI,,CLE,W 35-7,,1,3,33.33,23,0,1,22.2,0,0,7.67,-7.33,0,0,,0,0,0,3,113,37.67,0
40,1962,1962-10-06,4,25.332,PHI,@,PIT,L 7-13,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,249,41.50,0
41,1962,1962-10-14,5,25.340,PHI,@,DAL,L 19-41,,13,22,59.09,213,0,2,53.8,0,0,9.68,5.59,1,1,1.00,1,1,6,5,193,38.60,0
42,1962,1962-10-21,6,25.347,PHI,,WAS,L 21-27,*,9,17,52.94,87,0,2,27.9,0,0,5.12,-0.18,2,17,8.50,0,0,0,2,120,60.00,0
43,1962,1962-10-28,7,25.354,PHI,@,MIN,L 21-31,,3,4,75.00,17,0,0,82.3,0,0,4.25,4.25,1,22,22.00,0,0,0,1,60,60.00,0
44,1962,1962-11-04,8,25.361,PHI,@,CLE,T 14-14,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,190,38.00,0
45,1962,1962-11-11,9,26.003,PHI,,GNB,L 0-49,,5,12,41.67,21,0,0,49.3,0,0,1.75,1.75,0,0,,0,0,0,10,456,45.60,0
46,1962,1962-11-18,10,26.010,PHI,@,NYG,L 14-19,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,8,328,41.00,0
47,1962,1962-11-25,11,26.017,PHI,,DAL,W 28-14,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,1,38,38.00,0
48,1962,1962-12-02,12,26.024,PHI,@,WAS,W 37-14,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,3,147,49.00,0
49,1962,1962-12-09,13,26.031,PHI,,PIT,L 17-26,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,308,44.00,0
50,1962,1962-12-16,14,26.038,PHI,@,STL,L 35-45,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,144,36.00,0
51,1963,1963-09-15,1,26.311,PHI,,PIT,T 21-21,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,290,48.33,0
52,1963,1963-09-22,2,26.318,PHI,,STL,L 24-28,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,245,40.83,0
53,1963,1963-09-29,3,26.325,PHI,,NYG,L 14-37,,12,17,70.59,141,1,1,90.6,0,0,8.29,6.82,0,0,,0,0,0,3,130,43.33,0
54,1963,1963-10-06,4,26.332,PHI,,DAL,W 24-21,*,12,20,60.00,235,2,1,113.5,0,0,11.75,11.50,0,0,,0,0,0,4,193,48.25,0
55,1963,1963-10-13,5,26.339,PHI,@,WAS,W 37-24,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,258,43.00,0
56,1963,1963-10-20,6,26.346,PHI,@,CLE,L 7-37,,2,8,25.00,17,0,2,0.0,0,0,2.13,-9.13,0,0,,0,0,0,6,286,47.67,0
57,1963,1963-10-27,7,26.353,PHI,@,CHI,L 7-16,*,10,24,41.67,134,1,3,34.4,0,0,5.58,0.79,2,-7,-3.50,0,0,0,4,184,46.00,0
58,1963,1963-11-03,8,26.360,PHI,,CLE,L 17-23,*,14,30,46.67,201,1,2,52.2,0,0,6.70,4.37,0,0,,0,0,0,2,87,43.50,0
59,1963,1963-11-10,9,27.002,PHI,@,NYG,L 14-42,*,9,19,47.37,93,1,3,39.9,0,0,4.89,-1.16,0,0,,0,0,0,5,205,41.00,0
60,1963,1963-11-17,10,27.009,PHI,@,DAL,L 20-27,*,19,37,51.35,264,3,1,90.4,0,0,7.14,7.54,1,6,6.00,0,0,0,4,167,41.75,0
61,1963,1963-11-24,11,27.016,PHI,,WAS,L 10-13,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,122,40.67,0
62,1963,1963-12-01,12,27.023,PHI,@,PIT,T 20-20,*,9,24,37.50,107,1,3,26.2,0,0,4.46,-0.33,0,0,,0,0,0,8,361,45.13,0
63,1963,1963-12-08,13,27.030,PHI,@,STL,L 14-38,,3,6,50.00,11,0,1,16.7,0,0,1.83,-5.67,0,0,,0,0,0,7,259,37.00,0
64,1963,1963-12-15,14,27.037,PHI,,MIN,L 13-34,,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,0,0,,0,0,0,5,186,37.20,0
65,1964,1964-10-11,5,27.338,PHI,@,WAS,L 20-35,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,74,37.00,0
66,1964,1964-10-18,6,27.345,PHI,@,NYG,W 23-17,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,270,38.57,0
67,1964,1964-10-25,7,27.352,PHI,@,PIT,W 34-10,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,195,39.00,0
68,1964,1964-11-01,8,27.359,PHI,,WAS,L 10-21,,5,6,83.33,59,0,1,68.1,0,0,9.83,2.33,0,0,,0,0,0,8,358,44.75,0
69,1964,1964-11-08,9,28.000,PHI,@,RAM,L 10-20,,10,19,52.63,144,1,0,95.1,0,0,7.58,8.63,0,0,,0,0,0,2,71,35.50,0
70,1964,1964-11-15,10,28.007,PHI,@,DAL,W 17-14,*,11,26,42.31,181,2,0,92.0,0,0,6.96,8.50,5,31,6.20,0,0,0,0,0,,0
71,1964,1964-11-22,11,28.014,PHI,,STL,L 13-38,*,13,19,68.42,156,0,2,53.7,0,0,8.21,3.47,2,-2,-1.00,0,0,0,0,0,,0
72,1964,1964-11-29,12,28.021,PHI,@,CLE,L 24-38,*,10,18,55.56,101,0,1,48.6,0,0,5.61,3.11,1,-2,-2.00,0,0,0,0,0,,0
73,1965,1965-09-26,2,28.322,PHI,,NYG,L 14-16,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,161,40.25,0
74,1965,1965-10-03,3,28.329,PHI,,CLE,L 17-35,,12,25,48.00,170,2,4,57.5,0,0,6.80,1.20,1,3,3.00,0,0,0,2,92,46.00,0
75,1965,1965-10-10,4,28.336,PHI,@,DAL,W 35-24,*,16,26,61.54,254,0,0,94.1,0,0,9.77,9.77,5,15,3.00,2,2,12,4,185,46.25,0
76,1965,1965-10-17,5,28.343,PHI,@,NYG,L 27-35,*,23,41,56.10,321,3,4,66.3,0,0,7.83,4.90,1,2,2.00,0,0,0,1,46,46.00,0
77,1965,1965-10-24,6,28.350,PHI,,PIT,L 14-20,*,6,11,54.55,78,0,2,37.5,0,0,7.09,-1.09,0,0,,0,0,0,2,77,38.50,0
78,1965,1965-10-31,7,28.357,PHI,@,WAS,L 21-23,*,3,9,33.33,34,0,0,45.6,0,0,3.78,3.78,0,0,,0,0,0,6,252,42.00,0
79,1965,1965-11-28,11,29.020,PHI,@,STL,W 28-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,0,,0
80,1966,1966-09-25,3,29.321,PHI,,NYG,W 35-17,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,0,,0
81,1966,1966-10-09,5,29.335,PHI,@,DAL,L 7-56,,9,17,52.94,62,1,1,56.5,0,0,3.65,2.18,0,0,,0,0,0,0,0,,0
82,1966,1966-10-23,7,29.349,PHI,@,NYG,W 31-3,,1,1,100.00,27,0,0,118.7,0,0,27.00,27.00,0,0,,0,0,0,4,140,35.00,0
83,1966,1966-10-30,8,29.356,PHI,,WAS,L 13-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,150,37.50,0
84,1966,1966-11-06,9,29.363,PHI,,DAL,W 24-23,,4,9,44.44,55,0,0,64.6,0,0,6.11,6.11,3,2,0.67,0,0,0,8,307,38.38,0
85,1966,1966-11-13,10,30.005,PHI,@,CLE,L 7-27,,8,16,50.00,105,0,1,45.1,0,0,6.56,3.75,0,0,,0,0,0,5,200,40.00,0
86,1966,1966-11-20,11,30.012,PHI,@,SFO,W 35-34,*,15,30,50.00,174,3,3,61.7,0,0,5.80,3.30,2,2,1.00,0,0,0,2,62,31.00,0
87,1966,1966-12-04,12,30.026,PHI,,PIT,W 27-23,,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,0,0,,0
88,1966,1966-12-18,14,30.040,PHI,@,WAS,W 37-28,*,16,23,69.57,148,1,2,65.1,0,0,6.43,3.39,1,-6,-6.00,0,0,0,0,0,,0
89,1967,1967-11-19,10,31.011,PHI,,NOR,W 48-21,,2,7,28.57,33,1,0,86.3,0,0,4.71,7.57,0,0,,0,0,0,0,0,,0
90,1968,1968-09-15,1,31.312,PHI,@,GNB,L 13-30,*,16,35,45.71,196,1,1,61.1,0,0,5.60,4.89,0,0,,0,0,0,0,0,,0
91,1968,1968-09-22,2,31.319,PHI,,NYG,L 25-34,,1,5,20.00,92,1,0,118.7,0,0,18.40,22.40,0,0,,0,0,0,0,0,,0
92,1968,1968-09-29,3,31.326,PHI,,DAL,L 13-45,*,16,31,51.61,243,1,5,48.9,0,0,7.84,1.23,1,1,1.00,0,0,0,0,0,,0
93,1968,1968-10-27,7,31.354,MIN,@,CHI,L 24-26,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,103,51.50,0
94,1968,1968-11-03,8,31.361,MIN,,WAS,W 27-14,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,130,43.33,0
95,1968,1968-11-10,9,32.002,MIN,,GNB,W 14-10,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,283,40.43,0
96,1968,1968-11-17,10,32.009,MIN,@,DET,W 13-6,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,264,44.00,0
97,1968,1968-11-24,11,32.016,MIN,@,BAL,L 9-21,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,110,36.67,0
98,1968,1968-12-01,12,32.023,MIN,,RAM,L 3-31,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,285,40.71,0
99,1968,1968-12-08,13,32.030,MIN,@,SFO,W 30-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,120,40.00,0
100,1968,1968-12-15,14,32.037,MIN,@,PHI,W 24-17,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,59,29.50,0
101,1969,1969-09-21,1,32.317,STL,@,DAL,L 3-24,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,254,42.33,0
102,1969,1969-09-28,2,32.324,STL,,CHI,W 20-17,,1,1,100.00,7,0,0,95.8,0,0,7.00,7.00,0,0,,0,0,0,4,155,38.75,0
103,1969,1969-10-05,3,32.331,STL,@,PIT,W 27-14,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,119,39.67,0
104,1969,1969-10-12,4,32.338,STL,@,WAS,L 17-33,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,196,39.20,0
105,1969,1969-10-19,5,32.345,STL,,MIN,L 10-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,11,430,39.09,0
106,1969,1969-10-26,6,32.352,STL,@,CLE,T 21-21,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,160,40.00,0
107,1969,1969-11-02,7,32.359,STL,,NOR,L 42-51,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,172,34.40,0
108,1969,1969-11-09,8,33.001,STL,,NYG,W 42-17,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,201,40.20,0
109,1969,1969-11-16,9,33.008,STL,@,DET,L 0-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,126,31.50,0
110,1969,1969-11-23,10,33.015,STL,,PHI,L 30-34,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,104,26.00,1
111,1969,1969-11-30,11,33.022,STL,,PIT,W 47-10,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,175,43.75,0
112,1969,1969-12-07,12,33.029,STL,@,NYG,L 6-49,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,252,36.00,0
113,1969,1969-12-14,13,33.036,STL,,CLE,L 21-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,7,277,39.57,0
114,1969,1969-12-21,14,33.043,STL,@,GNB,L 28-45,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,126,31.50,0
