ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
51,1972,1972-10-29,7,27.206,MIN,@,GNB,W 27-13,,,,,,
52,1972,1972-11-05,8,27.213,MIN,,NOR,W 37-6,4,34,8.50,1,1,6
53,1972,1972-11-12,9,27.220,MIN,,DET,W 16-14,1,6,6.00,0,0,0
54,1972,1972-11-19,10,27.227,MIN,@,RAM,W 45-41,2,3,1.50,0,0,0
55,1972,1972-11-26,11,27.234,MIN,@,PIT,L 10-23,2,22,11.00,0,0,0
56,1972,1972-12-03,12,27.241,MIN,,CHI,W 23-10,1,15,15.00,0,0,0
57,1972,1972-12-10,13,27.248,MIN,,GNB,L 7-23,2,15,7.50,0,0,0
58,1972,1972-12-16,14,27.254,MIN,@,SFO,L 17-20,,,,,,
59,1973,1973-09-16,1,28.163,MIN,,OAK,W 24-16,,,,,,
60,1973,1973-09-23,2,28.170,MIN,@,CHI,W 22-13,1,3,3.00,1,1,6
61,1973,1973-09-30,3,28.177,MIN,,GNB,W 11-3,,,,,,
62,1973,1973-10-07,4,28.184,MIN,@,DET,W 23-9,,,,,,
63,1973,1973-10-14,5,28.191,MIN,@,SFO,W 17-13,,,,,,
64,1973,1973-10-28,7,28.205,NOR,,WAS,W 19-3,,,,,,
65,1973,1973-11-04,8,28.212,NOR,,BUF,W 13-0,6,47,7.83,0,0,0
66,1973,1973-11-11,9,28.219,NOR,@,RAM,L 7-29,1,2,2.00,0,0,0
67,1973,1973-11-18,10,28.226,NOR,@,SDG,L 14-17,12,127,10.58,1,1,6
68,1973,1973-11-25,11,28.233,NOR,,RAM,L 13-24,,,,,,
69,1973,1973-12-02,12,28.240,NOR,@,GNB,L 10-30,8,73,9.13,0,0,0
70,1973,1973-12-09,13,28.247,NOR,,SFO,W 16-10,3,29,9.67,0,0,0
71,1973,1973-12-16,14,28.254,NOR,@,ATL,L 10-14,1,2,2.00,0,0,0
72,1974,1974-09-15,1,29.162,NOR,,SFO,L 13-17,2,40,20.00,0,0,0
73,1974,1974-09-22,2,29.169,NOR,@,RAM,L 0-24,,,,,,
74,1974,1974-09-29,3,29.176,NOR,,ATL,W 14-13,1,30,30.00,0,0,0
75,1974,1974-10-06,4,29.183,NOR,@,CHI,L 10-24,,,,,,
76,1974,1974-10-13,5,29.190,NOR,@,DEN,L 17-33,1,9,9.00,0,0,0
77,1974,1974-10-20,6,29.197,NOR,@,ATL,W 13-3,,,,,,
78,1974,1974-10-27,7,29.204,NOR,,PHI,W 14-10,,,,,,
79,1974,1974-11-03,8,29.211,NOR,@,DET,L 14-19,,,,,,
80,1974,1974-11-10,9,29.218,NOR,,MIA,L 0-21,,,,,,
81,1974,1974-11-17,10,29.225,NOR,,RAM,W 20-7,1,6,6.00,0,0,0
82,1974,1974-11-25,11,29.233,NOR,,PIT,L 7-28,,,,,,
83,1974,1974-12-01,12,29.239,NOR,@,MIN,L 9-29,,,,,,
84,1974,1974-12-08,13,29.246,NOR,,STL,W 14-0,,,,,,
85,1974,1974-12-15,14,29.253,NOR,@,SFO,L 21-35,,,,,,
