ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
45,1980,1980-10-12,6,25.284,KAN,,HOU,W 21-20,0,0,,0,1,12,12.00,0,0,0
46,1980,1980-10-19,7,25.291,KAN,@,DEN,W 23-17,,,,,,,,,,
47,1980,1980-10-26,8,25.298,KAN,,DET,W 20-17,,,,,,,,,,
48,1980,1980-11-02,9,25.305,KAN,,BAL,L 24-31,,,,,,,,,,
49,1980,1980-11-09,10,25.312,KAN,@,SEA,W 31-30,,,,,,,,,,
50,1980,1980-11-16,11,25.319,KAN,@,SDG,L 7-20,,,,,,,,,,
51,1980,1980-11-23,12,25.326,KAN,@,STL,W 21-13,0,0,,0,1,8,8.00,0,0,0
52,1980,1980-11-30,13,25.333,KAN,,CIN,L 6-20,,,,,,,,,,
53,1980,1980-12-07,14,25.340,KAN,,DEN,W 31-14,,,,,,,,,,
54,1980,1980-12-14,15,25.347,KAN,@,PIT,L 16-21,,,,,,,,,,
55,1980,1980-12-21,16,25.354,KAN,@,BAL,W 38-28,,,,,,,,,,
56,1981,1981-09-06,1,26.247,KAN,@,PIT,W 37-33,,,,,,,,,,
57,1981,1981-09-13,2,26.254,KAN,,TAM,W 19-10,,,,,,,,,,
58,1981,1981-09-20,3,26.261,KAN,,SDG,L 31-42,,,,,,,,,,
59,1981,1981-09-27,4,26.268,KAN,@,SEA,W 20-14,,,,,,,,,,
60,1981,1981-10-04,5,26.275,KAN,@,NWE,L 17-33,,,,,,,,,,
61,1981,1981-10-11,6,26.282,KAN,,OAK,W 27-0,,,,,,,,,,
62,1981,1981-10-18,7,26.289,KAN,,DEN,W 28-14,,,,,,,,,,
63,1981,1981-10-25,8,26.296,KAN,@,OAK,W 28-17,,,,,,,,,,
64,1981,1981-11-01,9,26.303,KAN,@,SDG,L 20-22,,,,,,,,,,
65,1981,1981-11-15,11,26.317,KAN,,HOU,W 23-10,,,,,,,,,,
66,1981,1981-11-22,12,26.324,KAN,,SEA,W 40-13,,,,,,,,,,
67,1981,1981-11-26,13,26.328,KAN,@,DET,L 10-27,,,,,,,,,,
68,1981,1981-12-06,14,26.338,KAN,@,DEN,L 13-16,,,,,,,,,,
69,1981,1981-12-13,15,26.345,KAN,,MIA,L 7-17,,,,,,,,,,
70,1981,1981-12-20,16,26.352,KAN,@,MIN,W 10-6,,,,,,,,,,
71,1982,1982-09-12,1,27.253,KAN,@,BUF,L 9-14,,,,,,,,,,
72,1982,1982-09-19,2,27.260,KAN,,SDG,W 19-12,,,,,,,,,,
73,1982,1982-11-21,3,27.323,KAN,@,NOR,L 17-27,,,,,,,,,,
74,1982,1982-11-28,4,27.330,KAN,@,RAM,L 14-20,,,,,,,,,,
75,1982,1982-12-05,5,27.337,KAN,@,PIT,L 14-35,,,,,,,,,,
76,1982,1982-12-12,6,27.344,KAN,,RAI,L 16-21,,,,,,,,,,
77,1982,1982-12-19,7,27.351,KAN,@,DEN,W 37-16,,,,,,,,,,
78,1982,1982-12-26,8,27.358,KAN,,SFO,L 13-26,,,,,,,,,,
79,1982,1983-01-02,9,28.000,KAN,,NYJ,W 37-13,,,,,,,,,,
80,1983,1983-09-04,1,28.245,KAN,,SEA,W 17-13,2,26,13.00,0,0,0,,0,0,0
81,1983,1983-09-12,2,28.253,KAN,,SDG,L 14-17,0,0,,0,,,,,,
82,1983,1983-09-18,3,28.259,KAN,@,WAS,L 12-27,1,7,7.00,0,0,0,,0,0,0
83,1983,1983-09-25,4,28.266,KAN,@,MIA,L 6-14,1,7,7.00,0,0,0,,0,0,0
84,1983,1983-10-02,5,28.273,KAN,,STL,W 38-14,0,0,,0,,,,,,
85,1983,1983-10-09,6,28.280,KAN,@,RAI,L 20-21,0,0,,0,,,,,,
86,1983,1983-10-16,7,28.287,KAN,,NYG,W 38-17,2,22,11.00,0,0,0,,0,0,0
87,1983,1983-10-23,8,28.294,KAN,@,HOU,W 13-10,0,0,,0,,,,,,
88,1983,1983-10-30,9,28.301,KAN,@,DEN,L 24-27,1,4,4.00,0,0,0,,0,0,0
89,1983,1983-11-06,10,28.308,KAN,,RAI,L 20-28,1,12,12.00,0,0,0,,0,0,0
90,1983,1983-11-13,11,28.315,KAN,,CIN,W 20-15,1,11,11.00,0,0,0,,0,0,0
91,1983,1983-11-20,12,28.322,KAN,@,DAL,L 21-41,1,12,12.00,0,0,0,,0,0,0
92,1983,1983-11-27,13,28.329,KAN,@,SEA,L 48-51,0,0,,0,,,,,,
93,1983,1983-12-04,14,28.336,KAN,,BUF,L 9-14,2,24,12.00,0,0,0,,0,0,0
94,1983,1983-12-11,15,28.343,KAN,@,SDG,L 38-41,1,5,5.00,0,0,0,,0,0,0
95,1984,1984-09-02,1,29.244,KAN,@,PIT,W 37-27,0,0,,0,,,,,,
96,1984,1984-09-09,2,29.251,KAN,@,CIN,W 27-22,0,0,,0,,,,,,
97,1984,1984-10-07,6,29.279,KAN,,NYJ,L 16-17,0,0,,0,,,,,,
98,1984,1984-10-14,7,29.286,KAN,,SDG,W 31-13,1,5,5.00,1,0,0,,0,1,6
99,1984,1984-10-21,8,29.293,KAN,@,NYJ,L 7-28,0,0,,0,,,,,,
100,1984,1984-10-28,9,29.300,KAN,,TAM,W 24-20,4,28,7.00,0,0,0,,0,0,0
101,1984,1984-11-04,10,29.307,KAN,@,SEA,L 0-45,1,5,5.00,0,0,0,,0,0,0
102,1984,1984-11-11,11,29.314,KAN,,HOU,L 16-17,1,6,6.00,0,0,0,,0,0,0
103,1984,1984-11-18,12,29.321,KAN,@,RAI,L 7-17,0,0,,0,,,,,,
104,1984,1984-11-25,13,29.328,KAN,@,NYG,L 27-28,0,0,,0,,,,,,
105,1984,1984-12-02,14,29.335,KAN,,DEN,W 16-13,0,0,,0,,,,,,
106,1984,1984-12-09,15,29.342,KAN,,SEA,W 34-7,0,0,,0,,,,,,
107,1984,1984-12-16,16,29.349,KAN,@,SDG,W 42-21,0,0,,0,,,,,,
