ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
52,1997,1997-10-19,7,26.166,OAK,,DEN,W 28-25,,0,0,,0,
53,1997,1997-10-26,8,26.173,OAK,@,SEA,L 34-45,,0,0,,0,
54,1997,1997-11-02,9,26.180,OAK,@,CAR,L 14-38,,0,0,,0,
55,1997,1997-11-09,10,26.187,OAK,,NOR,L 10-13,,0,0,,0,
56,1997,1997-11-16,11,26.194,OAK,@,SDG,W 38-13,,1,15,15.00,0,0.0
57,1997,1997-11-24,12,26.202,OAK,@,DEN,L 3-31,,0,0,,0,
58,1997,1997-11-30,13,26.208,OAK,,MIA,L 16-34,,0,0,,0,
59,1997,1997-12-07,14,26.215,OAK,@,KAN,L 0-30,,0,0,,0,
60,1997,1997-12-14,15,26.222,OAK,,SEA,L 21-22,,0,0,,0,
61,1997,1997-12-21,16,26.229,OAK,,JAX,L 9-20,,0,0,,0,
62,1998,1998-09-13,2,27.130,IND,@,NWE,L 6-29,,,,,,
63,1998,1998-09-20,3,27.137,IND,@,NYJ,L 6-44,,,,,,
64,1998,1998-09-27,4,27.144,IND,,NOR,L 13-19,,,,,,
65,1998,1998-11-01,8,27.179,NYJ,@,KAN,W 20-17,,,,,,
66,1998,1998-11-08,9,27.186,NYJ,,BUF,W 34-12,,,,,,
67,1998,1998-11-15,10,27.193,NYJ,@,IND,L 23-24,,,,,,
68,1998,1998-11-22,11,27.200,NYJ,@,TEN,W 24-3,,,,,,
69,1998,1998-11-29,12,27.207,NYJ,,CAR,W 48-21,,,,,,
70,1998,1998-12-06,13,27.214,NYJ,,SEA,W 32-31,,,,,,
71,1998,1998-12-13,14,27.221,NYJ,@,MIA,W 21-16,,,,,,
72,1998,1998-12-19,15,27.227,NYJ,@,BUF,W 17-10,,,,,,
73,1998,1998-12-27,16,27.235,NYJ,,NWE,W 31-10,,,,,,
74,1999,1999-09-12,1,28.129,MIN,@,ATL,W 17-14,,,,,,
75,1999,1999-09-19,2,28.136,MIN,,OAK,L 17-22,,,,,,
76,1999,1999-09-26,3,28.143,MIN,@,GNB,L 20-23,,,,,,
77,1999,1999-10-03,4,28.150,MIN,,TAM,W 21-14,,,,,,
78,1999,1999-10-10,5,28.157,MIN,,CHI,L 22-24,,,,,,
79,1999,1999-10-17,6,28.164,MIN,@,DET,L 23-25,,,,,,
80,1999,1999-10-24,7,28.171,MIN,,SFO,W 40-16,,,,,,
81,1999,1999-10-31,8,28.178,MIN,@,DEN,W 23-20,,,,,,
82,1999,1999-11-08,9,28.186,MIN,,DAL,W 27-17,,,,,,
83,1999,1999-11-14,10,28.192,MIN,@,CHI,W 27-24,,,,,,
84,1999,1999-11-28,11,28.206,MIN,,SDG,W 35-27,,,,,,
85,1999,1999-12-06,12,28.214,MIN,@,TAM,L 17-24,,,,,,
86,1999,1999-12-12,13,28.220,MIN,@,KAN,L 28-31,,,,,,
87,1999,1999-12-20,14,28.228,MIN,,GNB,W 24-20,,,,,,
88,1999,1999-12-26,15,28.234,MIN,@,NYG,W 34-17,,,,,,
89,1999,2000-01-02,16,28.241,MIN,,DET,W 24-17,,,,,,
90,2000,2000-09-03,1,29.120,NWE,,TAM,L 16-21,,,,,,
91,2000,2000-09-11,2,29.128,NWE,@,NYJ,L 19-20,,,,,,
92,2000,2000-09-17,3,29.134,NWE,,MIN,L 13-21,,,,,,
93,2000,2000-09-24,4,29.141,NWE,@,MIA,L 3-10,,,,,,
94,2000,2000-10-01,5,29.148,NWE,@,DEN,W 28-19,,,,,,
95,2000,2000-10-08,6,29.155,NWE,,IND,W 24-16,,,,,,
96,2000,2000-10-15,7,29.162,NWE,,NYJ,L 17-34,,,,,,
97,2000,2000-10-22,8,29.169,NWE,@,IND,L 23-30,,,,,,
98,2000,2000-11-05,9,29.183,NWE,,BUF,L 13-16,*,,,,,
99,2000,2000-11-12,10,29.190,NWE,@,CLE,L 11-19,*,,,,,
100,2000,2000-11-19,11,29.197,NWE,,CIN,W 16-13,*,,,,,
101,2000,2000-11-23,12,29.201,NWE,@,DET,L 9-34,*,,,,,
102,2000,2000-12-04,13,29.212,NWE,,KAN,W 30-24,,,,,,
103,2000,2000-12-10,14,29.218,NWE,@,CHI,L 17-24,,,,,,
104,2000,2000-12-17,15,29.225,NWE,@,BUF,W 13-10,,,,,,
105,2000,2000-12-24,16,29.232,NWE,,MIA,L 24-27,,,,,,
106,2001,2001-10-07,4,30.154,NWE,@,MIA,L 10-30,,,,,,
107,2001,2001-10-14,5,30.161,NWE,,SDG,W 29-26,,,,,,
108,2001,2001-10-28,7,30.175,CAR,,NYJ,L 12-13,,,,,,
109,2001,2001-12-16,13,30.224,GNB,@,TEN,L 20-26,,,,,,
110,2001,2001-12-23,14,30.231,GNB,,CLE,W 30-7,*,,,,,
111,2001,2001-12-30,15,30.238,GNB,,MIN,W 24-13,*,,,,,
112,2001,2002-01-06,16,30.245,GNB,@,NYG,W 34-25,,,,,,
