ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
44,1984,1984-10-01,5,25.248,CIN,@,PIT,L 17-38,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
45,1984,1984-10-07,6,25.254,CIN,,HOU,W 13-3,4,75,18.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
46,1984,1984-10-14,7,25.261,CIN,@,NWE,L 14-20,6,91,15.17,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
47,1984,1984-10-21,8,25.268,CIN,,CLE,W 12-9,3,24,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
48,1984,1984-10-28,9,25.275,CIN,@,HOU,W 31-13,5,43,8.60,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
49,1984,1984-11-04,10,25.282,CIN,@,SFO,L 17-23,4,71,17.75,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
50,1984,1984-11-11,11,25.289,CIN,,PIT,W 22-20,4,66,16.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
51,1984,1984-11-18,12,25.296,CIN,,SEA,L 6-26,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
52,1984,1984-11-25,13,25.303,CIN,,ATL,W 35-14,6,134,22.33,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
53,1984,1984-12-02,14,25.310,CIN,@,CLE,W 20-17,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
54,1984,1984-12-16,16,25.324,CIN,,BUF,W 52-21,3,62,20.67,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
55,1985,1985-09-08,1,26.224,CIN,,SEA,L 24-28,4,101,25.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
56,1985,1985-09-15,2,26.231,CIN,@,STL,L 27-41,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
57,1985,1985-09-22,3,26.238,CIN,,SDG,L 41-44,10,161,16.10,2,0,0,,0,0,0,,0,0,0,,0,,,,2,12
58,1985,1985-09-30,4,26.246,CIN,@,PIT,W 37-24,1,20,20.00,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0
59,1985,1985-10-06,5,26.252,CIN,,NYJ,L 20-29,3,70,23.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
60,1985,1985-10-13,6,26.259,CIN,,NYG,W 35-30,4,51,12.75,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
61,1985,1985-10-20,7,26.266,CIN,@,HOU,L 27-44,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
62,1985,1985-10-27,8,26.273,CIN,,PIT,W 26-21,4,93,23.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
63,1985,1985-11-03,9,26.280,CIN,@,BUF,W 23-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,
64,1985,1985-11-10,10,26.287,CIN,,CLE,W 27-10,8,135,16.88,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
65,1985,1985-11-17,11,26.294,CIN,@,RAI,L 6-13,4,58,14.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
66,1985,1985-11-24,12,26.301,CIN,@,CLE,L 6-24,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
67,1985,1985-12-01,13,26.308,CIN,,HOU,W 45-27,6,97,16.17,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
68,1985,1985-12-08,14,26.315,CIN,,DAL,W 50-24,7,123,17.57,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
69,1985,1985-12-15,15,26.322,CIN,@,WAS,L 24-27,3,77,25.67,0,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0
70,1985,1985-12-22,16,26.329,CIN,@,NWE,L 23-34,3,32,10.67,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
71,1986,1986-09-07,1,27.223,CIN,@,KAN,L 14-24,6,75,12.50,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
72,1986,1986-09-14,2,27.230,CIN,,BUF,W 36-33,4,82,20.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
73,1986,1986-09-18,3,27.234,CIN,@,CLE,W 30-13,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
74,1986,1986-09-28,4,27.244,CIN,,CHI,L 7-44,6,115,19.17,0,1,-10,-10.00,0,0,0,,0,0,0,,,,,,0,0
75,1986,1986-10-05,5,27.251,CIN,@,GNB,W 34-28,4,82,20.50,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
76,1986,1986-10-13,6,27.259,CIN,,PIT,W 24-22,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
77,1986,1986-10-19,7,27.265,CIN,,HOU,W 31-28,4,97,24.25,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
78,1986,1986-10-26,8,27.272,CIN,@,PIT,L 9-30,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
79,1986,1986-11-02,9,27.279,CIN,@,DET,W 24-17,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
80,1986,1986-11-09,10,27.286,CIN,@,HOU,L 28-32,4,68,17.00,0,1,-6,-6.00,0,0,0,,0,0,0,,,,,,0,0
81,1986,1986-11-16,11,27.293,CIN,,SEA,W 34-7,5,69,13.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
82,1986,1986-11-23,12,27.300,CIN,,MIN,W 24-20,5,65,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
83,1986,1986-11-30,13,27.307,CIN,@,DEN,L 28-34,8,138,17.25,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
84,1986,1986-12-07,14,27.314,CIN,@,NWE,W 31-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
85,1986,1986-12-14,15,27.321,CIN,,CLE,L 3-34,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
86,1986,1986-12-21,16,27.328,CIN,,NYJ,W 52-21,5,95,19.00,3,0,0,,0,0,0,,0,0,0,,,,,,3,18
87,1987,1987-09-13,1,28.229,CIN,@,IND,W 23-21,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
88,1987,1987-09-20,2,28.236,CIN,,SFO,L 26-27,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
89,1987,1987-10-25,6,28.271,CIN,@,PIT,L 20-23,6,93,15.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
90,1987,1987-11-01,7,28.278,CIN,,HOU,L 29-31,8,121,15.13,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
91,1987,1987-11-08,8,28.285,CIN,,MIA,L 14-20,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
92,1987,1987-11-29,11,28.306,CIN,@,NYJ,L 20-27,0,0,,0,,,,,,,,,,,,,,,,,
93,1987,1987-12-06,12,28.313,CIN,,KAN,W 30-27,6,80,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
94,1987,1987-12-27,15,28.334,CIN,@,HOU,L 17-21,4,119,29.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
95,1988,1988-09-25,4,29.242,CIN,,CLE,W 24-17,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
96,1988,1988-10-02,5,29.249,CIN,@,RAI,W 45-21,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
97,1988,1988-10-09,6,29.256,CIN,,NYJ,W 36-19,0,0,,0,,,,,,,,,,,,,,,,,
98,1988,1988-10-16,7,29.263,CIN,@,NWE,L 21-27,0,0,,0,,,,,,,,,,,,,,,,,
99,1988,1988-10-23,8,29.270,CIN,,HOU,W 44-21,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
100,1988,1988-10-30,9,29.277,CIN,@,CLE,L 16-23,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
101,1988,1988-11-06,10,29.284,CIN,,PIT,W 42-7,1,36,36.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
102,1988,1988-11-13,11,29.291,CIN,@,KAN,L 28-31,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
103,1988,1988-11-20,12,29.298,CIN,@,DAL,W 38-24,3,63,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
104,1988,1988-11-27,13,29.305,CIN,,BUF,W 35-21,0,0,,0,,,,,,,,,,,,,,,,,
105,1988,1988-12-04,14,29.312,CIN,,SDG,W 27-10,2,47,23.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
106,1988,1988-12-11,15,29.319,CIN,@,HOU,L 6-41,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
107,1988,1988-12-17,16,29.325,CIN,,WAS,W 20-17,0,0,,0,,,,,,,,,,,,,,,,,
