ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
21,1973,1973-12-16,14,23.187,HOU,,CIN,L 24-27,,,,,,,,,,,
22,1974,1974-09-15,1,24.095,HOU,,SDG,W 21-14,,,,,,,,,,,
23,1974,1974-09-22,2,24.102,HOU,@,CLE,L 7-20,,,,,,,,,,,
24,1974,1974-09-29,3,24.109,HOU,,KAN,L 7-17,,,,,,,,,,,
25,1974,1974-10-06,4,24.116,HOU,,PIT,L 7-13,,,,,,,,,,,
26,1974,1974-10-13,5,24.123,HOU,@,MIN,L 10-51,,,,,,,,,,,
27,1974,1974-10-20,6,24.130,HOU,,STL,L 27-31,,,,,,,,,,,
28,1974,1974-10-27,7,24.137,HOU,@,CIN,W 34-21,,,,,,,,,,,
29,1974,1974-11-03,8,24.144,HOU,@,NYJ,W 27-22,,,,,,,,,,,
30,1974,1974-11-10,9,24.151,HOU,@,BUF,W 21-9,,,,,,,,,,,
31,1974,1974-11-17,10,24.158,HOU,,CIN,W 20-3,,,,,,,,,,,
32,1974,1974-11-24,11,24.165,HOU,,DAL,L 0-10,,,,,,,,,,,
33,1974,1974-12-01,12,24.172,HOU,@,PIT,W 13-10,,,,,,,,,,,
34,1974,1974-12-08,13,24.179,HOU,@,DEN,L 14-37,,,,,,,,,,,
35,1974,1974-12-15,14,24.186,HOU,,CLE,W 28-24,,,,,,,,,,,
36,1975,1975-09-21,1,25.101,HOU,@,NWE,W 7-0,,,,,,,,,,,
37,1975,1975-09-28,2,25.108,HOU,,SDG,W 33-17,,,,,,,,,,,
38,1975,1975-10-05,3,25.115,HOU,,CIN,L 19-21,,,,,,,,,,,
39,1975,1975-10-12,4,25.122,HOU,@,CLE,W 40-10,,,,,,,,,,,
40,1975,1975-10-19,5,25.129,HOU,,WAS,W 13-10,,,,,,,,,,,
41,1975,1975-10-26,6,25.136,HOU,,DET,W 24-8,,,,,,,,,,,
42,1975,1975-11-02,7,25.143,HOU,@,KAN,W 17-13,,,,,,,,,,,
43,1975,1975-11-09,8,25.150,HOU,@,PIT,L 17-24,,,,,,,,,,,
44,1975,1975-11-16,9,25.157,HOU,,MIA,W 20-19,,,,,,,,,,,
45,1975,1975-11-24,10,25.165,HOU,,PIT,L 9-32,,,,,,,,,,,
46,1975,1975-11-30,11,25.171,HOU,@,CIN,L 19-23,,,,,,,,,,,
47,1975,1975-12-07,12,25.178,HOU,@,SFO,W 27-13,,,,,,,,,,,
48,1975,1975-12-14,13,25.185,HOU,@,OAK,W 27-26,,,,,,,,,,,
49,1975,1975-12-21,14,25.192,HOU,,CLE,W 21-10,,,,,,,,,,,
50,1976,1976-09-12,1,26.092,ATL,,RAM,L 14-30,,,,,,,,,,,
51,1976,1976-09-19,2,26.099,ATL,@,DET,L 10-24,,,,,,,,,,,
52,1976,1976-09-26,3,26.106,ATL,@,CHI,W 10-0,0,0,,0,1,0,0.00,0,0,0,0
53,1976,1976-10-03,4,26.113,ATL,,PHI,L 13-14,,,,,,,,,,,
54,1976,1976-10-10,5,26.120,ATL,@,NOR,L 0-30,,,,,,,,,,,
55,1976,1976-10-17,6,26.127,ATL,,CLE,L 17-20,,,,,,,,,,,
56,1976,1976-10-23,7,26.133,ATL,@,SFO,L 0-15,,,,,,,,,,,
57,1976,1976-10-31,8,26.141,ATL,,NOR,W 23-20,,,,,,,,,,,
58,1976,1976-11-07,9,26.148,ATL,@,SEA,L 13-30,,,,,,,,,,,
59,1976,1976-11-14,10,26.155,ATL,,SFO,W 21-16,,,,,,,,,,,
60,1976,1976-11-21,11,26.162,ATL,,DAL,W 17-10,,,,,,,,,,,
61,1976,1976-11-28,12,26.169,ATL,@,HOU,L 14-20,,,,,,,,,,,
62,1976,1976-12-04,13,26.175,ATL,@,RAM,L 0-59,0,0,,0,0,0,,0,1,7,0
63,1976,1976-12-12,14,26.183,ATL,,GNB,L 20-24,1,0,0.00,0,0,0,,0,0,0,0
64,1977,1977-11-13,9,27.154,MIA,,NWE,W 17-5,,,,,,,,,,,
65,1977,1977-11-20,10,27.161,MIA,@,CIN,L 17-23,,,,,,,,,,,
66,1977,1977-12-11,13,27.182,MIA,@,NWE,L 10-14,,,,,,,,,,,
67,1977,1977-12-17,14,27.188,MIA,,BUF,W 31-14,,,,,,,,,,,
