ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
45,2017,2017-09-11,1,27.197,NOR,@,MIN,L 19-29,,0,0,,0,0.0,0,0,0,0,0
46,2017,2017-09-17,2,27.203,NOR,,NWE,L 20-36,,0,0,,0,0.0,0,0,0,0,0
47,2017,2017-09-24,3,27.210,NOR,@,CAR,W 34-13,,0,0,,0,0.0,0,0,0,0,0
48,2017,2017-10-01,4,27.217,NOR,@,MIA,W 20-0,,0,0,,0,0.0,0,0,0,0,0
49,2017,2017-10-15,5,27.231,NOR,,DET,W 52-38,,0,0,,0,0.0,0,0,0,0,0
50,2017,2017-10-22,6,27.238,NOR,@,GNB,W 26-17,,0,0,,0,0.0,0,0,0,0,0
51,2017,2017-10-29,7,27.245,NOR,,CHI,W 20-12,,0,0,,0,0.0,0,0,0,0,0
52,2017,2017-11-05,8,27.252,NOR,,TAM,W 30-10,,0,0,,0,0.0,1,0,0,0,0
53,2017,2017-11-12,9,27.259,NOR,@,BUF,W 47-10,,0,0,,0,0.0,2,0,0,0,0
54,2017,2017-11-19,10,27.266,NOR,,WAS,W 34-31,,0,0,,0,0.0,0,0,0,0,0
55,2017,2017-11-26,11,27.273,NOR,@,LAR,L 20-26,,0,0,,0,0.0,0,0,0,0,0
56,2017,2017-12-03,12,27.280,NOR,,CAR,W 31-21,,0,0,,0,0.0,0,0,0,0,0
57,2017,2017-12-07,13,27.284,NOR,@,ATL,L 17-20,,0,0,,0,0.0,0,1,1,0,0
58,2017,2017-12-17,14,27.294,NOR,,NYJ,W 31-19,,0,0,,0,0.0,0,0,0,0,0
59,2017,2017-12-24,15,27.301,NOR,,ATL,W 23-13,,0,0,,0,0.0,0,0,0,0,0
60,2017,2017-12-31,16,27.308,NOR,@,TAM,L 24-31,,0,0,,0,0.0,0,0,0,0,0
61,2018,2018-09-09,1,28.195,NOR,,TAM,L 40-48,,0,0,,0,0.0,0,0,0,0,0
62,2018,2018-09-16,2,28.202,NOR,,CLE,W 21-18,,0,0,,0,0.0,0,0,0,0,0
63,2018,2018-09-23,3,28.209,NOR,@,ATL,W 43-37,,0,0,,0,0.0,0,0,0,0,0
