ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
41,2007,2007-12-16,14,26.234,NYJ,@,NWE,L 10-20,,,,,,
42,2007,2007-12-23,15,26.241,NYJ,@,TEN,L 6-10,,,,,,
43,2007,2007-12-30,16,26.248,NYJ,,KAN,W 13-10,,,,,,
44,2008,2008-09-07,1,27.134,KAN,@,NWE,L 10-17,,,,,,
45,2008,2008-09-14,2,27.141,KAN,,OAK,L 8-23,,,,,,
46,2008,2008-09-21,3,27.148,KAN,@,ATL,L 14-38,,,,,,
47,2008,2008-09-28,4,27.155,KAN,,DEN,W 33-19,,,,,,
48,2008,2008-10-05,5,27.162,KAN,@,CAR,L 0-34,,,,,,
49,2008,2008-10-19,6,27.176,KAN,,TEN,L 10-34,,,,,,
50,2008,2008-10-26,7,27.183,KAN,@,NYJ,L 24-28,,,,,,
51,2008,2008-11-09,9,27.197,KAN,@,SDG,L 19-20,,,,,,
52,2008,2008-11-16,10,27.204,KAN,,NOR,L 20-30,*,,,,,
53,2008,2008-11-23,11,27.211,KAN,,BUF,L 31-54,*,,,,,
54,2008,2008-11-30,12,27.218,KAN,@,OAK,W 20-13,*,,,,,
55,2008,2008-12-07,13,27.225,KAN,@,DEN,L 17-24,*,,,,,
56,2008,2008-12-14,14,27.232,KAN,,SDG,L 21-22,*,,,,,
57,2008,2008-12-21,15,27.239,KAN,,MIA,L 31-38,*,,,,,
58,2008,2008-12-28,16,27.246,KAN,@,CIN,L 6-16,*,,,,,
59,2009,2009-09-13,1,28.140,KAN,@,BAL,L 24-38,,,,,,
60,2009,2009-09-20,2,28.147,KAN,,OAK,L 10-13,,,,,,
61,2009,2009-09-27,3,28.154,KAN,@,PHI,L 14-34,,,,,,
62,2009,2009-10-04,4,28.161,KAN,,NYG,L 16-27,,,,,,
63,2009,2009-10-11,5,28.168,KAN,,DAL,L 20-26,,,,,,
64,2009,2009-10-18,6,28.175,KAN,@,WAS,W 14-6,*,,,,,
65,2009,2009-10-25,7,28.182,KAN,,SDG,L 7-37,*,0,0,0.0,2,0
66,2009,2009-11-08,8,28.196,KAN,@,JAX,L 21-24,,,,,,
67,2009,2009-11-15,9,28.203,KAN,@,OAK,W 16-10,,,,,,
68,2009,2009-11-22,10,28.210,KAN,,PIT,W 27-24,*,,,,,
69,2009,2009-11-29,11,28.217,KAN,@,SDG,L 14-43,*,,,,,
70,2009,2009-12-06,12,28.224,KAN,,DEN,L 13-44,*,,,,,
71,2009,2009-12-13,13,28.231,KAN,,BUF,L 10-16,*,0,0,0.0,1,0
72,2009,2009-12-20,14,28.238,KAN,,CLE,L 34-41,*,0,0,0.0,1,0
73,2009,2009-12-27,15,28.245,KAN,@,CIN,L 10-17,*,,,,,
74,2009,2010-01-03,16,28.252,KAN,@,DEN,W 44-24,*,,,,,
75,2010,2010-09-12,1,29.139,HOU,,IND,W 34-24,*,,,,,
76,2010,2010-09-19,2,29.146,HOU,@,WAS,W 30-27,*,,,,,
77,2010,2010-09-26,3,29.153,HOU,,DAL,L 13-27,*,,,,,
78,2010,2010-10-03,4,29.160,HOU,@,OAK,W 31-24,*,,,,,
79,2010,2010-10-10,5,29.167,HOU,,NYG,L 10-34,*,0,0,0.0,1,0
80,2010,2010-10-17,6,29.174,HOU,,KAN,W 35-31,*,,,,,
81,2010,2010-11-01,7,29.189,HOU,@,IND,L 17-30,*,,,,,
82,2010,2010-11-07,8,29.195,HOU,,SDG,L 23-29,*,,,,,
83,2010,2010-11-14,9,29.202,HOU,@,JAX,L 24-31,*,,,,,
84,2010,2010-11-21,10,29.209,HOU,@,NYJ,L 27-30,*,,,,,
85,2010,2010-11-28,11,29.216,HOU,,TEN,W 20-0,*,,,,,
86,2010,2010-12-02,12,29.220,HOU,@,PHI,L 24-34,*,,,,,
87,2010,2010-12-13,13,29.231,HOU,,BAL,L 28-34,*,,,,,
88,2010,2010-12-19,14,29.237,HOU,@,TEN,L 17-31,*,0,0,0.0,0,0
89,2010,2010-12-26,15,29.244,HOU,@,DEN,L 23-24,*,,,,,
90,2010,2011-01-02,16,29.251,HOU,,JAX,W 34-17,*,,,,,
91,2011,2011-09-11,1,30.138,HOU,,IND,W 34-7,*,,,,,
92,2011,2011-09-18,2,30.145,HOU,@,MIA,W 23-13,*,,,,,
93,2011,2011-09-25,3,30.152,HOU,@,NOR,L 33-40,*,,,,,
94,2011,2011-10-02,4,30.159,HOU,,PIT,W 17-10,*,,,,,
95,2011,2011-10-09,5,30.166,HOU,,OAK,L 20-25,*,,,,,
96,2011,2011-10-16,6,30.173,HOU,@,BAL,L 14-29,*,0,6,0.0,0,0
97,2011,2011-10-23,7,30.180,HOU,@,TEN,W 41-7,*,,,,,
98,2011,2011-10-30,8,30.187,HOU,,JAX,W 24-14,*,,,,,
99,2011,2011-11-06,9,30.194,HOU,,CLE,W 30-12,*,,,,,
100,2011,2011-11-13,10,30.201,HOU,@,TAM,W 37-9,*,,,,,
101,2011,2011-11-27,11,30.215,HOU,@,JAX,W 20-13,*,,,,,
102,2011,2011-12-04,12,30.222,HOU,,ATL,W 17-10,*,,,,,
103,2011,2011-12-11,13,30.229,HOU,@,CIN,W 20-19,*,0,0,0.0,1,0
104,2011,2011-12-18,14,30.236,HOU,,CAR,L 13-28,*,,,,,
105,2011,2011-12-22,15,30.240,HOU,@,IND,L 16-19,*,,,,,
106,2011,2012-01-01,16,30.250,HOU,,TEN,L 22-23,*,0,0,0.0,1,0
107,2012,2012-09-09,1,31.136,HOU,,MIA,W 30-10,*,,,,,
108,2012,2012-09-16,2,31.143,HOU,@,JAX,W 27-7,*,,,,,
109,2012,2012-09-23,3,31.150,HOU,@,DEN,W 31-25,*,,,,,
110,2012,2012-09-30,4,31.157,HOU,,TEN,W 38-14,*,,,,,
111,2012,2012-10-08,5,31.165,HOU,@,NYJ,W 23-17,*,,,,,
112,2012,2012-10-14,6,31.171,HOU,,GNB,L 24-42,*,,,,,
113,2012,2012-10-21,7,31.178,HOU,,BAL,W 43-13,*,,,,,
114,2012,2012-11-04,8,31.192,HOU,,BUF,W 21-9,*,,,,,
115,2012,2012-11-11,9,31.199,HOU,@,CHI,W 13-6,*,,,,,
116,2012,2012-11-18,10,31.206,HOU,,JAX,W 43-37,*,,,,,
117,2012,2012-11-22,11,31.210,HOU,@,DET,W 34-31,*,,,,,
118,2012,2012-12-02,12,31.220,HOU,@,TEN,W 24-10,*,,,,,
119,2012,2012-12-10,13,31.228,HOU,@,NWE,L 14-42,*,,,,,
120,2012,2012-12-16,14,31.234,HOU,,IND,W 29-17,*,,,,,
121,2012,2012-12-23,15,31.241,HOU,,MIN,L 6-23,*,,,,,
122,2012,2012-12-30,16,31.248,HOU,@,IND,L 16-28,*,,,,,
123,2013,2013-09-09,1,32.136,HOU,@,SDG,W 31-28,*,,,,,
124,2013,2013-09-15,2,32.142,HOU,,TEN,W 30-24,*,0,0,0.0,1,0
125,2013,2013-09-22,3,32.149,HOU,@,BAL,L 9-30,*,,,,,
126,2013,2013-09-29,4,32.156,HOU,,SEA,L 20-23,*,,,,,
127,2013,2013-10-06,5,32.163,HOU,@,SFO,L 3-34,*,,,,,
128,2013,2013-10-13,6,32.170,HOU,,STL,L 13-38,*,,,,,
129,2013,2013-10-20,7,32.177,HOU,@,KAN,L 16-17,*,,,,,
130,2013,2013-11-03,8,32.191,HOU,,IND,L 24-27,*,,,,,
131,2013,2013-11-10,9,32.198,HOU,@,ARI,L 24-27,*,,,,,
132,2013,2013-11-17,10,32.205,HOU,,OAK,L 23-28,*,,,,,
133,2013,2013-11-24,11,32.212,HOU,,JAX,L 6-13,*,,,,,
134,2013,2013-12-01,12,32.219,HOU,,NWE,L 31-34,*,,,,,
135,2013,2013-12-05,13,32.223,HOU,@,JAX,L 20-27,*,,,,,
136,2013,2013-12-15,14,32.233,HOU,@,IND,L 3-25,*,,,,,
137,2013,2013-12-22,15,32.240,HOU,,DEN,L 13-37,*,,,,,
138,2013,2013-12-29,16,32.247,HOU,@,TEN,L 10-16,*,0,0,0.0,1,0
139,2014,2014-09-15,2,33.142,PHI,@,IND,W 30-27,,,,,,
140,2014,2014-09-21,3,33.148,PHI,,WAS,W 37-34,,,,,,
141,2014,2014-09-28,4,33.155,PHI,@,SFO,L 21-26,,,,,,
142,2014,2014-10-05,5,33.162,PHI,,STL,W 34-28,,,,,,
143,2014,2014-10-12,6,33.169,PHI,,NYG,W 27-0,,,,,,
