ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
23,1981,1981-10-18,7,23.060,CIN,,PIT,W 34-7,,,,,,,,,
24,1981,1981-10-25,8,23.067,CIN,@,NOR,L 7-17,,,,,,,,,
25,1981,1981-11-01,9,23.074,CIN,,HOU,W 34-21,,,,,,,,,
26,1981,1981-11-08,10,23.081,CIN,@,SDG,W 40-17,,,,,,,,,
27,1981,1981-11-15,11,23.088,CIN,,RAM,W 24-10,,,,,,,,,
28,1981,1981-11-22,12,23.095,CIN,,DEN,W 38-21,,,,,,,,,
29,1981,1981-11-29,13,23.102,CIN,@,CLE,W 41-21,,,,,,,,,
30,1981,1981-12-06,14,23.109,CIN,,SFO,L 3-21,,,,,,,,,
31,1981,1981-12-13,15,23.116,CIN,@,PIT,W 17-10,,,,,,,,,
32,1981,1981-12-20,16,23.123,CIN,@,ATL,W 30-28,,,,,,,,,
33,1982,1982-09-12,1,24.024,CIN,,HOU,W 27-6,,,,,,,,,
34,1982,1982-09-19,2,24.031,CIN,@,PIT,L 20-26,,,,,,,,,
35,1982,1982-11-21,3,24.094,CIN,@,PHI,W 18-14,,,,,,,,,
36,1982,1982-11-28,4,24.101,CIN,,RAI,W 31-17,,,,,,,,,
37,1982,1982-12-05,5,24.108,CIN,@,BAL,W 20-17,,,,,,,,,
38,1982,1982-12-12,6,24.115,CIN,,CLE,W 23-10,,,,,,,,,
39,1982,1982-12-20,7,24.123,CIN,@,SDG,L 34-50,,,,,,,,,
40,1982,1982-12-26,8,24.129,CIN,,SEA,W 24-10,,,,,,,,,
41,1982,1983-01-02,9,24.136,CIN,@,HOU,W 35-27,,,,,,,,,
42,1983,1983-09-04,1,25.016,CIN,,RAI,L 10-20,,,,,,,,,
43,1983,1983-09-11,2,25.023,CIN,,BUF,L 6-10,,,,,,,,,
44,1983,1983-09-15,3,25.027,CIN,@,CLE,L 7-17,,,,,,,,,
45,1983,1983-09-25,4,25.037,CIN,@,TAM,W 23-17,,,,,,,,,
46,1983,1983-10-02,5,25.044,CIN,,BAL,L 31-34,,,,,,,,,
47,1983,1983-10-10,6,25.052,CIN,,PIT,L 14-24,,,,,,,,,
48,1983,1983-10-16,7,25.058,CIN,@,DEN,L 17-24,,,,,,,,,
49,1983,1983-10-23,8,25.065,CIN,,CLE,W 28-21,,,,,,,,,
50,1983,1983-10-30,9,25.072,CIN,,GNB,W 34-14,,,,,,,,,
51,1983,1983-11-06,10,25.079,CIN,@,HOU,W 55-14,,,,,,,,,
52,1983,1983-11-13,11,25.086,CIN,@,KAN,L 15-20,,,,,,,,,
53,1983,1983-11-20,12,25.093,CIN,,HOU,W 38-10,,,,,,,,,
54,1983,1983-11-28,13,25.101,CIN,@,MIA,L 14-38,,,,,,,,,
55,1983,1983-12-04,14,25.107,CIN,@,PIT,W 23-10,,,,,,,,,
56,1983,1983-12-11,15,25.114,CIN,,DET,W 17-9,,,,,,,,,
57,1983,1983-12-17,16,25.120,CIN,@,MIN,L 14-20,,,,,,,,,
58,1984,1984-09-02,1,26.014,CIN,@,DEN,L 17-20,,0,0,,0,,,,
59,1984,1984-09-09,2,26.021,CIN,,KAN,L 22-27,,0,0,,0,,,,
60,1984,1984-09-16,3,26.028,CIN,@,NYJ,L 23-43,,0,0,,0,,,,
61,1984,1984-09-23,4,26.035,CIN,,RAM,L 14-24,,0,0,,0,,,,
62,1984,1984-10-01,5,26.043,CIN,@,PIT,L 17-38,,0,0,,0,,,,
63,1984,1984-10-07,6,26.049,CIN,,HOU,W 13-3,,0,0,,0,,,,
64,1984,1984-10-14,7,26.056,CIN,@,NWE,L 14-20,,0,0,,0,,,,
65,1984,1984-10-21,8,26.063,CIN,,CLE,W 12-9,,0,0,,0,,,,
66,1984,1984-10-28,9,26.070,CIN,@,HOU,W 31-13,,0,0,,0,,,,
67,1984,1984-11-04,10,26.077,CIN,@,SFO,L 17-23,,0,0,,0,,,,
68,1984,1984-11-11,11,26.084,CIN,,PIT,W 22-20,,0,0,,0,,,,
69,1984,1984-11-18,12,26.091,CIN,,SEA,L 6-26,,0,0,,0,,,,
70,1984,1984-11-25,13,26.098,CIN,,ATL,W 35-14,,0,0,,0,,,,
71,1984,1984-12-02,14,26.105,CIN,@,CLE,W 20-17,,1,1,1.00,1,,,1,6
72,1984,1984-12-09,15,26.112,CIN,@,NOR,W 24-21,,0,0,,0,,,,
73,1984,1984-12-16,16,26.119,CIN,,BUF,W 52-21,,0,0,,0,,,,
74,1985,1985-09-08,1,27.020,CIN,,SEA,L 24-28,,0,0,,0,,,,
75,1985,1985-09-15,2,27.027,CIN,@,STL,L 27-41,,0,0,,0,,,,
76,1985,1985-09-22,3,27.034,CIN,,SDG,L 41-44,,0,0,,0,,,,
77,1985,1985-09-30,4,27.042,CIN,@,PIT,W 37-24,,0,0,,0,,,,
78,1985,1985-10-06,5,27.048,CIN,,NYJ,L 20-29,,0,0,,0,,,,
79,1985,1985-10-13,6,27.055,CIN,,NYG,W 35-30,,0,0,,0,,,,
80,1985,1985-10-20,7,27.062,CIN,@,HOU,L 27-44,,0,0,,0,,,,
81,1985,1985-10-27,8,27.069,CIN,,PIT,W 26-21,,0,0,,0,,,,
82,1985,1985-11-03,9,27.076,CIN,@,BUF,W 23-17,,1,1,1.00,0,,,0,0
83,1985,1985-11-10,10,27.083,CIN,,CLE,W 27-10,,0,0,,0,,,,
84,1985,1985-11-17,11,27.090,CIN,@,RAI,L 6-13,,0,0,,0,,,,
85,1985,1985-11-24,12,27.097,CIN,@,CLE,L 6-24,,0,0,,0,,,,
86,1985,1985-12-01,13,27.104,CIN,,HOU,W 45-27,,0,0,,0,,,,
87,1985,1985-12-08,14,27.111,CIN,,DAL,W 50-24,,0,0,,0,,,,
88,1985,1985-12-15,15,27.118,CIN,@,WAS,L 24-27,,0,0,,0,,,,
89,1985,1985-12-22,16,27.125,CIN,@,NWE,L 23-34,,0,0,,0,,,,
90,1986,1986-09-07,1,28.019,CIN,@,KAN,L 14-24,,0,0,,0,,,,
91,1986,1986-09-14,2,28.026,CIN,,BUF,W 36-33,,0,0,,0,,,,
92,1986,1986-09-18,3,28.030,CIN,@,CLE,W 30-13,,0,0,,0,,,,
93,1986,1986-09-28,4,28.040,CIN,,CHI,L 7-44,,0,0,,0,,,,
94,1986,1986-10-05,5,28.047,CIN,@,GNB,W 34-28,,0,0,,0,,,,
95,1986,1986-10-13,6,28.055,CIN,,PIT,W 24-22,,0,0,,0,,,,
96,1986,1986-10-19,7,28.061,CIN,,HOU,W 31-28,,0,0,,0,,,,
97,1986,1986-10-26,8,28.068,CIN,@,PIT,L 9-30,,0,0,,0,,,,
98,1986,1986-11-02,9,28.075,CIN,@,DET,W 24-17,,0,0,,0,,,,
99,1986,1986-11-09,10,28.082,CIN,@,HOU,L 28-32,,1,5,5.00,1,,,1,6
100,1986,1986-11-16,11,28.089,CIN,,SEA,W 34-7,,0,0,,0,,,,
101,1986,1986-11-23,12,28.096,CIN,,MIN,W 24-20,,0,0,,0,,,,
102,1986,1986-11-30,13,28.103,CIN,@,DEN,L 28-34,,0,0,,0,,,,
103,1986,1986-12-07,14,28.110,CIN,@,NWE,W 31-7,,0,0,,0,,,,
104,1986,1986-12-14,15,28.117,CIN,,CLE,L 3-34,,0,0,,0,,,,
105,1986,1986-12-21,16,28.124,CIN,,NYJ,W 52-21,,1,2,2.00,1,,,1,6
106,1987,1987-09-20,2,29.032,CIN,,SFO,L 26-27,,1,12,12.00,0,,,0,0
107,1987,1987-10-25,6,29.067,CIN,@,PIT,L 20-23,,0,0,,0,,,,
108,1987,1987-11-01,7,29.074,CIN,,HOU,L 29-31,,1,3,3.00,1,,,1,6
109,1987,1987-11-08,8,29.081,CIN,,MIA,L 14-20,,0,0,,0,,,,
110,1987,1987-11-15,9,29.088,CIN,@,ATL,W 16-10,,0,0,,0,,,,
111,1987,1987-11-22,10,29.095,CIN,,PIT,L 16-30,,0,0,,0,,,,
112,1987,1987-11-29,11,29.102,CIN,@,NYJ,L 20-27,,0,0,,0,,,,
113,1987,1987-12-06,12,29.109,CIN,,KAN,W 30-27,,0,0,,0,,,,
114,1987,1987-12-13,13,29.116,CIN,@,CLE,L 24-38,,0,0,,0,,,,
115,1987,1987-12-20,14,29.123,CIN,,NOR,L 24-41,,0,0,,0,,,,
116,1987,1987-12-27,15,29.130,CIN,@,HOU,L 17-21,,0,0,,0,,,,
117,1988,1988-09-04,1,30.016,CIN,,PHO,W 21-14,,,,,,,,,
118,1988,1988-09-11,2,30.023,CIN,@,PHI,W 28-24,,,,,,,,,
119,1988,1988-09-18,3,30.030,CIN,@,PIT,W 17-12,,,,,,,,,
120,1988,1988-09-25,4,30.037,CIN,,CLE,W 24-17,,,,,,,,,
121,1988,1988-10-02,5,30.044,CIN,@,RAI,W 45-21,,,,,,,,,
122,1988,1988-10-09,6,30.051,CIN,,NYJ,W 36-19,,,,,,,,,
123,1988,1988-10-16,7,30.058,CIN,@,NWE,L 21-27,,,,,,,,,
124,1988,1988-10-23,8,30.065,CIN,,HOU,W 44-21,,,,,,,,,
125,1988,1988-10-30,9,30.072,CIN,@,CLE,L 16-23,,,,,,,,,
126,1988,1988-11-06,10,30.079,CIN,,PIT,W 42-7,,,,,,,,,
127,1988,1988-11-13,11,30.086,CIN,@,KAN,L 28-31,,,,,,,,,
128,1988,1988-11-20,12,30.093,CIN,@,DAL,W 38-24,,,,,,,,,
129,1988,1988-11-27,13,30.100,CIN,,BUF,W 35-21,,,,,,,,,
130,1988,1988-12-04,14,30.107,CIN,,SDG,W 27-10,,,,,,,,,
131,1988,1988-12-11,15,30.114,CIN,@,HOU,L 6-41,,,,,,,,,
132,1988,1988-12-17,16,30.120,CIN,,WAS,W 20-17,,,,,,,,,
133,1989,1989-09-10,1,31.022,CIN,@,CHI,L 14-17,,,,,,,,,
134,1989,1989-09-17,2,31.029,CIN,,PIT,W 41-10,,,,,,,,,
135,1989,1989-09-25,3,31.037,CIN,,CLE,W 21-14,,,,,,,,,
136,1989,1989-10-01,4,31.043,CIN,@,KAN,W 21-17,,,,,,,,,
137,1989,1989-10-08,5,31.050,CIN,@,PIT,W 26-16,,,,,,,,,
138,1989,1989-10-15,6,31.057,CIN,,MIA,L 13-20,,,,,,,,,
139,1989,1989-10-22,7,31.064,CIN,,IND,L 12-23,,,,,,,,,
140,1989,1989-10-29,8,31.071,CIN,,TAM,W 56-23,,,,,,,,,
141,1989,1989-11-05,9,31.078,CIN,@,RAI,L 7-28,,,,,,,,,
142,1989,1989-11-13,10,31.086,CIN,@,HOU,L 24-26,,,,,,,,,
143,1989,1989-11-19,11,31.092,CIN,,DET,W 42-7,,,,,,,,,
144,1989,1989-11-26,12,31.099,CIN,@,BUF,L 7-24,,,,,,,,,
145,1989,1989-12-03,13,31.106,CIN,@,CLE,W 21-0,,,,,,,,,
146,1989,1989-12-10,14,31.113,CIN,,SEA,L 17-24,,,,,,,,,
147,1989,1989-12-17,15,31.120,CIN,,HOU,W 61-7,,,,,,,,,
148,1989,1989-12-25,16,31.128,CIN,@,MIN,L 21-29,,,,,,,,,
149,1990,1990-09-09,1,32.021,CIN,,NYJ,W 25-20,,,,,,,,,
150,1990,1990-09-16,2,32.028,CIN,@,SDG,W 21-16,,,,,,,,,
151,1990,1990-09-23,3,32.035,CIN,,NWE,W 41-7,,,,,,,,,
152,1990,1990-10-01,4,32.043,CIN,@,SEA,L 16-31,,,,,,,,,
153,1990,1990-10-07,5,32.049,CIN,@,RAM,W 34-31,,,,,,,,,
154,1990,1990-10-14,6,32.056,CIN,@,HOU,L 17-48,,,,,,,,,
155,1990,1990-10-22,7,32.064,CIN,@,CLE,W 34-13,,,,,,,,,
156,1990,1990-10-28,8,32.070,CIN,@,ATL,L 17-38,,,,,,,,,
157,1990,1990-11-04,9,32.077,CIN,,NOR,L 7-21,,,,,,,,,
158,1990,1990-11-18,10,32.091,CIN,,PIT,W 27-3,,,,,,,,,
159,1990,1990-11-25,11,32.098,CIN,,IND,L 20-34,,,,,,,,,
160,1990,1990-12-02,12,32.105,CIN,@,PIT,W 16-12,,,,,,,,,
161,1990,1990-12-09,13,32.112,CIN,,SFO,L 17-20,,,,,,,,,
162,1990,1990-12-16,14,32.119,CIN,@,RAI,L 7-24,,,,,,,,,
163,1990,1990-12-23,15,32.126,CIN,,HOU,W 40-20,,,,,,,,,
164,1990,1990-12-30,16,32.133,CIN,,CLE,W 21-14,,,,,,,,,
165,1991,1991-09-01,1,33.013,CIN,@,DEN,L 14-45,,,,,,,,,
166,1991,1991-09-08,2,33.020,CIN,,HOU,L 7-30,,,,,,,,,
167,1991,1991-09-15,3,33.027,CIN,@,CLE,L 13-14,,,,,,,,,
168,1991,1991-09-22,4,33.034,CIN,,WAS,L 27-34,,,,,,,,,
169,1991,1991-10-06,5,33.048,CIN,,SEA,L 7-13,,,,,,,,,
170,1991,1991-10-13,6,33.055,CIN,@,DAL,L 23-35,,,,,,,,,
171,1991,1991-10-21,7,33.063,CIN,@,BUF,L 16-35,,,,,,,,,
172,1991,1991-10-27,8,33.069,CIN,@,HOU,L 3-35,,,,,,,,,
173,1991,1991-11-03,9,33.076,CIN,,CLE,W 23-21,,,,,,,,,
174,1991,1991-11-10,10,33.083,CIN,,PIT,L 27-33,,,,,,,,,
175,1991,1991-11-17,11,33.090,CIN,@,PHI,L 10-17,,,,,,,,,
176,1991,1991-11-24,12,33.097,CIN,,RAI,L 14-38,,,,,,,,,
177,1991,1991-12-01,13,33.104,CIN,,NYG,W 27-24,,,,,,,,,
178,1992,1992-09-06,1,34.018,CIN,@,SEA,W 21-3,,,,,,0.0%,,,
179,1992,1992-09-13,2,34.025,CIN,,RAI,W 24-21,,,,,,0.0%,,,
180,1992,1992-09-20,3,34.032,CIN,@,GNB,L 23-24,,,,,,0.0%,,,
181,1992,1992-09-27,4,34.039,CIN,,MIN,L 7-42,,,,,,0.0%,,,
182,1992,1992-10-11,5,34.053,CIN,,HOU,L 24-38,,,,,,0.0%,,,
183,1992,1992-11-15,10,34.088,CIN,@,NYJ,L 14-17,,,,,,0.0%,,,
184,1992,1992-12-20,15,34.123,CIN,,NWE,W 20-10,,,,,,0.0%,,,
185,1992,1992-12-27,16,34.130,CIN,,IND,L 17-21,,,,,,0.0%,,,
