ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
110,1992,1992-09-20,3,30.251,NOR,@,ATL,W 10-7,0,0,,0,0,0,0.0,1,4,0
111,1992,1992-09-27,4,30.258,NOR,,SFO,L 10-16,,,,,,,,,,
112,1992,1992-10-04,5,30.265,NOR,@,DET,W 13-7,,,,,,,,,,
113,1992,1992-10-11,6,30.272,NOR,,RAM,W 13-10,,,,,,,,,,
114,1992,1992-10-18,7,30.279,NOR,@,PHO,W 30-21,,,,,,,,,,
115,1992,1992-11-01,8,30.293,NOR,,TAM,W 23-21,,,,,,,,,,
116,1992,1992-11-08,9,30.300,NOR,@,NWE,W 31-14,0,0,,0,0,0,1.0,0,0,0
117,1992,1992-11-15,10,30.307,NOR,@,SFO,L 20-21,0,0,,0,0,0,0.0,1,8,0
118,1993,1993-09-05,1,31.235,NOR,,HOU,W 33-21,,,,,,,,,,
119,1994,1994-11-20,11,32.311,ATL,@,DEN,L 28-32,,,,,,,,,,
120,1994,1994-11-27,12,32.318,ATL,,PHI,W 28-21,,,,,,,,,,
121,1994,1994-12-11,14,32.332,ATL,,NOR,L 20-29,,,,,,,,,,
122,1994,1994-12-24,16,32.345,ATL,,ARI,W 10-6,,,,,,,,,,
123,1995,1995-09-03,1,33.233,CAR,@,ATL,L 20-23,0,0,,0,0,0,0.0,1,0,0
124,1995,1995-09-10,2,33.240,CAR,@,BUF,L 9-31,0,0,,0,0,0,0.0,1,49,0
125,1995,1995-09-17,3,33.247,CAR,,STL,L 10-31,,,,,,,,,,
126,1995,1995-10-01,4,33.261,CAR,,TAM,L 13-20,,,,,,,,,,
127,1995,1995-10-08,5,33.268,CAR,@,CHI,L 27-31,,,,,,,,,,
128,1995,1995-10-15,6,33.275,CAR,,NYJ,W 26-15,0,0,,0,0,0,0.0,1,1,0
129,1995,1995-10-22,7,33.282,CAR,,NOR,W 20-3,0,0,,0,0,0,0.0,2,9,0
130,1995,1995-10-29,8,33.289,CAR,@,NWE,W 20-17,,,,,,,,,,
131,1995,1995-11-05,9,33.296,CAR,@,SFO,W 13-7,,,,,,,,,,
132,1995,1995-11-12,10,33.303,CAR,@,STL,L 17-28,,,,,,,,,,
133,1995,1995-11-19,11,33.310,CAR,,ARI,W 27-7,,,,,,,,,,
134,1995,1995-11-26,12,33.317,CAR,@,NOR,L 26-34,0,0,,0,0,0,0.0,1,0,0
135,1995,1995-12-03,13,33.324,CAR,,IND,W 13-10,,,,,,,,,,
136,1995,1995-12-10,14,33.331,CAR,,SFO,L 10-31,,,,,,,,,,
137,1995,1995-12-17,15,33.338,CAR,,ATL,W 21-17,,,,,,,,,,
138,1995,1995-12-24,16,33.345,CAR,@,WAS,L 17-20,,,,,,,,,,
139,1996,1996-09-01,1,34.232,CAR,,ATL,W 29-6,,,,,,,,,,
140,1996,1996-09-08,2,34.239,CAR,@,NOR,W 22-20,,,,,,,,,,
141,1996,1996-09-22,3,34.253,CAR,,SFO,W 23-7,0,0,,0,0,0,0.0,1,35,0
142,1996,1996-09-29,4,34.260,CAR,@,JAX,L 14-24,,,,,,,,,,
143,1996,1996-10-06,5,34.267,CAR,@,MIN,L 12-14,,,,,,,,,,
144,1996,1996-10-27,8,34.288,CAR,@,PHI,L 9-20,,,,,,,,,,
145,1996,1996-11-10,10,34.302,CAR,,NYG,W 27-17,,,,,,,,,,
146,1996,1996-11-17,11,34.309,CAR,@,STL,W 20-10,,,,,,,,,,
147,1996,1996-11-24,12,34.316,CAR,@,HOU,W 31-6,,,,,,,,,,
148,1996,1996-12-01,13,34.323,CAR,,TAM,W 24-0,,,,,,,,,,
149,1996,1996-12-08,14,34.330,CAR,@,SFO,W 30-24,,,,,,,,,,
150,1996,1996-12-15,15,34.337,KAN,,IND,L 19-24,,,,,,,,,,
151,1996,1996-12-22,16,34.344,CAR,,PIT,W 18-14,,,,,,,,,,
152,1997,1997-11-23,12,35.314,SFO,,SDG,W 17-10,0,0,,0,0,0,0.0,1,0,0
153,1997,1997-12-21,16,35.342,SFO,@,SEA,L 9-38,0,0,,0,0,0,1.0,0,0,0
