ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
19,2008,2008-09-14,2,25.270,DEN,,SDG,W 39-38,*,,0,0,,0,0.0%,,0.0,0,0
20,2008,2008-09-21,3,25.277,DEN,,NOR,W 34-32,*,0,,,,,0.0%,,,,
21,2008,2008-09-28,4,25.284,DEN,@,KAN,L 19-33,*,,0,0,,0,0.0%,,0.0,1,0
22,2008,2008-10-05,5,25.291,DEN,,TAM,W 16-13,*,,,,,,0.0%,,,,
23,2008,2008-10-12,6,25.298,DEN,,JAX,L 17-24,*,,,,,,0.0%,,,,
24,2008,2008-10-20,7,25.306,DEN,@,NWE,L 7-41,*,,,,,,0.0%,,,,
25,2008,2008-11-02,8,25.319,DEN,,MIA,L 17-26,*,,,,,,0.0%,,,,
26,2008,2008-11-06,9,25.323,DEN,@,CLE,W 34-30,*,,,,,,0.0%,,,,
27,2008,2008-11-16,10,25.333,DEN,@,ATL,W 24-20,*,0,,,,,0.0%,,,,
28,2008,2008-11-23,11,25.340,DEN,,OAK,L 10-31,*,,,,,,0.0%,,,,
29,2008,2008-11-30,12,25.347,DEN,@,NYJ,W 34-17,*,,,,,,0.0%,,,,
30,2008,2008-12-07,13,25.354,DEN,,KAN,W 24-17,*,0,,,,,0.0%,,,,
31,2008,2008-12-14,14,25.361,DEN,@,CAR,L 10-30,*,0,,,,,0.0%,,,,
32,2008,2008-12-21,15,26.002,DEN,,BUF,L 23-30,*,,,,,,0.0%,,,,
33,2008,2008-12-28,16,26.009,DEN,@,SDG,L 21-52,*,0,,,,,0.0%,,,,
34,2009,2009-09-20,2,26.275,DEN,,CLE,W 27-6,*,,,,,,0.0%,,,,
35,2009,2009-09-27,3,26.282,DEN,@,OAK,W 23-3,*,,,,,,0.0%,,,,
36,2009,2009-10-04,4,26.289,DEN,,DAL,W 17-10,*,,,,,,0.0%,,,,
37,2009,2009-10-11,5,26.296,DEN,,NWE,W 20-17,*,0,,,,,0.0%,,,,
38,2009,2009-10-19,6,26.304,DEN,@,SDG,W 34-23,*,,,,,,0.0%,,,,
39,2009,2009-11-01,7,26.317,DEN,@,BAL,L 7-30,*,,0,0,,0,0.0%,,0.0,1,0
40,2009,2009-11-09,8,26.325,DEN,,PIT,L 10-28,*,,,,,,0.0%,,,,
41,2009,2009-11-15,9,26.331,DEN,@,WAS,L 17-27,*,0,,,,,0.0%,,,,
42,2009,2009-11-22,10,26.338,DEN,,SDG,L 3-32,*,,,,,,0.0%,,,,
43,2009,2009-11-26,11,26.342,DEN,,NYG,W 26-6,*,,,,,,0.0%,,,,
44,2009,2009-12-06,12,26.352,DEN,@,KAN,W 44-13,*,0,,,,,0.0%,,,,
45,2009,2009-12-13,13,26.359,DEN,@,IND,L 16-28,*,1,0,7,,0,0.0%,7.00,0.0,0,0
46,2009,2009-12-20,14,27.001,DEN,,OAK,L 19-20,*,,,,,,0.0%,,,,
47,2009,2009-12-27,15,27.008,DEN,@,PHI,L 27-30,*,0,,,,,0.0%,,,,
48,2009,2010-01-03,16,27.015,DEN,,KAN,L 24-44,*,,,,,,0.0%,,,,
49,2010,2010-09-12,1,27.267,DEN,@,JAX,L 17-24,*,,,,,,0.0%,,,,
50,2010,2010-09-26,3,27.281,DEN,,IND,L 13-27,*,,,,,,0.0%,,,,
51,2010,2010-10-03,4,27.288,DEN,@,TEN,W 26-20,*,,,,,,0.0%,,,,
52,2010,2010-10-10,5,27.295,DEN,@,BAL,L 17-31,*,,,,,,0.0%,,,,
53,2010,2010-10-17,6,27.302,DEN,,NYJ,L 20-24,*,,,,,,0.0%,,,,
54,2010,2010-10-24,7,27.309,DEN,,OAK,L 14-59,*,,,,,,0.0%,,,,
55,2010,2010-10-31,8,27.316,DEN,@,SFO,L 16-24,*,0,,,,,0.0%,,,,
56,2010,2010-11-14,9,27.330,DEN,,KAN,W 49-29,*,,,,,,0.0%,,,,
57,2010,2010-11-22,10,27.338,DEN,@,SDG,L 14-35,*,,,,,,0.0%,,,,
58,2010,2010-11-28,11,27.344,DEN,,STL,L 33-36,*,,,,,,0.0%,,,,
59,2010,2010-12-05,12,27.351,DEN,@,KAN,L 6-10,*,0,,,,,0.0%,,,,
60,2010,2010-12-12,13,27.358,DEN,@,ARI,L 13-43,*,,,,,,0.0%,,,,
61,2010,2010-12-19,14,28.000,DEN,@,OAK,L 23-39,*,0,,,,,0.0%,,,,
62,2010,2010-12-26,15,28.007,DEN,,HOU,W 24-23,*,0,,,,,0.0%,,,,
63,2010,2011-01-02,16,28.014,DEN,,SDG,L 28-33,*,0,,,,,0.0%,,,,
64,2011,2011-09-12,1,28.267,DEN,,OAK,L 20-23,*,0,,,,,0.0%,,,,
65,2011,2011-09-18,2,28.273,DEN,,CIN,W 24-22,*,,,,,,0.0%,,,,
66,2011,2011-09-25,3,28.280,DEN,@,TEN,L 14-17,*,,,,,,0.0%,,,,
67,2011,2011-10-02,4,28.287,DEN,@,GNB,L 23-49,*,,0,0,,0,0.0%,,0.0,1,0
68,2011,2011-10-09,5,28.294,DEN,,SDG,L 24-29,*,,,,,,0.0%,,,,
69,2011,2011-10-23,6,28.308,DEN,@,MIA,W 18-15,*,,,,,,0.0%,,,,
70,2011,2011-10-30,7,28.315,DEN,,DET,L 10-45,*,,,,,,0.0%,,,,
71,2011,2011-11-06,8,28.322,DEN,@,OAK,W 38-24,*,,,,,,0.0%,,,,
72,2011,2011-11-13,9,28.329,DEN,@,KAN,W 17-10,*,,,,,,0.0%,,,,
73,2011,2011-11-17,10,28.333,DEN,,NYJ,W 17-13,*,,,,,,0.0%,,,,
74,2011,2011-11-27,11,28.343,DEN,@,SDG,W 16-13,*,,,,,,0.0%,,,,
75,2011,2011-12-04,12,28.350,DEN,@,MIN,W 35-32,*,,,,,,0.0%,,,,
76,2011,2011-12-11,13,28.357,DEN,,CHI,W 13-10,*,0,,,,,0.0%,,,,
77,2011,2011-12-18,14,28.364,DEN,,NWE,L 23-41,*,0,,,,,0.0%,,,,
78,2011,2011-12-24,15,29.005,DEN,@,BUF,L 14-40,*,,0,0,,0,0.0%,,0.0,0,0
79,2011,2012-01-01,16,29.013,DEN,,KAN,L 3-7,*,,,,,,0.0%,,,,
80,2012,2012-10-07,5,29.293,DEN,@,NWE,L 21-31,,,,,,,0.0%,,,,
81,2012,2012-10-15,6,29.301,DEN,@,SDG,W 35-24,*,,,,,,0.0%,,,,
82,2012,2012-10-28,7,29.314,DEN,,NOR,W 34-14,*,,0,0,,0,0.0%,,0.0,0,0
83,2012,2012-11-04,8,29.321,DEN,@,CIN,W 31-23,*,,,,,,0.0%,,,,
84,2012,2012-11-25,11,29.342,DEN,@,KAN,W 17-9,*,,,,,,0.0%,,,,
85,2012,2012-12-02,12,29.349,DEN,,TAM,W 31-23,*,0,0,0,,0,0.0%,,0.0,0,0
86,2012,2012-12-30,16,30.011,DEN,,KAN,W 38-3,,,,,,,0.0%,,,,
87,2013,2013-10-06,5,30.291,DEN,@,DAL,W 51-48,,,,,,,0.0%,,,,
88,2013,2013-10-13,6,30.298,DEN,,JAX,W 35-19,,,,,,,0.0%,,,,
89,2013,2013-10-20,7,30.305,DEN,@,IND,L 33-39,*,,,,,,0.0%,,,,
90,2013,2013-12-29,16,31.010,DEN,@,OAK,W 34-14,,,,,,,0.0%,,,,
